"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,31.621,0.775,332.879,102.343,-220.284,-76.779,-34.249,-0.29,386.226,5.856,-84.889,80.212,-1.586,0.779,-0.646,0.039,-0.233,0.382,0.011,0.025
2,31.815,1.041,333.32,111.758,-218.437,-81.518,-34.464,-0.57,386.226,5.856,-84.889,79.797,-1.569,0.849,-0.647,0.04,-0.234,0.415,0.016,0.039
3,31.546,1.169,334.203,111.875,-218.366,-88.912,-34.474,-1.15,384.88,15.471,-82.825,79.424,-1.566,0.847,-0.635,0.105,-0.262,0.45,0.023,0.054
4,31.76,0.788,335.067,111.754,-218.31,-81.322,-33.941,-1.062,383.165,9.161,-86.211,80.128,-1.56,0.845,-0.659,0.063,-0.314,0.428,0.029,0.07
5,31.376,0.418,335.067,111.754,-218.31,-85.074,-33.858,-1.33,380.522,-3.174,-82.424,75.113,-1.562,0.846,-0.638,-0.018,-0.345,0.387,0.036,0.087
6,31.097,-0.1,335.077,105.57,-218.332,-81.712,-33.982,-2.54,378.783,-15.647,-82.317,80.02,-1.563,0.801,-0.641,-0.098,-0.374,0.324,0.042,0.105
7,30.851,-0.366,333.344,105.5,-214.915,-85.805,-34.251,-2.986,378.806,-22.14,-82.39,77.831,-1.545,0.805,-0.642,-0.141,-0.335,0.302,0.049,0.123
8,30.988,-0.513,332.48,105.622,-214.971,-83.027,-34.559,-3.063,377.486,-37.597,-80.594,76.691,-1.549,0.808,-0.633,-0.245,-0.338,0.248,0.055,0.142
9,31.065,-0.561,330.281,102.395,-216.923,-85.457,-34.339,-3.515,377.95,-40.913,-82.47,74.198,-1.575,0.789,-0.644,-0.266,-0.309,0.226,0.062,0.16
10,30.975,-0.646,329.861,99.326,-215.19,-82.641,-34.5,-3.646,378.832,-47.213,-82.658,76.011,-1.563,0.767,-0.644,-0.307,-0.282,0.193,0.068,0.178
11,31.33,-0.709,328.986,105.631,-215.225,-85.167,-34.997,-3.868,379.26,-44.154,-80.907,76.631,-1.567,0.818,-0.633,-0.286,-0.256,0.227,0.075,0.197
12,31.42,-0.617,329.858,111.931,-215.132,-81.741,-35.096,-3.56,381.416,-34.666,-79.325,75.556,-1.562,0.864,-0.619,-0.222,-0.228,0.282,0.081,0.215
13,31.47,0.048,330.3,121.346,-213.284,-85.201,-35.518,-2.387,384.037,-28.494,-79.619,77.852,-1.545,0.933,-0.618,-0.182,-0.187,0.333,0.088,0.233
14,31.293,1.085,330.72,124.414,-215.017,-84.627,-35.027,-2.123,385.811,-22.395,-83.353,78.987,-1.557,0.952,-0.639,-0.142,-0.184,0.363,0.095,0.251
15,31.774,0.938,331.592,130.714,-214.925,-82.628,-34.995,-2.523,387.967,-12.907,-81.771,77.638,-1.551,0.998,-0.625,-0.078,-0.156,0.418,0.102,0.269
16,31.429,1.012,333.339,130.71,-214.798,-81.377,-35.203,-1.887,389.754,-19.344,-85.639,77.949,-1.543,0.993,-0.648,-0.121,-0.168,0.392,0.11,0.287
17,31.532,0.963,333.77,127.595,-216.552,-86.805,-35.061,-2.653,391.064,-22.585,-84.076,76.544,-1.554,0.968,-0.635,-0.14,-0.155,0.37,0.117,0.306
18,32.207,0.884,333.325,130.784,-218.341,-88.02,-35.326,-3.02,391.077,-35.122,-84.21,78.598,-1.568,0.994,-0.636,-0.22,-0.154,0.338,0.125,0.324
19,31.699,0.33,332.897,121.295,-216.645,-82.507,-35.057,-3.722,389.326,-35.058,-83.969,77.259,-1.558,0.924,-0.637,-0.219,-0.169,0.308,0.133,0.342
20,31.59,-0.407,332.467,124.41,-214.89,-89.897,-35.283,-4.037,387.575,-34.994,-83.728,77.92,-1.547,0.952,-0.639,-0.219,-0.183,0.322,0.141,0.36
21,31.405,-1.2,331.151,121.299,-216.772,-89.797,-35.7,-3.916,386.229,-25.379,-81.664,83.503,-1.568,0.934,-0.629,-0.157,-0.185,0.347,0.149,0.377
22,31.737,-1.068,330.73,118.231,-215.039,-86.96,-35.578,-2.93,383.132,-15.7,-79.359,80.941,-1.556,0.911,-0.618,-0.097,-0.214,0.37,0.157,0.395
23,31.104,-0.757,328.553,121.351,-213.411,-90.679,-35.588,-3.063,381.354,-3.22,-75.43,82.014,-1.556,0.94,-0.595,-0.013,-0.189,0.428,0.164,0.412
24,31.334,-1.423,328.553,121.351,-213.411,-88.724,-35.511,-2.633,380.008,6.395,-73.366,86.927,-1.555,0.942,-0.583,0.05,-0.204,0.464,0.172,0.428
25,31.41,-1.438,328.529,127.609,-216.933,-91.597,-35.569,-2.271,379.567,15.873,-74.982,80.229,-1.582,0.991,-0.595,0.112,-0.229,0.52,0.18,0.445
26,31.284,-1.871,328.099,130.724,-215.178,-91.283,-35.472,-1.738,379.531,22.246,-71.355,83.749,-1.571,1.018,-0.57,0.153,-0.203,0.554,0.187,0.462
27,31.543,-1.624,328.075,136.982,-218.7,-98.166,-35.385,-2.143,380.4,28.483,-71.408,86.289,-1.597,1.065,-0.569,0.196,-0.201,0.598,0.194,0.48
28,31.725,-1.038,328.096,143.329,-215.12,-90.224,-35.519,-2.105,380.841,31.661,-73.212,84.816,-1.569,1.113,-0.581,0.217,-0.188,0.631,0.201,0.497
