"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,17.458,-4.336,327.638,-351.5,-39.963,-74.531,-19.945,1.862,327.234,-159.112,-21.656,98.636,-0.257,-2.712,-0.228,-1.241,-0.25,-1.977,0.004,0
2,17.672,-4.298,327.607,-351.664,-43.522,-77.109,-20.213,1.907,326.806,-162.17,-23.406,100.374,-0.284,-2.713,-0.243,-1.266,-0.277,-1.991,0.005,0
3,16.994,-4.883,326.742,-351.542,-43.578,-70.317,-20.213,1.895,325.96,-162.244,-26.846,97.446,-0.287,-2.718,-0.271,-1.27,-0.292,-1.995,0.007,0.001
4,17.115,-4.879,327.186,-354.732,-41.789,-73.575,-19.899,1.949,326.388,-159.186,-25.096,98.986,-0.272,-2.739,-0.256,-1.245,-0.278,-1.993,0.008,0.002
5,17.441,-4.881,327.617,-357.847,-43.544,-76.784,-19.855,1.727,326.388,-159.186,-25.096,101.138,-0.285,-2.76,-0.256,-1.244,-0.292,-2.003,0.009,0.004
6,17.57,-4.665,328.069,-354.615,-41.718,-80.254,-20.302,1.537,326.806,-162.17,-23.406,94.631,-0.27,-2.731,-0.243,-1.265,-0.279,-2,0.01,0.005
7,17.231,-5.126,328.037,-354.779,-45.276,-75.55,-19.976,1.634,326.365,-165.348,-21.602,101.473,-0.298,-2.731,-0.229,-1.292,-0.293,-2.013,0.011,0.007
8,17.478,-5.06,327.641,-364.105,-40.022,-73.78,-20.077,1.545,325.937,-168.407,-23.353,99.294,-0.257,-2.807,-0.243,-1.317,-0.28,-2.064,0.012,0.009
9,17.581,-5.138,328.061,-361.037,-41.755,-77.131,-19.804,1.554,326.401,-171.722,-25.23,102.91,-0.27,-2.78,-0.256,-1.341,-0.292,-2.062,0.013,0.011
10,17.386,-5.298,329.366,-370.456,-43.475,-75.795,-19.896,1.145,326.819,-174.707,-23.54,98.958,-0.283,-2.841,-0.243,-1.361,-0.307,-2.104,0.013,0.013
11,17.445,-5.512,329.366,-370.456,-43.475,-71.405,-20.29,0.823,326.819,-174.707,-23.54,98.853,-0.283,-2.84,-0.244,-1.36,-0.308,-2.103,0.014,0.015
12,17.252,-5.342,330.231,-370.578,-43.42,-72.98,-19.889,0.836,327.26,-184.184,-21.924,95.067,-0.282,-2.834,-0.23,-1.432,-0.308,-2.136,0.014,0.016
13,17.042,-5.527,330.241,-376.761,-43.441,-73.352,-20.524,0.839,327.274,-184.065,-25.478,97.806,-0.283,-2.881,-0.26,-1.431,-0.323,-2.159,0.014,0.018
14,17.426,-5.475,330.693,-373.529,-41.616,-74.72,-20.029,1.058,326.832,-187.243,-23.674,97.076,-0.267,-2.853,-0.245,-1.458,-0.323,-2.16,0.014,0.019
15,17.866,-5.856,330.685,-379.951,-41.653,-74.165,-20.155,1.063,325.927,-187.105,-19.994,96.798,-0.266,-2.901,-0.217,-1.461,-0.325,-2.186,0.014,0.02
16,17.403,-5.951,330.241,-376.761,-43.441,-72.492,-20.159,1.146,325.973,-187.436,-23.56,99.591,-0.282,-2.88,-0.245,-1.464,-0.338,-2.177,0.014,0.021
17,17.691,-5.612,330.685,-379.951,-41.653,-70.19,-19.936,1.056,325.081,-187.179,-23.433,99.97,-0.267,-2.902,-0.244,-1.466,-0.353,-2.19,0.013,0.021
18,17.833,-5.177,330.241,-376.761,-43.441,-73.405,-19.94,0.872,325.95,-180.943,-23.487,94.963,-0.28,-2.882,-0.244,-1.413,-0.337,-2.152,0.013,0.021
19,17.761,-5.656,330.241,-376.761,-43.441,-72.985,-19.864,0.961,324.64,-177.701,-25.05,98.524,-0.281,-2.881,-0.257,-1.393,-0.366,-2.143,0.012,0.021
20,17.175,-5.703,330.241,-376.761,-43.441,-77.21,-19.724,1.143,325.068,-174.643,-23.299,99.624,-0.282,-2.881,-0.242,-1.368,-0.353,-2.13,0.011,0.021
21,17.167,-5.601,330.661,-373.693,-45.174,-77.134,-19.723,1.094,324.209,-174.836,-23.185,93.593,-0.295,-2.854,-0.242,-1.373,-0.381,-2.121,0.01,0.021
22,17.379,-5.569,331.113,-370.461,-43.349,-75.05,-19.681,1.628,324.186,-168.343,-23.112,93.158,-0.28,-2.825,-0.241,-1.324,-0.382,-2.082,0.009,0.021
23,17.387,-5.386,331.106,-376.882,-43.386,-74.339,-19.984,1.411,324.186,-168.343,-23.112,94.648,-0.281,-2.875,-0.242,-1.323,-0.382,-2.107,0.007,0.021
24,17.35,-5.331,331.978,-370.582,-43.293,-70.112,-19.836,1.488,323.768,-165.359,-24.801,92.429,-0.279,-2.819,-0.255,-1.302,-0.41,-2.07,0.006,0.021
25,17.822,-5.477,331.534,-367.393,-45.082,-75.213,-20.27,1.719,323.768,-165.359,-24.801,96.323,-0.292,-2.798,-0.257,-1.303,-0.41,-2.059,0.004,0.021
26,17.563,-5.747,331.534,-367.393,-45.082,-75.122,-20.173,1.935,324.209,-162.181,-26.605,95.973,-0.293,-2.797,-0.27,-1.277,-0.409,-2.045,0.002,0.022
27,17.796,-5.038,331.985,-364.161,-43.256,-72.688,-20.362,2.027,323.732,-158.985,-21.174,100.22,-0.278,-2.771,-0.228,-1.254,-0.397,-2.022,0,0.022
28,17.582,-4.992,332.406,-361.093,-44.989,-72.598,-19.911,1.577,323.745,-158.865,-24.728,97.445,-0.291,-2.744,-0.255,-1.251,-0.424,-2.008,-0.002,0.023
29,17.707,-5.261,332.437,-360.929,-41.43,-70.923,-19.998,2.212,323.327,-155.881,-26.418,96.711,-0.263,-2.742,-0.269,-1.231,-0.425,-1.997,-0.005,0.023
30,17.57,-4.713,332.857,-357.861,-43.163,-76.046,-20.274,2.075,322.85,-152.685,-20.987,101.278,-0.277,-2.717,-0.227,-1.208,-0.427,-1.974,-0.007,0.024
31,17.571,-4.939,332.857,-357.861,-43.163,-76.402,-20.148,2.111,322.445,-149.581,-26.23,99.124,-0.277,-2.716,-0.268,-1.185,-0.454,-1.963,-0.01,0.026
32,17.605,-4.933,332.413,-354.671,-44.952,-72.567,-19.969,2.302,322.004,-152.759,-24.427,98.503,-0.291,-2.695,-0.254,-1.212,-0.455,-1.965,-0.013,0.027
33,17.949,-4.777,333.278,-354.793,-44.896,-74.785,-19.972,2.433,322.445,-149.581,-26.23,98.12,-0.289,-2.69,-0.268,-1.186,-0.467,-1.95,-0.016,0.029
34,17.786,-4.922,331.983,-351.556,-43.197,-72.274,-19.927,2.122,322.445,-149.581,-26.23,100.289,-0.277,-2.675,-0.268,-1.185,-0.439,-1.941,-0.019,0.031
35,17.842,-4.982,332.427,-354.746,-41.409,-71.851,-20.056,2.116,322.445,-149.581,-26.23,99.913,-0.263,-2.696,-0.268,-1.185,-0.44,-1.952,-0.022,0.033
