"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,13.074,-3.215,277.12,-14.283,-82.849,-27.417,-16.189,-0.821,273.149,48.477,110.586,43.398,-0.712,-0.119,0.97,0.454,0.04,0.165,0.005,-0.003
2,13.037,-2.89,277.12,-14.283,-82.849,-23.904,-15.841,-0.73,273.59,51.655,108.783,37.107,-0.713,-0.121,0.953,0.482,0.041,0.179,0.007,-0.004
3,13.032,-3.229,277.12,-14.283,-82.849,-31.427,-15.878,-0.908,272.721,45.419,108.836,37.432,-0.713,-0.119,0.956,0.426,0.024,0.151,0.01,-0.005
4,12.907,-3.576,277.12,-14.283,-82.849,-28.333,-16.051,-1.046,273.149,48.477,110.586,42.024,-0.713,-0.118,0.97,0.455,0.04,0.166,0.012,-0.006
5,12.809,-3.559,276.676,-11.094,-84.638,-26.746,-15.923,-0.913,273.59,51.655,108.783,39.934,-0.731,-0.089,0.952,0.483,0.042,0.195,0.014,-0.007
6,13.159,-3.009,277.12,-14.283,-82.849,-27.879,-16.065,-0.693,272.267,54.777,110.774,41.257,-0.712,-0.12,0.975,0.514,0.023,0.194,0.017,-0.008
7,12.905,-3.445,277.541,-11.215,-84.582,-25.84,-15.978,-0.917,272.708,57.955,108.97,38.132,-0.728,-0.09,0.957,0.543,0.007,0.224,0.019,-0.009
8,13.172,-2.95,277.096,-8.025,-86.371,-26.208,-15.839,-0.915,272.267,54.777,110.774,40.608,-0.744,-0.063,0.976,0.514,0.008,0.223,0.021,-0.009
9,12.957,-3.196,277.541,-11.215,-84.582,-24.951,-16.011,-1.054,272.267,54.777,110.774,44.508,-0.728,-0.091,0.975,0.515,0.006,0.209,0.023,-0.009
10,13.131,-3.343,277.541,-11.215,-84.582,-24.08,-16.119,-1.176,272.708,57.955,108.97,41.35,-0.727,-0.091,0.956,0.544,0.007,0.224,0.025,-0.009
11,13.295,-3.442,277.096,-8.025,-86.371,-28.22,-16.019,-0.872,271.803,58.092,112.65,43.052,-0.744,-0.061,0.994,0.546,0.007,0.24,0.027,-0.009
12,13.107,-2.952,277.096,-8.025,-86.371,-26.529,-16.381,-0.955,271.826,64.255,109.157,42.311,-0.745,-0.063,0.96,0.604,-0.01,0.267,0.029,-0.009
13,13.042,-3.024,277.096,-8.025,-86.371,-22.869,-16.196,-0.381,271.385,61.077,110.961,40.558,-0.745,-0.063,0.979,0.573,-0.011,0.252,0.03,-0.008
14,13.209,-3.195,277.11,-8.1,-82.827,-26.216,-16.202,-0.824,271.826,64.255,109.157,40.601,-0.712,-0.063,0.961,0.603,0.007,0.267,0.032,-0.007
15,13.03,-3.174,277.096,-8.025,-86.371,-27.659,-16.47,-0.328,271.826,64.255,109.157,44.491,-0.745,-0.062,0.96,0.602,-0.01,0.267,0.033,-0.006
16,12.809,-3.174,277.096,-8.025,-86.371,-26.489,-15.717,-0.372,271.813,64.135,112.711,46.703,-0.746,-0.062,0.996,0.601,0.007,0.266,0.034,-0.005
17,13.285,-3.43,277.968,-1.725,-86.278,-24.811,-16.166,-0.737,271.826,64.255,109.157,40.257,-0.741,-0.003,0.961,0.603,-0.027,0.296,0.036,-0.004
18,13.47,-3.502,277.968,-1.725,-86.278,-29.509,-16.029,-0.563,271.79,70.628,112.784,41.97,-0.74,-0.003,0.996,0.662,-0.01,0.326,0.037,-0.002
19,13.085,-3.666,278.413,-4.915,-84.489,-24.197,-15.813,-0.697,271.826,64.255,109.157,44.876,-0.724,-0.032,0.962,0.603,-0.028,0.282,0.038,0
20,13.289,-3.223,277.992,-7.983,-82.756,-23.092,-16.124,-0.822,271.826,64.255,109.157,39.141,-0.709,-0.061,0.961,0.603,-0.011,0.267,0.039,0.002
21,13.196,-3.263,278.413,-4.915,-84.489,-26.942,-16.342,-0.424,272.254,67.313,110.908,42.705,-0.724,-0.033,0.975,0.63,-0.011,0.294,0.039,0.004
22,13.045,-3.117,278.413,-4.915,-84.489,-25.744,-16.204,-0.48,271.79,70.628,112.784,43.36,-0.724,-0.034,0.995,0.662,-0.013,0.31,0.04,0.006
23,13.164,-3.177,278.864,-1.683,-82.664,-27.95,-15.98,-0.604,271.372,73.613,111.095,40.558,-0.706,-0.004,0.982,0.691,-0.029,0.339,0.041,0.009
24,13.129,-3.334,279.285,1.385,-84.397,-24.757,-16.034,-0.246,271.372,73.613,111.095,39.503,-0.721,0.024,0.981,0.69,-0.046,0.352,0.041,0.011
25,13.178,-3.12,277.99,4.621,-82.698,-28.051,-15.993,-0.247,271.836,70.297,109.218,41.3,-0.708,0.053,0.962,0.658,-0.01,0.352,0.042,0.014
26,13.61,-3.116,277.968,-1.725,-86.278,-25.525,-15.717,-0.074,271.372,73.613,111.095,44.145,-0.74,-0.005,0.982,0.689,-0.026,0.338,0.042,0.017
27,13.432,-2.628,278.42,1.506,-84.452,-23.679,-15.899,-0.065,271.372,73.613,111.095,44.897,-0.722,0.023,0.982,0.689,-0.028,0.352,0.042,0.02
28,13.521,-2.953,278.841,4.575,-86.185,-23.295,-16.204,-0.433,270.944,70.554,109.345,41.59,-0.737,0.052,0.966,0.663,-0.062,0.353,0.042,0.024
29,13.613,-2.726,278.42,1.506,-84.452,-30.663,-15.765,-0.249,271.372,73.613,111.095,44.557,-0.722,0.023,0.982,0.69,-0.027,0.352,0.042,0.027
30,13.349,-2.815,277.99,4.621,-82.698,-29.336,-16.16,-0.339,270.944,70.554,109.345,37.692,-0.708,0.052,0.966,0.663,-0.028,0.354,0.042,0.031
31,13.286,-2.909,278.389,1.343,-88.011,-29.768,-15.948,-0.389,270.944,70.554,109.345,37.679,-0.755,0.023,0.967,0.663,-0.061,0.338,0.042,0.034
32,13.465,-3.516,279.285,1.385,-84.397,-26.928,-16.079,-0.2,270.944,70.554,109.345,40.194,-0.72,0.025,0.966,0.662,-0.063,0.339,0.042,0.038
33,13.246,-2.558,278.42,1.506,-84.452,-32.068,-15.801,-0.385,270.503,67.377,111.149,43.763,-0.723,0.023,0.986,0.634,-0.046,0.324,0.042,0.042
34,13.381,-3.183,278.42,1.506,-84.452,-27.667,-15.9,-0.377,270.944,70.554,109.345,43.747,-0.723,0.025,0.967,0.663,-0.045,0.34,0.041,0.045
35,13.21,-3.218,278.864,-1.683,-82.664,-25.888,-16.031,-0.07,271.408,67.239,107.468,40.882,-0.706,-0.004,0.947,0.63,-0.045,0.309,0.041,0.049
36,13.729,-2.629,279.285,1.385,-84.397,-24.791,-15.568,-0.241,271.826,64.255,109.157,40.34,-0.719,0.022,0.963,0.601,-0.044,0.308,0.04,0.053
37,13.201,-2.952,278.413,-4.915,-84.489,-25.763,-15.716,-0.025,270.944,70.554,109.345,43.099,-0.724,-0.034,0.968,0.662,-0.045,0.309,0.039,0.056
38,13.02,-3.084,278.843,-8.03,-86.244,-26.962,-15.368,-0.297,271.826,64.255,109.157,36.703,-0.739,-0.062,0.964,0.601,-0.044,0.265,0.039,0.059
39,13.767,-3.119,278.843,-8.03,-86.244,-27.615,-15.769,-0.432,271.362,67.57,111.034,39.486,-0.736,-0.062,0.982,0.634,-0.044,0.281,0.038,0.063
40,13.641,-2.779,279.295,-4.798,-84.418,-28.048,-15.722,-0.336,271.362,67.57,111.034,40.629,-0.719,-0.034,0.982,0.634,-0.045,0.295,0.037,0.066
41,13.335,-3.182,278.413,-4.915,-84.489,-27.885,-15.667,-0.292,271.408,67.239,107.468,41.997,-0.723,-0.033,0.949,0.63,-0.044,0.294,0.037,0.069
42,13.38,-3.297,278.843,-8.03,-86.244,-30.069,-15.623,-0.153,271.826,64.255,109.157,39.956,-0.738,-0.061,0.963,0.601,-0.044,0.266,0.036,0.071
43,13.289,-3.484,278.843,-8.03,-86.244,-30.106,-16.115,-0.111,270.921,64.392,112.838,41.241,-0.738,-0.061,0.999,0.604,-0.047,0.267,0.035,0.074
44,13.589,-3.118,278.843,-8.03,-86.244,-26.95,-15.496,-0.568,271.362,67.57,111.034,37.062,-0.737,-0.062,0.983,0.635,-0.044,0.282,0.034,0.076
45,13.365,-3.083,278.843,-8.03,-86.244,-30.364,-15.798,-0.471,271.385,61.077,110.961,42.386,-0.738,-0.062,0.981,0.573,-0.045,0.251,0.034,0.079
46,13.163,-3.674,279.287,-11.22,-84.455,-26.466,-15.626,-0.611,270.98,64.181,105.718,42.737,-0.721,-0.089,0.934,0.604,-0.079,0.252,0.033,0.081
47,13.281,-3.223,279.287,-11.22,-84.455,-27.286,-15.703,-0.83,270.957,58.018,109.211,40.264,-0.721,-0.091,0.966,0.547,-0.063,0.223,0.032,0.083
48,13.331,-3.703,278.843,-8.03,-86.244,-28.713,-15.704,-0.295,270.957,58.018,109.211,44.517,-0.738,-0.06,0.966,0.545,-0.062,0.238,0.031,0.084
49,13.219,-3.422,279.287,-11.22,-84.455,-23.35,-15.84,-0.83,270.957,58.018,109.211,41.975,-0.721,-0.09,0.966,0.547,-0.063,0.224,0.03,0.086
50,13.511,-3.439,278.423,-11.098,-84.511,-30.103,-15.884,-0.741,270.957,58.018,109.211,44.447,-0.723,-0.089,0.966,0.547,-0.045,0.225,0.029,0.087
51,13.295,-3.735,278.836,-14.451,-86.281,-27.084,-15.497,-1.006,270.957,58.018,109.211,42.041,-0.738,-0.118,0.967,0.548,-0.062,0.21,0.028,0.088
52,13.517,-3.244,278.415,-17.52,-84.548,-24.477,-15.849,-0.695,270.957,58.018,109.211,42.356,-0.723,-0.148,0.966,0.546,-0.045,0.194,0.027,0.089
53,13.525,-3.593,278.867,-14.288,-82.722,-22.307,-15.747,-1.041,270.516,54.84,111.015,46.667,-0.705,-0.117,0.985,0.519,-0.047,0.196,0.026,0.09
54,13.169,-3.688,278.867,-14.288,-82.722,-23.74,-15.89,-0.911,270.957,58.018,109.211,43.105,-0.706,-0.117,0.966,0.547,-0.047,0.21,0.025,0.09
55,12.984,-3.348,278.415,-17.52,-84.548,-25.258,-15.98,-0.786,270.957,58.018,109.211,41.966,-0.725,-0.148,0.965,0.547,-0.046,0.195,0.024,0.09
56,13.476,-3.559,278.415,-17.52,-84.548,-28.672,-15.934,-0.465,270.993,51.645,105.584,40.577,-0.723,-0.147,0.931,0.486,-0.061,0.165,0.023,0.09
57,13.207,-3.323,278.846,-20.635,-86.303,-22.71,-15.884,-0.245,271.839,51.718,109.023,38.487,-0.739,-0.176,0.961,0.484,-0.045,0.15,0.022,0.09
58,13.13,-3.388,278.867,-14.288,-82.722,-24.49,-15.979,-0.775,271.398,48.54,110.827,38.424,-0.707,-0.118,0.979,0.457,-0.03,0.166,0.021,0.089
59,13.655,-3.249,279.297,-17.403,-84.477,-28.277,-15.63,-1.054,271.839,51.718,109.023,36.289,-0.72,-0.147,0.962,0.487,-0.045,0.166,0.021,0.089
60,13.601,-3.601,278.846,-20.635,-86.303,-25.18,-15.872,-1.002,271.862,45.225,108.95,40.247,-0.738,-0.175,0.96,0.426,-0.044,0.122,0.02,0.088
61,13.429,-4.004,279.297,-17.403,-84.477,-28.977,-15.88,-0.552,271.839,51.718,109.023,44.508,-0.72,-0.144,0.961,0.485,-0.046,0.166,0.019,0.087
62,13.163,-3.689,279.297,-17.403,-84.477,-29.347,-15.699,-0.734,271.411,48.66,107.273,40.978,-0.721,-0.145,0.947,0.458,-0.063,0.152,0.018,0.085
63,13.113,-3.429,278.846,-20.635,-86.303,-26.29,-16.144,-0.646,271.839,51.718,109.023,41.659,-0.739,-0.176,0.96,0.486,-0.046,0.151,0.018,0.084
64,13.297,-3.465,278.415,-17.52,-84.548,-23.828,-15.647,-1.449,271.398,48.54,110.827,43.471,-0.724,-0.147,0.98,0.46,-0.029,0.152,0.017,0.082
65,13.238,-4.07,278.867,-14.288,-82.722,-28.185,-16.057,-0.954,270.97,45.482,109.077,41.973,-0.706,-0.116,0.964,0.43,-0.047,0.153,0.016,0.08
66,13.281,-3.791,278.415,-17.52,-84.548,-26.922,-16.102,-0.88,270.552,48.467,107.387,42.265,-0.724,-0.146,0.949,0.458,-0.063,0.152,0.016,0.078
67,13.08,-3.326,278.415,-17.52,-84.548,-25.003,-15.975,-0.825,270.552,48.467,107.387,43.061,-0.725,-0.148,0.95,0.458,-0.063,0.151,0.015,0.077
68,13.205,-3.541,277.971,-14.33,-86.337,-31.891,-15.931,-0.953,270.552,48.467,107.387,43.053,-0.742,-0.118,0.95,0.459,-0.062,0.166,0.014,0.074
69,13.118,-3.619,277.971,-14.33,-86.337,-28.321,-15.843,-0.965,270.088,51.782,109.264,40.929,-0.742,-0.118,0.969,0.491,-0.063,0.182,0.014,0.072
70,13.345,-3.318,277.541,-11.215,-84.582,-27.636,-15.712,-0.7,270.088,51.782,109.264,39.852,-0.726,-0.091,0.97,0.49,-0.045,0.195,0.013,0.07
71,13.528,-3.453,277.971,-14.33,-86.337,-28.048,-15.935,-0.342,270.516,54.84,111.015,38.716,-0.74,-0.119,0.984,0.516,-0.045,0.194,0.012,0.068
72,13.347,-3.688,278.423,-11.098,-84.511,-25.856,-16.066,-1.056,270.957,58.018,109.211,40.524,-0.723,-0.088,0.965,0.548,-0.046,0.226,0.012,0.067
73,12.626,-3.302,278.423,-11.098,-84.511,-26.883,-16.156,-0.737,270.516,54.84,111.015,43.746,-0.726,-0.089,0.983,0.518,-0.048,0.21,0.011,0.065
74,13.109,-3.409,277.992,-7.983,-82.756,-25.249,-16.07,-0.877,270.957,58.018,109.211,43.404,-0.709,-0.061,0.965,0.547,-0.029,0.239,0.01,0.063
75,13.422,-3.134,277.992,-7.983,-82.756,-27.541,-16.15,-0.555,270.944,57.899,112.765,40.235,-0.708,-0.062,0.998,0.545,-0.013,0.238,0.01,0.062
76,13.033,-3.22,277.541,-11.215,-84.582,-25.122,-15.837,-0.518,270.944,57.899,112.765,40.214,-0.727,-0.091,0.999,0.545,-0.012,0.223,0.01,0.06
77,13.384,-3.084,278.843,-8.03,-86.244,-25.54,-16.03,-0.595,271.385,61.077,110.961,42.364,-0.738,-0.062,0.98,0.574,-0.045,0.252,0.009,0.059
78,13.392,-3.301,278.413,-4.915,-84.489,-27.183,-15.712,-0.384,271.385,61.077,110.961,42.316,-0.723,-0.033,0.981,0.573,-0.028,0.266,0.009,0.058
79,13.289,-3.395,278.864,-1.683,-82.664,-25.845,-15.799,-0.512,271.385,61.077,110.961,39.925,-0.705,-0.003,0.981,0.574,-0.029,0.281,0.009,0.057
80,13.625,-2.953,278.413,-4.915,-84.489,-32.502,-16.11,-0.694,271.385,61.077,110.961,40.942,-0.722,-0.034,0.98,0.574,-0.028,0.266,0.009,0.057
81,13.644,-3.866,278.413,-4.915,-84.489,-25.583,-16.166,-0.883,270.944,70.554,109.345,41.206,-0.722,-0.031,0.966,0.665,-0.045,0.312,0.009,0.056
82,13.215,-3.115,278.413,-4.915,-84.489,-22.207,-15.799,-0.284,270.967,64.061,109.272,45.986,-0.724,-0.034,0.967,0.602,-0.045,0.28,0.009,0.056
83,13.132,-3.309,278.413,-4.915,-84.489,-24.396,-15.755,-0.558,270.944,70.554,109.345,43.447,-0.724,-0.033,0.967,0.663,-0.045,0.31,0.008,0.056
84,13.292,-3.444,278.413,-4.915,-84.489,-24.868,-15.888,-0.34,270.944,70.554,109.345,38.466,-0.723,-0.033,0.967,0.663,-0.045,0.31,0.008,0.056
85,13.067,-3.053,277.968,-1.725,-86.278,-28.336,-16.257,-0.335,270.944,70.554,109.345,37.678,-0.742,-0.005,0.966,0.663,-0.045,0.325,0.008,0.057
86,13.208,-3.167,278.42,1.506,-84.452,-27.527,-15.85,-0.027,270.967,64.061,109.272,42,-0.723,0.025,0.966,0.601,-0.045,0.309,0.008,0.057
87,13.601,-3.341,278.864,-1.683,-82.664,-23.215,-15.98,-0.058,270.944,70.554,109.345,37.064,-0.704,-0.003,0.967,0.662,-0.046,0.324,0.008,0.058
88,13.392,-3.049,278.864,-1.683,-82.664,-25.93,-15.901,-0.827,271.372,73.613,111.095,37.361,-0.705,-0.004,0.982,0.692,-0.029,0.339,0.008,0.059
89,13.254,-2.855,278.841,4.575,-86.185,-26.712,-16.075,0.198,271.372,73.613,111.095,41.277,-0.738,0.052,0.981,0.688,-0.045,0.366,0.008,0.06
90,13.376,-3.003,278.41,7.69,-84.431,-27.517,-15.989,-0.297,270.908,76.928,112.972,37.344,-0.722,0.081,1.001,0.722,-0.029,0.397,0.008,0.062
