"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,20.889,-3.475,474.188,-530.524,-3.504,-75.969,-23.728,-1.457,374.959,-583.459,66.868,81.504,0.025,-2.834,0.39,-3.949,-1.149,-3.326,-0.002,0.002
2,20.762,-3.441,473.758,-527.409,-1.75,-75.196,-23.733,-0.965,374.972,-583.34,63.314,78.293,0.034,-2.82,0.366,-3.949,-1.149,-3.319,-0.003,0.004
3,20.814,-3.614,473.337,-530.477,-0.017,-78.402,-23.598,-0.924,375.4,-580.281,65.064,77.602,0.044,-2.839,0.378,-3.924,-1.127,-3.319,-0.004,0.006
4,21.333,-2.894,473.337,-530.477,-0.017,-72.138,-23.87,-1.1,375.4,-580.281,65.064,77.556,0.045,-2.841,0.377,-3.923,-1.127,-3.319,-0.005,0.009
5,21.226,-3.631,472.893,-527.288,-1.806,-74.909,-23.727,-1.326,374.972,-583.34,63.314,83.99,0.035,-2.825,0.366,-3.948,-1.139,-3.321,-0.006,0.012
6,21.026,-3.282,473.337,-530.477,-0.017,-78.266,-23.778,-1.511,375.4,-580.281,65.064,77.939,0.044,-2.84,0.378,-3.922,-1.127,-3.319,-0.006,0.016
7,20.844,-3.262,472.893,-527.288,-1.806,-80.872,-23.407,-1.724,375.4,-580.281,65.064,79.076,0.034,-2.825,0.378,-3.922,-1.127,-3.31,-0.006,0.019
8,21.21,-3.275,473.313,-524.22,-3.539,-77.514,-23.863,-1.686,375.4,-580.281,65.064,78.567,0.026,-2.806,0.377,-3.922,-1.137,-3.3,-0.007,0.023
9,20.98,-3.063,474.219,-530.361,0.054,-79.682,-23.638,-1.458,376.269,-574.045,65.01,81.552,0.044,-2.834,0.377,-3.871,-1.125,-3.293,-0.007,0.027
10,21.08,-3.963,473.765,-520.988,-1.713,-79.859,-23.513,-1.277,374.959,-570.804,63.448,79.794,0.035,-2.785,0.368,-3.863,-1.149,-3.261,-0.007,0.031
11,20.849,-3.678,474.64,-527.292,-1.679,-75.868,-23.646,-1.642,374.518,-573.981,65.251,77.972,0.035,-2.814,0.38,-3.888,-1.161,-3.288,-0.006,0.036
12,21.117,-3.373,473.345,-524.056,0.02,-76.254,-23.823,-1.368,374.518,-573.981,65.251,80.738,0.045,-2.805,0.38,-3.889,-1.14,-3.284,-0.006,0.04
13,21.037,-3.899,474.64,-527.292,-1.679,-77.748,-23.921,-1.285,374.923,-564.43,67.075,81.447,0.035,-2.814,0.391,-3.82,-1.149,-3.258,-0.006,0.045
14,21.048,-3.47,474.63,-521.109,-1.657,-76.255,-23.739,-1.461,374.518,-573.981,65.251,82.236,0.035,-2.781,0.38,-3.889,-1.16,-3.27,-0.006,0.05
15,20.767,-3.776,474.64,-527.292,-1.679,-77.408,-23.56,-1.287,374.505,-561.445,65.385,87.248,0.035,-2.814,0.381,-3.804,-1.16,-3.251,-0.005,0.055
