"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,13.945,-6.236,316.348,-368.018,-99.424,-40.341,-16.691,1.094,330.846,-176.95,91.406,65.655,-0.754,-2.935,0.652,-1.362,0.221,-2.131,0.003,0.004
2,13.998,-5.929,316.369,-361.671,-95.843,-40.205,-16.771,1.285,330.832,-177.07,94.96,63.556,-0.725,-2.885,0.679,-1.363,0.248,-2.107,0.006,0.009
3,14.194,-6.383,316.369,-361.671,-95.843,-40.611,-16.728,0.846,331.274,-173.892,93.156,66.15,-0.725,-2.884,0.664,-1.336,0.249,-2.092,0.008,0.014
4,14.148,-6.127,316.776,-358.528,-101.12,-43.982,-16.818,1.057,331.692,-176.876,94.846,63.58,-0.766,-2.856,0.676,-1.358,0.234,-2.089,0.011,0.019
5,13.975,-6.203,316.345,-355.413,-99.365,-36.07,-16.597,0.79,331.701,-170.834,94.907,65.407,-0.754,-2.834,0.677,-1.311,0.249,-2.054,0.013,0.024
6,14.197,-6.842,315.471,-349.108,-99.399,-36.544,-16.911,0.925,331.238,-167.518,96.783,67.485,-0.755,-2.789,0.692,-1.287,0.264,-2.02,0.016,0.03
7,14.16,-5.977,315.891,-346.04,-101.132,-42.687,-16.464,1.102,331.238,-167.518,96.783,64.739,-0.769,-2.764,0.693,-1.288,0.251,-2.008,0.018,0.036
8,14.03,-6.169,316.343,-342.809,-99.306,-37.463,-16.817,1.106,330.819,-164.534,95.094,65.4,-0.753,-2.733,0.68,-1.267,0.235,-1.983,0.021,0.042
9,14.215,-6.211,315.912,-339.694,-97.552,-39.212,-16.641,1.367,330.819,-164.534,95.094,68.961,-0.74,-2.712,0.68,-1.267,0.25,-1.973,0.023,0.049
10,13.67,-5.686,316.319,-336.551,-102.828,-39.791,-16.824,1.093,331.261,-161.356,93.29,67.507,-0.783,-2.685,0.665,-1.24,0.222,-1.946,0.025,0.055
11,14.209,-5.854,315.912,-339.694,-97.552,-40.416,-16.639,0.873,330.819,-164.534,95.094,62.9,-0.74,-2.713,0.68,-1.266,0.25,-1.973,0.027,0.063
12,13.991,-5.993,315.889,-333.436,-101.073,-42.755,-16.729,1.454,330.797,-158.04,95.167,67.585,-0.769,-2.662,0.681,-1.218,0.236,-1.923,0.029,0.07
13,13.997,-5.95,316.34,-330.204,-99.248,-40.777,-16.691,1.809,330.797,-158.04,95.167,67.886,-0.753,-2.633,0.681,-1.219,0.235,-1.91,0.031,0.078
14,14.005,-5.858,317.205,-330.325,-99.192,-45.556,-16.469,1.488,330.378,-155.056,93.478,67.86,-0.75,-2.627,0.669,-1.197,0.206,-1.897,0.033,0.086
15,14.241,-6.064,317.191,-330.251,-102.735,-41.233,-16.69,1.086,329.937,-158.234,95.281,65.679,-0.778,-2.626,0.683,-1.221,0.192,-1.91,0.035,0.094
16,13.917,-6.265,317.191,-330.251,-102.735,-41.607,-16.421,1.277,331.27,-155.313,93.351,67.939,-0.779,-2.625,0.667,-1.195,0.208,-1.894,0.036,0.103
17,14.282,-6.183,316.761,-327.136,-100.981,-40.904,-16.831,1.181,330.378,-155.056,93.478,68.217,-0.765,-2.604,0.668,-1.196,0.207,-1.885,0.038,0.111
18,14.16,-5.997,317.633,-320.836,-100.888,-39.893,-16.283,1.233,330.378,-155.056,93.478,62.979,-0.762,-2.547,0.67,-1.196,0.193,-1.858,0.039,0.12
