"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,12.394,-6.271,293.89,-169.976,-119.666,-4.91,-14.985,-0.411,255.31,13.468,114.434,31.583,-0.992,-1.448,1.08,0.136,-0.832,-0.712,0.005,-0.017
2,12.008,-5.766,294.762,-163.676,-119.573,-6.199,-14.715,-0.449,255.287,19.962,114.507,32.047,-0.99,-1.391,1.082,0.2,-0.848,-0.652,0.01,-0.032
3,12.56,-5.624,293.866,-163.718,-123.187,-5.487,-14.627,-0.235,255.715,23.02,116.257,30.902,-1.022,-1.396,1.098,0.23,-0.829,-0.64,0.015,-0.047
4,12.752,-5.456,294.307,-154.303,-121.34,-6.917,-14.728,-0.326,256.143,26.078,118.007,27.33,-1.004,-1.313,1.113,0.26,-0.811,-0.581,0.02,-0.062
5,12.432,-5.63,295.19,-154.186,-121.269,-4.366,-14.459,-0.017,255.689,35.436,119.945,28.436,-1.002,-1.308,1.136,0.352,-0.829,-0.537,0.026,-0.075
6,12.349,-5.372,294.315,-147.882,-121.303,-7.816,-14.738,0.389,255.225,38.752,121.822,37.256,-1.005,-1.258,1.155,0.384,-0.815,-0.495,0.031,-0.087
7,12.614,-5.811,294.735,-144.813,-123.036,-9.229,-14.377,0.26,255.652,41.81,123.572,30.591,-1.018,-1.228,1.172,0.414,-0.812,-0.465,0.036,-0.099
8,12.488,-5.273,294.281,-135.44,-124.803,-8.166,-15.092,0.338,255.676,47.973,120.079,34.767,-1.035,-1.151,1.134,0.475,-0.829,-0.395,0.041,-0.109
9,12.662,-5.554,294.701,-132.372,-126.536,-8.918,-14.909,-0.236,255.212,51.288,121.956,32.336,-1.048,-1.122,1.156,0.511,-0.846,-0.364,0.046,-0.118
10,12.028,-5.153,294.719,-132.134,-126.521,-8.439,-14.744,-0.103,254.793,54.272,120.266,31.947,-1.05,-1.121,1.142,0.541,-0.864,-0.35,0.051,-0.126
11,12.172,-5.646,295.129,-122.882,-128.232,-6.363,-15.013,-0.198,254.329,57.588,122.143,34.026,-1.063,-1.039,1.161,0.576,-0.882,-0.291,0.056,-0.132
12,12.626,-5.512,294.278,-122.836,-124.744,-10.985,-15.23,-0.16,254.757,60.646,123.894,31.178,-1.034,-1.042,1.176,0.605,-0.831,-0.277,0.06,-0.138
13,12.43,-4.946,295.129,-122.882,-128.232,-12.129,-14.66,0.107,254.757,60.646,123.894,30.893,-1.062,-1.041,1.178,0.604,-0.863,-0.279,0.065,-0.142
14,12.571,-5.385,294.265,-122.761,-128.288,-9.577,-14.966,0.071,254.293,63.961,125.77,31.571,-1.065,-1.041,1.198,0.639,-0.849,-0.263,0.069,-0.145
15,12.658,-5.21,294.255,-116.578,-128.266,-9.55,-15.059,0.112,253.875,66.946,124.081,30.481,-1.064,-0.989,1.183,0.669,-0.866,-0.221,0.073,-0.147
16,12.701,-4.943,295.127,-110.278,-128.173,-11.376,-15.152,0.196,253.839,73.32,127.708,31.144,-1.06,-0.932,1.219,0.733,-0.866,-0.162,0.077,-0.149
17,12.629,-4.657,295.978,-110.324,-131.661,-9.848,-14.748,0.599,254.28,76.498,125.904,35.56,-1.087,-0.931,1.2,0.762,-0.896,-0.149,0.081,-0.149
18,12.354,-4.324,295.555,-100.788,-129.869,-9.851,-15.063,0.835,254.28,76.498,125.904,30.536,-1.074,-0.852,1.199,0.761,-0.881,-0.106,0.085,-0.148
19,12.444,-4.529,295.555,-100.788,-129.869,-10.893,-14.888,1.048,255.113,89.107,129.478,33.073,-1.074,-0.851,1.231,0.883,-0.845,-0.048,0.088,-0.146
20,12.833,-4.638,295.1,-91.415,-131.636,-7.902,-14.848,0.589,255.123,95.15,129.539,33.343,-1.09,-0.771,1.232,0.945,-0.844,0.025,0.092,-0.143
21,12.84,-4.34,295.545,-94.605,-129.847,-7.665,-14.983,1.363,255.123,95.15,129.539,36.29,-1.073,-0.798,1.232,0.942,-0.844,0.008,0.095,-0.138
22,12.668,-4.225,295.1,-91.415,-131.636,-9.491,-14.987,1.252,254.636,104.959,131.489,35.433,-1.09,-0.773,1.253,1.042,-0.846,0.068,0.098,-0.133
23,13.024,-4.501,295.996,-91.373,-128.022,-6.156,-14.994,1.634,254.636,104.959,131.489,36.974,-1.055,-0.769,1.253,1.041,-0.846,0.068,0.101,-0.126
