"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,9.389,-4.774,249.956,-129.812,122.175,-39.182,-10.193,-3.051,275.461,108.756,-173.494,47.434,1.279,-1.3,-1.636,1.014,0.305,-0.087,0.003,-0.016
2,9.11,-4.913,250.821,-129.934,122.231,-37.488,-10.191,-3.021,275.889,111.814,-171.743,52.719,1.274,-1.296,-1.618,1.04,0.303,-0.072,0.005,-0.025
3,9.432,-4.633,251.272,-126.702,124.057,-34.29,-10.412,-2.393,275.889,111.814,-171.743,50.925,1.291,-1.262,-1.619,1.038,0.302,-0.058,0.006,-0.035
4,9.381,-4.5,251.703,-129.817,122.302,-36.476,-10.641,-2.608,275.425,115.13,-169.866,50.21,1.271,-1.292,-1.605,1.071,0.283,-0.057,0.007,-0.045
5,9.111,-4.51,251.724,-123.47,125.882,-37.104,-10.339,-2.162,276.294,121.366,-169.92,51.347,1.306,-1.228,-1.599,1.123,0.318,0.002,0.007,-0.055
6,9.033,-4.055,251.7,-117.213,122.361,-36.313,-10.961,-2.338,274.984,124.608,-171.483,44.114,1.271,-1.167,-1.623,1.159,0.265,0.048,0.008,-0.066
7,9.431,-3.968,252.572,-110.913,122.454,-38.017,-10.377,-2.649,275.412,127.666,-169.732,46.331,1.269,-1.1,-1.603,1.187,0.265,0.093,0.008,-0.077
8,9.376,-3.7,251.698,-104.608,122.42,-36.891,-10.475,-1.951,275.376,134.039,-166.105,47.736,1.273,-1.041,-1.57,1.243,0.301,0.152,0.008,-0.088
9,9.782,-3.764,252.126,-95.118,120.724,-35.703,-10.567,-1.765,274.971,137.144,-171.349,47.734,1.255,-0.943,-1.621,1.273,0.25,0.213,0.008,-0.098
10,8.969,-4.372,251.681,-91.928,118.935,-37.712,-10.882,-1.684,274.494,140.339,-165.918,50.153,1.236,-0.91,-1.575,1.305,0.265,0.245,0.007,-0.108
11,9.258,-4.025,251.703,-85.582,122.515,-32.854,-10.622,-1.687,274.471,146.833,-165.845,46.599,1.273,-0.848,-1.573,1.365,0.283,0.306,0.007,-0.117
12,9.018,-3.668,252.123,-82.513,120.782,-36.54,-10.797,-1.772,274.053,149.817,-167.534,46.574,1.252,-0.817,-1.592,1.395,0.247,0.335,0.006,-0.126
13,8.95,-3.571,251.235,-76.134,117.205,-35.169,-10.851,-1.683,273.589,153.133,-165.658,51.22,1.22,-0.756,-1.577,1.428,0.249,0.383,0.005,-0.134
14,9.385,-3.641,250.36,-69.829,117.171,-41.148,-10.594,-1.506,273.576,165.669,-165.524,44.86,1.226,-0.694,-1.575,1.544,0.27,0.474,0.004,-0.141
15,9.016,-3.763,250.36,-69.829,117.171,-33.066,-11.035,-1.949,273.576,165.669,-165.524,46.952,1.225,-0.693,-1.577,1.545,0.268,0.475,0.003,-0.147
16,9.206,-3.554,250.788,-60.34,115.475,-34.286,-10.959,-1.686,273.981,175.22,-163.7,46.259,1.206,-0.597,-1.557,1.631,0.269,0.566,0.002,-0.152
17,9.216,-3.968,250.788,-60.34,115.475,-34.264,-10.738,-1.562,274.422,178.398,-165.504,45.535,1.206,-0.595,-1.571,1.657,0.27,0.581,0.001,-0.156
18,9.395,-3.535,251.216,-50.85,113.779,-33.407,-11.082,-1.281,274.409,178.279,-161.95,47.726,1.188,-0.5,-1.539,1.655,0.268,0.625,-0.001,-0.159
19,9.516,-3.549,252.078,-38.367,113.893,-38.938,-11.099,-1.248,273.968,187.756,-163.566,46.524,1.185,-0.373,-1.557,1.745,0.233,0.73,-0.002,-0.161
20,9.908,-3.742,252.088,-44.55,113.872,-34.412,-10.869,-1.466,273.968,187.756,-163.566,47.351,1.187,-0.434,-1.556,1.746,0.234,0.701,-0.004,-0.162
21,9.834,-3.415,251.213,-38.245,113.837,-35.191,-11.012,-1.2,274.837,193.993,-163.62,43.43,1.19,-0.373,-1.552,1.797,0.271,0.761,-0.005,-0.161
22,9.481,-3.256,252.064,-38.292,110.35,-33.237,-11.099,-1.256,273.931,194.13,-159.939,45.135,1.149,-0.373,-1.523,1.805,0.233,0.761,-0.007,-0.159
23,9.76,-3.425,252.064,-38.292,110.35,-41.168,-11.141,-1.341,274.373,197.308,-161.743,48.354,1.151,-0.372,-1.538,1.831,0.234,0.776,-0.009,-0.157
24,9.522,-3.271,252.506,-28.877,112.197,-40.136,-10.889,-1.381,273.909,200.623,-159.866,45.885,1.166,-0.278,-1.522,1.865,0.232,0.837,-0.011,-0.153
25,9.928,-3.358,251.641,-28.756,112.141,-35.597,-10.843,-1.475,273.909,200.623,-159.866,46.98,1.171,-0.277,-1.522,1.866,0.252,0.84,-0.013,-0.149
26,9.553,-3.597,251.187,-19.383,110.375,-35.98,-10.661,-1.252,273.468,210.101,-161.483,47.418,1.154,-0.182,-1.538,1.956,0.236,0.933,-0.015,-0.143
27,9.388,-3.365,250.743,-16.193,108.586,-36.972,-11.385,-1.395,273.432,216.475,-157.856,49.763,1.137,-0.151,-1.508,2.016,0.252,0.98,-0.017,-0.136
28,9.466,-3.237,250.719,-9.935,105.064,-40.879,-11.067,-1.397,273.859,219.533,-156.105,45.891,1.102,-0.088,-1.488,2.041,0.254,1.024,-0.019,-0.128
29,9.604,-3.465,250.296,-0.399,106.856,-38.795,-11.075,-1.312,273.395,222.849,-154.228,42.249,1.123,0.01,-1.473,2.075,0.272,1.088,-0.021,-0.119
30,9.897,-3.311,250.724,9.091,105.16,-39.997,-11.035,-1.13,273.846,232.069,-155.971,47.643,1.105,0.105,-1.487,2.157,0.256,1.176,-0.023,-0.109
31,9.996,-2.95,250.277,24.885,103.43,-35.597,-11.044,-0.783,273.382,235.385,-154.094,48.295,1.089,0.264,-1.472,2.19,0.257,1.27,-0.025,-0.098
32,9.773,-2.9,250.253,31.143,99.908,-41.053,-11.174,-0.811,274.693,244.799,-155.952,44.87,1.053,0.328,-1.482,2.267,0.258,1.342,-0.027,-0.085
33,9.586,-2.282,250.681,40.633,98.212,-37.618,-11.5,-0.861,275.525,257.409,-152.378,44.093,1.033,0.421,-1.446,2.376,0.275,1.445,-0.029,-0.071
34,10.225,-1.669,250.679,53.238,98.271,-38.292,-11.452,-0.862,275.525,257.409,-152.378,43.73,1.036,0.546,-1.446,2.376,0.276,1.504,-0.031,-0.055
35,10.392,-2.042,250.676,65.842,98.329,-42.002,-11.446,-0.416,275.93,266.96,-150.555,50.201,1.038,0.675,-1.427,2.459,0.294,1.61,-0.032,-0.038
36,9.911,-1.139,251.104,75.332,96.633,-38.481,-11.643,-0.028,275.917,279.497,-150.421,45.49,1.017,0.767,-1.427,2.573,0.276,1.712,-0.034,-0.02
37,9.741,-1.134,251.08,81.59,93.112,-42.749,-11.594,-0.375,276.359,282.675,-152.224,43.725,0.981,0.83,-1.441,2.599,0.26,1.757,-0.035,0.001
38,10.449,-0.774,251.508,91.079,91.416,-35.786,-11.785,-0.024,276.322,289.048,-148.597,46.556,0.965,0.923,-1.408,2.657,0.26,1.831,-0.037,0.023
39,10.31,-0.697,251.078,94.194,93.171,-40.328,-11.604,0.243,276.345,295.211,-152.09,45.894,0.983,0.956,-1.439,2.713,0.262,1.876,-0.038,0.046
40,10.073,-0.965,251.505,103.684,91.475,-43.426,-11.464,0.064,276.773,298.269,-150.34,47.745,0.964,1.051,-1.421,2.737,0.261,1.934,-0.04,0.071
41,10.639,-0.359,250.641,103.806,91.419,-41.995,-11.781,0.408,277.214,301.447,-152.144,50.115,0.969,1.053,-1.436,2.761,0.281,1.95,-0.041,0.098
42,10.456,-0.377,250.187,113.179,89.652,-39.557,-11.696,0.145,277.178,307.821,-148.517,49.411,0.952,1.151,-1.403,2.82,0.299,2.028,-0.043,0.126
43,10.576,-0.103,249.764,122.715,91.443,-41.701,-11.382,0.229,277.62,310.999,-150.321,47.703,0.972,1.248,-1.416,2.845,0.319,2.089,-0.044,0.155
44,10.108,0.097,250.184,125.783,89.71,-39.889,-11.786,0.504,276.737,317.299,-150.133,48.751,0.951,1.277,-1.42,2.91,0.282,2.135,-0.045,0.185
45,10.42,0.19,249.74,128.973,87.922,-45.088,-11.792,0.464,277.179,320.477,-151.937,54.094,0.936,1.311,-1.434,2.935,0.284,2.165,-0.046,0.217
46,10.398,-0.053,249.285,138.346,86.155,-43.426,-11.39,0.454,276.737,317.299,-150.133,53.036,0.919,1.41,-1.419,2.911,0.286,2.199,-0.047,0.249
47,9.88,0.502,248.886,141.624,91.468,-38.382,-11.214,0.365,277.179,320.477,-151.937,49.486,0.973,1.443,-1.432,2.935,0.32,2.23,-0.047,0.283
48,10.185,0.665,249.317,138.509,89.713,-43.691,-11.4,0.861,277.606,323.535,-150.187,47.743,0.955,1.408,-1.415,2.957,0.32,2.224,-0.048,0.318
49,10.381,0.356,247.99,141.582,87.854,-46.081,-11.487,0.464,276.715,323.792,-150.06,50.238,0.942,1.449,-1.419,2.97,0.323,2.251,-0.049,0.353
50,10.225,0.396,247.539,138.351,86.028,-45.459,-11.747,0.769,277.179,320.477,-151.937,54.067,0.924,1.418,-1.434,2.934,0.324,2.219,-0.049,0.389
51,9.932,0.668,247.99,141.582,87.854,-44.259,-11.349,0.99,276.715,323.792,-150.06,51.257,0.94,1.447,-1.418,2.969,0.322,2.25,-0.049,0.425
52,10,-0.096,247.57,138.514,89.586,-45.454,-11.797,0.641,277.179,320.477,-151.937,54.093,0.959,1.422,-1.434,2.934,0.34,2.221,-0.049,0.461
53,9.866,0.299,247.118,135.282,87.761,-40.493,-11.786,0.726,276.31,314.24,-151.884,51.228,0.942,1.389,-1.438,2.886,0.323,2.179,-0.049,0.498
54,9.263,1.535,246.69,125.793,89.457,-39.035,-11.776,1.541,276.332,307.747,-151.956,54.111,0.958,1.289,-1.439,2.823,0.34,2.1,-0.049,0.535
55,9.668,1.651,246.714,119.535,92.978,-44.763,-11.732,1.938,276.345,295.211,-152.09,53.339,0.996,1.224,-1.44,2.706,0.357,2.007,-0.049,0.571
56,9.984,1.596,245.39,110.003,91.06,-46.274,-11.453,1.773,276.382,288.837,-155.718,55.553,0.983,1.132,-1.472,2.648,0.361,1.935,-0.048,0.606
57,9.481,1.488,245.414,103.745,94.582,-43.808,-11.233,1.954,276.441,275.97,-159.418,54.542,1.017,1.068,-1.505,2.529,0.361,1.842,-0.048,0.641
58,9.362,1.963,246.289,97.44,94.616,-39.172,-10.652,1.732,275.999,272.792,-157.614,48.913,1.014,0.997,-1.489,2.504,0.341,1.793,-0.047,0.674
59,10.152,1.721,245.863,75.346,96.253,-41.791,-10.453,2.05,276.476,256.941,-159.625,47.134,1.036,0.771,-1.504,2.353,0.361,1.609,-0.046,0.706
60,9.321,1.976,246.31,59.552,97.983,-37.319,-10.304,1.929,275.666,237.837,-163.271,48.605,1.048,0.606,-1.541,2.185,0.323,1.44,-0.045,0.736
61,9.267,2.286,246.313,46.947,97.924,-42.328,-10.669,1.699,275.716,218.928,-167.032,51.629,1.047,0.475,-1.577,2.011,0.305,1.286,-0.045,0.764
62,9.224,2.113,246.76,31.153,99.654,-41.305,-10.74,1.934,275.729,206.392,-167.166,47.056,1.063,0.312,-1.578,1.894,0.303,1.147,-0.044,0.789
63,9.398,1.752,247.196,21.542,101.406,-38.587,-10.778,2.035,276.242,184.166,-172.804,46.683,1.08,0.214,-1.628,1.686,0.285,0.991,-0.043,0.812
64,9.327,2.753,248.095,8.979,104.962,-35.665,-10.671,2.801,275.85,162.079,-174.761,42.807,1.112,0.081,-1.647,1.482,0.265,0.819,-0.042,0.832
65,9.592,2.592,249.416,-13.12,106.726,-38.377,-10.259,2.904,275.909,149.212,-178.462,43.964,1.125,-0.144,-1.68,1.363,0.228,0.648,-0.042,0.848
66,10.106,3.009,249.887,-35.172,111.978,-37.852,-10.115,3.534,275.481,133.498,-176.792,46.515,1.179,-0.37,-1.666,1.218,0.244,0.463,-0.041,0.862
67,9.707,3.875,250.764,-54.082,111.953,-32.68,-10.184,4.26,275.553,108.094,-180.626,44.992,1.173,-0.563,-1.702,0.981,0.206,0.245,-0.041,0.871
68,8.893,4.045,250.339,-76.176,113.59,-39.105,-10.357,4.497,276.066,85.869,-186.264,46.824,1.188,-0.789,-1.751,0.774,0.205,0.031,-0.041,0.877
69,9.181,5.092,250.809,-98.228,118.842,-39.814,-10.066,5.182,276.566,63.524,-188.347,47.933,1.24,-1.015,-1.766,0.565,0.222,-0.186,-0.042,0.879
70,8.73,4.869,252.123,-126.749,120.569,-41.729,-10.012,5.821,279.248,38.251,-192.537,46.235,1.249,-1.296,-1.787,0.327,0.237,-0.443,-0.042,0.876
71,8.744,5.408,251.672,-129.981,118.744,-36.744,-10.252,7.488,281.895,19.351,-193.099,45.98,1.233,-1.333,-1.776,0.148,0.291,-0.551,-0.043,0.869
72,9.355,6.13,251.22,-133.212,116.918,-33.961,-9.575,7.756,284.11,15.972,-195.216,47.87,1.219,-1.371,-1.779,0.116,0.33,-0.582,-0.043,0.857
73,9.663,7.938,251.658,-129.906,115.2,-35.154,-10.15,8.927,288.04,18.904,-193.948,43.932,1.201,-1.343,-1.745,0.136,0.399,-0.553,-0.044,0.841
74,9.24,9.717,252.104,-101.465,117.143,-29.412,-10.447,11.037,289.742,37.75,-190.427,47.575,1.217,-1.061,-1.705,0.293,0.448,-0.337,-0.044,0.821
75,10.069,11.996,250.759,-73.108,111.858,-35.111,-11.239,13.533,291.003,66.074,-188.524,50.665,1.173,-0.788,-1.684,0.531,0.488,-0.08,-0.043,0.799
76,10.58,14.582,249.842,-35.261,104.876,-32.358,-11.372,15.765,292.264,94.398,-186.62,52.584,1.108,-0.417,-1.66,0.767,0.51,0.221,-0.042,0.776
77,10.155,16.578,248.494,5.701,99.649,-30.189,-11.843,18.085,292.155,126.175,-179.158,54.625,1.059,-0.008,-1.598,1.036,0.547,0.556,-0.041,0.751
78,10.165,18.454,247.177,46.826,97.98,-34.12,-11.824,20.538,292.084,164.234,-178.745,60.381,1.048,0.407,-1.594,1.359,0.568,0.922,-0.039,0.727
79,10.878,21.091,246.733,94.251,96.404,-32.712,-11.756,22.818,291.557,198.995,-172.973,58.693,1.036,0.885,-1.547,1.656,0.589,1.303,-0.037,0.705
80,10.798,23.586,245.844,144.865,93.04,-30.832,-12.005,25.212,290.59,243.234,-168.817,58.942,1.005,1.401,-1.517,2.04,0.593,1.747,-0.034,0.685
81,10.706,25.752,244.51,185.752,91.356,-32.165,-12.072,27.223,289.227,283.964,-166.424,65.383,0.993,1.825,-1.503,2.401,0.598,2.137,-0.03,0.668
82,10.266,27.33,243.655,223.926,91.492,-30.004,-12.677,29.182,288.273,315.667,-162.403,65.657,0.996,2.223,-1.474,2.681,0.616,2.471,-0.026,0.655
83,10.237,28.353,241.88,255.398,87.961,-30.413,-12.112,30.916,287.329,353.413,-158.32,65.746,0.966,2.565,-1.441,3.018,0.641,2.811,-0.022,0.647
84,10.187,29.482,238.811,277.502,86.07,-30.726,-12.594,32.114,285.483,385.373,-154.172,63.808,0.958,2.829,-1.415,3.317,0.683,3.095,-0.017,0.645
85,10.123,29.921,237.038,296.369,82.48,-31.211,-12.547,34.449,283.696,404.466,-153.725,70.667,0.926,3.05,-1.42,3.501,0.672,3.296,-0.011,0.648
