"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,15.887,-3.639,340.251,288.054,-20.106,-113.651,-18.527,-0.846,372.448,248.682,75.977,133.909,-0.104,2.161,0.469,1.698,0.712,1.919,0,0
2,16.004,-3.682,339.379,281.754,-20.199,-114.255,-18.292,-1.211,372.471,242.189,75.904,134.259,-0.104,2.12,0.469,1.655,0.727,1.876,0.004,0.004
3,16.11,-3.836,339.379,281.754,-20.199,-113.553,-18.421,-1.121,372.471,242.189,75.904,131.757,-0.104,2.12,0.469,1.655,0.727,1.876,0.008,0.008
4,16.099,-4.389,339.823,278.564,-18.41,-109.488,-18.069,-0.811,373.376,242.051,72.223,134.284,-0.09,2.095,0.443,1.649,0.727,1.861,0.012,0.011
5,15.861,-4.129,339.379,281.754,-20.199,-114.62,-18.156,-1.471,372.471,242.189,75.904,136.796,-0.105,2.121,0.469,1.655,0.727,1.877,0.016,0.014
6,16.187,-4.424,339.823,278.564,-18.41,-116.731,-17.758,-1.608,373.376,242.051,72.223,134.753,-0.09,2.095,0.444,1.651,0.727,1.863,0.021,0.017
7,15.413,-4.342,339.379,281.754,-20.199,-117.457,-17.802,-1.475,372.912,245.367,74.1,133.986,-0.106,2.121,0.457,1.675,0.727,1.888,0.025,0.02
8,15.747,-3.926,338.948,284.869,-18.444,-114.274,-18.037,-1.617,373.33,242.382,75.789,129.63,-0.092,2.146,0.468,1.653,0.753,1.888,0.029,0.023
9,16.112,-4.258,339.379,281.754,-20.199,-114.584,-17.895,-1.877,374.222,242.125,75.663,130.756,-0.104,2.121,0.466,1.648,0.753,1.873,0.034,0.025
10,16.147,-4.128,339.379,281.754,-20.199,-121.043,-17.666,-1.604,373.794,239.067,73.912,132.654,-0.104,2.121,0.455,1.629,0.741,1.863,0.038,0.027
11,15.79,-4.069,339.379,281.754,-20.199,-112.17,-18.027,-1.3,373.33,242.382,75.789,132.116,-0.105,2.121,0.468,1.653,0.74,1.875,0.043,0.029
12,15.96,-3.917,338.948,284.869,-18.444,-115.106,-18.347,-1.39,373.34,248.425,75.85,132.474,-0.091,2.146,0.467,1.694,0.753,1.909,0.047,0.031
13,15.995,-4.055,339.369,287.937,-20.177,-115.884,-17.933,-1.253,373.781,251.603,74.046,132.586,-0.104,2.167,0.456,1.713,0.741,1.929,0.052,0.033
14,16.057,-3.811,339.4,288.101,-16.618,-118.597,-18.338,-1.563,374.245,248.287,72.17,131.087,-0.077,2.167,0.441,1.689,0.753,1.917,0.056,0.035
15,16.113,-3.993,338.074,291.174,-18.478,-116.813,-17.981,-1.203,373.781,251.603,74.046,131.887,-0.091,2.199,0.456,1.713,0.769,1.944,0.061,0.036
16,16.15,-3.394,338.06,291.249,-22.022,-116.469,-17.888,-1.433,373.781,251.603,74.046,135.08,-0.118,2.198,0.456,1.714,0.757,1.944,0.066,0.038
17,15.749,-4.007,337.653,288.106,-16.745,-115.428,-18.112,-1.244,373.804,245.109,73.973,132.584,-0.079,2.179,0.455,1.669,0.782,1.911,0.07,0.04
18,15.698,-3.47,338.074,291.174,-18.478,-117.735,-18.117,-1.208,373.34,248.425,75.85,132.918,-0.093,2.198,0.468,1.693,0.768,1.933,0.075,0.042
19,15.527,-4.097,337.629,294.364,-20.267,-112.887,-18.155,-1.608,374.245,248.287,72.17,132.181,-0.107,2.227,0.442,1.689,0.77,1.944,0.079,0.044
20,15.736,-3.975,337.629,294.364,-20.267,-117.741,-17.668,-1.523,373.758,245.44,77.539,132.6,-0.106,2.226,0.48,1.672,0.782,1.935,0.084,0.045
21,15.385,-3.753,337.209,291.295,-18.534,-119.504,-17.85,-1.525,374.663,245.303,73.859,129.044,-0.094,2.205,0.454,1.667,0.795,1.922,0.088,0.047
22,15.837,-3.412,337.629,294.364,-20.267,-113.443,-18.103,-1.288,374.222,242.125,75.663,132.249,-0.106,2.225,0.466,1.647,0.782,1.921,0.093,0.049
23,15.697,-3.937,337.643,294.289,-16.723,-114.388,-17.753,-1.117,374.199,248.618,75.736,131.556,-0.079,2.225,0.467,1.691,0.795,1.944,0.097,0.051
24,15.793,-3.688,338.081,297.595,-18.441,-115.236,-17.94,-1.347,374.663,245.303,73.859,134.66,-0.092,2.247,0.453,1.667,0.781,1.942,0.102,0.052
25,15.794,-3.414,337.199,297.479,-18.512,-113.834,-18.064,-1.605,374.663,245.303,73.859,137.191,-0.093,2.251,0.453,1.667,0.796,1.944,0.106,0.054
26,15.975,-3.655,338.081,297.595,-18.441,-118.502,-18.06,-1.515,375.127,241.988,71.982,130.791,-0.091,2.247,0.44,1.643,0.782,1.929,0.111,0.056
27,15.537,-3.821,337.643,294.289,-16.723,-114.803,-17.888,-1.297,374.663,245.303,73.859,129.008,-0.08,2.225,0.453,1.666,0.795,1.931,0.115,0.057
28,16.071,-3.057,337.629,294.364,-20.267,-114.59,-18.02,-1.521,375.509,245.377,77.299,135.396,-0.105,2.224,0.475,1.664,0.808,1.929,0.12,0.059
29,16.2,-3.031,337.199,297.479,-18.512,-114.516,-18.555,-1.338,375.509,245.377,77.299,128.933,-0.092,2.25,0.474,1.663,0.821,1.941,0.124,0.06
30,16.063,-2.91,337.651,300.71,-16.687,-120.998,-18.422,-1.433,375.509,245.377,77.299,131.415,-0.078,2.271,0.474,1.664,0.82,1.951,0.128,0.062
31,16.106,-3.203,337.629,294.364,-20.267,-113.908,-18.699,-1.386,375.532,251.539,73.806,133.856,-0.105,2.224,0.45,1.705,0.795,1.951,0.133,0.063
32,15.794,-3.159,337.206,303.9,-18.475,-113.794,-18.38,-1.249,375.509,245.377,77.299,129.64,-0.092,2.298,0.474,1.663,0.82,1.964,0.137,0.065
