"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,22.089,2.065,358.178,2.036,123.545,-39.308,-23.823,-4.266,429.454,-67.566,-98.718,22.749,0.938,0.009,-0.639,-0.39,1.112,-0.209,0.004,0.013
2,22.198,2.076,358.17,-4.385,123.508,-36.457,-23.96,-4.36,429.013,-70.744,-96.914,18.064,0.938,-0.037,-0.629,-0.409,1.112,-0.24,0.007,0.021
3,22.227,2.379,358.17,-4.385,123.508,-40.67,-23.924,-4.359,429.013,-70.744,-96.914,14.894,0.938,-0.038,-0.629,-0.409,1.112,-0.24,0.009,0.028
4,22.386,1.994,357.719,-7.617,121.682,-39.299,-24.025,-4.224,429.013,-70.744,-96.914,18.694,0.926,-0.06,-0.629,-0.409,1.114,-0.25,0.011,0.036
5,22.233,1.855,357.75,-7.453,125.241,-37.229,-23.662,-4.31,428.549,-67.429,-95.037,19.516,0.951,-0.058,-0.618,-0.39,1.125,-0.239,0.014,0.044
6,22.002,1.583,357.298,-10.685,123.415,-38.906,-23.928,-3.863,427.689,-67.622,-94.923,19.449,0.939,-0.08,-0.619,-0.393,1.115,-0.251,0.016,0.052
7,21.824,1.606,357.319,-4.338,126.995,-43.61,-23.891,-4.356,428.167,-70.818,-100.354,17.318,0.964,-0.035,-0.651,-0.41,1.115,-0.24,0.019,0.06
8,21.6,1.974,357.726,-1.195,121.719,-43.286,-24.283,-3.867,428.131,-64.444,-96.727,20.789,0.924,-0.014,-0.63,-0.373,1.102,-0.21,0.021,0.068
9,22.178,2.282,357.747,5.151,125.299,-40.404,-23.942,-4.544,428.558,-61.386,-94.976,12.637,0.951,0.03,-0.618,-0.353,1.125,-0.179,0.024,0.076
10,22.441,2.472,358.144,14.478,120.045,-41.146,-23.8,-4.267,428.131,-64.444,-96.727,16.616,0.914,0.096,-0.629,-0.372,1.091,-0.159,0.026,0.084
11,21.875,2.777,358.165,20.824,123.625,-38.273,-23.571,-3.868,428.558,-61.386,-94.976,18.138,0.938,0.14,-0.617,-0.355,1.113,-0.13,0.028,0.093
12,22.708,2.517,358.151,20.899,120.082,-40.793,-23.718,-3.509,428.536,-54.892,-94.903,15.591,0.915,0.141,-0.617,-0.317,1.103,-0.109,0.031,0.102
13,21.961,3.077,358.128,27.157,116.56,-36.344,-23.754,-3.741,429,-58.208,-96.78,18.376,0.888,0.184,-0.628,-0.336,1.091,-0.099,0.033,0.111
14,22.138,3.078,358.149,33.504,120.14,-42.809,-23.578,-3.65,429,-58.208,-96.78,19.095,0.914,0.229,-0.627,-0.336,1.103,-0.079,0.035,0.12
15,22.236,3.129,358.149,33.504,120.14,-41.658,-23.719,-3.158,428.963,-51.834,-93.153,21.274,0.914,0.229,-0.606,-0.3,1.114,-0.059,0.038,0.13
16,22.182,2.854,357.697,30.272,118.315,-46.268,-24.165,-3.156,428.094,-58.07,-93.1,15.532,0.902,0.207,-0.608,-0.337,1.103,-0.089,0.04,0.139
17,22.139,3.533,358.149,33.504,120.14,-43.325,-23.898,-3.376,428.094,-58.07,-93.1,19.48,0.914,0.228,-0.608,-0.337,1.102,-0.08,0.042,0.149
18,22.177,2.989,357.697,30.272,118.315,-39.543,-24.018,-3.373,429,-58.208,-96.78,19.083,0.902,0.207,-0.628,-0.337,1.103,-0.09,0.044,0.159
19,22.268,2.943,358.151,20.899,120.082,-42.232,-23.398,-3.55,428.558,-61.386,-94.976,16.344,0.914,0.14,-0.617,-0.356,1.103,-0.13,0.046,0.169
20,21.965,3.031,356.849,17.714,121.744,-41.587,-23.75,-3.369,429.44,-67.686,-95.164,18.452,0.928,0.118,-0.618,-0.393,1.139,-0.161,0.048,0.179
21,21.924,2.866,357.279,14.599,119.989,-42.787,-23.789,-3.731,429.013,-70.744,-96.914,17.339,0.914,0.096,-0.629,-0.41,1.115,-0.18,0.05,0.189
22,21.813,3.255,356.421,8.224,123.44,-40.169,-23.644,-3.866,428.571,-73.922,-95.11,20.221,0.941,0.05,-0.618,-0.429,1.14,-0.212,0.052,0.198
23,21.865,2.728,355.979,-1.191,121.592,-42.038,-24.003,-4.123,430.359,-80.359,-98.978,20.962,0.929,-0.016,-0.639,-0.465,1.152,-0.262,0.054,0.207
24,21.641,2.579,355.549,1.924,123.347,-40.639,-24.186,-4.311,430.777,-83.344,-97.289,15.181,0.942,0.007,-0.629,-0.482,1.175,-0.261,0.056,0.216
25,21.814,2.404,355.128,-1.144,125.08,-39.846,-23.602,-4.343,430.8,-89.837,-97.362,13.878,0.956,-0.015,-0.628,-0.52,1.188,-0.292,0.058,0.224
26,22.126,2.681,354.677,-4.375,123.254,-43.034,-23.726,-4.077,431.659,-89.644,-97.476,19.251,0.945,-0.039,-0.628,-0.518,1.2,-0.302,0.06,0.231
27,21.97,2.466,354.7,-10.633,126.776,-43.387,-23.684,-3.939,432.123,-92.959,-99.353,17.816,0.97,-0.083,-0.638,-0.537,1.211,-0.333,0.063,0.238
28,21.603,2.593,353.387,-26.348,124.836,-44.442,-23.765,-4.029,433.005,-99.259,-99.54,14.942,0.958,-0.197,-0.638,-0.573,1.236,-0.404,0.066,0.245
