"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,24.021,-0.709,452.47,-80.45,-36.706,-108.473,-27.516,-4.595,405.709,-295.274,129.673,95.157,-0.153,-0.45,0.745,-1.837,-0.352,-1.106,0,-0.001
2,24.248,-0.847,452.026,-77.26,-38.495,-115.37,-27.372,-4.726,406.555,-295.2,133.113,98.054,-0.163,-0.432,0.765,-1.833,-0.329,-1.095,0,-0.002
3,24.153,-1.143,452.446,-74.192,-40.227,-109.652,-27.191,-4.639,406.555,-295.2,133.113,97.338,-0.173,-0.414,0.765,-1.833,-0.339,-1.086,0,-0.003
4,23.844,-0.923,452.478,-74.028,-36.669,-115.707,-27.386,-5.008,404.804,-295.136,133.354,95.804,-0.153,-0.414,0.77,-1.84,-0.353,-1.087,0,-0.003
5,23.899,-0.717,452.47,-80.45,-36.706,-116.701,-27.65,-4.815,406.137,-292.216,131.423,102.99,-0.153,-0.45,0.755,-1.816,-0.341,-1.096,0,-0.004
6,23.934,-0.707,452.446,-74.192,-40.227,-113.923,-27.431,-4.946,406.127,-298.258,131.362,98.018,-0.173,-0.415,0.755,-1.853,-0.351,-1.095,0,-0.005
7,24.235,-1.111,452.446,-74.192,-40.227,-116.907,-27.645,-4.813,406.137,-292.216,131.423,98.113,-0.172,-0.414,0.755,-1.816,-0.35,-1.077,0,-0.005
8,24.37,-0.923,452.898,-70.96,-38.402,-115.872,-27.207,-4.896,406.137,-292.216,131.423,99.526,-0.162,-0.396,0.756,-1.816,-0.35,-1.067,0,-0.006
9,23.799,-1.248,452.446,-74.192,-40.227,-112.291,-27.293,-4.903,404.804,-295.136,133.354,95.907,-0.173,-0.414,0.77,-1.84,-0.363,-1.087,0,-0.007
10,24.066,-1.057,452.898,-70.96,-38.402,-110.093,-27.424,-4.632,405.709,-295.274,129.673,95.607,-0.162,-0.396,0.745,-1.837,-0.362,-1.077,0,-0.007
11,23.972,-0.715,452.898,-70.96,-38.402,-115.144,-27.299,-4.547,406.137,-292.216,131.423,98.821,-0.163,-0.396,0.755,-1.816,-0.351,-1.068,0,-0.007
12,24.288,-0.697,452.446,-74.192,-40.227,-115.487,-27.107,-4.187,406.137,-292.216,131.423,98.103,-0.172,-0.415,0.756,-1.817,-0.35,-1.078,0,-0.008
13,24.158,-0.605,453.773,-77.265,-38.368,-112.884,-27.471,-4.235,406.114,-285.722,131.496,99.87,-0.162,-0.431,0.755,-1.777,-0.362,-1.067,0,-0.008
14,24.024,-0.621,453.342,-74.15,-36.613,-114.7,-27.115,-3.92,405.255,-285.916,131.611,96.657,-0.152,-0.414,0.759,-1.782,-0.363,-1.06,0,-0.008
15,23.949,-0.697,453.342,-74.15,-36.613,-111.041,-27.334,-4.24,405.673,-288.9,133.3,96.609,-0.153,-0.414,0.768,-1.799,-0.352,-1.068,0,-0.009
16,24.203,-0.443,452.454,-67.77,-40.191,-114.579,-27.425,-3.832,405.673,-288.9,133.3,99.121,-0.172,-0.379,0.768,-1.8,-0.351,-1.051,0,-0.009
17,23.849,-0.749,452.446,-74.192,-40.227,-116.516,-27.124,-4.016,405.209,-285.585,135.177,96.611,-0.173,-0.415,0.781,-1.78,-0.352,-1.06,-0.001,-0.009
18,24.145,-0.634,452.446,-74.192,-40.227,-118.023,-27.026,-4.421,405.255,-285.916,131.611,94.834,-0.173,-0.415,0.759,-1.781,-0.361,-1.061,-0.001,-0.009
19,24.142,-0.707,452.468,-67.845,-36.647,-117.179,-27.652,-4.18,406.114,-285.722,131.496,95.98,-0.153,-0.379,0.755,-1.777,-0.34,-1.04,-0.001,-0.009
20,23.934,-1.019,452.898,-70.96,-38.402,-115.844,-27.342,-4.378,405.232,-279.422,131.684,96.946,-0.163,-0.396,0.759,-1.741,-0.363,-1.031,-0.001,-0.009
21,24.285,-1.254,452.016,-71.077,-38.473,-114.222,-26.853,-4.959,405.255,-285.916,131.611,96.302,-0.163,-0.397,0.759,-1.78,-0.35,-1.051,-0.001,-0.009
22,24.24,-0.983,452.446,-74.192,-40.227,-116.661,-27.026,-4.688,406.114,-285.722,131.496,92.762,-0.172,-0.414,0.757,-1.776,-0.35,-1.058,-0.001,-0.008
