"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,18.998,-6.568,323.63,-159.395,-44.684,-81.655,-21.743,2.013,332.383,66.045,-37.761,120.285,-0.292,-1.231,-0.353,0.499,-0.171,-0.354,0.002,0.009
2,18.6,-6.738,323.63,-159.395,-44.684,-82.541,-21.298,2.239,331.942,75.523,-39.378,119.32,-0.293,-1.23,-0.365,0.571,-0.185,-0.318,0.003,0.014
3,19.043,-6.61,323.607,-153.137,-48.206,-83.764,-21.35,2.23,331.942,75.523,-39.378,118.23,-0.32,-1.182,-0.365,0.571,-0.197,-0.294,0.004,0.02
4,18.959,-6.834,324.502,-153.095,-44.591,-80.731,-21.439,2.095,331.942,75.523,-39.378,121.368,-0.291,-1.177,-0.365,0.572,-0.199,-0.293,0.004,0.026
5,18.868,-6.923,324.058,-149.905,-46.38,-83.407,-21.253,2.228,332.37,78.581,-37.627,121.757,-0.306,-1.154,-0.351,0.594,-0.184,-0.269,0.005,0.032
6,18.606,-6.152,324.058,-149.905,-46.38,-84.218,-21.382,2.321,332.37,78.581,-37.627,120.697,-0.306,-1.156,-0.351,0.594,-0.184,-0.27,0.006,0.039
7,18.648,-6.549,324.5,-140.49,-44.533,-85.095,-21.749,2.055,331.524,78.508,-41.067,123.465,-0.291,-1.08,-0.38,0.595,-0.214,-0.233,0.006,0.047
8,18.913,-6.157,324.056,-137.3,-46.321,-81.944,-21.348,2.457,331.952,81.566,-39.317,122.107,-0.305,-1.057,-0.365,0.617,-0.198,-0.21,0.007,0.055
9,18.589,-6.028,323.604,-140.532,-48.147,-84.599,-21.094,2.409,331.501,85.001,-40.994,121.065,-0.321,-1.084,-0.377,0.644,-0.211,-0.21,0.007,0.063
10,18.604,-6.017,324.056,-137.3,-46.321,-82.512,-21.433,2.641,331.06,81.823,-39.19,121.374,-0.306,-1.058,-0.365,0.62,-0.213,-0.21,0.007,0.072
11,18.781,-5.904,323.173,-137.417,-46.392,-82.25,-21.608,2.63,332.393,84.744,-41.121,122.121,-0.307,-1.062,-0.379,0.64,-0.182,-0.199,0.008,0.081
12,18.421,-6.169,324.077,-130.954,-42.741,-82.95,-21.26,2.725,331.511,91.044,-40.933,122.171,-0.278,-1.007,-0.377,0.689,-0.199,-0.149,0.008,0.09
13,18.551,-6.042,324.056,-137.3,-46.321,-83.074,-21.175,2.846,331.952,94.222,-42.737,122.485,-0.306,-1.058,-0.39,0.712,-0.211,-0.162,0.008,0.1
