"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,11.469,-12.208,255.41,-259.67,84.69,-6.619,-11.492,8.12,270.414,176.249,-163.195,98.254,0.887,-2.535,-1.575,1.626,-0.053,-0.395,-0.014,-0.016
2,11.442,-12.324,254.535,-253.365,84.656,-1.589,-11.532,8.52,270.437,182.411,-166.688,103.203,0.89,-2.48,-1.608,1.682,-0.051,-0.336,-0.022,-0.021
3,11.49,-12.24,254.535,-253.365,84.656,-5.49,-11.464,8.957,270.424,194.947,-166.554,103.197,0.89,-2.48,-1.606,1.798,-0.05,-0.276,-0.029,-0.023
4,11.36,-12.237,254.091,-250.175,82.867,-7.843,-11.776,9.366,271.306,201.303,-170.162,104.658,0.873,-2.453,-1.636,1.85,-0.048,-0.231,-0.037,-0.023
5,11.225,-12.423,254.533,-240.76,84.714,-4.817,-11.996,9.366,271.721,216.898,-168.277,108.551,0.889,-2.354,-1.617,1.993,-0.031,-0.109,-0.045,-0.021
6,11.318,-12.532,253.668,-240.639,84.659,-13.317,-11.426,9.27,271.698,223.391,-168.204,107.619,0.892,-2.36,-1.614,2.055,-0.012,-0.077,-0.054,-0.016
7,10.568,-12.509,253.644,-234.381,81.137,-7.917,-11.792,9.442,272.59,235.79,-171.751,105.373,0.854,-2.298,-1.643,2.163,-0.028,0.013,-0.062,-0.009
8,11,-11.705,253.666,-228.034,84.717,-5.78,-12.056,10.029,273.031,238.968,-173.555,105.732,0.891,-2.237,-1.658,2.187,-0.01,0.056,-0.07,0.001
9,10.702,-11.978,253.663,-215.43,84.776,-2.55,-12.02,10.476,273.459,254.682,-175.224,109.704,0.891,-2.11,-1.671,2.328,-0.009,0.192,-0.078,0.012
10,11.107,-11.807,253.219,-212.24,82.987,-4.263,-12.15,10.294,273.423,261.056,-171.597,110.74,0.876,-2.082,-1.638,2.388,0.009,0.238,-0.086,0.026
11,11.32,-11.987,252.765,-202.867,81.22,-8.297,-11.846,10.561,274.328,260.918,-175.278,109.757,0.861,-1.991,-1.666,2.378,0.014,0.283,-0.094,0.042
12,10.609,-11.382,252.342,-193.331,83.012,-4.024,-11.571,10.561,275.207,273.197,-175.27,114.062,0.877,-1.901,-1.659,2.483,0.05,0.386,-0.102,0.06
13,10.892,-11.156,251.887,-183.958,81.245,-7.085,-11.441,10.999,275.648,276.375,-177.074,113.703,0.862,-1.811,-1.673,2.507,0.053,0.445,-0.11,0.08
14,10.252,-11.161,252.315,-174.468,79.549,-9.872,-11.48,10.739,276.053,285.927,-175.251,115.589,0.841,-1.712,-1.654,2.592,0.051,0.537,-0.117,0.102
15,10.529,-11.081,251.02,-171.232,81.248,-5.624,-11.801,11.045,276.053,285.927,-175.251,116.18,0.864,-1.689,-1.655,2.591,0.088,0.553,-0.124,0.127
16,10.52,-11.264,250.573,-155.437,79.518,-6.34,-11.448,11.451,276.031,292.42,-175.178,113.735,0.848,-1.531,-1.653,2.65,0.09,0.66,-0.131,0.152
17,10.831,-11.157,250.15,-145.901,81.309,-13.441,-11.489,11.177,277.364,295.341,-177.108,112.705,0.869,-1.437,-1.663,2.665,0.127,0.72,-0.137,0.18
18,10.35,-10.344,249.244,-139.76,77.717,-6.675,-11.848,10.773,277.828,292.026,-178.985,114.46,0.833,-1.383,-1.679,2.631,0.129,0.733,-0.143,0.21
19,10.238,-10.575,248.808,-130.149,75.965,-7.701,-11.304,11.227,279.115,295.278,-177.349,113.881,0.816,-1.286,-1.654,2.647,0.167,0.793,-0.148,0.241
20,10.23,-10,247.933,-123.844,75.931,-9.816,-11.119,10.598,279.579,291.962,-179.226,111.724,0.819,-1.229,-1.668,2.615,0.187,0.808,-0.153,0.274
21,10.178,-9.541,247.933,-123.844,75.931,-7.113,-11.566,10.95,279.997,288.978,-177.536,115.907,0.819,-1.23,-1.651,2.583,0.203,0.792,-0.158,0.308
22,10.187,-9.9,247.502,-120.729,77.685,-7.824,-11.479,11.003,280.889,288.721,-177.663,107.807,0.838,-1.199,-1.647,2.572,0.239,0.806,-0.162,0.343
23,9.782,-9.853,246.638,-120.607,77.63,-11.288,-11.199,10.694,281.329,279.243,-176.046,112.459,0.839,-1.202,-1.629,2.484,0.275,0.762,-0.165,0.378
24,10.141,-9.933,246.607,-120.771,74.071,-8.787,-11.866,10.425,281.343,279.362,-179.6,108.449,0.804,-1.204,-1.663,2.485,0.241,0.762,-0.168,0.415
25,10.201,-10.25,245.756,-120.724,77.559,-10.716,-11.412,9.851,281.784,269.885,-177.984,106.767,0.843,-1.206,-1.644,2.398,0.295,0.719,-0.17,0.452
26,9.823,-10.311,244.905,-120.677,81.046,-10.4,-11.625,10.03,281.761,263.722,-174.491,109.91,0.881,-1.21,-1.614,2.342,0.346,0.691,-0.172,0.489
27,10.289,-10.179,245.356,-117.446,82.872,-14.771,-11.585,9.893,281.797,257.348,-178.118,111.315,0.9,-1.175,-1.646,2.285,0.329,0.675,-0.173,0.526
28,9.978,-10.62,244.95,-120.589,88.148,-12.506,-11.031,9.676,282.238,247.871,-176.502,110.394,0.955,-1.207,-1.627,2.197,0.381,0.615,-0.173,0.563
29,9.306,-10.622,244.099,-120.542,91.636,-14.766,-11.307,9.404,281.369,241.634,-176.448,113.114,0.992,-1.211,-1.633,2.148,0.397,0.588,-0.173,0.6
30,9.437,-10.774,245.019,-126.758,98.771,-19.889,-10.981,9.142,281.81,232.156,-174.832,110.737,1.062,-1.27,-1.614,2.06,0.429,0.511,-0.172,0.636
31,9.981,-11.107,245.494,-129.784,104.119,-14.847,-11.346,8.428,280.941,225.92,-174.778,108.507,1.118,-1.298,-1.62,2.013,0.426,0.469,-0.17,0.671
32,9.587,-10.802,245.539,-129.696,111.221,-18.451,-11.117,8.291,279.631,216.506,-172.921,108.519,1.189,-1.298,-1.61,1.937,0.441,0.425,-0.168,0.706
33,8.904,-11.264,245.577,-136.028,118.286,-20.215,-10.843,8.028,279.18,207.285,-171.178,108.504,1.26,-1.361,-1.596,1.857,0.472,0.351,-0.165,0.739
34,8.873,-11.241,246.927,-145.359,123.667,-22.696,-10.85,7.582,278.738,204.107,-169.375,109.931,1.308,-1.45,-1.582,1.833,0.467,0.291,-0.162,0.771
35,8.749,-11.596,247.371,-148.549,125.456,-20.208,-10.805,7.805,277.869,197.871,-169.321,109.935,1.323,-1.479,-1.586,1.781,0.448,0.246,-0.158,0.802
36,8.609,-11.611,247.416,-148.46,132.558,-23.303,-10.707,7.718,277.892,191.377,-169.394,107.132,1.396,-1.477,-1.586,1.722,0.481,0.215,-0.153,0.831
37,8.441,-11.83,248.336,-154.676,139.694,-20.312,-10.536,7.269,276.987,191.515,-165.713,111.371,1.463,-1.535,-1.557,1.73,0.494,0.187,-0.148,0.859
38,8.621,-11.519,249.232,-154.634,143.308,-19.822,-10.836,7.13,277.405,188.53,-164.024,111.276,1.495,-1.53,-1.541,1.701,0.507,0.172,-0.143,0.885
39,8.395,-11.906,250.579,-151.361,148.748,-25.412,-10.698,7.627,277.405,188.53,-164.024,112.787,1.541,-1.487,-1.54,1.699,0.503,0.187,-0.137,0.91
40,8.224,-11.336,250.624,-151.272,155.85,-27.789,-10.751,7.449,276.059,185.49,-158.54,110.908,1.612,-1.488,-1.497,1.68,0.534,0.172,-0.131,0.933
41,8.281,-11.371,251.941,-148.162,157.731,-22.226,-10.791,7.439,276.036,191.983,-158.467,113.367,1.623,-1.449,-1.497,1.74,0.513,0.218,-0.125,0.955
42,8.633,-11.038,252.392,-144.93,159.557,-25.277,-10.565,7.582,275.595,188.805,-156.663,114.856,1.64,-1.415,-1.482,1.713,0.513,0.218,-0.118,0.976
43,8.627,-11.149,252.837,-148.12,161.346,-24.744,-11.281,7.314,275.581,188.685,-153.109,115.521,1.655,-1.444,-1.452,1.713,0.527,0.202,-0.111,0.996
44,8.369,-11.128,252.844,-141.698,161.383,-21.04,-10.876,7.493,276.023,191.863,-154.913,119.526,1.654,-1.38,-1.465,1.739,0.527,0.248,-0.104,1.014
45,8.476,-10.986,251.531,-138.7,163.066,-24.332,-10.932,7.438,275.131,192.12,-154.786,117.281,1.68,-1.357,-1.468,1.747,0.548,0.264,-0.097,1.032
46,7.872,-11.472,251.118,-135.347,164.836,-26.104,-11.061,7.58,274.699,194.985,-152.921,121.577,1.699,-1.323,-1.454,1.776,0.564,0.296,-0.089,1.049
47,8.606,-10.976,251.118,-135.347,164.836,-24.938,-11.418,7.486,274.235,198.301,-151.045,122.958,1.701,-1.325,-1.44,1.81,0.564,0.311,-0.081,1.065
48,8.602,-11.562,250.688,-132.232,166.591,-21.881,-10.977,7.349,273.771,201.616,-149.168,121.913,1.722,-1.294,-1.424,1.844,0.583,0.344,-0.073,1.08
49,8.069,-11.168,249.813,-125.927,166.557,-29.896,-10.974,7.029,273.33,198.438,-147.364,121.569,1.726,-1.236,-1.409,1.819,0.602,0.36,-0.065,1.095
50,8.162,-11.348,249.811,-113.323,166.615,-29.018,-10.937,7.213,273.317,210.974,-147.23,121.26,1.727,-1.107,-1.408,1.935,0.603,0.482,-0.057,1.11
51,8.055,-11.161,249.811,-113.323,166.615,-25.672,-11.074,7.563,273.317,210.974,-147.23,127.252,1.726,-1.108,-1.408,1.933,0.602,0.481,-0.048,1.124
52,8.191,-10.155,249.818,-106.901,166.652,-29.077,-10.807,7.74,272.853,214.289,-145.353,125.844,1.727,-1.046,-1.392,1.967,0.602,0.527,-0.04,1.138
53,7.851,-10.421,250.239,-103.833,164.919,-30.554,-10.988,8.141,273.281,217.348,-143.603,126.14,1.705,-1.012,-1.375,1.991,0.601,0.555,-0.031,1.152
54,7.668,-10.101,250.69,-100.601,166.745,-32.193,-10.794,7.696,273.281,217.348,-143.603,125.517,1.72,-0.979,-1.374,1.992,0.599,0.571,-0.022,1.166
55,7.751,-12.903,251.111,-97.533,165.012,-33.617,-11.08,4.962,273.258,223.841,-143.53,122.183,1.7,-0.935,-1.374,2.063,0.581,0.627,-0.013,1.18
56,7.8,-14.29,253.312,-106.911,166.906,-33.299,-10.665,3.574,275.937,217.147,-147.524,118.046,1.704,-1.016,-1.396,1.986,0.576,0.549,-0.004,1.194
57,7.656,-14.002,254.607,-110.147,165.207,-33.297,-11.133,4.426,276.783,217.22,-144.085,127.299,1.678,-1.044,-1.362,1.978,0.572,0.53,0.004,1.207
58,7.799,-12.898,254.607,-110.147,165.207,-36.77,-10.871,5.592,275.914,210.984,-144.031,128.032,1.679,-1.048,-1.365,1.922,0.555,0.497,0.013,1.221
59,7.795,-12.843,254.155,-113.379,163.381,-34.99,-11.048,5.506,274.14,204.885,-140.297,123.725,1.663,-1.083,-1.34,1.878,0.537,0.454,0.021,1.234
60,7.926,-12.562,254.158,-125.983,163.323,-34.666,-11.011,5.094,274.14,204.885,-140.297,126.499,1.663,-1.21,-1.34,1.88,0.537,0.393,0.029,1.247
61,8.099,-12.258,255.009,-126.03,159.835,-37.06,-10.558,5.957,273.735,195.334,-142.121,126.972,1.624,-1.207,-1.357,1.791,0.485,0.345,0.037,1.259
62,8.188,-11.318,254.581,-135.52,161.531,-30.326,-10.468,6.902,272.83,195.471,-138.44,123.79,1.644,-1.308,-1.327,1.795,0.503,0.297,0.045,1.27
63,8.059,-10.965,252.813,-141.862,157.824,-33.356,-10.884,7.297,271.056,189.372,-134.706,130.03,1.617,-1.382,-1.302,1.748,0.505,0.237,0.052,1.28
64,8.153,-10.928,253.236,-151.398,156.032,-31.662,-10.116,7.339,270.674,185.983,-140.023,124.433,1.597,-1.476,-1.351,1.718,0.454,0.175,0.059,1.29
65,8.058,-11.779,253.215,-157.745,152.452,-39.878,-10.196,6.945,270.209,176.642,-134.726,124.814,1.561,-1.536,-1.304,1.635,0.453,0.101,0.065,1.299
66,8.193,-10.869,253.638,-167.281,150.661,-35.137,-10.149,7.039,270.664,167.284,-136.663,126.598,1.541,-1.633,-1.32,1.544,0.435,0.007,0.071,1.306
67,7.876,-11.096,253.616,-173.628,147.08,-36.568,-9.834,7.082,270.222,164.106,-134.86,128.796,1.504,-1.695,-1.304,1.517,0.418,-0.038,0.077,1.312
68,8.221,-11.711,253.175,-183.043,145.233,-39.384,-9.558,6.683,270.236,151.57,-134.994,128.458,1.489,-1.79,-1.304,1.4,0.42,-0.143,0.082,1.316
69,8.279,-11.879,254.042,-195.769,145.23,-40.355,-9.788,6.684,271.118,145.27,-135.181,126.671,1.485,-1.911,-1.302,1.337,0.418,-0.234,0.087,1.319
70,8.758,-11.172,254.465,-205.305,143.439,-38.012,-9.639,6.38,271.559,135.792,-133.565,127.418,1.466,-2.006,-1.284,1.247,0.418,-0.327,0.091,1.321
71,8.359,-11.5,253.595,-224.21,143.287,-40.236,-9.985,6.878,271.131,120.078,-131.895,124.896,1.468,-2.2,-1.272,1.1,0.434,-0.495,0.095,1.32
72,8.217,-12.064,253.59,-243.236,143.192,-37.505,-10.161,6.168,271.157,95.006,-132.163,127.647,1.467,-2.389,-1.275,0.867,0.432,-0.706,0.099,1.318
73,8.261,-13.445,253.168,-277.935,144.77,-40.387,-9.617,5.33,272.993,57.003,-136.372,127.079,1.485,-2.736,-1.304,0.511,0.469,-1.051,0.102,1.313
74,7.507,-14.233,251.873,-318.934,146.256,-46.384,-9.688,3.64,274.806,12.838,-137.087,124.867,1.505,-3.16,-1.302,0.106,0.538,-1.456,0.106,1.305
75,7.373,-15.227,251.022,-363.122,149.531,-42.166,-9.745,2.724,275.287,-34.249,-135.873,123.878,1.542,-3.614,-1.289,-0.326,0.588,-1.894,0.109,1.293
76,6.893,-16.407,249.273,-394.748,149.25,-39.832,-9.63,1.349,276.195,-65.621,-136.328,122.836,1.548,-3.957,-1.288,-0.608,0.643,-2.197,0.112,1.276
77,6.82,-17.856,247.524,-426.374,148.968,-47.324,-9.874,0.323,277.59,-94.146,-142.154,120.3,1.556,-4.303,-1.336,-0.863,0.682,-2.485,0.116,1.254
78,6.418,-18.201,247.098,-448.469,150.606,-47.633,-9.647,-0.522,278.044,-116.16,-140.671,115.315,1.574,-4.537,-1.319,-1.059,0.716,-2.695,0.12,1.227
79,5.917,-17.589,245.798,-464.258,152.209,-49.996,-9.631,-0.163,278.94,-134.996,-140.992,115.327,1.597,-4.726,-1.318,-1.229,0.769,-2.867,0.124,1.195
80,5.837,-17.835,244.926,-470.558,152.116,-45.671,-9.675,-0.559,278.953,-147.532,-141.126,110.351,1.601,-4.807,-1.319,-1.341,0.788,-2.962,0.129,1.158
81,5.51,-18.105,244.054,-476.858,152.023,-44.58,-9.579,-1.002,278.953,-147.532,-141.126,119.604,1.605,-4.889,-1.319,-1.34,0.808,-2.996,0.135,1.115
82,5.325,-13.327,243.179,-470.553,151.989,-45.11,-9.937,4.961,278.939,-147.652,-137.572,114.988,1.609,-4.86,-1.288,-1.362,0.844,-2.991,0.14,1.068
83,5.708,-6.346,240.986,-454.754,150.133,-42.6,-10.087,10.331,276.257,-122.379,-133.383,114.657,1.606,-4.767,-1.263,-1.162,0.853,-2.842,0.147,1.018
84,5.87,-6.095,236.575,-416.898,142.897,-40.528,-10.561,8.625,274.47,-103.286,-132.935,113.096,1.559,-4.45,-1.268,-0.987,0.888,-2.59,0.154,0.964
85,5.935,-10.842,239.614,-407.535,141.384,-39.2,-10.466,3.368,277.531,-93.935,-135.033,113.419,1.523,-4.275,-1.273,-0.872,0.861,-2.449,0.161,0.909
86,5.183,-13.369,244.434,-410.617,143.497,-41.645,-10.329,1.527,281.475,-90.884,-137.319,112.05,1.512,-4.212,-1.275,-0.826,0.825,-2.4,0.168,0.852
87,5.253,-11.943,246.609,-401.132,141.928,-37.29,-10.952,3.508,283.213,-78.412,-137.426,117.082,1.483,-4.083,-1.271,-0.715,0.801,-2.283,0.176,0.795
88,6.149,-10.89,246.583,-382.27,138.465,-41.535,-10.255,4.397,281.876,-62.753,-135.3,114.987,1.451,-3.894,-1.255,-0.581,0.771,-2.127,0.184,0.737
89,6.175,-10.221,246.58,-369.665,138.524,-35.903,-11.068,4.798,281.827,-43.844,-131.539,113.13,1.452,-3.767,-1.224,-0.412,0.787,-1.977,0.192,0.68
90,6.509,-9.775,247.872,-360.297,136.884,-36.94,-11.311,5.33,281.791,-24.814,-131.332,113.438,1.429,-3.653,-1.224,-0.242,0.75,-1.838,0.2,0.623
91,7.394,-9.503,248.731,-353.922,133.433,-36.236,-11.081,5.949,280.909,-18.514,-131.145,112.392,1.392,-3.576,-1.225,-0.188,0.699,-1.779,0.208,0.568
92,6.983,-9.637,248.731,-353.922,133.433,-39.027,-11.354,5.715,280.432,-2.663,-129.134,116.987,1.391,-3.576,-1.21,-0.044,0.697,-1.704,0.216,0.514
93,7.517,-9.298,247.832,-341.359,129.877,-34.139,-11.184,6.704,279.55,3.637,-128.947,117.778,1.361,-3.461,-1.211,0.009,0.685,-1.622,0.223,0.462
94,7.561,-9.025,247.806,-322.497,126.414,-37.276,-10.926,6.882,279.536,16.173,-128.813,119.933,1.326,-3.269,-1.209,0.123,0.67,-1.471,0.23,0.412
95,7.467,-8.649,246.915,-303.513,122.896,-40.45,-11.111,6.556,279.965,31.887,-130.483,125.251,1.294,-3.087,-1.223,0.266,0.674,-1.305,0.237,0.365
96,8.097,-8.823,247.34,-281.418,121.258,-37.706,-10.999,7.18,279.497,53.782,-128.411,124.184,1.278,-2.854,-1.206,0.463,0.658,-1.094,0.244,0.32
97,8.223,-8.022,246.87,-259.366,116.007,-38.67,-11.586,7.273,279.484,66.318,-128.277,122.341,1.227,-2.636,-1.207,0.577,0.643,-0.93,0.25,0.278
98,8.588,-7.857,247.716,-234.203,112.636,-36.7,-11.689,7.257,279.412,91.721,-124.443,123.726,1.189,-2.37,-1.173,0.808,0.625,-0.685,0.255,0.24
99,8.994,-6.916,249.42,-202.666,105.816,-37.905,-12.235,7.837,281.137,116.73,-124.416,124.075,1.114,-2.036,-1.167,1.027,0.588,-0.413,0.261,0.205
100,8.721,-6.48,251.621,-167.809,107.922,-35.815,-11.798,8.184,281.088,148.295,-124.075,127.7,1.124,-1.668,-1.163,1.311,0.55,-0.096,0.266,0.175
101,9.069,-6.186,251.584,-142.763,104.481,-39.753,-11.361,9.069,280.634,170.309,-125.557,123.524,1.091,-1.417,-1.176,1.509,0.519,0.126,0.27,0.15
102,9.292,-6.192,251.568,-130.083,100.997,-46.392,-11.998,8.799,279.739,189.145,-125.236,129.841,1.057,-1.289,-1.18,1.686,0.485,0.278,0.274,0.13
103,9.775,-7.547,252.003,-114.172,99.337,-42.366,-12.378,8.429,277.547,198.687,-126.611,128.967,1.04,-1.121,-1.203,1.788,0.416,0.404,0.277,0.115
104,10.347,-7.084,251.073,-101.773,92.223,-45.269,-12.152,7.975,276.187,208.182,-120.993,135.069,0.974,-1.001,-1.156,1.886,0.403,0.511,0.279,0.105
105,10.392,-7.202,251.081,-95.352,92.26,-50.567,-12.614,7.697,274.413,214.739,-120.679,129.179,0.975,-0.936,-1.163,1.96,0.366,0.576,0.281,0.099
106,10.568,-7.878,251.48,-98.63,86.947,-48.462,-12.641,7.338,271.803,214.61,-120.324,128.404,0.92,-0.965,-1.17,1.979,0.278,0.564,0.282,0.099
107,11.1,-8.688,251.05,-95.515,88.702,-49.976,-12.332,7.024,270.493,217.851,-121.887,127.064,0.941,-0.932,-1.19,2.02,0.262,0.599,0.282,0.102
108,11.321,-8.38,252.799,-108.124,88.77,-50.033,-12.451,6.489,269.16,214.93,-119.957,128.765,0.937,-1.053,-1.178,2.004,0.204,0.523,0.281,0.11
109,11.094,-9.239,252.778,-114.471,85.189,-43.319,-11.936,6.226,267.409,214.994,-119.716,126.659,0.9,-1.114,-1.181,2.019,0.151,0.497,0.279,0.121
110,10.678,-9.805,252.802,-120.729,88.711,-55.826,-11.622,6.113,266.099,218.235,-121.279,126.262,0.933,-1.174,-1.201,2.06,0.132,0.484,0.276,0.134
111,10.599,-9.884,253.698,-120.687,92.325,-50.768,-11.04,6.437,264.812,214.984,-122.915,120.638,0.966,-1.169,-1.22,2.038,0.094,0.469,0.272,0.15
112,10.285,-9.832,254.572,-126.992,92.359,-52.887,-10.528,6.212,263.488,218.106,-120.924,121.763,0.962,-1.229,-1.205,2.079,0.056,0.454,0.267,0.169
113,10.831,-9.641,255.867,-130.228,90.661,-48.688,-10.652,6.391,263.06,215.047,-122.674,123.551,0.942,-1.255,-1.225,2.052,0.002,0.421,0.261,0.189
114,10.276,-9.91,258.489,-136.537,90.822,-56.469,-10.254,7.054,262.642,218.032,-124.363,123.536,0.932,-1.303,-1.241,2.082,-0.072,0.403,0.254,0.211
115,11.008,-9.534,260.236,-136.542,90.948,-50.227,-10.433,7.201,263.083,221.21,-126.167,125.351,0.93,-1.296,-1.257,2.109,-0.108,0.415,0.245,0.235
116,11.025,-9.581,262.427,-139.737,92.864,-51.633,-10.53,7.502,263.511,224.268,-124.417,116.388,0.941,-1.316,-1.239,2.134,-0.128,0.412,0.236,0.259
117,11.376,-9.122,263.729,-136.552,91.202,-49.598,-10.839,8.087,263.047,227.583,-122.54,113.545,0.921,-1.281,-1.224,2.167,-0.165,0.441,0.226,0.285
