"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,22.013,1.823,347.619,77.366,116.019,-98.255,-23.825,-5.166,433.72,67.15,-174.3,69.078,0.911,0.56,-1.075,0.405,1.068,0.474,-0.002,0.025
2,22.298,1.59,348.483,77.245,116.075,-96.997,-23.953,-5.118,434.138,64.166,-172.61,68.359,0.91,0.558,-1.065,0.387,1.066,0.463,-0.003,0.037
3,22.513,1.652,347.611,70.945,115.982,-96.358,-24.039,-4.804,434.138,64.166,-172.61,73.716,0.912,0.514,-1.065,0.386,1.079,0.443,-0.004,0.049
4,22.128,1.5,348.055,67.755,117.771,-97.674,-23.908,-5.884,433.696,60.988,-170.807,69.034,0.923,0.49,-1.055,0.371,1.078,0.424,-0.005,0.061
5,22.744,1.415,348.055,67.755,117.771,-98.409,-24.076,-5.382,434.151,51.63,-172.744,70.153,0.925,0.49,-1.066,0.314,1.078,0.393,-0.006,0.072
6,22.491,1.248,347.635,64.687,119.503,-99.078,-24.396,-5.744,434.151,51.63,-172.744,74,0.938,0.469,-1.066,0.315,1.09,0.384,-0.007,0.083
7,22.471,1.252,348.058,55.15,117.712,-97.748,-24.526,-5.878,433.71,48.452,-170.941,67.55,0.923,0.399,-1.057,0.297,1.077,0.342,-0.007,0.094
8,22.436,1.162,348.058,55.15,117.712,-98.003,-23.805,-5.606,433.71,48.452,-170.941,68.342,0.923,0.399,-1.055,0.297,1.078,0.342,-0.007,0.104
9,22.342,1.087,348.082,48.892,121.234,-100.035,-24.125,-6.006,433.71,48.452,-170.941,65.513,0.949,0.354,-1.056,0.297,1.088,0.322,-0.008,0.114
10,22.661,0.727,348.051,48.729,117.675,-97.715,-23.983,-5.654,433.71,48.452,-170.941,70.151,0.924,0.354,-1.056,0.297,1.078,0.322,-0.008,0.123
11,22.349,0.323,348.505,39.356,119.442,-94.84,-24.075,-6.096,434.174,45.136,-172.817,70.882,0.934,0.286,-1.066,0.278,1.076,0.282,-0.008,0.132
12,22.462,0.564,348.505,39.356,119.442,-98.4,-24.165,-6.231,434.592,42.152,-171.128,69.743,0.935,0.285,-1.055,0.261,1.087,0.272,-0.008,0.14
13,22.57,0.685,348.505,39.356,119.442,-93.849,-24.387,-5.874,435.033,45.33,-172.932,70.087,0.935,0.285,-1.065,0.278,1.087,0.281,-0.008,0.147
14,22.359,0.599,348.949,36.166,121.231,-95.665,-23.948,-6.239,433.71,48.452,-170.941,69.328,0.946,0.262,-1.056,0.298,1.075,0.282,-0.008,0.154
15,22.245,0.414,348.084,36.288,121.175,-89.369,-24.3,-6.188,434.128,45.467,-169.251,73.298,0.948,0.264,-1.046,0.28,1.099,0.273,-0.008,0.161
16,22.307,0.549,348.529,33.098,122.964,-89.972,-24.218,-6.138,433.282,45.393,-172.691,72.23,0.96,0.24,-1.068,0.28,1.075,0.262,-0.008,0.167
17,22.243,0.492,348.084,36.288,121.175,-91.487,-23.821,-6.558,433.282,45.393,-172.691,67.222,0.948,0.263,-1.067,0.281,1.077,0.273,-0.008,0.172
18,22.472,-0.124,348.529,33.098,122.964,-94.746,-24.112,-6.098,434.164,39.094,-172.878,70.491,0.96,0.242,-1.066,0.243,1.087,0.242,-0.008,0.177
19,22.659,0.47,348.529,33.098,122.964,-88.734,-24.564,-6.365,433.7,42.409,-171.002,71.842,0.961,0.24,-1.058,0.263,1.086,0.253,-0.007,0.182
20,22.867,0.285,348.529,33.098,122.964,-91.896,-24.439,-6.276,433.746,42.078,-174.568,70.798,0.961,0.24,-1.078,0.261,1.076,0.252,-0.007,0.186
21,22.694,0.198,348.529,33.098,122.964,-94.711,-24.525,-5.967,433.282,45.393,-172.691,69.66,0.961,0.241,-1.068,0.28,1.075,0.262,-0.007,0.19
22,23.019,-0.047,348.529,33.098,122.964,-87.298,-24.258,-6.237,433.282,45.393,-172.691,72.561,0.962,0.241,-1.068,0.28,1.076,0.263,-0.006,0.193
23,22.262,0.285,348.529,33.098,122.964,-90.459,-24.218,-6.016,433.71,48.452,-170.941,64.75,0.96,0.24,-1.056,0.297,1.087,0.272,-0.006,0.196
24,22.513,0.36,348.505,39.356,119.442,-94.723,-24.352,-5.747,434.151,51.63,-172.744,70.092,0.935,0.286,-1.066,0.315,1.076,0.302,-0.006,0.199
25,22.433,0.632,348.957,42.588,121.268,-93.363,-24.124,-5.732,433.71,48.452,-170.941,70.501,0.947,0.308,-1.056,0.297,1.075,0.302,-0.005,0.202
26,22.66,0.591,348.526,45.703,123.022,-93.129,-24.615,-6.108,433.71,48.452,-170.941,68.601,0.961,0.331,-1.057,0.298,1.087,0.313,-0.005,0.204
27,22.312,0.788,348.082,48.892,121.234,-86.034,-24.527,-6.011,433.687,54.945,-170.868,72.232,0.949,0.355,-1.057,0.336,1.088,0.344,-0.005,0.207
28,22.345,0.619,347.638,52.082,119.445,-92.456,-24.135,-5.922,434.115,58.003,-169.117,72.612,0.937,0.379,-1.045,0.353,1.101,0.364,-0.004,0.209
29,22.669,0.592,347.651,52.007,122.988,-91.834,-24,-5.884,433.269,57.93,-172.557,71.913,0.964,0.378,-1.066,0.353,1.09,0.364,-0.004,0.211
30,22.334,0.4,348.082,48.892,121.234,-92.953,-24.05,-6.059,433.696,60.988,-170.807,74.438,0.949,0.356,-1.055,0.371,1.089,0.364,-0.003,0.213
31,22.518,0.758,347.638,52.082,119.445,-88.002,-24.568,-6.061,433.696,60.988,-170.807,69.338,0.937,0.378,-1.056,0.371,1.09,0.374,-0.003,0.216
32,23.06,0.863,347.638,52.082,119.445,-91.41,-24.08,-5.433,434.115,58.003,-169.117,74.098,0.939,0.378,-1.044,0.352,1.102,0.363,-0.002,0.218
33,23.185,0.349,348.082,48.892,121.234,-91.657,-23.948,-5.84,434.556,61.181,-170.921,69.798,0.951,0.356,-1.054,0.371,1.101,0.364,-0.002,0.22
34,22.665,0.422,347.21,42.592,121.141,-88.31,-24.168,-5.964,434.151,51.63,-172.744,73.36,0.951,0.31,-1.066,0.316,1.102,0.313,-0.001,0.222
35,22.574,0.339,346.758,39.361,119.315,-88.992,-23.939,-5.883,434.579,54.688,-170.994,68.745,0.939,0.287,-1.054,0.333,1.115,0.313,0,0.225
36,22.529,0.245,346.761,26.756,119.256,-86.604,-24.204,-5.915,435.461,48.388,-171.181,74.043,0.938,0.195,-1.054,0.296,1.126,0.251,0,0.227
37,22.703,0.066,346.782,33.103,122.837,-88.038,-24.391,-5.959,434.997,51.704,-169.305,72.991,0.965,0.242,-1.044,0.315,1.137,0.283,0.001,0.228
38,22.659,0.109,346.761,26.756,119.256,-89.508,-24.656,-6.091,435.889,51.446,-169.431,70.516,0.939,0.196,-1.043,0.314,1.136,0.261,0.002,0.23
39,22.612,0.109,347.205,23.566,121.045,-86.963,-24.478,-6.59,434.997,51.704,-169.305,71.528,0.95,0.172,-1.044,0.317,1.124,0.253,0.003,0.231
40,22.827,0.199,347.205,23.566,121.045,-88.075,-24.334,-6.328,435.461,48.388,-171.181,69.799,0.951,0.172,-1.054,0.297,1.124,0.241,0.004,0.232
41,22.716,0.339,346.784,20.498,122.778,-86.533,-24.478,-6.367,435.461,48.388,-171.181,71.852,0.965,0.149,-1.054,0.297,1.136,0.231,0.005,0.232
42,22.648,0.006,347.205,23.566,121.045,-92.25,-24.435,-6.416,435.425,54.762,-167.554,71.899,0.951,0.172,-1.033,0.334,1.135,0.262,0.006,0.233
43,22.521,-0.282,346.34,23.688,120.989,-87.277,-24.79,-6.144,435.889,51.446,-169.431,75.402,0.952,0.175,-1.044,0.314,1.148,0.252,0.008,0.233
44,22.738,0.002,346.761,26.756,119.256,-89.592,-24.561,-6.23,435.866,57.94,-169.358,74.438,0.939,0.196,-1.043,0.352,1.137,0.283,0.009,0.233
45,22.704,0.361,346.33,29.871,121.011,-91.012,-24.032,-5.787,436.307,61.118,-171.162,73.788,0.953,0.218,-1.051,0.369,1.15,0.302,0.01,0.233
46,22.73,0.27,345.886,33.061,119.222,-95.035,-24.651,-5.697,435.866,57.94,-169.358,74.412,0.941,0.242,-1.043,0.351,1.15,0.303,0.012,0.233
47,22.479,0.32,345.886,33.061,119.222,-89.733,-24.564,-5.923,435.866,57.94,-169.358,73.349,0.94,0.242,-1.043,0.351,1.15,0.303,0.013,0.233
48,22.659,0.319,345.893,39.482,119.259,-91.862,-24.117,-6.095,436.307,61.118,-171.162,76.965,0.941,0.289,-1.051,0.37,1.151,0.334,0.015,0.233
49,22.408,0.596,345.893,39.482,119.259,-93.092,-24.472,-6.057,435.866,57.94,-169.358,75.836,0.94,0.288,-1.043,0.351,1.15,0.323,0.016,0.233
50,22.437,0.716,345.893,39.482,119.259,-89.693,-24.337,-5.791,435.866,57.94,-169.358,72.648,0.94,0.288,-1.042,0.351,1.15,0.323,0.018,0.233
51,22.785,0.495,345.432,42.434,117.455,-91.353,-24.39,-5.702,435.866,57.94,-169.358,74.398,0.929,0.311,-1.042,0.351,1.152,0.333,0.019,0.233
52,22.783,0.58,345.883,45.665,119.281,-93.573,-24.344,-5.79,436.307,61.118,-171.162,71.219,0.942,0.334,-1.052,0.369,1.151,0.353,0.021,0.234
53,22.788,0.537,345.883,45.665,119.281,-92.562,-24.387,-6.321,435.866,57.94,-169.358,72.292,0.942,0.334,-1.042,0.352,1.151,0.344,0.023,0.234
54,22.51,-0.659,346.766,45.782,119.352,-94.399,-24.658,-9.243,436.307,61.118,-171.162,68.249,0.939,0.337,-1.052,0.377,1.136,0.359,0.024,0.234
55,22.507,-5.97,347.64,39.477,119.386,-85.839,-24.203,-13.093,437.202,42.282,-171.483,70.448,0.937,0.306,-1.051,0.275,1.134,0.289,0.026,0.235
56,22.399,-7.912,352.025,20.484,123.159,-87.276,-23.878,-15.455,440.29,26.56,-173.849,67.673,0.952,0.17,-1.057,0.188,1.109,0.18,0.028,0.235
57,22.041,-10.494,352.902,1.574,123.134,-87.725,-24.038,-16.575,442.541,4.152,-176.174,64.441,0.948,0.041,-1.065,0.061,1.116,0.052,0.029,0.235
58,21.907,-10.095,354.235,-7.995,128.5,-86.95,-24.061,-16.605,442.995,-5.207,-178.112,65.976,0.983,-0.029,-1.075,0.007,1.112,-0.009,0.03,0.234
59,22.651,-9.92,353.38,-14.057,128.423,-91.591,-23.421,-15.804,442.567,-20.921,-176.442,62.441,0.987,-0.073,-1.065,-0.085,1.127,-0.08,0.032,0.232
60,21.916,-8.88,352.046,-17.405,126.526,-84.45,-23.652,-14.817,441.257,-30.335,-174.585,64.847,0.975,-0.1,-1.058,-0.141,1.129,-0.123,0.033,0.23
61,22.9,-5.523,349.879,-20.468,128.132,-84.945,-23.877,-12.16,439.528,-36.765,-174.417,65.593,0.995,-0.133,-1.062,-0.185,1.148,-0.162,0.034,0.227
62,22.603,-3.856,347.236,-20.506,124.391,-83.792,-24.152,-11.451,437.35,-39.759,-175.926,62.605,0.975,-0.139,-1.076,-0.205,1.144,-0.176,0.035,0.222
63,22.236,-4.197,345.09,-17.223,129.577,-84.861,-24.686,-12.205,436.481,-45.996,-175.873,65.756,1.018,-0.115,-1.079,-0.24,1.183,-0.185,0.037,0.217
64,22,-3.128,345.083,-23.644,129.54,-86.134,-23.476,-10.585,436.494,-58.532,-176.007,61.303,1.017,-0.165,-1.077,-0.317,1.184,-0.25,0.038,0.211
