"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,17.105,3.968,307.277,748.628,-167.686,-90.988,-18.244,-3.577,276.758,653.528,345.727,71.674,-1.331,6.175,3.108,6.011,0.175,6.097,-0.007,0.093
2,17.505,3.787,306.822,758.001,-169.452,-88.554,-18.344,-3.36,275.876,659.828,345.914,74.836,-1.346,6.263,3.119,6.087,0.161,6.18,-0.011,0.14
3,17.67,3.914,306.378,761.191,-171.241,-91.669,-18.003,-3.131,274.135,665.934,346.216,69.515,-1.362,6.298,3.143,6.182,0.13,6.243,-0.016,0.187
4,17.798,4.137,306.827,777.027,-169.357,-91.633,-18.062,-3.238,272.812,681.712,344.787,69.784,-1.344,6.419,3.145,6.359,0.098,6.391,-0.02,0.235
5,17.998,3.748,305.073,770.61,-169.521,-89.263,-18.292,-3.061,271.466,691.328,346.851,74.413,-1.353,6.404,3.179,6.48,0.115,6.439,-0.025,0.283
6,18.299,4.299,303.778,773.847,-167.822,-90.063,-18.302,-2.432,270.188,694.119,345.276,74.355,-1.343,6.456,3.179,6.534,0.117,6.493,-0.031,0.333
7,18.118,4.329,302.451,776.92,-169.682,-88.339,-18.702,-2.071,270.152,700.492,348.904,69.721,-1.365,6.51,3.212,6.594,0.149,6.55,-0.036,0.382
8,18.312,4.382,301.18,773.898,-164.461,-87.118,-18.315,-1.816,269.27,706.792,349.091,70.096,-1.326,6.512,3.226,6.674,0.183,6.588,-0.042,0.433
9,17.992,4.277,300.305,780.203,-164.495,-90.961,-18.358,-2.074,268.888,703.403,343.775,72.54,-1.332,6.585,3.18,6.652,0.169,6.617,-0.047,0.484
10,17.802,4.947,299.433,773.903,-164.588,-89.209,-18.356,-2.477,268.878,697.36,343.714,70.767,-1.337,6.548,3.179,6.597,0.185,6.571,-0.053,0.535
11,17.154,5.06,299.457,767.645,-161.066,-80.883,-18.308,-3.146,270.202,694.238,341.722,66.51,-1.309,6.494,3.145,6.538,0.217,6.515,-0.058,0.586
12,17.551,4.92,300.783,764.572,-159.207,-85.185,-18.391,-3.327,271.525,691.116,339.731,67.246,-1.286,6.44,3.111,6.477,0.216,6.458,-0.064,0.637
13,17.629,5.008,302.951,767.636,-160.813,-83.852,-18.286,-3.679,272.43,678.323,339.471,66.52,-1.29,6.42,3.099,6.338,0.181,6.381,-0.069,0.688
14,17.461,5.076,306,770.816,-162.348,-81.335,-18.053,-3.409,272.894,675.008,337.594,69.868,-1.291,6.382,3.077,6.295,0.114,6.341,-0.075,0.738
15,17.402,4.9,306.896,770.858,-158.733,-85.226,-18.109,-3.636,272.466,671.95,335.844,70.484,-1.257,6.364,3.065,6.277,0.096,6.323,-0.08,0.787
16,17.541,5.539,307.348,774.09,-156.908,-87.584,-17.882,-3.359,271.633,659.34,332.27,68.025,-1.24,6.379,3.042,6.178,0.064,6.285,-0.085,0.834
17,17.59,5.032,306.452,774.048,-160.522,-87.044,-17.877,-3.485,270.323,649.925,334.127,65.515,-1.273,6.399,3.074,6.12,0.048,6.268,-0.091,0.881
18,17.273,4.618,304.729,767.794,-157.127,-87.059,-18.628,-3.856,269.909,646.987,328.823,67.126,-1.253,6.385,3.026,6.103,0.064,6.252,-0.097,0.926
19,17.906,4.276,303.415,752.079,-159.067,-87.846,-18.314,-3.359,270.363,637.629,326.885,60.8,-1.273,6.282,3.004,6.003,0.084,6.15,-0.103,0.97
20,18.096,4.433,302.546,733.175,-159.219,-86.788,-18.134,-2.948,270.376,625.092,326.751,59.743,-1.277,6.141,3.003,5.883,0.101,6.019,-0.109,1.013
21,17.974,4.663,302.118,723.685,-157.523,-86.936,-18.085,-3.473,271.294,612.419,322.936,54.49,-1.265,6.069,2.957,5.746,0.118,5.916,-0.115,1.053
22,17.834,4.839,302.995,704.776,-157.547,-90.018,-18.392,-3.029,272.595,603.135,324.438,59.019,-1.262,5.892,2.956,5.631,0.132,5.768,-0.121,1.092
23,17.487,4.767,302.997,692.171,-157.606,-91.376,-17.932,-3.467,272.644,584.225,320.677,57.677,-1.264,5.787,2.922,5.455,0.116,5.63,-0.127,1.127
24,17.402,5.114,302.558,670.151,-159.512,-85.764,-17.463,-4.083,272.72,552.898,313.228,57.774,-1.282,5.609,2.854,5.164,0.086,5.398,-0.133,1.161
25,17.691,4.107,303.887,654.474,-157.711,-90.032,-17.573,-4.97,272.736,521.783,312.899,53.113,-1.26,5.457,2.85,4.877,0.066,5.183,-0.139,1.191
26,17.717,3.694,303.018,635.569,-157.863,-87.885,-17.037,-5.317,273.658,490.531,308.889,48.184,-1.265,5.315,2.805,4.572,0.085,4.963,-0.145,1.217
27,17.443,3.058,303.037,610.285,-154.437,-82.424,-17.628,-6.163,275.008,462.337,306.63,49.199,-1.237,5.105,2.769,4.292,0.114,4.719,-0.151,1.24
28,17.131,3.127,302.598,588.265,-156.343,-87.917,-17.572,-6.96,275.93,431.084,302.621,45.264,-1.256,4.928,2.723,3.993,0.115,4.482,-0.156,1.258
29,17.265,2.201,302.18,572.593,-154.668,-83.671,-17.872,-7.217,275.528,402.954,300.602,44.113,-1.243,4.806,2.707,3.741,0.113,4.298,-0.162,1.272
30,17.084,1.831,301.31,553.688,-154.82,-87.331,-17.456,-7.922,275.995,381.059,298.531,43.102,-1.249,4.661,2.685,3.535,0.131,4.123,-0.167,1.281
31,16.857,1.478,300.454,534.709,-151.428,-84.899,-17.668,-8.32,276.891,362.223,298.209,41.719,-1.224,4.515,2.672,3.353,0.178,3.958,-0.172,1.286
32,16.988,1.57,298.72,515.925,-151.635,-81.012,-17.614,-8.008,277.332,352.745,299.826,40.954,-1.233,4.382,2.683,3.259,0.228,3.841,-0.177,1.285
33,17.037,1.471,298.3,512.857,-149.902,-88.487,-18.378,-7.87,278.168,346.776,303.204,43.741,-1.22,4.362,2.703,3.194,0.274,3.799,-0.182,1.28
34,17.352,1.339,297.42,500.136,-150.032,-82.73,-18.278,-7.285,279.919,346.713,302.963,39.886,-1.223,4.267,2.684,3.172,0.325,3.736,-0.186,1.271
35,17.123,1.61,297.42,500.136,-150.032,-85.232,-18.423,-6.614,281.644,359.066,306.411,40.687,-1.224,4.266,2.699,3.261,0.372,3.777,-0.189,1.258
36,17.351,1.752,297.851,497.021,-151.787,-82.414,-18.316,-6.614,282.453,365.513,313.478,39.988,-1.236,4.233,2.755,3.31,0.403,3.784,-0.191,1.241
37,17.045,1.975,297.841,503.204,-151.765,-80.166,-18.285,-6.81,284.155,384.359,316.998,43.875,-1.237,4.285,2.77,3.459,0.45,3.882,-0.193,1.221
38,16.915,2.447,296.094,503.209,-151.892,-82.953,-18.723,-7.026,285.416,400.027,322.322,45.7,-1.246,4.308,2.803,3.584,0.532,3.953,-0.194,1.198
39,16.557,2.185,293.475,496.913,-152.111,-84.199,-19.005,-6.042,285.831,415.622,324.206,47.092,-1.26,4.293,2.815,3.714,0.6,4.008,-0.194,1.174
40,16.918,1.77,292.579,496.871,-155.726,-90.307,-19.497,-6.042,285.376,424.98,326.144,45.986,-1.294,4.308,2.835,3.804,0.602,4.059,-0.193,1.147
41,16.431,1.733,291.707,490.571,-155.818,-84.015,-18.837,-5.82,285.363,437.516,326.278,49.64,-1.301,4.266,2.839,3.914,0.621,4.092,-0.192,1.12
42,16.218,1.926,291.287,487.503,-154.085,-81.39,-19.736,-5.567,284.909,446.874,328.216,53.012,-1.288,4.244,2.858,4.003,0.635,4.125,-0.189,1.091
43,16.595,2.121,290.404,487.387,-154.156,-85.108,-19.358,-5.163,284.409,456.563,333.72,51.668,-1.291,4.256,2.913,4.095,0.67,4.176,-0.185,1.062
44,16.039,2.033,289.532,481.087,-154.249,-79.055,-19.846,-5.428,283.563,456.489,330.28,51.975,-1.298,4.213,2.889,4.108,0.655,4.161,-0.181,1.032
45,16.465,1.533,288.681,481.133,-150.762,-78.115,-19.49,-5.568,283.563,456.489,330.28,53.022,-1.27,4.228,2.89,4.108,0.69,4.169,-0.175,1.001
46,15.944,1.24,289.112,478.018,-152.516,-72.72,-19.791,-5.265,284.445,450.19,330.093,54.436,-1.285,4.195,2.879,4.038,0.687,4.118,-0.169,0.971
47,16.375,1.378,289.556,474.829,-150.728,-78.785,-19.649,-5.838,284.445,450.19,330.093,56.595,-1.266,4.16,2.879,4.04,0.686,4.101,-0.163,0.94
48,16.61,2.005,290.414,481.203,-154.178,-78.41,-20.135,-5.691,284.873,453.248,331.843,57.314,-1.291,4.202,2.889,4.061,0.668,4.132,-0.155,0.909
49,16.506,1.701,293.023,493.682,-153.937,-76.68,-19.595,-5.779,285.778,453.11,328.162,59.544,-1.278,4.274,2.849,4.047,0.616,4.162,-0.148,0.878
50,16.278,2.045,293.451,503.171,-155.633,-74.801,-19.943,-6.064,285.705,465.858,335.417,61.599,-1.292,4.348,2.913,4.163,0.63,4.257,-0.14,0.847
51,17.356,2.634,294.741,525.144,-157.214,-76.555,-19.779,-5.617,285.715,471.901,335.478,63.02,-1.296,4.517,2.914,4.215,0.598,4.368,-0.131,0.817
52,16.723,2.709,295.611,544.049,-157.063,-80.198,-20.357,-5.076,286.571,490.673,335.558,69.118,-1.293,4.666,2.904,4.367,0.595,4.518,-0.123,0.787
53,16.832,2.402,296.48,562.954,-156.911,-79.684,-19.897,-4.787,285.235,506.331,337.683,65.459,-1.288,4.815,2.938,4.525,0.563,4.673,-0.115,0.759
54,16.412,3.097,298.198,594.416,-160.189,-80.08,-20.428,-4.246,285.195,531.284,341.506,74.023,-1.31,5.053,2.971,4.746,0.528,4.903,-0.106,0.732
55,17.535,4.228,300.381,629.036,-158.097,-80.467,-20.673,-4.12,285.142,568.772,345.462,73.297,-1.279,5.305,3.006,5.081,0.51,5.196,-0.098,0.708
56,17.45,5.578,302.548,676.335,-159.49,-78.161,-20.307,-2.212,284.184,619.054,349.678,74.77,-1.282,5.66,3.055,5.541,0.461,5.602,-0.09,0.686
57,17.443,7.038,303.857,717.259,-157.433,-83.323,-20.285,-0.298,283.295,662.512,350.256,76.198,-1.259,5.973,3.069,5.941,0.429,5.957,-0.083,0.668
58,17.327,8,303.429,752.005,-155.524,-85.664,-19.507,0.813,281.491,700.065,354.453,80.273,-1.245,6.269,3.13,6.314,0.432,6.291,-0.075,0.655
59,16.984,8.491,302.549,783.519,-155.441,-78.068,-18.737,0.97,278.841,737.543,355.21,75.255,-1.249,6.55,3.169,6.715,0.404,6.629,-0.069,0.646
60,17.337,8.203,301.241,805.543,-153.662,-85.197,-18.077,1.502,275.777,759.427,354.083,79.932,-1.238,6.765,3.196,6.989,0.377,6.872,-0.062,0.643
61,17.075,8.542,299.943,821.384,-151.904,-82.277,-18.061,2.202,273.572,781.505,352.841,80.944,-1.23,6.927,3.211,7.248,0.363,7.08,-0.056,0.645
62,17.092,8.16,299.045,833.947,-155.46,-83.884,-18.025,2.069,270.52,790.853,351.58,81.651,-1.263,7.056,3.235,7.418,0.301,7.228,-0.051,0.653
63,17.128,7.654,297.298,833.951,-155.587,-83.469,-17.904,1.785,268.338,806.437,350.265,83.362,-1.272,7.099,3.249,7.627,0.288,7.35,-0.046,0.667
64,17.031,7.049,295.573,840.303,-152.133,-84.646,-18.184,1.52,266.587,806.501,350.506,79.006,-1.25,7.197,3.272,7.679,0.305,7.426,-0.042,0.685
65,17.24,6.435,295.121,837.071,-153.959,-90.521,-18.195,0.843,265.286,815.785,349.004,79.338,-1.267,7.183,3.274,7.808,0.274,7.479,-0.039,0.709
66,17.511,5.486,297.296,846.556,-155.528,-84.117,-18.273,0.753,266.169,809.486,348.817,83.543,-1.27,7.214,3.261,7.722,0.239,7.454,-0.036,0.737
67,17.641,5.89,299.064,852.898,-151.821,-88.278,-18.678,0.45,267.456,812.737,350.453,76.495,-1.231,7.224,3.259,7.717,0.251,7.457,-0.034,0.77
68,17.745,5.738,301.238,862.383,-153.39,-87.559,-18.808,-0.317,270.076,818.91,350.159,85.802,-1.235,7.253,3.224,7.703,0.25,7.465,-0.032,0.805
69,18.041,5.551,302.983,874.983,-153.204,-88.839,-18.359,-0.418,271.363,822.162,351.794,81.579,-1.225,7.317,3.226,7.697,0.249,7.497,-0.031,0.845
70,18.053,6.125,304.74,887.508,-149.476,-90.491,-18.988,-0.137,273.993,834.377,351.561,78.689,-1.187,7.377,3.19,7.735,0.278,7.547,-0.03,0.887
71,17.971,6.956,306.936,903.34,-147.464,-90.427,-19.564,-0.184,276.577,846.923,354.894,78.737,-1.162,7.453,3.189,7.779,0.306,7.607,-0.03,0.931
72,17.792,7.303,308.688,922.361,-147.242,-87.459,-20.104,0.754,277.837,862.592,360.218,81.911,-1.154,7.566,3.221,7.883,0.317,7.716,-0.029,0.978
73,18.146,7.632,309.582,935.008,-143.569,-85.705,-20.117,1.24,277.406,878.112,358.663,80.044,-1.12,7.647,3.212,8.036,0.301,7.831,-0.029,1.028
74,18.851,8.053,309.159,944.544,-141.777,-84.386,-20.255,1.814,276.488,890.786,362.477,79.997,-1.104,7.734,3.257,8.177,0.317,7.943,-0.03,1.08
75,19.157,8.346,307.433,950.895,-138.324,-83.798,-19.996,2.846,275.187,900.07,360.975,81.066,-1.081,7.829,3.26,8.297,0.337,8.05,-0.03,1.134
76,18.988,8.08,305.256,954.015,-136.696,-81.64,-20.15,3.113,273.459,906.296,357.723,84.304,-1.075,7.912,3.25,8.407,0.34,8.146,-0.031,1.19
77,18.808,7.865,302.216,944.652,-135.183,-81.636,-19.933,3.556,270.826,912.66,358.151,80.342,-1.074,7.913,3.286,8.547,0.36,8.213,-0.031,1.248
78,19.468,7.006,299.629,938.52,-131.844,-80.016,-19.762,3.326,267.788,909.472,356.756,76.331,-1.053,7.933,3.311,8.614,0.365,8.254,-0.032,1.309
79,19.453,7.207,296.579,935.34,-130.309,-79.914,-19.951,3.564,266.942,909.398,353.316,79.596,-1.051,7.986,3.288,8.64,0.403,8.296,-0.032,1.371
80,18.859,6.375,294.415,919.671,-128.761,-78.408,-20.268,3.012,265.204,909.581,350.003,82.601,-1.047,7.913,3.276,8.7,0.405,8.286,-0.033,1.434
