"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,15.414,-0.418,316.568,642.723,-85.863,-105.789,-17.49,-2.208,288.33,135.951,-25.674,104.2,-0.64,5.158,-0.286,1.205,-1.005,3.274,-0.006,0.005
2,15.561,-0.943,316.998,639.608,-87.618,-104.041,-17.933,-2.389,288.758,139.009,-23.924,101.289,-0.653,5.128,-0.272,1.231,-1.004,3.27,-0.008,0.01
3,15.607,-0.597,316.568,642.723,-85.863,-101.504,-17.67,-2.391,289.199,142.187,-25.728,104.873,-0.64,5.159,-0.286,1.257,-0.988,3.296,-0.01,0.015
4,15.591,-0.406,316.124,645.913,-87.652,-104.124,-17.766,-2.794,289.163,148.561,-22.101,104.493,-0.655,5.191,-0.255,1.315,-0.973,3.339,-0.012,0.021
5,15.548,-0.384,315.693,649.028,-85.897,-104.432,-17.84,-2.032,289.604,151.739,-23.904,105.622,-0.642,5.223,-0.271,1.338,-0.957,3.364,-0.014,0.028
6,16.001,-0.573,315.273,645.959,-84.164,-100.371,-17.619,-2.259,289.568,158.112,-20.277,101.363,-0.628,5.206,-0.238,1.395,-0.927,3.381,-0.016,0.036
7,15.515,-0.676,314.818,655.332,-85.931,-103.469,-17.809,-1.908,290.437,164.349,-20.331,107.034,-0.644,5.289,-0.239,1.444,-0.91,3.444,-0.017,0.045
8,15.612,-0.153,314.818,655.332,-85.931,-99.962,-17.863,-1.811,290.46,170.511,-23.824,102.438,-0.644,5.288,-0.269,1.497,-0.924,3.469,-0.018,0.055
9,15.529,-0.152,314.374,658.522,-87.72,-99.907,-17.952,-1.628,290.888,173.569,-22.073,103.898,-0.66,5.321,-0.254,1.521,-0.908,3.495,-0.018,0.066
10,15.43,0.042,315.26,664.747,-84.084,-100.61,-17.995,-1.674,290.888,173.569,-22.073,108.123,-0.629,5.356,-0.254,1.521,-0.908,3.516,-0.018,0.077
11,15.291,0.098,314.385,671.052,-84.118,-105.294,-17.938,-1.459,291.757,179.806,-22.127,106.76,-0.631,5.421,-0.254,1.57,-0.876,3.568,-0.018,0.09
