"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,10.375,-2.423,298.097,-66.384,140.183,-22.126,-14.239,-3.129,379.13,227.162,-158.009,15.166,1.229,-0.558,-1.096,1.53,1.295,0.611,0.013,-0.011
2,10.785,-2.962,298.09,-72.806,140.146,-21.923,-14.144,-3.129,379.13,227.162,-158.009,21.588,1.23,-0.61,-1.096,1.53,1.296,0.588,0.019,-0.017
3,10.96,-2.635,298.985,-72.764,143.76,-19.486,-13.962,-2.825,378.703,224.103,-159.76,15.535,1.258,-0.609,-1.108,1.51,1.28,0.575,0.025,-0.023
4,11.216,-2.639,298.972,-72.689,140.217,-18.747,-13.784,-3.364,378.703,224.103,-159.76,16.949,1.229,-0.609,-1.108,1.512,1.268,0.576,0.031,-0.03
5,10.747,-3.086,298.972,-72.689,140.217,-16.271,-13.596,-3.14,378.261,220.925,-157.956,15.933,1.227,-0.607,-1.096,1.492,1.268,0.565,0.036,-0.036
6,11.079,-3.135,300.711,-79.115,140.307,-16.874,-14.01,-3.494,378.275,221.045,-161.51,19.746,1.222,-0.658,-1.121,1.493,1.222,0.541,0.042,-0.043
7,10.94,-2.877,300.288,-69.579,142.098,-17.197,-13.74,-3.185,378.725,217.61,-159.833,20.876,1.238,-0.579,-1.108,1.468,1.25,0.563,0.046,-0.051
8,11.269,-3.175,301.163,-75.883,142.132,-26.203,-13.611,-3.359,378.261,220.925,-157.956,18.458,1.236,-0.629,-1.096,1.492,1.235,0.552,0.051,-0.058
9,10.693,-2.853,300.709,-66.51,140.365,-17.783,-13.791,-3.314,377.834,217.867,-159.706,20.178,1.221,-0.552,-1.11,1.473,1.222,0.576,0.055,-0.066
10,11.188,-2.54,301.591,-66.394,140.436,-21.968,-13.788,-3.484,377.834,217.867,-159.706,20.916,1.22,-0.551,-1.11,1.474,1.207,0.575,0.059,-0.073
11,11.032,-2.952,301.591,-66.394,140.436,-17.161,-13.828,-3.314,376.974,217.674,-159.592,16.905,1.219,-0.549,-1.112,1.475,1.194,0.575,0.063,-0.081
12,11.295,-2.198,302.907,-63.283,142.318,-18.095,-13.787,-3.266,377.415,220.852,-161.396,16.228,1.231,-0.523,-1.122,1.495,1.177,0.596,0.066,-0.089
13,11.005,-2.622,302.463,-60.094,140.529,-18.463,-13.426,-3.186,376.524,221.109,-161.269,18.402,1.216,-0.496,-1.123,1.5,1.166,0.611,0.069,-0.096
14,10.818,-2.381,303.327,-60.215,140.585,-19.159,-13.255,-3.451,376.082,217.931,-159.465,19.089,1.213,-0.496,-1.112,1.481,1.15,0.598,0.071,-0.104
15,11.122,-2.338,303.327,-60.215,140.585,-17.815,-12.846,-3.095,375.664,220.915,-161.155,18.792,1.214,-0.497,-1.123,1.502,1.138,0.609,0.073,-0.111
16,10.819,-2.36,303.779,-56.983,142.411,-15.585,-12.935,-2.776,375.664,220.915,-161.155,21.309,1.226,-0.469,-1.124,1.501,1.136,0.62,0.075,-0.119
17,10.918,-2.404,303.779,-56.983,142.411,-22.324,-12.899,-3.226,374.795,214.679,-161.101,21.593,1.227,-0.469,-1.126,1.463,1.123,0.599,0.076,-0.126
18,10.848,-2.708,304.661,-56.867,142.482,-19.424,-12.898,-3.407,374.377,217.664,-162.791,16.631,1.223,-0.465,-1.139,1.486,1.095,0.61,0.077,-0.133
19,11.429,-2.243,305.106,-60.056,144.27,-20.36,-12.465,-3.32,373.913,220.979,-160.914,20.962,1.238,-0.493,-1.126,1.51,1.095,0.61,0.077,-0.14
20,10.954,-2.414,305.956,-60.103,140.783,-16.493,-12.892,-3.093,373.044,214.743,-160.861,23.442,1.204,-0.491,-1.129,1.47,1.051,0.587,0.077,-0.146
21,11.251,-2.768,305.956,-60.103,140.783,-16.754,-12.623,-3.323,372.616,211.684,-162.611,23.057,1.205,-0.49,-1.142,1.452,1.039,0.576,0.077,-0.153
22,11.374,-2.552,305.956,-60.103,140.783,-19.701,-12.807,-3.239,372.616,211.684,-162.611,19.407,1.206,-0.491,-1.142,1.452,1.039,0.576,0.076,-0.16
23,11.42,-2.888,306.408,-56.871,142.608,-19.26,-12.586,-3.266,371.757,211.491,-162.496,25.971,1.219,-0.462,-1.144,1.454,1.025,0.588,0.075,-0.166
