"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,16.954,2.13,278.192,495.485,-213.601,-101.911,-18.9,-4.492,299.868,452.727,136.051,76.664,-1.89,4.516,1.09,3.85,0.085,4.17,-0.002,0.015
2,17.187,2.166,279.494,498.67,-215.263,-97.855,-18.805,-4.316,301.606,465.199,135.944,76.094,-1.895,4.524,1.083,3.932,0.086,4.217,-0.004,0.031
3,17.206,2.067,280.366,504.97,-215.17,-99.043,-19.079,-4.228,301.606,465.199,135.944,78.103,-1.888,4.567,1.082,3.932,0.068,4.238,-0.005,0.048
4,16.968,2.254,281.215,517.528,-218.599,-92.013,-18.684,-4.055,302.475,471.435,135.891,79.988,-1.914,4.666,1.08,3.972,0.054,4.307,-0.007,0.066
5,17.08,2.861,281.632,533.201,-220.273,-97.321,-18.676,-3.514,301.129,481.051,137.955,77.886,-1.926,4.799,1.102,4.069,0.021,4.422,-0.008,0.084
6,17.303,3.394,282.481,545.759,-223.702,-96.151,-18.633,-3.292,300.72,490.078,136.327,83.538,-1.95,4.895,1.09,4.15,-0.025,4.511,-0.01,0.104
7,17.362,4.199,282.026,555.132,-225.469,-92.908,-18.165,-2.903,298.528,499.619,134.951,78.515,-1.969,4.985,1.088,4.261,-0.072,4.612,-0.012,0.125
8,17.566,4.024,280.708,564.627,-227.292,-101.464,-18.037,-2.583,296.741,506.057,138.819,80.7,-1.994,5.095,1.128,4.34,-0.072,4.707,-0.014,0.147
9,17.63,4.18,281.149,574.041,-225.444,-94.335,-17.874,-2.287,295.872,512.476,135.452,75.358,-1.974,5.171,1.103,4.407,-0.105,4.779,-0.016,0.17
10,17.801,4.327,279.823,577.115,-227.304,-97.232,-18.137,-1.518,294.99,518.776,135.64,82.813,-2,5.223,1.107,4.472,-0.104,4.838,-0.019,0.195
11,17.305,2.958,275.919,567.872,-225.846,-95.699,-18.02,-2.198,294.585,509.225,133.817,77.714,-2.017,5.217,1.093,4.398,-0.037,4.794,-0.022,0.221
12,16.892,1.118,270.707,536.419,-222.823,-100.251,-17.817,-2.76,293.302,487.394,131.986,78.894,-2.029,5.029,1.083,4.23,0.047,4.614,-0.025,0.248
13,16.958,0.342,268.538,501.725,-221.371,-90.711,-17.934,-4.231,294.233,462.184,128.037,71.025,-2.031,4.744,1.045,4.004,0.099,4.357,-0.028,0.275
14,16.506,-0.471,268.146,467.189,-216.234,-97.88,-18.092,-4.896,297.334,433.926,125.537,72.082,-1.987,4.427,1.012,3.723,0.18,4.057,-0.03,0.302
15,16.616,-0.824,270.353,432.602,-214.457,-93.298,-18.15,-6.446,300.066,389.743,117.587,72.522,-1.954,4.067,0.935,3.32,0.162,3.674,-0.032,0.327
16,16.538,-1.13,272.121,394.709,-210.963,-96.077,-18.167,-7.694,302.715,352.265,116.829,67.894,-1.909,3.688,0.921,2.981,0.19,3.316,-0.034,0.35
17,16.861,-0.706,274.325,372.727,-209.128,-91.174,-18.365,-8.253,306.28,320.691,112.453,66.528,-1.875,3.454,0.873,2.686,0.204,3.049,-0.035,0.37
18,16.139,-1.513,275.677,350.791,-203.805,-95.545,-19.098,-8.464,308.521,292.24,110.067,62.923,-1.819,3.238,0.845,2.433,0.23,2.813,-0.036,0.387
19,16.179,-1.369,276.975,334.95,-205.563,-92.549,-18.987,-7.962,309.835,270.42,111.435,61.894,-1.827,3.077,0.853,2.242,0.228,2.636,-0.036,0.399
20,15.989,-1.315,277.001,316.087,-202.1,-88.183,-19.039,-8.362,310.312,254.568,109.424,64.654,-1.796,2.903,0.835,2.11,0.242,2.484,-0.036,0.408
21,16.541,-1.26,277.852,316.041,-205.587,-86.408,-19.18,-7.558,309.407,254.705,113.105,59.99,-1.82,2.894,0.867,2.115,0.21,2.483,-0.035,0.412
22,16.678,-1.115,278.28,325.53,-207.283,-86.386,-19.843,-7.201,308.525,261.005,113.292,65.276,-1.832,2.975,0.869,2.172,0.177,2.553,-0.034,0.413
23,16.916,-1.85,278.254,344.393,-210.746,-89.224,-19.357,-6.363,308.057,282.9,115.364,65.298,-1.863,3.15,0.889,2.353,0.164,2.731,-0.033,0.41
24,17.292,-1.238,278.648,366.324,-215.942,-89.47,-19.471,-5.768,305.375,308.173,119.553,72.145,-1.907,3.344,0.931,2.582,0.1,2.945,-0.031,0.405
25,17.401,-0.154,278.619,397.791,-219.346,-87.909,-18.811,-5.212,304.443,333.383,123.502,66.427,-1.937,3.627,0.969,2.798,0.087,3.194,-0.03,0.399
26,17.2,1.301,278.569,422.912,-226.331,-87.856,-18.168,-4.597,302.639,370.935,127.699,70.513,-2.002,3.851,1.012,3.128,0.041,3.475,-0.029,0.391
