"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,14.771,-5.526,362.64,464.001,-63.791,-62.772,-18.075,0.684,351.583,396.627,103.501,99.19,-0.406,3.265,0.697,2.863,-0.04,3.067,0.004,-0.011
2,15.09,-5.583,363.06,467.069,-65.524,-61.886,-17.887,0.676,351.583,396.627,103.501,97.037,-0.417,3.283,0.697,2.864,-0.052,3.077,0.007,-0.016
3,15.205,-5.351,362.64,464.001,-63.791,-62.808,-17.765,0.635,351.583,396.627,103.501,95.688,-0.405,3.265,0.698,2.864,-0.039,3.067,0.009,-0.02
4,15.194,-5.849,363.06,467.069,-65.524,-61.229,-17.861,0.681,351.119,399.942,105.377,98.854,-0.417,3.284,0.712,2.891,-0.053,3.091,0.011,-0.024
5,15.347,-5.262,362.64,464.001,-63.791,-63.944,-18.07,0.546,352.01,399.685,105.251,95.266,-0.405,3.264,0.709,2.882,-0.026,3.076,0.013,-0.028
6,15.163,-5.349,362.64,464.001,-63.791,-62.511,-17.989,0.497,352.01,399.685,105.251,96.328,-0.405,3.265,0.709,2.883,-0.026,3.076,0.015,-0.031
7,15.34,-6.074,362.632,457.579,-63.828,-60.554,-18.212,0.814,352.01,399.685,105.251,95.634,-0.405,3.222,0.708,2.882,-0.027,3.054,0.017,-0.033
8,14.941,-6.058,362.632,457.579,-63.828,-60.101,-17.995,0.051,351.583,396.627,103.501,97.727,-0.406,3.222,0.697,2.865,-0.04,3.046,0.019,-0.035
9,14.927,-6.283,362.632,457.579,-63.828,-63.374,-18.376,0.595,351.141,393.449,105.304,95.959,-0.406,3.222,0.71,2.844,-0.041,3.036,0.021,-0.038
10,14.747,-6.149,362.632,457.579,-63.828,-65.041,-18.212,0.332,351.605,390.134,103.428,96.702,-0.407,3.222,0.696,2.817,-0.04,3.023,0.023,-0.039
11,15.035,-5.771,361.784,445.021,-60.399,-65.591,-18.027,0.233,352.023,387.149,105.117,97.354,-0.383,3.14,0.708,2.793,-0.001,2.969,0.025,-0.041
12,15.174,-5.914,362.645,438.791,-63.908,-64.268,-18.108,0.283,352.023,387.149,105.117,97.724,-0.406,3.09,0.708,2.793,-0.027,2.943,0.027,-0.043
13,15.023,-6.544,363.089,435.602,-62.119,-61.288,-18.205,0.102,351.582,383.971,106.921,92.709,-0.393,3.065,0.721,2.774,-0.029,2.922,0.029,-0.045
