"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,20.099,0.303,339.472,-82.124,120.067,-43.497,-22.311,-4.201,243.786,-61.309,-25.189,27.419,0.957,-0.615,-0.353,-0.622,-1.465,-0.618,-0.001,0.006
2,19.864,0.523,339.923,-78.892,121.892,-44.609,-22.343,-4.015,244.228,-58.131,-26.993,29.951,0.969,-0.591,-0.371,-0.588,-1.464,-0.59,-0.002,0.011
3,20.266,0.791,339.469,-69.519,120.125,-43.231,-22.255,-4.02,244.228,-58.131,-26.993,25.66,0.958,-0.522,-0.371,-0.588,-1.463,-0.55,-0.003,0.018
4,19.876,0.79,339.921,-66.287,121.951,-39.905,-21.964,-3.713,244.191,-51.758,-23.366,24.278,0.97,-0.498,-0.332,-0.523,-1.448,-0.508,-0.003,0.024
5,20.43,1.026,340.349,-56.798,120.255,-41.765,-21.727,-3.936,243.773,-48.773,-25.055,23.62,0.957,-0.427,-0.349,-0.492,-1.478,-0.454,-0.004,0.031
6,20.416,0.918,339.918,-53.683,122.01,-43.82,-22.139,-3.715,244.215,-45.595,-26.859,22.787,0.972,-0.404,-0.369,-0.459,-1.462,-0.427,-0.006,0.038
7,20.138,1.254,339.474,-50.493,120.221,-42.274,-22.172,-3.481,244.642,-42.537,-25.109,26.438,0.959,-0.381,-0.35,-0.428,-1.445,-0.401,-0.007,0.046
8,19.914,1.364,339.918,-53.683,122.01,-41.266,-22.18,-3.481,244.62,-36.044,-25.036,22.189,0.97,-0.405,-0.35,-0.36,-1.446,-0.386,-0.008,0.054
9,20.009,1.194,340.356,-50.376,120.292,-44.721,-21.733,-3.941,244.238,-39.433,-30.352,22.09,0.956,-0.379,-0.404,-0.394,-1.491,-0.386,-0.009,0.062
10,20.121,0.695,340.37,-50.451,123.835,-44.095,-21.921,-3.662,244.178,-39.221,-23.232,24.309,0.983,-0.379,-0.331,-0.393,-1.447,-0.385,-0.01,0.071
11,20.092,0.993,340.79,-47.383,122.103,-44.202,-21.916,-3.633,243.332,-39.295,-26.672,23.874,0.969,-0.356,-0.368,-0.395,-1.495,-0.372,-0.011,0.081
12,19.641,0.866,339.918,-53.683,122.01,-47.316,-22.144,-3.619,244.215,-45.595,-26.859,24.251,0.969,-0.404,-0.369,-0.46,-1.463,-0.427,-0.013,0.091
