"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,19.865,-0.927,325.405,-356.222,9.591,-35.691,-20.676,-2.857,287.763,-469.832,30.249,27.315,0.136,-2.778,0.196,-4.137,-0.538,-3.416,-0.011,-0.012
2,19.807,-0.86,325.415,-362.406,9.569,-39.64,-20.574,-2.812,288.205,-466.654,28.445,25.619,0.135,-2.826,0.18,-4.103,-0.537,-3.426,-0.016,-0.017
3,19.638,-1.17,325.429,-362.48,13.113,-36.354,-20.795,-2.898,287.763,-469.832,30.249,25.887,0.162,-2.826,0.195,-4.137,-0.524,-3.441,-0.022,-0.023
4,20.213,-0.988,324.984,-359.291,11.324,-39.598,-20.844,-2.94,287.777,-469.713,26.695,24.499,0.15,-2.805,0.164,-4.136,-0.537,-3.43,-0.027,-0.028
5,19.898,-0.909,326.279,-362.527,9.625,-37.791,-21.163,-3.347,287.763,-469.832,30.249,27.312,0.136,-2.819,0.194,-4.136,-0.554,-3.436,-0.033,-0.033
6,19.733,-0.846,326.303,-368.785,13.147,-36.058,-21.022,-3.258,287.336,-472.891,28.499,23.378,0.163,-2.868,0.179,-4.169,-0.555,-3.477,-0.039,-0.039
7,19.981,-1.041,326.279,-362.527,9.625,-38.305,-21.166,-3.031,287.336,-472.891,28.499,23.356,0.136,-2.819,0.179,-4.17,-0.569,-3.452,-0.045,-0.044
8,19.902,-1.454,326.303,-368.785,13.147,-38.815,-21.24,-2.896,287.336,-472.891,28.499,25.857,0.163,-2.866,0.179,-4.17,-0.555,-3.477,-0.051,-0.049
9,19.706,-1.393,327.606,-365.6,11.485,-39.653,-21.079,-3.041,286.453,-466.591,28.686,23.309,0.149,-2.83,0.182,-4.127,-0.602,-3.435,-0.057,-0.054
10,19.976,-1.265,326.303,-368.785,13.147,-37.266,-20.9,-2.949,286.453,-466.591,28.686,24.772,0.163,-2.867,0.182,-4.127,-0.571,-3.456,-0.063,-0.059
11,19.936,-0.763,326.303,-368.785,13.147,-37.031,-21.035,-3.261,286.026,-469.649,26.936,21.895,0.163,-2.868,0.166,-4.159,-0.587,-3.471,-0.069,-0.064
12,19.49,-0.867,325.859,-365.595,11.358,-35.203,-20.85,-3.084,286.026,-469.649,26.936,21.227,0.148,-2.847,0.167,-4.16,-0.587,-3.461,-0.075,-0.069
13,19.806,-1.077,325.859,-365.595,11.358,-38.511,-21.115,-2.777,286.453,-466.591,28.686,24.336,0.149,-2.846,0.181,-4.128,-0.571,-3.446,-0.081,-0.074
14,19.79,-1.167,326.303,-368.785,13.147,-35.077,-20.849,-2.766,286.453,-466.591,28.686,23.727,0.163,-2.867,0.182,-4.128,-0.571,-3.456,-0.087,-0.078
15,19.679,-1.207,327.154,-368.832,9.659,-41.339,-21.123,-3.033,286.453,-466.591,28.686,27.262,0.135,-2.86,0.181,-4.127,-0.602,-3.451,-0.093,-0.083
16,19.578,-1.221,326.303,-368.785,13.147,-36.511,-21.04,-2.863,286.453,-466.591,28.686,26.485,0.162,-2.867,0.182,-4.127,-0.572,-3.456,-0.099,-0.087
17,20.017,-1.309,327.154,-368.832,9.659,-39.4,-21.303,-2.9,286.453,-466.591,28.686,23.988,0.136,-2.86,0.181,-4.127,-0.601,-3.451,-0.105,-0.092
18,19.765,-1.194,326.71,-365.642,7.871,-39.135,-21.04,-2.537,286.453,-466.591,28.686,21.933,0.121,-2.839,0.182,-4.129,-0.601,-3.441,-0.111,-0.096
19,19.626,-1.122,327.154,-368.832,9.659,-40.278,-20.864,-2.638,285.571,-460.291,28.874,24.121,0.135,-2.86,0.184,-4.085,-0.618,-3.431,-0.117,-0.1
20,20.165,-1.155,326.29,-368.71,9.603,-37.069,-20.548,-2.718,286.035,-463.606,26.997,28.045,0.136,-2.867,0.169,-4.107,-0.6,-3.446,-0.123,-0.104
21,20.188,-1.22,326.71,-365.642,7.871,-36.514,-20.68,-2.77,286.035,-463.606,26.997,20.124,0.123,-2.839,0.168,-4.107,-0.615,-3.431,-0.129,-0.108
22,19.976,-0.999,326.279,-362.527,9.625,-38.609,-20.502,-2.686,285.571,-460.291,28.874,23.755,0.136,-2.819,0.186,-4.085,-0.601,-3.41,-0.135,-0.111
23,19.767,-0.655,327.154,-368.832,9.659,-37.694,-21.165,-2.406,286.476,-460.428,25.193,25.522,0.135,-2.862,0.15,-4.074,-0.615,-3.428,-0.141,-0.115
24,19.9,-1.031,327.154,-368.832,9.659,-41.731,-20.95,-2.598,286.013,-457.113,27.07,27.247,0.136,-2.86,0.168,-4.051,-0.616,-3.416,-0.147,-0.118
25,20.192,-0.983,326.734,-371.9,11.392,-36.091,-20.812,-2.941,286.476,-460.428,25.193,25.517,0.15,-2.888,0.151,-4.072,-0.6,-3.441,-0.152,-0.121
26,19.882,-1.084,327.606,-365.6,11.485,-41.356,-20.903,-2.593,285.571,-460.291,28.874,22.605,0.15,-2.831,0.184,-4.085,-0.618,-3.415,-0.158,-0.124
27,19.488,-0.984,326.71,-365.642,7.871,-42.371,-21.139,-2.199,286.013,-457.113,27.07,24.009,0.121,-2.84,0.167,-4.052,-0.617,-3.406,-0.163,-0.127
28,19.659,-1.048,327.162,-362.41,9.696,-39.364,-20.589,-2.593,286.904,-457.37,26.943,26.586,0.135,-2.81,0.167,-4.04,-0.599,-3.385,-0.169,-0.129
29,19.577,-0.995,327.154,-368.832,9.659,-41.557,-20.864,-2.502,286.44,-454.055,28.82,26.565,0.135,-2.861,0.183,-4.018,-0.601,-3.401,-0.174,-0.132
30,19.846,-0.99,326.724,-365.717,11.414,-39.693,-20.547,-2.238,286.904,-457.37,26.943,23.369,0.149,-2.84,0.168,-4.041,-0.584,-3.402,-0.179,-0.134
31,19.976,-1.26,326.724,-365.717,11.414,-37.964,-21.741,-2.812,286.904,-457.37,26.943,21.122,0.15,-2.839,0.164,-4.039,-0.586,-3.4,-0.184,-0.136
32,19.934,-1.11,326.731,-359.295,11.451,-37.117,-20.851,-2.721,286.904,-457.37,26.943,25.509,0.15,-2.79,0.167,-4.04,-0.584,-3.374,-0.189,-0.138
33,19.665,-1.224,326.724,-365.717,11.414,-40.71,-20.545,-2.634,286.904,-457.37,26.943,25.235,0.149,-2.839,0.168,-4.04,-0.584,-3.401,-0.193,-0.139
34,19.839,-1.354,326.279,-362.527,9.625,-40.293,-20.672,-2.819,286.44,-454.055,28.82,24.102,0.136,-2.818,0.184,-4.017,-0.585,-3.378,-0.198,-0.141
35,19.485,-1.134,326.731,-359.295,11.451,-43.454,-20.895,-2.368,286.44,-454.055,28.82,25.893,0.148,-2.79,0.183,-4.018,-0.586,-3.364,-0.202,-0.142
36,19.899,-1.035,326.279,-362.527,9.625,-43.75,-20.99,-2.278,287.773,-451.134,26.89,23.009,0.136,-2.819,0.165,-3.974,-0.567,-3.36,-0.206,-0.143
37,19.896,-0.768,325.835,-359.337,7.836,-39.528,-20.903,-2.364,287.773,-451.134,26.89,20.944,0.122,-2.799,0.165,-3.974,-0.567,-3.35,-0.21,-0.144
38,19.581,-1.229,326.731,-359.295,11.451,-40.731,-20.543,-2.721,287.773,-451.134,26.89,23.136,0.149,-2.789,0.167,-3.973,-0.568,-3.343,-0.214,-0.145
39,19.752,-1.015,325.849,-359.412,11.38,-39.685,-21.127,-2.51,286.881,-450.877,27.016,21.536,0.149,-2.799,0.166,-3.983,-0.57,-3.353,-0.217,-0.145
40,19.584,-0.803,326.287,-356.106,9.662,-38.127,-21.173,-2.011,286.881,-450.877,27.016,20.841,0.135,-2.77,0.166,-3.985,-0.585,-3.338,-0.221,-0.145
41,19.681,-0.715,326.287,-356.106,9.662,-40.319,-21.086,-2.316,287.309,-447.818,28.767,24.862,0.135,-2.77,0.182,-3.951,-0.569,-3.323,-0.224,-0.145
42,19.903,-0.949,325.857,-352.991,11.417,-40.296,-20.996,-2.193,287.309,-447.818,28.767,22.313,0.15,-2.749,0.182,-3.951,-0.554,-3.312,-0.227,-0.145
43,19.58,-0.546,325.857,-352.991,11.417,-38.047,-20.91,-2.055,287.309,-447.818,28.767,22.715,0.149,-2.75,0.182,-3.952,-0.554,-3.313,-0.23,-0.145
44,19.448,-0.953,325.857,-352.991,11.417,-40.261,-21.218,-2.64,287.309,-447.818,28.767,24.744,0.148,-2.749,0.181,-3.95,-0.555,-3.311,-0.232,-0.144
45,19.47,-0.81,325.857,-352.991,11.417,-39.082,-21.258,-2.325,287.309,-447.818,28.767,24.043,0.149,-2.749,0.181,-3.951,-0.555,-3.312,-0.235,-0.143
46,19.667,-0.78,325.857,-352.991,11.417,-42.126,-20.724,-1.918,288.214,-447.956,25.086,26.679,0.149,-2.749,0.15,-3.941,-0.551,-3.309,-0.237,-0.142
47,20.033,-1.175,326.301,-356.18,13.205,-36.825,-20.897,-1.781,287.773,-451.134,26.89,29.157,0.164,-2.769,0.165,-3.976,-0.552,-3.335,-0.239,-0.141
48,19.4,-1.034,326.301,-356.18,13.205,-37.732,-20.909,-2.235,289.06,-447.882,28.526,24.106,0.162,-2.769,0.179,-3.928,-0.522,-3.314,-0.241,-0.14
49,19.672,-0.583,325.857,-352.991,11.417,-39.706,-20.842,-1.963,288.191,-454.118,28.579,26.621,0.149,-2.75,0.18,-3.996,-0.537,-3.334,-0.243,-0.139
50,19.754,-0.504,325.857,-352.991,11.417,-38.716,-21.085,-1.866,288.633,-450.94,26.776,26.262,0.149,-2.75,0.163,-3.962,-0.536,-3.319,-0.245,-0.137
51,19.408,-0.418,325.405,-356.222,9.591,-40.632,-21.164,-2.146,288.191,-454.118,28.579,26.205,0.134,-2.779,0.179,-3.995,-0.538,-3.35,-0.246,-0.136
52,19.638,-0.939,325.849,-359.412,11.38,-40.813,-20.898,-2.498,288.191,-454.118,28.579,21.99,0.149,-2.799,0.18,-3.994,-0.538,-3.36,-0.247,-0.135
53,19.498,-0.639,325.436,-356.059,13.15,-39.475,-21.119,-2.279,287.764,-457.176,26.829,22.635,0.162,-2.777,0.164,-4.028,-0.539,-3.364,-0.249,-0.133
54,19.684,0.473,324.984,-359.291,11.324,-36.925,-20.68,0.461,287.75,-457.296,30.383,23.81,0.149,-2.81,0.197,-4.038,-0.523,-3.387,-0.25,-0.132
55,19.768,10.609,324.123,-353.061,14.833,-38.973,-20.917,9.912,286.009,-451.19,30.685,24.521,0.177,-2.799,0.2,-4.041,-0.526,-3.382,-0.25,-0.131
56,19.445,17.494,318.048,-321.444,21.638,-38.272,-21.039,16.937,279.393,-410.269,33.801,27.697,0.234,-2.622,0.233,-3.79,-0.506,-3.168,-0.251,-0.129
57,20.029,16.58,312.8,-283.616,21.434,-39.298,-20.488,14.642,274.6,-382.158,29.421,27.657,0.238,-2.356,0.198,-3.588,-0.524,-2.932,-0.252,-0.128
58,20.346,11.198,311.912,-277.236,17.856,-40.886,-21.115,9.343,275.887,-378.906,31.057,31.082,0.21,-2.293,0.21,-3.522,-0.49,-2.87,-0.252,-0.125
59,20.378,8.724,317.575,-286.787,16.445,-36.695,-21.842,7.39,282.026,-403.976,29.952,27.187,0.195,-2.321,0.193,-3.664,-0.483,-2.953,-0.252,-0.121
60,19.41,9.25,322.395,-289.869,18.558,-43.921,-21.591,5.867,288.139,-416.629,32.535,32.66,0.206,-2.312,0.213,-3.693,-0.432,-2.964,-0.252,-0.117
61,19.842,4.807,325.016,-296.179,18.719,-43.872,-21.712,1.302,290.772,-422.993,32.107,28.726,0.207,-2.329,0.207,-3.699,-0.429,-2.976,-0.252,-0.111
62,19.276,0.678,328.51,-296.188,18.973,-43.306,-21.785,-2.01,294.265,-429.163,31.565,30.159,0.205,-2.292,0.199,-3.698,-0.426,-2.956,-0.251,-0.105
63,19.755,0.083,331.562,-305.612,17.379,-45.696,-22.128,-2.503,296.898,-435.526,31.136,30.528,0.192,-2.341,0.193,-3.718,-0.438,-2.992,-0.25,-0.099
64,19.207,1.9,330.257,-296.193,19.1,-46.192,-21.684,-1.107,296.48,-432.542,29.447,33.865,0.205,-2.284,0.18,-3.702,-0.423,-2.955,-0.249,-0.092
65,20.046,0.415,328.938,-286.698,17.277,-45.073,-21.257,-2.247,294.251,-416.627,31.699,34.855,0.194,-2.215,0.202,-3.589,-0.438,-2.864,-0.248,-0.085
66,19.409,-1.698,325.886,-277.274,18.871,-47.024,-21.48,-3.193,293.82,-401.106,30.143,37.634,0.206,-2.156,0.188,-3.457,-0.394,-2.773,-0.246,-0.077
67,19.531,-1.242,325.886,-277.274,18.871,-42.392,-22.379,-2.833,292.487,-404.027,32.073,37.541,0.207,-2.157,0.203,-3.499,-0.412,-2.792,-0.245,-0.068
68,20.18,0.732,325.009,-258.365,18.895,-47.587,-21.232,-1.222,291.602,-379.148,32.456,35.568,0.21,-2.021,0.211,-3.298,-0.409,-2.625,-0.243,-0.059
69,19.729,0.288,322.839,-248.824,20.56,-51.011,-22.144,-1.901,287.194,-366.228,33.198,36.456,0.223,-1.959,0.217,-3.232,-0.448,-2.558,-0.24,-0.048
70,20.183,-1.265,321.959,-217.31,20.643,-44.494,-21.306,-4.248,287.632,-344.471,31.589,36.86,0.225,-1.71,0.206,-3.027,-0.428,-2.332,-0.238,-0.037
71,19.827,-2.926,322.85,-192.058,24.375,-48.461,-23.063,-4.88,288.465,-319.205,31.742,34.142,0.253,-1.502,0.2,-2.794,-0.415,-2.112,-0.236,-0.023
72,20.757,0.212,323.714,-147.944,24.644,-50.376,-22.644,-2.193,290.628,-272.439,30.161,44.984,0.257,-1.161,0.186,-2.374,-0.392,-1.735,-0.234,-0.008
73,19.658,1.253,323.305,-94.247,30.192,-48.54,-24.339,-0.299,291.454,-197.36,27.284,40.452,0.298,-0.744,0.155,-1.719,-0.362,-1.206,-0.231,0.01
74,20.945,1.37,322.893,-27.946,35.798,-53.526,-23.75,1.513,294.937,-109.825,17.066,48.172,0.346,-0.224,0.067,-0.951,-0.304,-0.571,-0.228,0.032
75,20.129,2.472,324.251,32.093,45.053,-48.36,-23.381,7.273,297.966,-12.933,8.785,56.995,0.415,0.244,-0.003,-0.134,-0.268,0.063,-0.225,0.059
76,20.098,6.109,327.38,85.87,57.957,-46.135,-22.209,13.569,304.115,80.444,-5.293,68.068,0.511,0.648,-0.117,0.628,-0.212,0.638,-0.221,0.093
77,18.969,8.106,329.183,142.719,69,-50.41,-21.584,17.536,307.216,164.589,-20.828,72.528,0.59,1.077,-0.242,1.304,-0.206,1.187,-0.217,0.134
78,19.746,8.749,331.416,196.453,78.289,-53.637,-20.803,19.346,310.271,236.409,-29.376,75.235,0.659,1.479,-0.307,1.874,-0.184,1.67,-0.213,0.183
79,19.026,9.622,331.874,237.424,83.834,-48.111,-20.642,21.661,313.757,292.709,-36.369,77.537,0.699,1.788,-0.36,2.301,-0.136,2.038,-0.208,0.24
80,18.799,12.208,334.12,272.371,93.043,-51.805,-21.249,23.042,316.838,339.457,-45.186,81.799,0.763,2.034,-0.429,2.649,-0.12,2.334,-0.202,0.305
81,18.459,11.53,334.136,303.927,96.741,-45.76,-20.595,22.267,316.822,383.228,-48.277,83.329,0.79,2.276,-0.451,3.003,-0.118,2.63,-0.196,0.379
82,18.439,10.822,332.429,329.229,103.833,-53.137,-21.151,21.893,315.104,408.153,-54.888,86.707,0.849,2.483,-0.509,3.221,-0.118,2.842,-0.19,0.461
83,18.506,11.255,332.003,351.37,105.683,-48.255,-20.356,22.15,314.209,426.989,-54.567,86.814,0.864,2.654,-0.505,3.382,-0.116,3.008,-0.183,0.551
84,17.605,11.664,330.247,357.558,105.578,-50.128,-20.84,21.653,309.406,449.056,-59.007,92.75,0.865,2.715,-0.551,3.617,-0.192,3.151,-0.175,0.649
