"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,12.574,3.431,298.112,-243.4,142.874,-28.853,-13.676,-4.02,380.294,-179.985,-178.474,0.915,1.259,-2.085,-1.228,-1.192,1.25,-1.584,-0.006,0.023
2,12.131,3.524,298.563,-240.169,144.7,-28.759,-13.759,-3.843,380.722,-176.927,-176.723,1.642,1.272,-2.055,-1.215,-1.17,1.26,-1.559,-0.009,0.034
3,12.182,3.691,298.563,-240.169,144.7,-31.214,-13.842,-3.923,379.853,-183.164,-176.67,8.068,1.272,-2.056,-1.217,-1.215,1.248,-1.585,-0.012,0.046
4,12.117,3.003,298.563,-240.169,144.7,-32.167,-13.494,-4.149,379.867,-183.044,-180.224,9.104,1.271,-2.053,-1.24,-1.213,1.235,-1.583,-0.015,0.058
5,12.307,3.115,299.438,-246.473,144.734,-30.527,-13.538,-4.279,379.007,-183.237,-180.109,5.559,1.269,-2.101,-1.242,-1.217,1.206,-1.607,-0.018,0.07
6,12.262,2.911,298.994,-243.284,142.945,-29.158,-13.444,-4.287,378.566,-186.415,-178.306,6.918,1.255,-2.076,-1.232,-1.24,1.208,-1.609,-0.021,0.082
7,11.992,2.638,299.018,-249.542,146.467,-29.212,-13.687,-4.87,378.602,-192.789,-181.933,-0.242,1.284,-2.129,-1.256,-1.281,1.207,-1.655,-0.024,0.094
8,12.258,2.821,299.438,-246.473,144.734,-33.402,-13.489,-4.64,378.602,-192.789,-181.933,2.338,1.269,-2.1,-1.256,-1.281,1.193,-1.643,-0.027,0.105
9,12.403,2.89,299.892,-255.846,146.501,-29.678,-13.183,-4.456,378.625,-199.282,-182.006,-0.121,1.282,-2.177,-1.255,-1.325,1.192,-1.701,-0.03,0.117
10,12.224,2.33,299.441,-259.078,144.675,-32.83,-13.135,-4.679,379.056,-202.147,-183.871,1.284,1.268,-2.205,-1.266,-1.342,1.193,-1.723,-0.034,0.128
11,12.17,2.327,299.441,-259.078,144.675,-31.035,-13.765,-4.719,379.079,-208.64,-183.944,0.863,1.268,-2.205,-1.268,-1.386,1.192,-1.747,-0.037,0.138
12,12.259,2.16,299.464,-265.336,148.197,-29.531,-13.22,-4.806,378.21,-214.877,-183.89,0.917,1.298,-2.258,-1.27,-1.43,1.193,-1.796,-0.04,0.148
13,12.255,2.063,299.443,-271.683,144.617,-32.541,-13.853,-5.518,378.665,-224.235,-185.828,0.812,1.267,-2.311,-1.283,-1.49,1.179,-1.853,-0.044,0.158
14,12.179,2.329,299.887,-274.872,146.406,-33.067,-13.701,-5.253,379.092,-221.177,-184.078,-1.601,1.28,-2.336,-1.269,-1.468,1.19,-1.851,-0.047,0.166
15,12.036,1.956,299.037,-274.826,149.893,-29.995,-13.302,-5.521,379.128,-227.55,-187.705,3.751,1.313,-2.341,-1.292,-1.51,1.207,-1.876,-0.051,0.174
16,12.259,2.178,298.592,-271.636,148.104,-30.147,-13.48,-5.568,379.128,-227.55,-187.705,-0.178,1.301,-2.318,-1.293,-1.51,1.208,-1.866,-0.054,0.182
17,11.818,1.7,298.595,-284.241,148.046,-30.425,-13.213,-5.569,379.592,-230.866,-189.581,-4.414,1.299,-2.424,-1.303,-1.53,1.208,-1.924,-0.057,0.188
18,11.684,2.11,298.616,-277.894,151.626,-31.033,-13.649,-5.388,379.592,-230.866,-189.581,1.25,1.329,-2.371,-1.304,-1.531,1.22,-1.901,-0.061,0.194
19,12.137,2.204,299.46,-284.362,148.101,-28.22,-13.475,-5.47,380.011,-233.85,-187.892,-0.863,1.297,-2.419,-1.291,-1.549,1.204,-1.932,-0.064,0.199
20,11.954,2.231,299.039,-287.43,149.834,-36.39,-13.604,-5.025,379.606,-243.402,-189.715,-3.371,1.313,-2.449,-1.305,-1.616,1.205,-1.983,-0.067,0.204
21,12.375,1.616,299.914,-293.735,149.868,-32.999,-13.422,-5.563,379.606,-243.402,-189.715,-1.903,1.31,-2.493,-1.304,-1.614,1.19,-2.002,-0.07,0.208
22,12.041,1.417,299.906,-300.156,149.832,-30.343,-13.456,-5.517,379.164,-246.58,-187.912,-2.62,1.309,-2.547,-1.294,-1.637,1.19,-2.039,-0.073,0.211
23,12.035,1.502,299.906,-300.156,149.832,-29.7,-13.37,-5.553,379.642,-249.775,-193.343,-4.399,1.309,-2.547,-1.328,-1.657,1.177,-2.05,-0.076,0.213
24,12.391,1.357,300.382,-303.183,155.179,-30.14,-13.297,-5.91,378.773,-256.012,-193.289,-7.959,1.353,-2.568,-1.331,-1.701,1.176,-2.085,-0.079,0.214
25,12.037,1.368,300.361,-309.529,151.599,-32.926,-13.196,-5.363,379.237,-259.327,-195.166,-4.34,1.322,-2.622,-1.342,-1.723,1.162,-2.12,-0.082,0.215
26,11.9,1.158,299.058,-312.714,153.26,-34.768,-13.291,-5.461,379.237,-259.327,-195.166,-6.601,1.341,-2.66,-1.342,-1.723,1.192,-2.136,-0.085,0.215
27,12.039,1.097,299.502,-315.904,155.049,-32.758,-13.29,-5.508,380.119,-265.627,-195.353,-2.678,1.355,-2.683,-1.34,-1.761,1.203,-2.167,-0.088,0.214
28,11.865,0.951,299.502,-315.904,155.049,-34.677,-13.545,-5.726,379.25,-271.863,-195.3,-6.557,1.354,-2.682,-1.343,-1.806,1.19,-2.193,-0.09,0.212
29,12.032,1.249,299.512,-322.087,155.027,-33.057,-13.144,-5.906,379.25,-271.863,-195.3,-9.082,1.355,-2.736,-1.342,-1.805,1.191,-2.216,-0.093,0.21
30,12.028,0.99,298.661,-322.041,158.515,-31.681,-13.461,-6.166,379.286,-278.237,-198.927,-5.901,1.388,-2.742,-1.367,-1.847,1.206,-2.241,-0.096,0.206
31,11.86,0.898,298.63,-322.204,154.956,-34.371,-13.098,-6.087,379.704,-281.221,-197.238,-3.749,1.358,-2.744,-1.354,-1.865,1.206,-2.252,-0.099,0.202
32,11.861,1.269,298.21,-325.272,156.689,-32.826,-13.356,-6.218,379.286,-278.237,-198.927,-5.454,1.374,-2.775,-1.367,-1.847,1.207,-2.255,-0.101,0.198
33,11.511,0.962,298.21,-325.272,156.689,-32.546,-13.631,-5.984,379.263,-284.399,-195.434,-0.91,1.373,-2.774,-1.344,-1.889,1.219,-2.278,-0.103,0.192
34,12.129,1.411,299.084,-331.577,156.723,-33.869,-13.635,-5.809,379.263,-284.399,-195.434,-3.036,1.371,-2.821,-1.344,-1.89,1.204,-2.3,-0.106,0.186
35,12.079,1.24,299.529,-334.767,158.512,-32.95,-13.591,-6.527,379.263,-284.399,-195.434,-4.152,1.384,-2.843,-1.344,-1.888,1.202,-2.309,-0.108,0.18
36,11.989,1.046,299.529,-334.767,158.512,-32.88,-13.272,-6.126,379.727,-287.715,-197.311,-6.245,1.384,-2.842,-1.354,-1.909,1.203,-2.32,-0.11,0.172
37,11.867,1.164,299.497,-334.93,154.954,-33.086,-13.586,-6.302,378.858,-293.951,-197.257,-6.651,1.354,-2.844,-1.358,-1.954,1.176,-2.347,-0.112,0.165
38,11.731,1.455,299.959,-337.882,156.757,-34.591,-12.913,-6.214,378.858,-293.951,-197.257,-4.103,1.366,-2.866,-1.356,-1.955,1.175,-2.357,-0.114,0.156
39,11.757,1.396,300.379,-334.813,155.025,-31.211,-13.036,-6.037,378.881,-287.788,-200.75,-3.002,1.35,-2.836,-1.38,-1.914,1.148,-2.321,-0.116,0.148
