"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,17.442,-4.904,312.746,-67.93,-36.178,-92.739,-20.646,0.317,344.233,99.939,-47.916,120.048,-0.238,-0.536,-0.413,0.737,0.218,0.131,-0.004,-0.005
2,17.988,-5.021,313.19,-71.12,-34.389,-91.648,-20.84,0.579,344.651,96.955,-46.227,122.128,-0.222,-0.561,-0.401,0.713,0.231,0.106,-0.007,-0.012
3,17.578,-4.84,312.762,-80.609,-32.693,-86.313,-20.515,0.844,344.642,90.912,-46.288,117.529,-0.21,-0.639,-0.4,0.668,0.245,0.046,-0.011,-0.019
4,17.972,-4.987,311.876,-86.835,-36.329,-89.302,-20.778,0.27,344.2,87.734,-44.484,118.562,-0.238,-0.691,-0.388,0.647,0.246,0.011,-0.014,-0.027
5,17.611,-4.989,312.775,-99.397,-32.774,-88.482,-20.786,0.81,343.331,81.498,-44.43,115.716,-0.21,-0.791,-0.389,0.601,0.229,-0.063,-0.017,-0.036
6,17.793,-5.301,311.903,-105.697,-32.866,-88.919,-20.737,0.496,343.772,72.02,-42.814,118.559,-0.211,-0.844,-0.376,0.531,0.258,-0.123,-0.02,-0.046
7,17.395,-5.689,311.895,-112.119,-32.903,-88.19,-20.681,0.506,343.344,68.961,-44.564,117.563,-0.212,-0.895,-0.389,0.509,0.244,-0.159,-0.023,-0.058
8,17.474,-5.339,312.326,-115.234,-34.658,-88.876,-20.636,0.674,343.785,59.483,-42.948,122.102,-0.226,-0.92,-0.377,0.438,0.243,-0.209,-0.025,-0.07
9,17.715,-5.202,312.77,-118.423,-32.869,-88.977,-20.449,0.319,343.785,59.483,-42.948,120.671,-0.21,-0.945,-0.376,0.439,0.243,-0.221,-0.028,-0.083
10,17.942,-5.593,313.193,-127.96,-34.661,-88.148,-20.677,-0.037,344.204,56.499,-41.259,119.634,-0.224,-1.02,-0.364,0.417,0.242,-0.268,-0.03,-0.098
11,17.386,-5.697,313.655,-130.911,-32.857,-88.282,-21.017,-0.03,344.226,50.006,-41.332,118.895,-0.211,-1.042,-0.365,0.369,0.239,-0.304,-0.032,-0.113
12,17.669,-5.866,314.075,-127.843,-34.59,-90.461,-20.897,0.151,344.226,50.006,-41.332,116.394,-0.224,-1.015,-0.365,0.369,0.226,-0.292,-0.034,-0.129
13,17.686,-5.83,313.631,-124.653,-36.378,-91.155,-20.802,-0.21,344.644,47.021,-39.642,118.586,-0.238,-0.991,-0.352,0.347,0.241,-0.29,-0.036,-0.147
14,17.175,-5.673,314.075,-127.843,-34.59,-89.159,-20.887,-0.03,345.086,50.199,-41.446,115.005,-0.225,-1.016,-0.365,0.37,0.239,-0.291,-0.038,-0.164
15,17.79,-5.763,314.075,-127.843,-34.59,-88.582,-20.853,-0.351,344.262,43.632,-44.959,113.546,-0.223,-1.016,-0.392,0.323,0.213,-0.316,-0.04,-0.183
16,17.605,-5.426,313.21,-127.722,-34.646,-92.762,-20.98,0.015,344.217,43.963,-41.393,116.729,-0.225,-1.019,-0.366,0.324,0.24,-0.315,-0.041,-0.201
17,17.843,-5.749,313.193,-127.96,-34.661,-88.327,-20.355,0.289,344.217,43.963,-41.393,114.041,-0.224,-1.019,-0.364,0.324,0.242,-0.316,-0.043,-0.221
18,17.889,-5.548,313.179,-127.885,-38.204,-84.181,-20.628,0.056,343.799,46.947,-43.082,113.61,-0.253,-1.02,-0.378,0.347,0.214,-0.305,-0.044,-0.24
19,17.912,-5.504,313.631,-124.653,-36.378,-91.926,-20.498,0.372,343.799,46.947,-43.082,114.996,-0.238,-0.992,-0.377,0.346,0.214,-0.292,-0.046,-0.26
20,17.959,-5.682,313.179,-127.885,-38.204,-90.813,-20.417,0.461,342.466,44.026,-41.152,110.744,-0.253,-1.019,-0.364,0.325,0.2,-0.317,-0.047,-0.28
21,17.593,-5.734,313.623,-131.075,-36.415,-91.777,-20.592,0.375,342.489,50.189,-44.645,111.407,-0.239,-1.043,-0.391,0.371,0.185,-0.305,-0.049,-0.3
22,17.656,-5.232,312.759,-130.953,-36.471,-89.608,-20.407,0.515,342.511,43.696,-44.718,111.817,-0.24,-1.047,-0.391,0.323,0.2,-0.331,-0.05,-0.32
23,17.812,-5.002,312.759,-130.953,-36.471,-86.765,-20.002,0.373,342.929,40.711,-43.029,109.713,-0.239,-1.048,-0.376,0.3,0.215,-0.343,-0.051,-0.34
