"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,20.569,-0.513,312.822,-116.69,-84.361,-45.61,-23.677,-5.052,394.136,-250.801,153.056,29.082,-0.619,-0.946,0.927,-1.604,1.557,-1.313,0.003,0.007
2,20.424,-1.136,312.381,-126.105,-86.208,-48.184,-23.492,-5.401,394.158,-257.294,152.983,26.246,-0.636,-1.022,0.927,-1.644,1.559,-1.369,0.006,0.014
3,20.565,-0.93,312.381,-126.105,-86.208,-45.43,-23.842,-5.716,394.577,-260.279,154.673,25.138,-0.635,-1.022,0.936,-1.661,1.571,-1.379,0.008,0.021
4,20.178,-1.166,312.381,-126.105,-86.208,-47.843,-23.808,-5.573,394.613,-266.652,151.045,28.697,-0.637,-1.022,0.912,-1.702,1.557,-1.402,0.011,0.027
5,20.378,-1.091,312.381,-126.105,-86.208,-46.217,-23.571,-5.71,394.613,-266.652,151.045,28.785,-0.636,-1.022,0.913,-1.702,1.558,-1.402,0.014,0.032
6,20.269,-0.679,312.801,-123.037,-87.941,-41.038,-23.44,-5.796,394.577,-260.279,154.673,27.732,-0.65,-0.997,0.937,-1.661,1.557,-1.367,0.017,0.037
7,20.25,-0.683,313.683,-122.92,-87.87,-47.373,-23.482,-5.796,395.459,-266.579,154.485,28.804,-0.647,-0.993,0.933,-1.698,1.552,-1.386,0.02,0.042
8,20.068,-0.828,313.253,-119.805,-86.115,-44.291,-23.579,-6.071,395.018,-257.101,152.869,30.184,-0.634,-0.969,0.924,-1.638,1.554,-1.342,0.023,0.046
9,20.567,-0.725,314.125,-113.505,-86.023,-46.675,-23.307,-6.027,395.9,-263.401,152.681,24.843,-0.63,-0.915,0.921,-1.675,1.551,-1.339,0.025,0.05
10,20.427,-0.737,314.101,-107.247,-89.544,-46.379,-23.358,-5.579,395.018,-257.101,152.869,28.085,-0.659,-0.865,0.924,-1.639,1.527,-1.296,0.028,0.054
11,20.563,-0.556,314.966,-107.369,-89.488,-41.201,-23.623,-5.756,395.018,-257.101,152.869,27.343,-0.657,-0.864,0.924,-1.639,1.511,-1.295,0.031,0.058
12,20.256,0.024,314.522,-104.179,-91.277,-45.954,-23.312,-5.67,395.446,-254.043,154.619,27.093,-0.673,-0.841,0.935,-1.618,1.525,-1.274,0.033,0.061
13,20.79,-0.252,315.394,-97.879,-91.184,-48.897,-23.804,-5.62,395.018,-257.101,152.869,29.098,-0.669,-0.787,0.923,-1.639,1.498,-1.261,0.035,0.065
14,20.747,-0.325,314.95,-94.689,-92.973,-47.865,-23.66,-5.265,395.027,-251.058,152.93,33.796,-0.684,-0.763,0.924,-1.601,1.5,-1.229,0.038,0.068
15,20.886,-0.276,316.266,-91.579,-91.092,-47.732,-23.763,-5.135,394.563,-247.743,154.807,29.828,-0.666,-0.735,0.937,-1.582,1.483,-1.205,0.04,0.072
16,20.732,0.115,315.391,-85.274,-91.126,-47.838,-23.855,-5.409,394.145,-244.758,153.117,31.914,-0.668,-0.687,0.927,-1.564,1.486,-1.174,0.041,0.076
17,20.837,-0.101,315.822,-88.389,-92.88,-50.955,-23.635,-5.672,393.254,-244.501,153.244,32.991,-0.681,-0.711,0.93,-1.565,1.461,-1.184,0.043,0.08
18,20.56,0.105,315.391,-85.274,-91.126,-47.849,-23.814,-5.592,392.371,-238.201,153.431,35.104,-0.669,-0.687,0.933,-1.528,1.462,-1.153,0.045,0.084
19,20.475,-0.036,314.947,-82.085,-92.915,-45.143,-23.197,-5.679,391.953,-235.217,151.742,32.389,-0.685,-0.662,0.925,-1.51,1.453,-1.132,0.046,0.088
20,20.777,-0.346,314.516,-78.97,-91.16,-48.215,-23.103,-5.408,391.512,-238.395,153.545,33.802,-0.67,-0.637,0.938,-1.533,1.468,-1.134,0.047,0.093
21,20.679,-0.712,314.516,-78.97,-91.16,-49.727,-23.145,-5.765,390.63,-232.095,153.733,31.294,-0.671,-0.635,0.941,-1.495,1.456,-1.111,0.048,0.097
22,21.178,0.221,314.947,-82.085,-92.915,-49.679,-23.116,-5.729,391.071,-228.917,151.929,30.499,-0.682,-0.663,0.928,-1.472,1.442,-1.111,0.048,0.102
23,21.096,-0.574,315.375,-72.595,-94.61,-48.98,-23.148,-5.274,391.071,-228.917,151.929,32.383,-0.695,-0.583,0.928,-1.473,1.428,-1.076,0.049,0.107
24,21.182,-0.087,315.795,-69.527,-96.343,-47.147,-23.249,-5.238,391.035,-222.543,155.556,31.974,-0.708,-0.559,0.952,-1.432,1.427,-1.042,0.049,0.113
25,20.962,-0.195,316.667,-63.227,-96.251,-42.829,-23.304,-5.503,391.94,-222.681,151.876,29.477,-0.706,-0.507,0.925,-1.429,1.41,-1.017,0.049,0.118
26,21.236,-0.242,317.119,-59.995,-94.425,-50.303,-23.339,-5.012,392.809,-216.444,151.822,32.366,-0.69,-0.48,0.923,-1.387,1.421,-0.982,0.049,0.124
27,21.224,-0.027,317.109,-53.812,-94.403,-52.133,-23.2,-5.638,392.368,-219.622,153.626,32.018,-0.689,-0.431,0.936,-1.408,1.422,-0.971,0.048,0.13
28,21.009,0.584,316.665,-50.622,-96.192,-48.91,-23.156,-5.104,392.796,-216.564,155.376,33.8,-0.705,-0.408,0.946,-1.388,1.436,-0.95,0.048,0.137
29,21.496,0.403,317.537,-44.322,-96.099,-50.618,-23.393,-4.965,392.819,-210.401,151.883,34.468,-0.701,-0.356,0.923,-1.348,1.408,-0.904,0.047,0.144
30,21.218,0.746,316.21,-41.249,-97.959,-54.205,-23.469,-5.099,392.355,-207.086,153.76,34.844,-0.72,-0.334,0.936,-1.328,1.425,-0.884,0.046,0.152
31,21.017,0.534,317.083,-34.949,-97.866,-54.829,-23.306,-4.978,391.9,-197.728,155.698,35.195,-0.718,-0.282,0.95,-1.269,1.41,-0.827,0.045,0.16
32,21.085,0.574,317.083,-34.949,-97.866,-50.296,-22.987,-4.797,392.342,-194.55,153.894,33.492,-0.718,-0.282,0.938,-1.247,1.411,-0.816,0.044,0.168
33,21.115,1.122,317.08,-22.344,-97.808,-48.727,-23.536,-4.527,391.018,-191.428,155.885,35.473,-0.717,-0.183,0.953,-1.232,1.399,-0.762,0.043,0.177
34,21.219,0.713,316.636,-19.155,-99.596,-51.6,-23.351,-4.661,391.018,-191.428,155.885,27.319,-0.732,-0.156,0.953,-1.232,1.401,-0.75,0.041,0.186
35,21.145,0.974,317.508,-12.855,-99.503,-51.007,-23.543,-4.657,391.46,-188.25,154.081,32.292,-0.73,-0.106,0.94,-1.21,1.385,-0.715,0.04,0.196
36,21.504,0.657,316.633,-6.55,-99.538,-59.069,-23.499,-4.394,391.005,-178.892,156.019,31.278,-0.731,-0.055,0.954,-1.151,1.401,-0.66,0.038,0.207
37,21.801,1.454,317.505,-0.25,-99.445,-57.832,-23.591,-4.313,391.005,-178.892,156.019,32.627,-0.727,-0.007,0.954,-1.151,1.386,-0.638,0.036,0.218
38,21.45,1.127,316.179,2.823,-101.305,-57.582,-23.619,-4.671,391.005,-178.892,156.019,30.84,-0.746,0.019,0.954,-1.15,1.403,-0.627,0.035,0.23
39,21.539,1.44,316.607,12.313,-103.001,-53.101,-23.306,-4.664,391.005,-178.892,156.019,31.261,-0.759,0.094,0.954,-1.15,1.39,-0.593,0.033,0.242
40,21.133,1.491,316.597,18.496,-102.979,-55.773,-23.327,-4.454,390.992,-166.356,156.153,30.871,-0.76,0.144,0.955,-1.069,1.39,-0.527,0.031,0.254
41,21.626,1.893,317.025,27.986,-104.675,-56.504,-23.64,-4.177,391.456,-169.671,154.276,29.831,-0.771,0.218,0.941,-1.09,1.376,-0.505,0.029,0.268
42,21.632,1.891,317.445,31.054,-106.408,-59.281,-23.688,-4.396,390.992,-166.356,156.153,36.21,-0.784,0.243,0.954,-1.07,1.362,-0.482,0.027,0.282
43,21.493,2.367,316.578,43.78,-106.405,-56.579,-23.942,-4.665,390.992,-166.356,156.153,36.172,-0.786,0.344,0.954,-1.069,1.377,-0.437,0.024,0.296
44,21.759,1.878,317.442,43.659,-106.349,-56.191,-23.786,-4.323,391.433,-163.178,154.349,31.132,-0.783,0.343,0.941,-1.048,1.362,-0.425,0.022,0.312
45,21.537,2.409,316.998,46.848,-108.138,-55.057,-23.779,-4.091,391.42,-163.297,157.904,34.432,-0.799,0.368,0.965,-1.049,1.376,-0.415,0.02,0.327
46,21.707,2.465,317.426,56.338,-109.834,-56.739,-24.073,-4.264,392.743,-166.419,155.912,31.9,-0.811,0.443,0.948,-1.066,1.374,-0.391,0.017,0.343
47,21.454,2.898,317.426,56.338,-109.834,-55.3,-23.672,-4.407,391.861,-160.119,156.1,33.32,-0.812,0.442,0.952,-1.027,1.362,-0.37,0.015,0.36
48,21.589,2.859,316.121,65.758,-108.113,-53.861,-23.673,-4.353,392.325,-163.435,154.223,35.178,-0.801,0.519,0.939,-1.047,1.392,-0.348,0.013,0.377
49,21.506,2.598,316.552,62.643,-109.868,-58.045,-23.809,-4.356,391.897,-166.493,152.473,35.51,-0.814,0.494,0.928,-1.068,1.365,-0.37,0.01,0.394
50,21.728,2.536,315.669,62.526,-109.939,-56.669,-23.862,-4.589,391.433,-163.178,154.349,34,-0.816,0.495,0.941,-1.047,1.381,-0.359,0.008,0.412
51,21.503,3.044,315.669,62.526,-109.939,-56.689,-23.69,-4.853,391.433,-163.178,154.349,29.778,-0.817,0.494,0.942,-1.047,1.381,-0.359,0.005,0.43
52,22.088,2.405,316.541,68.826,-109.846,-55.719,-24.086,-4.634,391.433,-163.178,154.349,34.672,-0.812,0.545,0.941,-1.047,1.366,-0.335,0.003,0.448
53,21.409,2.587,316.996,59.453,-108.079,-58.174,-23.818,-4.546,391.433,-163.178,154.349,29.011,-0.799,0.468,0.941,-1.047,1.364,-0.369,0,0.466
54,21.378,5.429,316.552,62.643,-109.868,-58.897,-23.315,0.531,391.456,-169.671,154.276,29.9,-0.814,0.486,0.942,-1.102,1.366,-0.392,-0.002,0.484
55,21.926,10.049,314.818,62.573,-106.451,-54.912,-23.743,4.563,389.251,-160.249,156.455,28.749,-0.789,0.473,0.961,-1.057,1.386,-0.373,-0.004,0.502
