"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,14.659,-1.568,279.926,-74.733,-123.746,-17.373,-17.038,-2.087,273.495,-54.164,132.565,15.116,-1.071,-0.673,1.169,-0.495,-0.096,-0.585,0.004,-0.002
2,14.49,-1.938,279.03,-74.775,-127.36,-20.167,-17.215,-2.086,273.495,-54.164,132.565,19.35,-1.108,-0.674,1.169,-0.495,-0.095,-0.586,0.006,-0.002
3,14.722,-2.022,279.054,-81.033,-123.838,-19.842,-16.945,-2.482,273.495,-54.164,132.565,12.699,-1.075,-0.73,1.17,-0.494,-0.079,-0.613,0.008,-0.002
4,14.535,-2.094,279.926,-74.733,-123.746,-22.397,-17.296,-2.441,273.495,-54.164,132.565,14.442,-1.071,-0.671,1.169,-0.494,-0.097,-0.583,0.009,-0.002
5,14.141,-2.239,280.357,-77.848,-125.5,-15.78,-17.312,-2.172,273.495,-54.164,132.565,10.842,-1.087,-0.697,1.168,-0.495,-0.115,-0.598,0.01,-0.002
6,14.329,-2.317,280.357,-77.848,-125.5,-22.65,-16.864,-2.036,273.495,-54.164,132.565,9.152,-1.086,-0.697,1.17,-0.496,-0.114,-0.598,0.012,-0.002
7,14.614,-2.368,280.801,-81.038,-123.712,-16.548,-16.775,-2.533,273.936,-50.986,130.761,14.439,-1.067,-0.725,1.152,-0.464,-0.113,-0.596,0.013,-0.001
8,14.483,-2.477,280.801,-81.038,-123.712,-20.283,-17.216,-2.616,273.936,-50.986,130.761,10.206,-1.068,-0.724,1.15,-0.463,-0.114,-0.595,0.013,0
9,14.305,-2.417,280.349,-84.27,-125.537,-21.909,-17.26,-2.311,273.936,-50.986,130.761,13.015,-1.087,-0.755,1.15,-0.464,-0.113,-0.611,0.014,0
10,14.315,-1.802,280.357,-77.848,-125.5,-19.982,-17.216,-2.258,273.936,-50.986,130.761,10.911,-1.086,-0.699,1.15,-0.465,-0.113,-0.583,0.015,0.001
11,14.675,-2.244,280.357,-77.848,-125.5,-17.886,-17.266,-2.579,273.936,-50.986,130.761,13.738,-1.085,-0.697,1.15,-0.463,-0.113,-0.582,0.015,0.002
12,14.716,-2.129,279.926,-74.733,-123.746,-21.404,-17.305,-2.583,273.936,-50.986,130.761,14.042,-1.07,-0.671,1.15,-0.463,-0.096,-0.568,0.015,0.004
13,14.311,-1.8,280.357,-77.848,-125.5,-23.366,-17.352,-2.441,273.936,-50.986,130.761,15.517,-1.086,-0.699,1.15,-0.464,-0.114,-0.583,0.015,0.005
14,14.547,-2.289,280.357,-77.848,-125.5,-17.894,-16.91,-2.347,274.364,-47.927,132.511,14.197,-1.085,-0.697,1.166,-0.435,-0.095,-0.568,0.016,0.006
15,14.313,-2.265,279.926,-74.733,-123.746,-21.3,-17.047,-2.669,273.472,-47.67,132.638,12.621,-1.072,-0.67,1.17,-0.433,-0.097,-0.553,0.016,0.008
16,14.454,-2.103,279.926,-74.733,-123.746,-20.444,-16.821,-2.497,273.936,-50.986,130.761,14.431,-1.071,-0.671,1.152,-0.464,-0.096,-0.568,0.016,0.009
17,14.755,-2.386,279.506,-77.802,-122.013,-18.367,-17.225,-2.495,273.472,-47.67,132.638,15.474,-1.056,-0.699,1.17,-0.434,-0.08,-0.568,0.016,0.011
18,14.716,-2.059,279.926,-74.733,-123.746,-18.711,-16.867,-2.506,273.877,-38.119,134.461,11.231,-1.07,-0.671,1.186,-0.344,-0.079,-0.509,0.016,0.013
19,14.5,-2.077,279.482,-71.544,-125.534,-19.872,-17.136,-2.365,273.9,-44.612,134.388,13.715,-1.089,-0.643,1.184,-0.405,-0.079,-0.525,0.016,0.015
20,14.815,-1.79,279.926,-74.733,-123.746,-15.356,-17.181,-2.353,273.481,-41.627,132.699,12.684,-1.07,-0.672,1.17,-0.378,-0.096,-0.527,0.016,0.017
21,14.67,-1.637,279.916,-68.55,-123.724,-21.959,-17.311,-1.765,273.481,-41.627,132.699,19.823,-1.07,-0.616,1.17,-0.38,-0.096,-0.5,0.016,0.019
22,14.545,-1.8,279.926,-74.733,-123.746,-18.181,-17.222,-2.269,274.769,-38.376,134.335,18.735,-1.071,-0.672,1.18,-0.347,-0.062,-0.511,0.016,0.022
23,14.883,-1.816,279.472,-65.36,-125.513,-22.39,-17.143,-1.921,273.459,-35.134,132.772,15.791,-1.088,-0.588,1.171,-0.319,-0.095,-0.455,0.015,0.025
24,14.498,-1.818,279.924,-62.129,-123.687,-17.116,-17.24,-2.18,273.923,-38.449,130.895,15.819,-1.071,-0.557,1.151,-0.349,-0.096,-0.454,0.015,0.027
25,14.354,-1.536,279.924,-62.129,-123.687,-15.267,-17.096,-1.999,274.35,-35.391,132.645,12.622,-1.071,-0.558,1.166,-0.32,-0.079,-0.441,0.015,0.031
26,14.767,-1.803,279.913,-55.945,-123.665,-18.498,-17.271,-2.225,273.886,-32.076,134.522,16.547,-1.07,-0.501,1.185,-0.289,-0.079,-0.396,0.015,0.034
27,14.312,-1.276,279.479,-58.939,-125.476,-18.387,-17.049,-1.958,273.886,-32.076,134.522,13.381,-1.089,-0.531,1.186,-0.29,-0.079,-0.412,0.015,0.038
28,14.68,-1.547,279.931,-55.707,-123.65,-14.982,-17.325,-2.272,273.432,-22.718,136.46,17.287,-1.07,-0.5,1.205,-0.203,-0.08,-0.353,0.015,0.042
29,14.415,-1.559,279.469,-52.756,-125.454,-17.715,-17.459,-1.961,273.432,-22.718,136.46,20.805,-1.089,-0.474,1.204,-0.204,-0.08,-0.34,0.015,0.046
30,14.46,-1.672,279.921,-49.524,-123.628,-19.121,-17.148,-1.789,274.301,-16.481,136.406,19.104,-1.07,-0.443,1.201,-0.146,-0.062,-0.296,0.015,0.051
31,14.165,-1.466,279.469,-52.756,-125.454,-21.642,-17.146,-1.873,273.873,-19.54,134.656,17.685,-1.09,-0.474,1.187,-0.174,-0.079,-0.326,0.015,0.056
32,14.407,-1.585,279.469,-52.756,-125.454,-20.143,-17.415,-2.052,274.742,-13.303,134.602,19.092,-1.089,-0.474,1.182,-0.116,-0.061,-0.296,0.015,0.061
