"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,12.685,-7.461,297.654,-72.842,-138.475,-21.493,-15.133,1.81,247.453,180.282,151.039,69.584,-1.139,-0.597,1.49,1.843,-0.998,0.511,0.01,-0.003
2,12.839,-7.315,297.654,-72.842,-138.475,-22.191,-15.189,1.585,247.012,177.104,152.843,67.457,-1.139,-0.597,1.511,1.815,-1,0.497,0.014,-0.004
3,12.906,-7.501,297.654,-72.842,-138.475,-22.912,-15.322,1.625,246.989,183.598,152.915,69.543,-1.138,-0.596,1.511,1.882,-1,0.527,0.019,-0.004
4,12.633,-7.375,297.654,-72.842,-138.475,-21.889,-15.05,1.457,247.025,177.224,149.288,67.429,-1.139,-0.597,1.475,1.816,-1.016,0.498,0.024,-0.004
5,12.695,-7.407,297.202,-76.073,-140.301,-23.847,-15.006,1.581,246.584,174.046,151.092,68.135,-1.157,-0.625,1.496,1.786,-1.018,0.468,0.029,-0.004
6,12.801,-7.412,297.202,-76.073,-140.301,-23.33,-15.148,1.891,247.025,177.224,149.288,66.669,-1.156,-0.625,1.474,1.815,-1.016,0.482,0.034,-0.004
7,12.865,-7.679,298.098,-76.031,-136.686,-22.761,-14.649,1.796,247.025,177.224,149.288,64.944,-1.122,-0.622,1.476,1.815,-1.015,0.482,0.038,-0.004
8,12.565,-7.361,297.647,-79.263,-138.512,-23.15,-14.701,2.02,247.025,177.224,149.288,64.24,-1.14,-0.652,1.476,1.814,-1.016,0.467,0.043,-0.003
9,12.827,-7.545,297.654,-72.842,-138.475,-24.715,-14.612,1.76,246.584,174.046,151.092,67.094,-1.139,-0.596,1.498,1.786,-1.017,0.483,0.048,-0.003
10,12.864,-6.885,297.654,-72.842,-138.475,-21.789,-15.014,2.161,247.025,177.224,149.288,68.426,-1.139,-0.599,1.475,1.814,-1.016,0.495,0.052,-0.002
11,12.515,-7.291,297.202,-76.073,-140.301,-24.178,-14.919,2.119,247.025,177.224,149.288,69.576,-1.157,-0.626,1.475,1.814,-1.016,0.482,0.056,-0.001
12,13.005,-7.346,297.654,-72.842,-138.475,-28.054,-15.23,1.847,247.025,177.224,149.288,67.798,-1.138,-0.597,1.474,1.815,-1.016,0.497,0.061,0
13,12.912,-7.337,298.519,-72.963,-138.419,-23.587,-15.28,2.39,247.025,177.224,149.288,68.111,-1.135,-0.596,1.474,1.813,-1.032,0.494,0.065,0.001
14,12.913,-7.287,298.529,-79.146,-138.441,-26.645,-14.877,2.029,246.584,174.046,151.092,64.922,-1.135,-0.649,1.497,1.785,-1.034,0.452,0.069,0.002
15,13.056,-7.849,298.949,-76.078,-140.174,-23.283,-15.339,2.11,246.143,183.524,149.476,67.647,-1.147,-0.62,1.481,1.885,-1.068,0.511,0.072,0.003
16,13.062,-7.437,298.519,-72.963,-138.419,-17.869,-15.155,2.111,246.143,183.524,149.476,65.583,-1.134,-0.596,1.482,1.885,-1.051,0.525,0.076,0.005
17,12.918,-6.84,298.519,-72.963,-138.419,-26.754,-15.199,2.206,245.702,180.346,151.28,67.413,-1.135,-0.598,1.503,1.855,-1.053,0.51,0.08,0.006
18,13.044,-7.251,298.519,-72.963,-138.419,-26.844,-14.937,2.481,245.715,180.466,147.725,65.956,-1.134,-0.597,1.467,1.856,-1.069,0.51,0.083,0.008
19,13.142,-7.059,298.505,-72.889,-141.962,-23.878,-14.865,2.481,245.702,180.346,151.28,69.216,-1.164,-0.597,1.504,1.854,-1.069,0.51,0.086,0.009
20,13.063,-7.545,298.529,-79.146,-138.441,-27.307,-15.113,2.746,244.856,180.272,147.84,66.644,-1.134,-0.648,1.472,1.859,-1.089,0.482,0.089,0.011
21,13.125,-7.285,298.529,-79.146,-138.441,-25.685,-14.577,2.305,245.284,183.331,149.59,70.32,-1.134,-0.649,1.49,1.889,-1.07,0.496,0.091,0.013
22,13.222,-6.814,299.404,-85.451,-138.407,-24.931,-14.984,1.804,244.856,180.272,147.84,68.084,-1.13,-0.702,1.473,1.863,-1.105,0.452,0.094,0.015
23,13.049,-6.997,299.404,-85.451,-138.407,-23.765,-14.309,2.031,244.846,174.229,147.779,62.515,-1.131,-0.702,1.475,1.799,-1.104,0.423,0.096,0.016
24,12.973,-7.043,299.848,-88.641,-136.618,-26.747,-14.707,2.212,245.31,170.914,145.902,65.606,-1.114,-0.727,1.451,1.761,-1.103,0.392,0.098,0.018
25,13.138,-7.393,300.278,-91.756,-138.373,-23.428,-15.233,1.717,245.31,170.914,145.902,70.222,-1.127,-0.752,1.449,1.763,-1.12,0.379,0.099,0.019
26,12.834,-7.434,299.406,-98.056,-138.465,-23.956,-14.705,1.729,245.333,164.421,145.829,66.082,-1.132,-0.807,1.45,1.695,-1.104,0.32,0.101,0.02
27,13.075,-8.251,298.986,-101.124,-136.733,-29.647,-15.195,1.722,245.765,161.556,143.964,64.828,-1.118,-0.832,1.427,1.663,-1.087,0.294,0.102,0.02
28,12.862,-8.289,299.86,-107.429,-136.698,-24.77,-14.734,1.722,246.229,158.241,142.088,64.932,-1.115,-0.882,1.406,1.625,-1.101,0.248,0.103,0.021
29,13.169,-8.33,300.305,-110.619,-134.91,-27.587,-14.835,1.548,246.229,158.241,142.088,61.334,-1.097,-0.908,1.406,1.626,-1.1,0.234,0.104,0.02
30,13.038,-8.105,299.433,-116.919,-135.003,-22.644,-14.709,2.035,246.656,161.299,143.838,67.798,-1.102,-0.965,1.422,1.653,-1.066,0.218,0.105,0.019
31,13.185,-8.57,299.433,-116.919,-135.003,-25.423,-14.783,1.77,246.229,158.241,142.088,63.535,-1.101,-0.963,1.406,1.625,-1.084,0.205,0.106,0.018
32,13.405,-8.43,299.012,-119.987,-133.27,-27.308,-14.752,2.303,246.206,164.734,142.16,63.141,-1.087,-0.991,1.407,1.69,-1.068,0.22,0.106,0.016
33,13.404,-8.596,299.002,-113.804,-133.248,-21.086,-14.704,2.171,246.193,164.614,145.715,64.59,-1.087,-0.938,1.444,1.69,-1.051,0.248,0.107,0.014
34,12.971,-8.274,298.978,-107.546,-136.769,-29.048,-14.782,2.168,246.62,167.672,147.465,65.295,-1.119,-0.886,1.459,1.718,-1.05,0.291,0.108,0.011
35,12.597,-8.372,298.978,-107.546,-136.769,-25.39,-14.795,2.254,246.193,164.614,145.715,63.127,-1.12,-0.886,1.444,1.689,-1.069,0.277,0.108,0.008
36,12.918,-8.588,298.999,-101.199,-133.189,-19.921,-14.755,1.587,245.752,174.092,144.098,67.432,-1.088,-0.831,1.43,1.793,-1.07,0.353,0.109,0.005
37,13.102,-7.764,299.427,-91.709,-134.885,-23.093,-14.83,1.941,245.774,167.599,144.025,63.082,-1.101,-0.752,1.429,1.724,-1.085,0.364,0.109,0.003
38,13.181,-7.536,299.404,-85.451,-138.407,-24.036,-15.197,1.988,245.738,173.972,147.652,65.58,-1.13,-0.7,1.465,1.79,-1.086,0.423,0.11,0
39,13.136,-7.907,298.949,-76.078,-140.174,-25.851,-15.027,2.168,244.428,177.214,146.089,69.151,-1.147,-0.62,1.457,1.833,-1.123,0.483,0.11,-0.003
40,13.224,-7.149,298.075,-69.774,-140.208,-24.68,-14.939,2.338,244.392,183.588,149.717,62.007,-1.151,-0.571,1.496,1.899,-1.09,0.542,0.111,-0.005
