"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,20.711,-2.382,324.668,-315.583,121.432,-15.922,-22.943,-3.729,260.932,-208.853,-20.208,14.138,1.014,-2.462,-0.284,-2.019,-0.809,-2.264,0.002,-0.004
2,20.753,-2.151,325.088,-312.514,119.699,-15.208,-22.846,-3.903,261.396,-212.168,-22.085,12.036,0.999,-2.435,-0.301,-2.047,-0.822,-2.262,0.005,-0.009
3,21.147,-2.456,325.112,-318.772,123.22,-13.946,-23.039,-3.778,260.932,-208.853,-20.208,10.901,1.027,-2.483,-0.284,-2.019,-0.808,-2.276,0.007,-0.014
4,20.976,-2.461,324.216,-318.814,119.606,-14.537,-23.173,-3.321,260.932,-208.853,-20.208,12.666,1.001,-2.49,-0.285,-2.02,-0.808,-2.281,0.01,-0.018
5,20.791,-2.159,324.668,-315.583,121.432,-17.092,-22.719,-3.685,261.824,-209.11,-20.335,12.762,1.014,-2.462,-0.283,-2.015,-0.79,-2.262,0.013,-0.023
6,21,-2.486,324.223,-312.393,119.643,-16.463,-22.853,-3.147,260.932,-208.853,-20.208,15.172,1.002,-2.44,-0.283,-2.021,-0.808,-2.253,0.015,-0.028
7,20.914,-2.272,324.216,-318.814,119.606,-16.157,-23.344,-3.359,260.932,-208.853,-20.208,10.953,1.001,-2.491,-0.285,-2.02,-0.809,-2.281,0.018,-0.033
8,21.263,-2.475,323.785,-315.699,121.361,-17.819,-22.585,-3.086,261.36,-205.795,-18.458,12.877,1.017,-2.469,-0.265,-1.988,-0.775,-2.254,0.021,-0.039
9,20.602,-2.733,323.795,-321.883,121.339,-20.21,-23.042,-3.091,260.514,-205.868,-21.898,12.016,1.015,-2.517,-0.301,-1.995,-0.81,-2.284,0.024,-0.044
10,20.743,-2.65,324.216,-318.814,119.606,-15.675,-22.678,-3.411,260.514,-205.868,-21.898,15.291,1.001,-2.49,-0.3,-1.994,-0.824,-2.269,0.027,-0.049
11,20.576,-2.758,323.365,-318.768,123.094,-17.849,-22.64,-3.507,260.514,-205.868,-21.898,9.204,1.03,-2.495,-0.3,-1.994,-0.793,-2.272,0.03,-0.054
12,20.731,-2.487,324.237,-312.468,123.186,-16.4,-23.173,-3.316,260.514,-205.868,-21.898,13.46,1.029,-2.44,-0.302,-1.995,-0.81,-2.242,0.033,-0.059
13,20.938,-2.299,324.237,-312.468,123.186,-19.795,-22.946,-3.101,260.491,-199.375,-21.825,13.478,1.029,-2.441,-0.3,-1.932,-0.809,-2.214,0.035,-0.065
14,20.529,-2.212,323.341,-312.51,119.572,-17.299,-23.04,-3.142,260.073,-196.39,-23.514,12.33,1.003,-2.448,-0.317,-1.906,-0.825,-2.206,0.038,-0.07
15,20.785,-2.651,323.793,-309.278,121.398,-13.306,-23.083,-3.234,260.501,-193.332,-21.764,15.588,1.016,-2.418,-0.3,-1.873,-0.809,-2.175,0.041,-0.074
16,21.016,-2.245,324.641,-296.72,117.969,-17.361,-22.774,-3.105,260.037,-190.017,-19.887,12.766,0.987,-2.315,-0.281,-1.844,-0.84,-2.105,0.044,-0.079
17,21.06,-2.481,323.767,-290.415,117.935,-15.299,-23.039,-2.83,259.619,-187.032,-21.576,13.459,0.99,-2.271,-0.299,-1.819,-0.84,-2.07,0.046,-0.083
18,20.913,-2.026,324.639,-284.115,118.027,-18.39,-23.007,-2.925,260.024,-177.481,-19.753,11.706,0.988,-2.217,-0.281,-1.723,-0.84,-1.997,0.049,-0.086
19,21.105,-1.673,324.636,-271.511,118.086,-17.69,-22.69,-2.616,260.451,-174.422,-18.003,14.603,0.989,-2.119,-0.262,-1.691,-0.822,-1.929,0.051,-0.089
20,20.967,-1.311,325.064,-262.021,116.39,-18.63,-23.059,-2.522,259.569,-168.122,-17.815,10.304,0.974,-2.043,-0.262,-1.636,-0.856,-1.862,0.053,-0.091
21,20.97,-1.236,324.189,-255.716,116.356,-15.141,-22.741,-2.575,260.438,-161.886,-17.869,11.72,0.976,-2,-0.261,-1.569,-0.821,-1.808,0.055,-0.092
22,21.105,-0.977,324.187,-243.112,116.415,-18.277,-22.754,-2.713,259.974,-158.571,-15.992,12.767,0.977,-1.902,-0.243,-1.539,-0.822,-1.74,0.057,-0.092
23,21.104,-0.677,324.163,-236.854,112.893,-15.919,-22.538,-2.534,260.425,-149.35,-17.735,7.494,0.949,-1.854,-0.259,-1.447,-0.835,-1.673,0.059,-0.091
24,20.828,-1.219,324.615,-233.622,114.719,-16.048,-23.116,-2.227,260.425,-149.35,-17.735,13.04,0.962,-1.824,-0.261,-1.448,-0.837,-1.657,0.061,-0.089
25,21.105,-0.63,323.74,-227.317,114.685,-19.092,-22.881,-2.357,260.866,-146.172,-19.538,9.559,0.965,-1.782,-0.277,-1.414,-0.819,-1.618,0.063,-0.086
26,20.975,-0.24,324.168,-217.828,112.989,-20.988,-23.07,-2.273,260.83,-139.798,-15.911,11.664,0.95,-1.706,-0.243,-1.353,-0.819,-1.549,0.065,-0.081
27,21.324,-0.775,324.612,-221.017,114.777,-19.749,-23.026,-2.048,260.83,-139.798,-15.911,13.754,0.964,-1.727,-0.242,-1.354,-0.819,-1.561,0.066,-0.076
28,21.02,-1.109,324.182,-217.902,116.532,-20.754,-22.941,-2.174,260.389,-142.976,-14.107,15.654,0.978,-1.704,-0.225,-1.386,-0.805,-1.562,0.068,-0.069
