"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,13.154,0.815,299.571,772.137,-77.617,-108.777,-15.839,-1.461,304.853,453.237,-5.038,114.504,-0.614,6.544,-0.093,3.781,-0.252,5.151,0.001,0.056
2,12.984,0.526,300.022,775.369,-75.791,-108.965,-15.824,-1.505,305.271,450.253,-3.348,115.634,-0.599,6.563,-0.079,3.751,-0.237,5.145,0.002,0.082
3,13.445,0.44,299.15,769.069,-75.884,-105.514,-16.008,-2.085,305.735,446.938,-5.225,115.896,-0.6,6.528,-0.095,3.72,-0.22,5.109,0.003,0.108
4,13.136,0.747,298.278,762.769,-75.977,-110.423,-15.612,-2.085,305.294,443.76,-3.421,113.483,-0.603,6.493,-0.079,3.699,-0.205,5.08,0.004,0.133
5,13.157,0.294,298.699,765.837,-77.71,-107.246,-16.403,-2.255,306.617,440.638,-5.413,116.212,-0.617,6.511,-0.098,3.658,-0.204,5.066,0.005,0.157
6,13.108,0.307,299.153,756.464,-75.943,-106.288,-16.138,-2.258,306.617,440.638,-5.413,116.316,-0.601,6.422,-0.097,3.658,-0.205,5.023,0.007,0.179
7,13.039,0.425,297.826,759.537,-77.803,-110.658,-15.64,-2.356,306.617,440.638,-5.413,112.417,-0.62,6.476,-0.095,3.658,-0.188,5.047,0.009,0.201
8,13.125,-0.24,298.294,750.09,-72.492,-106.432,-15.916,-2.168,306.617,440.638,-5.413,113.087,-0.573,6.388,-0.096,3.657,-0.174,5.004,0.012,0.222
9,13.344,-0.328,298.281,750.164,-76.036,-109.364,-16.039,-2.178,307.499,434.338,-5.6,111.266,-0.603,6.389,-0.098,3.595,-0.173,4.971,0.014,0.241
10,13.183,0.134,298.725,746.975,-74.247,-105.921,-15.818,-2.124,307.499,434.338,-5.6,112.058,-0.587,6.351,-0.097,3.595,-0.173,4.953,0.017,0.26
11,13.124,-0.095,297.853,740.675,-74.34,-105.877,-15.852,-2.083,307.963,431.022,-7.477,112.103,-0.59,6.317,-0.113,3.562,-0.157,4.916,0.02,0.278
12,13.196,0.031,298.273,743.743,-76.072,-105.557,-16.086,-2.345,307.499,434.338,-5.6,115.918,-0.604,6.333,-0.098,3.595,-0.173,4.943,0.023,0.294
13,13.516,-0.513,298.297,737.485,-72.551,-105.255,-15.599,-2.264,307.499,434.338,-5.6,111.37,-0.573,6.281,-0.096,3.595,-0.157,4.918,0.026,0.309
14,13.169,-0.311,298.297,737.485,-72.551,-107.238,-16.21,-2.258,307.94,424.86,-3.984,113.431,-0.574,6.281,-0.085,3.512,-0.144,4.874,0.03,0.323
15,13.339,-0.059,298.283,737.56,-76.094,-110.725,-16.033,-2.432,307.917,431.353,-3.911,111.382,-0.603,6.281,-0.084,3.566,-0.158,4.902,0.034,0.337
16,13.747,-0.185,297.853,740.675,-74.34,-105.265,-15.994,-2.746,308.381,428.038,-5.787,112.026,-0.588,6.317,-0.099,3.534,-0.141,4.901,0.037,0.349
17,12.628,0.076,297.853,740.675,-74.34,-109.577,-15.627,-2.303,307.94,424.86,-3.984,111.316,-0.592,6.316,-0.083,3.512,-0.143,4.891,0.041,0.36
18,12.805,-0.058,296.981,734.375,-74.432,-106.574,-16.081,-2.346,308.381,428.038,-5.787,113.817,-0.594,6.281,-0.099,3.533,-0.127,4.881,0.045,0.371
19,13.332,0.332,296.55,737.49,-72.678,-106.92,-15.809,-2.844,307.954,424.98,-7.538,112,-0.578,6.316,-0.113,3.514,-0.125,4.889,0.05,0.38
20,13.373,-0.199,296.981,734.375,-74.432,-105.89,-15.983,-2.476,308.845,424.723,-7.664,115.629,-0.592,6.282,-0.114,3.501,-0.124,4.864,0.054,0.389
21,13.042,0.337,296.981,734.375,-74.432,-107.85,-15.765,-2.482,308.845,424.723,-7.664,110.995,-0.593,6.28,-0.114,3.501,-0.125,4.863,0.058,0.397
22,13.173,-0.185,296.981,734.375,-74.432,-106.183,-15.758,-2.437,309.263,421.738,-5.975,112.059,-0.592,6.282,-0.1,3.472,-0.109,4.848,0.063,0.404
23,13.068,-0.202,297.425,731.185,-72.644,-109.799,-16.034,-2.743,308.836,418.68,-7.725,111.698,-0.577,6.245,-0.115,3.452,-0.126,4.822,0.067,0.411
24,13.645,-0.326,297.855,728.07,-74.398,-108.539,-15.845,-2.615,308.394,415.502,-5.921,115.603,-0.589,6.21,-0.1,3.431,-0.141,4.796,0.072,0.417
25,13.028,-0.584,297.404,724.838,-76.224,-108.406,-15.889,-2.792,308.394,415.502,-5.921,111.666,-0.607,6.192,-0.1,3.431,-0.142,4.787,0.076,0.421
26,13.429,-0.372,296.109,728.075,-74.525,-107.683,-15.979,-2.612,308.858,412.186,-7.798,115.992,-0.594,6.247,-0.115,3.398,-0.109,4.792,0.081,0.426
27,13.037,-0.665,296.563,718.702,-72.758,-107.589,-16.246,-2.928,308.394,415.502,-5.921,116.285,-0.579,6.158,-0.101,3.432,-0.112,4.768,0.085,0.429
28,12.905,-0.275,296.553,724.885,-72.736,-110.465,-16.38,-3.195,308.858,412.186,-7.798,113.744,-0.58,6.21,-0.117,3.4,-0.111,4.776,0.09,0.432
29,12.864,-0.323,296.111,715.47,-74.584,-105.645,-15.929,-2.83,309.277,409.202,-6.109,111.051,-0.596,6.138,-0.101,3.37,-0.095,4.724,0.095,0.434
30,12.954,-0.37,296.132,721.817,-71.003,-108.796,-15.7,-3.006,309.277,409.202,-6.109,111.435,-0.565,6.192,-0.1,3.37,-0.08,4.751,0.099,0.436
31,13.079,-0.428,296.111,715.47,-74.584,-110.902,-16.195,-3.005,309.741,405.887,-7.985,114.532,-0.596,6.139,-0.117,3.338,-0.094,4.707,0.104,0.437
32,12.986,-0.493,295.691,712.402,-72.851,-102.428,-16.019,-3.053,309.277,409.202,-6.109,113.46,-0.582,6.121,-0.101,3.37,-0.08,4.715,0.109,0.437
33,13.263,-0.184,295.691,712.402,-72.851,-106.994,-15.98,-2.738,308.835,406.024,-4.305,114.194,-0.581,6.12,-0.087,3.348,-0.08,4.704,0.113,0.437
34,13.124,-0.33,296.135,709.212,-71.062,-111.182,-16.366,-2.697,310.168,408.945,-6.235,113.427,-0.565,6.084,-0.103,3.358,-0.064,4.689,0.118,0.436
35,13.171,-0.574,296.135,709.212,-71.062,-103.782,-15.924,-2.748,309.741,405.887,-7.985,112.407,-0.565,6.085,-0.116,3.337,-0.079,4.68,0.123,0.435
36,13.434,-0.582,296.138,696.607,-71.121,-106.731,-16.012,-2.731,310.159,402.902,-6.296,112.475,-0.565,5.977,-0.103,3.308,-0.064,4.612,0.128,0.433
37,13.2,-0.916,296.558,699.676,-72.854,-110.186,-15.969,-2.741,311.028,409.138,-6.35,112.075,-0.58,5.996,-0.103,3.35,-0.063,4.641,0.132,0.431
38,12.728,-0.674,295.707,699.722,-69.366,-112.225,-15.877,-2.96,310.623,399.587,-8.173,113.138,-0.553,6.013,-0.117,3.277,-0.049,4.611,0.137,0.428
39,13.258,-0.526,296.138,696.607,-71.121,-111.084,-15.878,-2.775,311.064,402.765,-9.977,111.796,-0.565,5.977,-0.132,3.298,-0.062,4.604,0.142,0.424
40,13.178,-0.325,295.265,690.307,-71.214,-108.846,-15.974,-2.602,311.041,396.602,-6.484,111.703,-0.568,5.939,-0.104,3.247,-0.033,4.558,0.147,0.42
41,12.722,-0.675,295.71,687.118,-69.425,-106.715,-16.191,-2.466,311.505,393.287,-8.36,107.422,-0.553,5.904,-0.12,3.215,-0.034,4.524,0.151,0.416
42,12.741,-0.873,295.289,684.049,-67.692,-107.527,-16.182,-2.284,311.077,390.228,-10.111,114.58,-0.539,5.887,-0.134,3.194,-0.034,4.505,0.156,0.411
43,12.675,-0.809,295.268,677.703,-71.272,-105.924,-15.786,-2.78,311.505,393.287,-8.36,110.343,-0.57,5.833,-0.118,3.216,-0.032,4.489,0.161,0.405
44,13.169,-0.476,294.396,671.403,-71.365,-107.338,-16.457,-2.913,311.959,383.929,-10.298,109.537,-0.571,5.794,-0.136,3.135,-0.016,4.426,0.166,0.399
45,12.672,-0.991,294.42,665.145,-67.843,-106.046,-16.446,-2.992,311.959,383.929,-10.298,112.422,-0.542,5.742,-0.136,3.135,-0.003,4.401,0.171,0.392
46,13.058,-1.32,293.968,661.913,-69.669,-102.497,-16.669,-3.035,312.4,374.451,-8.682,110.942,-0.558,5.724,-0.123,3.054,0.013,4.348,0.176,0.385
47,12.997,-1.122,294.843,655.608,-69.635,-103.45,-16.127,-3.351,312.4,374.451,-8.682,110.676,-0.556,5.652,-0.122,3.055,-0.002,4.316,0.181,0.376
48,12.927,-1.613,294.422,652.54,-67.902,-103.248,-16.393,-3.532,311.545,368.334,-12.182,109.925,-0.542,5.635,-0.151,3.014,-0.018,4.288,0.186,0.368
49,12.636,-1.579,294.401,646.193,-71.482,-102.188,-16.28,-2.899,311.103,365.156,-10.379,113.06,-0.574,5.581,-0.137,2.991,-0.034,4.25,0.191,0.358
50,12.359,-1.599,294.425,639.935,-67.961,-103.574,-16.345,-3.167,311.126,358.663,-10.452,110.973,-0.544,5.526,-0.137,2.938,-0.02,4.196,0.196,0.348
51,12.712,-1.421,294.425,639.935,-67.961,-109.993,-16.3,-2.99,311.126,358.663,-10.452,112.038,-0.543,5.526,-0.137,2.938,-0.019,4.196,0.201,0.337
52,12.591,-1.583,295.299,633.631,-67.927,-108.088,-16.118,-3.346,310.698,355.605,-12.202,111.355,-0.542,5.455,-0.151,2.918,-0.051,4.154,0.205,0.325
53,13.132,-1.268,296.195,633.673,-64.312,-105.647,-16.121,-3.43,311.162,352.289,-14.079,109.266,-0.507,5.438,-0.166,2.887,-0.051,4.131,0.21,0.313
54,12.974,-1.58,296.172,639.931,-67.834,-106.386,-16.244,-3.884,311.58,349.305,-12.389,114.57,-0.538,5.493,-0.153,2.86,-0.051,4.143,0.214,0.3
55,12.622,-2.124,296.6,649.42,-69.53,-105.138,-16.216,-4.775,311.567,361.841,-12.255,109.267,-0.553,5.569,-0.151,2.965,-0.066,4.235,0.219,0.286
56,13.233,-3.632,298.774,658.905,-71.099,-105.973,-16.389,-5.052,311.972,371.392,-10.432,109.924,-0.56,5.614,-0.137,3.04,-0.097,4.299,0.223,0.273
57,13.782,-3.797,300.508,677.689,-70.892,-103.161,-16.664,-5.472,313.292,386.85,-12.228,108.799,-0.554,5.741,-0.152,3.154,-0.11,4.42,0.226,0.259
58,13.869,-3.356,303.531,699.731,-75.89,-104.618,-16.853,-5.244,313.72,402.564,-13.898,114.191,-0.59,5.866,-0.166,3.276,-0.185,4.55,0.23,0.246
59,13.151,-3.494,303.949,715.404,-77.564,-109.754,-16.557,-4.541,312.789,427.773,-9.95,112.404,-0.605,5.99,-0.133,3.488,-0.202,4.721,0.233,0.233
60,13.154,-2.789,304.388,737.424,-75.658,-113.905,-16.478,-3.599,311.43,449.925,-7.751,118.485,-0.588,6.163,-0.116,3.681,-0.219,4.908,0.236,0.222
61,13.103,-2.985,305.686,765.818,-77.202,-113.758,-16.857,-3.748,310.08,478.119,-5.492,122.327,-0.599,6.373,-0.099,3.928,-0.265,5.142,0.238,0.213
62,13.072,-2.913,306.553,797.328,-76.992,-115.673,-16.385,-3.58,308.266,509.628,-1.356,119.859,-0.595,6.616,-0.064,4.211,-0.297,5.41,0.239,0.205
63,14.355,-2.668,306.548,822.537,-76.875,-118.256,-16.219,-4.132,307.348,534.958,-0.962,124.133,-0.59,6.824,-0.06,4.434,-0.31,5.628,0.24,0.2
64,14.136,-2.337,306.949,850.889,-82.034,-119.978,-16.148,-3.78,306.417,560.168,2.987,128.419,-0.633,7.049,-0.027,4.656,-0.34,5.853,0.24,0.199
65,14.12,-2.351,306.944,876.099,-81.917,-129.197,-15.406,-3.982,305.545,585.166,-0.185,129.522,-0.632,7.257,-0.051,4.877,-0.369,6.07,0.24,0.2
66,14.075,-2.8,306.915,907.566,-85.321,-125.966,-15.547,-3.89,305.068,601.018,1.826,131.33,-0.66,7.52,-0.035,5.017,-0.383,6.272,0.239,0.206
67,13.457,-3.2,306.458,929.544,-87.029,-124.907,-16.271,-4.715,304.136,626.227,5.774,131.874,-0.678,7.715,-0.005,5.245,-0.386,6.485,0.237,0.215
68,13.469,-3.723,308.202,942.143,-86.844,-126.883,-16.337,-5.169,304.146,644.926,2.415,130.065,-0.672,7.777,-0.033,5.403,-0.43,6.598,0.235,0.228
69,13.451,-4.498,309.079,967.469,-86.655,-129.695,-16.045,-5.984,302.751,673.451,8.24,131.151,-0.669,7.965,0.017,5.67,-0.448,6.829,0.232,0.245
