"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,17.91,-0.846,309.536,99.306,138.34,-71.49,-19.159,-5.247,307.354,-10.586,-19.137,53.613,1.193,0.818,-0.22,-0.071,0.449,0.375,-0.001,-0.014
2,17.817,-1.067,309.106,102.421,140.095,-72.497,-19.611,-5.241,306.89,-7.271,-17.261,52.19,1.209,0.845,-0.206,-0.043,0.463,0.402,-0.001,-0.02
3,17.977,-1.038,309.536,99.306,138.34,-74.31,-19.35,-5.205,306.89,-7.271,-17.261,51.113,1.193,0.818,-0.205,-0.043,0.448,0.389,-0.001,-0.026
4,17.775,-0.813,309.137,102.584,143.653,-72.091,-19.125,-5.289,307.331,-4.093,-19.065,53.653,1.238,0.845,-0.219,-0.017,0.478,0.416,-0.001,-0.032
5,17.988,-0.706,309.557,105.653,141.921,-73.889,-19.698,-5.148,307.331,-4.093,-19.065,55.042,1.222,0.869,-0.221,-0.017,0.462,0.428,-0.001,-0.037
6,17.65,-0.174,309.557,105.653,141.921,-72.173,-19.603,-5.242,307.759,-1.035,-17.314,49.373,1.221,0.867,-0.206,0.008,0.476,0.439,-0.001,-0.043
7,17.6,-0.572,308.683,111.957,141.886,-74.463,-19.741,-4.982,307.759,-1.035,-17.314,52.485,1.224,0.923,-0.206,0.007,0.493,0.466,-0.001,-0.047
8,17.773,-0.327,308.683,111.957,141.886,-72.387,-19.433,-4.702,307.305,8.323,-15.376,52.955,1.225,0.922,-0.19,0.084,0.494,0.504,-0.001,-0.052
9,17.645,0.053,308.683,111.957,141.886,-69.794,-19.479,-4.846,307.746,11.501,-17.18,52.167,1.224,0.921,-0.204,0.111,0.494,0.516,-0.001,-0.055
10,17.826,-0.503,308.69,118.379,141.923,-72.926,-19.489,-4.806,307.746,11.501,-17.18,54.63,1.225,0.976,-0.205,0.11,0.494,0.544,-0.001,-0.059
11,17.927,-0.928,308.26,121.494,143.678,-74.898,-19.26,-4.937,307.746,11.501,-17.18,52.559,1.242,1.004,-0.204,0.111,0.51,0.558,0,-0.062
12,17.995,0.042,308.26,121.494,143.678,-71.33,-19.175,-5.246,307.746,11.501,-17.18,54.39,1.242,1.001,-0.203,0.112,0.51,0.557,0,-0.064
13,18.304,-0.106,307.816,124.683,141.889,-70.079,-19.654,-5.065,307.746,11.501,-17.18,52.564,1.23,1.029,-0.205,0.111,0.511,0.57,0.001,-0.066
14,17.727,-0.005,308.26,121.494,143.678,-72.36,-19.75,-4.885,307.769,17.664,-20.673,58.963,1.241,1.001,-0.234,0.161,0.495,0.582,0.002,-0.067
15,17.523,-0.33,308.281,127.84,147.258,-71.701,-19.573,-4.845,307.733,24.038,-17.046,57.224,1.27,1.054,-0.204,0.214,0.524,0.635,0.003,-0.068
16,17.921,0.173,308.257,134.098,143.737,-68.139,-19.399,-4.542,308.174,27.216,-18.85,58.305,1.242,1.104,-0.218,0.239,0.511,0.672,0.004,-0.068
17,17.736,0.08,308.257,134.098,143.737,-71.018,-19.621,-4.81,308.602,30.274,-17.1,57.928,1.242,1.105,-0.204,0.265,0.525,0.684,0.005,-0.067
18,18.093,-0.186,308.257,134.098,143.737,-69.75,-19.673,-5.035,307.292,33.515,-18.663,55.006,1.243,1.106,-0.218,0.293,0.496,0.7,0.006,-0.066
19,17.561,-0.279,308.709,137.33,145.562,-71.601,-19.181,-4.629,308.589,42.81,-16.966,56.536,1.254,1.131,-0.201,0.367,0.524,0.749,0.007,-0.065
20,17.871,0.036,307.834,143.635,145.528,-72.194,-19.626,-4.49,309.03,45.988,-18.769,57.654,1.259,1.185,-0.217,0.392,0.541,0.788,0.008,-0.062
21,18.05,0.064,307.834,143.635,145.528,-71.881,-19.943,-4.906,308.612,48.973,-20.459,58.218,1.259,1.185,-0.232,0.419,0.527,0.801,0.01,-0.06
22,17.957,0.06,307.855,149.981,149.109,-72.003,-19.323,-4.551,308.612,48.973,-20.459,54.017,1.288,1.237,-0.23,0.418,0.542,0.827,0.011,-0.056
23,17.785,-0.154,307.401,159.354,147.342,-71.504,-19.635,-4.104,309.017,58.524,-18.635,60.025,1.275,1.317,-0.216,0.494,0.558,0.905,0.013,-0.052
24,17.914,0.515,307.401,159.354,147.342,-70.096,-19.962,-4.333,308.576,68.002,-20.252,57.858,1.276,1.315,-0.231,0.574,0.543,0.944,0.014,-0.046
25,17.786,0.284,307.409,165.776,147.379,-73.019,-19.6,-3.883,309.027,77.223,-21.995,57.944,1.275,1.369,-0.244,0.647,0.544,1.007,0.016,-0.041
26,17.728,0.146,307.409,165.776,147.379,-77.331,-19.656,-3.529,308.563,80.538,-20.118,54.713,1.275,1.369,-0.229,0.674,0.543,1.021,0.018,-0.034
27,17.437,0.863,307.85,175.191,149.226,-78.907,-19.437,-3.391,308.145,83.523,-21.807,56.216,1.288,1.443,-0.242,0.699,0.528,1.071,0.019,-0.026
28,17.559,0.59,307.406,178.38,147.437,-76.511,-19.527,-3.041,309.014,89.759,-21.861,54.767,1.275,1.472,-0.242,0.748,0.544,1.109,0.021,-0.018
29,17.488,1.132,307.85,175.191,149.226,-74.916,-19.087,-3.353,308.131,96.059,-21.673,54.442,1.288,1.442,-0.24,0.803,0.529,1.122,0.023,-0.008
30,17.775,0.271,308.302,178.422,151.052,-74.376,-19.172,-3.223,308.595,92.744,-23.55,55.46,1.302,1.469,-0.255,0.774,0.528,1.121,0.025,0.002
31,17.482,0.612,308.302,178.422,151.052,-73.475,-19.038,-3.303,308.573,99.237,-23.477,55.93,1.301,1.468,-0.254,0.827,0.528,1.148,0.027,0.013
32,17.299,0.548,308.722,181.491,149.319,-74.144,-19.264,-2.992,309.023,108.458,-25.22,60.903,1.284,1.491,-0.269,0.901,0.513,1.196,0.028,0.025
33,17.823,0.362,308.292,184.606,151.073,-68.456,-19.44,-3.091,309.023,108.458,-25.22,56.56,1.302,1.52,-0.27,0.901,0.529,1.21,0.03,0.037
34,18.096,0.696,308.73,187.912,149.356,-72.283,-19.233,-3.228,308.56,111.773,-23.343,58.014,1.287,1.544,-0.254,0.93,0.514,1.237,0.032,0.05
35,17.91,0.755,308.299,191.027,151.11,-73.737,-19.095,-2.686,308.569,117.816,-23.282,56.92,1.303,1.571,-0.253,0.978,0.53,1.275,0.033,0.063
36,17.524,0.32,308.299,191.027,151.11,-73.987,-19.14,-2.599,308.546,124.309,-23.209,58.034,1.302,1.573,-0.252,1.032,0.529,1.302,0.035,0.078
37,17.344,0.457,309.172,197.327,151.203,-68.079,-19.449,-2.642,308.988,127.487,-25.013,58.015,1.298,1.62,-0.268,1.056,0.512,1.338,0.037,0.093
38,17.742,0.995,309.172,197.327,151.203,-74.02,-19.008,-2.776,308.997,133.53,-24.952,59.891,1.299,1.618,-0.266,1.107,0.514,1.362,0.038,0.108
39,17.472,0.31,308.307,197.448,151.147,-77.166,-18.643,-2.331,308.997,133.53,-24.952,60.612,1.302,1.626,-0.265,1.105,0.53,1.365,0.039,0.124
40,17.529,0.373,308.741,200.442,152.958,-75.006,-18.879,-2.111,308.579,136.515,-26.641,64.106,1.315,1.648,-0.28,1.13,0.515,1.389,0.041,0.141
41,17.696,0.842,308.749,206.863,152.995,-76.041,-18.614,-2.292,308.556,143.008,-26.568,61.311,1.316,1.699,-0.278,1.185,0.515,1.442,0.042,0.158
42,17.209,0.956,308.297,203.632,151.169,-74.929,-18.801,-2.21,308.115,139.83,-24.764,59.838,1.301,1.675,-0.265,1.16,0.515,1.417,0.044,0.175
43,17.527,0.532,307.866,206.747,152.924,-74.452,-18.935,-1.703,308.138,145.992,-28.258,58.393,1.318,1.704,-0.294,1.209,0.517,1.456,0.045,0.193
44,17.324,0.456,307.866,206.747,152.924,-73.295,-18.762,-2.119,307.651,143.145,-22.888,63.708,1.318,1.704,-0.249,1.189,0.53,1.447,0.046,0.212
45,17.498,0.841,307.002,206.868,152.868,-74.228,-18.98,-2.477,308.984,146.066,-24.818,59.126,1.322,1.709,-0.265,1.209,0.563,1.458,0.047,0.23
46,17.522,0.797,306.55,203.636,151.042,-75.652,-19.256,-2.425,308.52,149.382,-22.941,61.567,1.308,1.685,-0.251,1.238,0.563,1.46,0.048,0.249
47,17.298,0.908,306.97,206.705,149.309,-75.968,-19.553,-2.872,308.984,146.066,-24.818,62.597,1.292,1.707,-0.267,1.21,0.547,1.458,0.05,0.268
48,17.241,0.656,307.002,206.868,152.868,-75.391,-19.335,-2.107,308.556,143.008,-26.568,62.615,1.321,1.709,-0.281,1.184,0.547,1.446,0.051,0.287
49,17.229,0.682,306.55,203.636,151.042,-71.404,-18.888,-2.644,308.115,139.83,-24.764,62.68,1.307,1.685,-0.265,1.161,0.548,1.422,0.052,0.306
50,17.233,0.488,306.55,203.636,151.042,-71.513,-19.413,-2.873,308.533,136.845,-23.075,62.229,1.308,1.686,-0.252,1.136,0.562,1.41,0.054,0.325
51,17.026,0.531,306.553,191.032,150.983,-77.484,-18.827,-2.683,308.556,130.352,-23.148,57.753,1.306,1.581,-0.251,1.082,0.562,1.331,0.055,0.344
52,17.183,0.451,307.004,194.263,152.809,-72.938,-19.366,-2.556,309.438,124.052,-23.335,59.422,1.32,1.606,-0.254,1.026,0.575,1.315,0.057,0.362
53,16.896,0.267,306.553,191.032,150.983,-74.438,-19.363,-2.866,309.01,120.994,-25.086,59.764,1.306,1.582,-0.268,1.004,0.561,1.292,0.058,0.38
54,17.57,0.007,306.973,194.1,149.251,-69.113,-19.182,-3.14,308.546,124.309,-23.209,61.239,1.292,1.606,-0.253,1.033,0.547,1.319,0.059,0.397
55,17.436,-0.487,308.299,191.027,151.11,-72.729,-18.92,-4.123,309.879,127.23,-25.139,54.125,1.301,1.575,-0.267,1.056,0.545,1.315,0.061,0.414
56,17.599,-1.729,308.276,197.285,147.589,-72.282,-19.056,-4.933,309.415,130.546,-23.262,60.161,1.273,1.631,-0.252,1.087,0.53,1.359,0.062,0.43
57,17.198,-2.844,308.725,213.121,149.473,-74.32,-19.374,-5.919,308.975,140.023,-24.879,64.042,1.285,1.763,-0.267,1.17,0.514,1.466,0.064,0.446
58,17.732,-2.707,309.597,219.421,149.566,-69.88,-19.277,-5.613,310.735,146.003,-25.059,64.419,1.284,1.809,-0.266,1.211,0.528,1.51,0.065,0.462
59,17.075,-1.622,310.469,225.721,149.658,-72.117,-19.146,-4.763,311.154,155.674,-26.79,64.507,1.279,1.852,-0.28,1.286,0.512,1.569,0.066,0.478
