"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,18.73,2.222,291.463,617.819,-249.335,-93.792,-20.662,-1.691,284.2,594.769,166.358,92.837,-2.109,5.376,1.415,5.322,-0.513,5.349,0.016,0.032
2,18.877,1.062,288.445,614.802,-244.241,-96.922,-20.519,-1.917,283.772,591.71,164.608,95.722,-2.086,5.41,1.402,5.303,-0.449,5.357,0.023,0.049
3,18.923,1.092,287.132,599.087,-246.181,-90.647,-20.308,-2.22,283.367,582.159,162.784,90.043,-2.112,5.296,1.388,5.226,-0.449,5.261,0.03,0.068
4,18.725,0.011,284.085,583.302,-244.705,-94.345,-20.697,-2.706,284.704,566.501,160.659,88.668,-2.122,5.215,1.361,5.063,-0.366,5.139,0.036,0.087
5,18.394,-0.426,282.809,561.255,-239.58,-98.473,-20.993,-2.974,286.468,553.901,160.284,89.631,-2.087,5.042,1.349,4.922,-0.285,4.982,0.043,0.106
6,17.649,-0.846,281.973,529.909,-236.231,-95.205,-21.333,-4.399,286.531,522.455,156.389,87.452,-2.066,4.776,1.313,4.647,-0.271,4.711,0.05,0.124
7,17.897,-2.014,282.432,495.327,-234.582,-97.435,-21.49,-7.073,286.596,472.43,152.299,82.369,-2.047,4.462,1.276,4.211,-0.29,4.336,0.057,0.142
8,17.757,-3.067,284.629,466.923,-232.784,-100.789,-21.595,-8.753,288.018,418.833,146.206,83.478,-2.015,4.178,1.215,3.724,-0.323,3.949,0.064,0.157
9,18.001,-2.611,286.381,441.709,-232.774,-100.19,-21.461,-9.983,291.56,381.097,145.322,76.466,-2.002,3.927,1.193,3.354,-0.288,3.638,0.071,0.17
10,18.142,-2.668,288.584,419.726,-230.939,-94.854,-21.637,-9.756,293.814,352.765,139.382,73.194,-1.97,3.703,1.132,3.083,-0.302,3.39,0.079,0.179
11,17.869,-3.291,290.778,403.927,-229.082,-92.15,-22.38,-9.481,292.959,333.993,139.302,74.127,-1.94,3.54,1.132,2.928,-0.355,3.233,0.086,0.184
12,18.262,-3.363,292.955,400.808,-230.71,-92.601,-22.54,-9.115,293.841,327.693,139.115,77.032,-1.938,3.487,1.127,2.863,-0.386,3.174,0.093,0.185
13,18.34,-3.438,295.099,410.129,-235.838,-89.58,-22.193,-9.164,292.936,327.831,142.795,78.13,-1.968,3.542,1.163,2.874,-0.45,3.209,0.1,0.183
14,19.084,-2.976,295.968,429.034,-235.686,-97.553,-22.158,-8.719,292.922,340.367,142.929,76.344,-1.958,3.692,1.164,2.981,-0.464,3.338,0.106,0.177
15,18.967,-2.887,295.046,447.855,-242.764,-90.866,-21.946,-7.42,291.978,365.457,150.432,77.84,-2.026,3.865,1.234,3.204,-0.464,3.537,0.112,0.168
16,19.426,-2.091,294.596,476.254,-244.435,-92.193,-21.698,-6.313,291.06,390.786,150.826,81.782,-2.042,4.113,1.242,3.432,-0.479,3.775,0.118,0.158
17,19.32,-1.612,294.99,498.184,-249.631,-94.574,-21.629,-5.108,290.138,422.039,154.836,83.615,-2.084,4.295,1.282,3.712,-0.51,4.006,0.123,0.146
18,19.6,-0.727,294.951,535.835,-253.013,-95.922,-21.373,-4.994,287.919,443.996,157.148,83.895,-2.113,4.617,1.313,3.934,-0.558,4.28,0.128,0.135
19,19.341,1.268,296.249,564.229,-254.558,-93.983,-21.036,-4.553,285.701,465.954,159.461,86.773,-2.118,4.833,1.345,4.158,-0.625,4.502,0.132,0.123
