"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,20.802,0.032,436.418,-308.239,-95.734,-64.183,-24.723,-4.92,417.553,-498.152,141.912,51.268,-0.51,-1.794,0.805,-3.019,-0.12,-2.393,-0.001,0.024
2,20.884,0.388,436.838,-305.171,-97.467,-67.34,-24.771,-5.016,417.517,-491.779,145.539,54.442,-0.519,-1.775,0.827,-2.98,-0.12,-2.364,-0.001,0.036
3,20.851,0.09,436.838,-305.171,-97.467,-64.598,-24.723,-4.466,417.089,-494.837,143.788,51.299,-0.519,-1.775,0.817,-3.003,-0.131,-2.375,-0.001,0.048
4,20.832,0.35,437.269,-308.286,-99.221,-67.425,-24.644,-4.607,416.207,-488.537,143.976,50.163,-0.529,-1.792,0.82,-2.97,-0.153,-2.366,-0.002,0.059
5,21.191,0.052,437.72,-305.054,-97.396,-67.8,-24.862,-4.518,416.207,-488.537,143.976,51.215,-0.517,-1.77,0.819,-2.971,-0.154,-2.355,-0.002,0.071
6,21.108,0.143,437.713,-311.475,-97.433,-67.782,-24.775,-4.162,416.207,-488.537,143.976,51.927,-0.517,-1.808,0.82,-2.972,-0.154,-2.375,-0.003,0.083
7,21.464,0.179,437.269,-308.286,-99.221,-63.256,-24.832,-4.391,416.207,-488.537,143.976,51.229,-0.527,-1.791,0.82,-2.971,-0.153,-2.367,-0.003,0.094
8,21.199,-0.037,437.269,-308.286,-99.221,-68.557,-24.824,-4.338,415.789,-485.553,142.287,47.361,-0.528,-1.791,0.81,-2.956,-0.164,-2.359,-0.004,0.105
9,21.364,0.079,437.713,-311.475,-97.433,-66.858,-24.827,-4.698,415.361,-488.611,140.536,53.039,-0.517,-1.808,0.8,-2.977,-0.175,-2.377,-0.005,0.116
10,20.933,-0.037,438.143,-314.59,-99.187,-68.463,-25.094,-4.834,415.361,-488.611,140.536,53.353,-0.527,-1.824,0.8,-2.976,-0.187,-2.385,-0.006,0.127
11,20.926,-0.009,437.713,-311.475,-97.433,-73.005,-24.551,-4.609,415.789,-485.553,142.287,50.93,-0.518,-1.807,0.811,-2.955,-0.164,-2.367,-0.007,0.138
12,20.989,-0.091,437.713,-311.475,-97.433,-67.272,-24.28,-4.841,416.243,-494.911,140.349,56.285,-0.518,-1.807,0.799,-3.009,-0.163,-2.393,-0.008,0.148
13,20.875,-0.049,438.587,-317.78,-97.398,-69.663,-24.454,-4.699,416.243,-494.911,140.349,53.093,-0.517,-1.84,0.798,-3.009,-0.175,-2.409,-0.009,0.158
14,21.332,0.422,438.122,-320.937,-102.767,-65.989,-24.201,-4.432,415.361,-488.611,140.536,59.488,-0.547,-1.862,0.802,-2.977,-0.196,-2.405,-0.01,0.168
15,21.469,-0.379,438.566,-324.127,-100.979,-65.06,-24.429,-3.944,414.492,-494.847,140.59,54.449,-0.536,-1.876,0.803,-3.023,-0.208,-2.433,-0.011,0.178
16,21.238,-0.392,437.694,-330.427,-101.072,-69.662,-24.646,-4.619,414.492,-494.847,140.59,51.54,-0.538,-1.917,0.803,-3.021,-0.197,-2.454,-0.012,0.187
17,21.59,-0.576,438.569,-336.731,-101.037,-67.666,-24.688,-4.294,414.492,-494.847,140.59,51.545,-0.536,-1.949,0.803,-3.022,-0.208,-2.47,-0.014,0.196
18,21.41,-0.31,439.444,-343.036,-101.003,-67.58,-24.522,-4.161,413.623,-501.083,140.643,55.455,-0.535,-1.982,0.805,-3.067,-0.231,-2.508,-0.015,0.204
19,21.14,-0.696,439.444,-343.036,-101.003,-67.204,-24.384,-4.34,413.659,-507.457,137.016,47.954,-0.536,-1.981,0.783,-3.106,-0.242,-2.526,-0.017,0.211
20,21.504,-1.134,439.446,-355.641,-101.062,-67.279,-24.638,-4.37,414.077,-510.442,138.705,48.438,-0.535,-2.053,0.792,-3.121,-0.231,-2.571,-0.019,0.218
21,21.225,-1.087,439.47,-361.899,-97.54,-70.413,-24.32,-4.473,414.077,-510.442,138.705,50.187,-0.516,-2.089,0.793,-3.12,-0.221,-2.589,-0.021,0.225
22,20.948,-1,440.772,-358.714,-99.202,-68.356,-24.022,-4.608,412.754,-507.32,140.696,46.612,-0.524,-2.065,0.808,-3.111,-0.255,-2.571,-0.023,0.231
23,21.322,-0.588,440.345,-368.203,-97.506,-68.675,-23.752,-4.468,412.744,-513.362,140.635,55.563,-0.514,-2.123,0.808,-3.148,-0.244,-2.619,-0.025,0.236
24,21,-0.684,440.775,-371.318,-99.261,-69.703,-24.112,-4.474,412.349,-516.871,138.873,49.078,-0.525,-2.138,0.798,-3.173,-0.266,-2.638,-0.027,0.24
25,21.179,-0.286,440.323,-374.55,-101.087,-67.873,-24.466,-4.067,411.921,-519.93,137.123,52.988,-0.535,-2.16,0.787,-3.196,-0.277,-2.661,-0.03,0.244
26,21.818,-0.749,440.768,-377.74,-99.298,-66.054,-24.289,-4.294,411.921,-519.93,137.123,46.899,-0.523,-2.175,0.787,-3.196,-0.277,-2.668,-0.032,0.247
27,21.197,-1.052,441.198,-380.855,-101.053,-62.375,-24.103,-4.332,411.48,-523.108,138.927,50.822,-0.534,-2.19,0.8,-3.219,-0.289,-2.687,-0.035,0.25
28,21.316,-0.935,441.222,-387.113,-97.531,-68.561,-24.519,-4.287,411.48,-523.108,138.927,49.403,-0.513,-2.226,0.799,-3.219,-0.279,-2.705,-0.038,0.252
29,21.555,-0.94,442.073,-387.159,-101.018,-62.782,-24.149,-4.24,410.611,-529.344,138.98,48.325,-0.532,-2.222,0.801,-3.264,-0.312,-2.724,-0.041,0.253
30,21.147,-0.874,442.527,-396.532,-99.251,-64.785,-24.232,-4.106,411.088,-532.539,133.549,49.437,-0.522,-2.274,0.767,-3.281,-0.322,-2.759,-0.044,0.254
31,21.281,-1.144,442.971,-399.722,-97.463,-65.201,-24.14,-3.792,411.065,-538.702,137.042,50.507,-0.511,-2.289,0.789,-3.32,-0.312,-2.785,-0.047,0.254
32,21.038,-0.876,442.107,-399.601,-97.519,-63.428,-24.229,-4.061,410.196,-544.938,137.096,56.132,-0.513,-2.294,0.79,-3.365,-0.314,-2.809,-0.051,0.253
33,21.57,-1.039,443.426,-409.095,-95.696,-65.414,-24.188,-4.468,410.186,-550.981,137.035,58.217,-0.5,-2.341,0.79,-3.401,-0.325,-2.85,-0.054,0.252
34,21.189,-0.828,443.394,-409.258,-99.254,-65.517,-23.859,-5.043,409.781,-560.533,135.211,52.618,-0.521,-2.343,0.78,-3.462,-0.346,-2.88,-0.058,0.25
35,21.717,-1.575,444.269,-415.563,-99.22,-67.467,-23.85,-5.804,409.795,-573.069,135.077,47.995,-0.519,-2.372,0.78,-3.538,-0.357,-2.932,-0.062,0.247
36,21.941,-1.324,444.731,-418.515,-97.416,-71.327,-24.217,-6.032,409.795,-573.069,135.077,53.236,-0.507,-2.387,0.779,-3.537,-0.358,-2.939,-0.066,0.243
37,21.257,-1.677,445.144,-421.868,-99.186,-66.747,-23.829,-6.023,409.367,-576.127,133.327,50.09,-0.518,-2.403,0.77,-3.56,-0.38,-2.958,-0.07,0.239
38,21.749,-1.352,446.018,-428.172,-99.152,-66.002,-23.867,-5.973,408.949,-573.143,131.638,53.658,-0.516,-2.435,0.76,-3.545,-0.401,-2.966,-0.074,0.233
39,21.504,-1.602,446.47,-424.941,-97.326,-69.081,-24.006,-5.884,408.949,-573.143,131.638,49.046,-0.506,-2.414,0.759,-3.546,-0.402,-2.955,-0.079,0.228
40,21.224,-1.701,446.901,-428.056,-99.081,-64.693,-23.721,-5.671,408.507,-576.321,133.441,47.222,-0.516,-2.429,0.772,-3.57,-0.414,-2.974,-0.083,0.221
41,21.129,-1.739,446.473,-437.545,-97.385,-62.811,-23.87,-5.536,407.625,-570.021,133.629,49.939,-0.507,-2.485,0.775,-3.538,-0.415,-2.988,-0.088,0.215
42,21.612,-1.934,446.028,-434.356,-99.174,-61.154,-23.776,-5.039,407.197,-573.079,131.878,51.145,-0.516,-2.469,0.765,-3.562,-0.425,-2.991,-0.093,0.207
