"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,11.38,-3.035,306.037,-230.684,154.157,-11.453,-13.496,-1.785,374.564,98.014,-167.636,15.891,1.316,-1.905,-1.172,0.669,1.098,-0.488,0.002,-0.012
2,10.591,-2.934,306.037,-230.684,154.157,-8.486,-13.37,-1.926,374.992,101.072,-165.885,15.875,1.314,-1.905,-1.159,0.69,1.11,-0.476,0.004,-0.018
3,10.948,-2.923,305.163,-224.379,154.123,-6.303,-13.73,-2.105,374.1,101.329,-165.759,16.539,1.319,-1.858,-1.162,0.694,1.113,-0.453,0.006,-0.023
4,11.264,-2.883,304.718,-221.19,152.334,-7.673,-13.773,-2.01,374.1,101.329,-165.759,15.465,1.307,-1.834,-1.162,0.693,1.114,-0.441,0.008,-0.028
5,10.905,-2.552,304.298,-224.258,154.067,-8.524,-13.778,-1.841,374.087,113.866,-165.625,16.173,1.322,-1.864,-1.161,0.778,1.128,-0.407,0.01,-0.033
6,10.815,-2.921,304.718,-221.19,152.334,-6.563,-13.506,-2.056,374.969,107.566,-165.812,14.499,1.305,-1.834,-1.159,0.734,1.127,-0.417,0.013,-0.037
7,10.845,-3.09,304.267,-224.421,150.508,-8.919,-13.863,-1.705,374.969,107.566,-165.812,20.089,1.292,-1.863,-1.16,0.733,1.128,-0.43,0.016,-0.041
8,11.13,-2.719,304.288,-218.075,154.089,-11.632,-13.505,-1.931,374.505,110.881,-163.935,15.479,1.323,-1.811,-1.148,0.757,1.142,-0.394,0.019,-0.044
9,11.132,-2.923,304.274,-218,150.545,-6.204,-13.816,-2.106,374.109,107.372,-165.698,15.826,1.293,-1.81,-1.162,0.735,1.116,-0.407,0.022,-0.047
10,11.166,-3.104,304.274,-218,150.545,-12.959,-13.859,-2.418,374.064,107.703,-162.132,16.545,1.293,-1.81,-1.138,0.738,1.129,-0.405,0.025,-0.05
11,11.298,-2.952,304.274,-218,150.545,-14.204,-13.821,-2.377,374.087,113.866,-165.625,17.98,1.294,-1.81,-1.161,0.779,1.116,-0.382,0.029,-0.052
12,11.211,-2.665,304.264,-211.817,150.567,-7.753,-13.695,-2.332,374.064,107.703,-162.132,19.373,1.294,-1.76,-1.137,0.738,1.129,-0.383,0.032,-0.055
