"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,31.945,1.338,365.998,252.721,-213.673,-32.621,-31.269,0.019,349.542,257.018,262.28,30.547,-1.396,1.75,1.817,1.868,-0.089,1.808,-0.011,0.038
2,32.126,1.347,366.453,243.348,-211.906,-33.297,-31.089,-0.419,348.232,247.603,264.138,30.6,-1.381,1.683,1.838,1.807,-0.104,1.744,-0.018,0.059
3,31.684,1.379,365.604,230.79,-208.477,-35.002,-31.094,-0.693,347.376,241.487,260.637,28.405,-1.362,1.6,1.817,1.768,-0.105,1.682,-0.027,0.079
4,32.018,0.676,365.614,224.607,-208.499,-29.524,-31.179,-0.908,345.174,232.33,262.62,30.87,-1.361,1.559,1.843,1.712,-0.134,1.633,-0.036,0.1
5,31.949,1.226,366.054,202.391,-206.805,-29.389,-31.233,-0.686,344.305,226.093,262.674,25.792,-1.348,1.401,1.848,1.67,-0.149,1.531,-0.046,0.121
6,32.111,0.922,366.938,189.903,-206.793,-28.428,-31.53,-1.268,343.045,210.425,257.35,25.807,-1.344,1.312,1.814,1.562,-0.203,1.433,-0.057,0.141
7,31.889,0.219,366.965,171.04,-203.33,-23.859,-31.388,-1.618,343.058,197.889,257.216,25.405,-1.321,1.183,1.814,1.47,-0.191,1.322,-0.069,0.16
8,31.45,-0.147,366.537,161.551,-201.634,-26.034,-31.35,-1.577,343.071,185.353,257.082,21.069,-1.312,1.12,1.813,1.377,-0.179,1.244,-0.082,0.178
9,31.604,-1.123,366.573,136.505,-198.193,-29.077,-31.635,-1.739,344.384,163.532,258.45,25.777,-1.287,0.949,1.815,1.211,-0.141,1.076,-0.095,0.195
10,31.572,-1.819,366.132,127.09,-200.04,-26.624,-31.896,-2.317,346.553,160.484,259.898,23.292,-1.302,0.887,1.814,1.183,-0.101,1.031,-0.108,0.211
11,31.671,-2.364,364.401,114.415,-196.682,-24.551,-32.382,-2.63,348.732,163.479,261.408,25.395,-1.284,0.804,1.812,1.198,-0.021,0.997,-0.122,0.225
