"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,15.467,-1.02,273.182,116.845,-142.883,-47.743,-17.621,-1.554,278.094,91.606,193.905,39.876,-1.272,1.09,1.708,0.842,0.333,0.965,0,0.022
2,15.155,-1.147,272.761,113.777,-141.15,-43.43,-17.719,-2.011,277.63,94.921,195.782,42.653,-1.259,1.064,1.728,0.876,0.349,0.969,-0.001,0.033
3,15.118,-1.224,273.182,116.845,-142.883,-43.006,-17.669,-1.413,278.103,97.649,193.966,39.931,-1.273,1.091,1.709,0.897,0.333,0.993,-0.001,0.044
4,15.424,-0.883,273.213,117.008,-139.325,-42.801,-17.853,-1.503,277.676,94.59,192.216,43.422,-1.239,1.091,1.695,0.871,0.332,0.98,-0.001,0.056
5,15.244,-1.046,271.886,120.081,-141.185,-43.934,-17.852,-1.771,277.63,94.921,195.782,39.816,-1.263,1.126,1.728,0.875,0.367,0.999,-0.001,0.068
6,15.282,-0.881,272.307,123.15,-142.917,-44.336,-17.904,-1.462,277.676,94.59,192.216,42.65,-1.277,1.152,1.694,0.87,0.335,1.01,-0.001,0.08
7,15.496,-1.036,272.737,120.035,-144.672,-39.15,-18.077,-1.464,277.639,100.964,195.843,43.401,-1.291,1.122,1.727,0.929,0.333,1.024,-0.001,0.092
8,15.651,-1.048,272.307,123.15,-142.917,-40.239,-17.974,-1.564,278.103,97.649,193.966,44.034,-1.276,1.153,1.708,0.897,0.352,1.024,-0.001,0.104
9,15.195,-1.314,272.759,126.381,-141.092,-43.742,-17.936,-1.068,277.639,100.964,195.843,39.835,-1.258,1.182,1.728,0.927,0.349,1.053,-0.001,0.117
10,15.343,-1.026,273.633,120.077,-141.058,-39.023,-18.211,-1.465,278.545,100.827,192.162,40.871,-1.254,1.118,1.688,0.925,0.332,1.021,-0.001,0.129
11,14.928,-1.23,272.307,123.15,-142.917,-45.78,-18.032,-1.018,278.067,104.022,197.593,40.192,-1.278,1.153,1.741,0.954,0.367,1.052,-0.001,0.142
12,15.386,-0.913,272.759,126.381,-141.092,-42.442,-17.849,-1.595,277.639,100.964,195.843,41.946,-1.258,1.18,1.728,0.929,0.35,1.054,-0.001,0.154
13,15.066,-1.232,272.759,126.381,-141.092,-41.931,-17.759,-1.458,277.639,100.964,195.843,40.214,-1.259,1.181,1.728,0.929,0.349,1.054,-0.001,0.167
14,15.502,-0.839,272.759,126.381,-141.092,-45.746,-18.247,-1.519,277.639,100.964,195.843,43.673,-1.257,1.18,1.727,0.929,0.349,1.053,-0.001,0.179
15,15.509,-1.276,272.307,123.15,-142.917,-46.462,-18.33,-1.373,278.103,97.649,193.966,43.379,-1.276,1.153,1.706,0.897,0.351,1.024,-0.001,0.192
16,15.184,-1.092,272.759,126.381,-141.092,-41.94,-17.758,-1.461,277.212,97.906,194.093,43.806,-1.258,1.181,1.715,0.902,0.333,1.04,0,0.204
17,15.427,-0.95,272.759,126.381,-141.092,-39.766,-17.988,-1.457,278.103,97.649,193.966,42.636,-1.258,1.18,1.708,0.897,0.35,1.037,0,0.216
18,15.419,-0.965,272.727,126.218,-144.65,-45.48,-17.901,-1.558,277.639,100.964,195.843,43.376,-1.291,1.179,1.728,0.929,0.334,1.053,0,0.228
19,15.465,-1.038,273.633,120.077,-141.058,-43.015,-17.932,-1.376,277.639,100.964,195.843,45.934,-1.253,1.118,1.728,0.929,0.331,1.023,0,0.24
20,15.536,-0.614,273.203,123.192,-139.303,-43.421,-17.635,-1.504,277.676,94.59,192.216,42.38,-1.238,1.148,1.695,0.871,0.333,1.008,0,0.252
21,15.322,-1.047,272.737,120.035,-144.672,-46.832,-17.801,-1.504,277.676,94.59,192.216,44.453,-1.291,1.122,1.695,0.871,0.318,0.995,0,0.263
22,15.328,-0.805,272.751,119.96,-141.129,-48.369,-17.577,-1.234,277.234,91.412,194.02,44.155,-1.258,1.12,1.715,0.842,0.334,0.98,0,0.274
23,15.461,-1.064,274.054,123.145,-142.791,-48.663,-17.804,-1.47,278.094,91.606,193.905,41.952,-1.267,1.145,1.708,0.842,0.315,0.992,0,0.285
24,15.113,-1.099,273.182,116.845,-142.883,-41.379,-17.894,-1.738,278.094,91.606,193.905,43.358,-1.273,1.09,1.707,0.843,0.332,0.966,0,0.295
25,15.409,-1.283,273.633,120.077,-141.058,-44.479,-18.113,-1.375,277.225,85.37,193.959,39.399,-1.253,1.119,1.712,0.787,0.314,0.952,0,0.305
26,15.49,-1.244,273.633,120.077,-141.058,-46.387,-17.62,-1.372,277.653,88.428,195.709,44.135,-1.253,1.119,1.728,0.814,0.331,0.965,0,0.314
27,15.542,-0.83,273.633,120.077,-141.058,-42.671,-17.531,-1.547,277.689,82.054,192.082,44.125,-1.253,1.118,1.694,0.756,0.316,0.936,0,0.323
28,15.655,-0.884,273.633,120.077,-141.058,-44.545,-17.749,-1.549,277.689,82.054,192.082,42.346,-1.252,1.118,1.694,0.756,0.316,0.936,0,0.332
29,15.602,-0.914,273.633,120.077,-141.058,-44.411,-17.746,-1.552,277.689,82.054,192.082,44.462,-1.253,1.118,1.694,0.756,0.315,0.936,0,0.34
30,15.313,-0.704,273.633,120.077,-141.058,-40.585,-17.67,-1.55,277.261,78.996,190.331,40.904,-1.254,1.117,1.681,0.729,0.298,0.922,0,0.348
31,15.757,-0.529,273.612,113.73,-144.638,-42.206,-17.522,-1.767,277.261,78.996,190.331,42.42,-1.285,1.058,1.681,0.73,0.283,0.893,-0.001,0.355
32,15.685,-1.184,272.761,113.777,-141.15,-43.884,-17.485,-1.641,277.238,72.833,193.825,43.732,-1.257,1.064,1.713,0.673,0.333,0.867,-0.001,0.362
33,15.36,-1.192,272.761,113.777,-141.15,-42.079,-17.446,-1.642,277.238,72.833,193.825,42.011,-1.258,1.064,1.713,0.673,0.333,0.867,-0.002,0.368
34,15.686,-0.846,273.205,110.587,-139.362,-45.911,-17.562,-1.762,277.274,66.46,190.197,45.575,-1.238,1.031,1.68,0.615,0.316,0.822,-0.002,0.374
35,15.149,-1.061,273.192,110.662,-142.905,-48.243,-17.884,-1.903,277.274,66.46,190.197,41.205,-1.273,1.033,1.678,0.616,0.298,0.823,-0.002,0.379
36,15.229,-1.004,274.056,110.54,-142.849,-41.711,-17.486,-1.71,277.692,63.475,191.887,41.028,-1.269,1.028,1.693,0.587,0.297,0.806,-0.003,0.384
37,15.273,-1.277,273.636,107.472,-141.116,-41.365,-17.878,-1.621,277.715,56.982,191.814,41.964,-1.254,1.002,1.691,0.527,0.314,0.763,-0.003,0.388
38,15.112,-1.43,274.511,101.167,-141.082,-37.772,-17.707,-2.12,277.251,60.297,193.691,40.267,-1.251,0.941,1.711,0.56,0.294,0.75,-0.004,0.391
39,15.504,-1.143,274.066,104.357,-142.871,-44.277,-17.785,-1.94,277.287,53.924,190.064,45.171,-1.268,0.971,1.678,0.501,0.28,0.735,-0.004,0.394
40,15.364,-1.169,274.511,101.167,-141.082,-43.447,-17.959,-1.629,277.251,60.297,193.691,40.539,-1.25,0.94,1.71,0.558,0.294,0.748,-0.005,0.396
41,15.367,-1.134,274.059,97.936,-142.908,-46.491,-17.336,-1.946,277.715,56.982,191.814,44.501,-1.269,0.912,1.693,0.528,0.298,0.719,-0.006,0.398
42,15.403,-1.589,274.059,97.936,-142.908,-51.228,-17.742,-1.794,276.823,57.239,191.94,40.279,-1.268,0.913,1.698,0.532,0.279,0.722,-0.007,0.399
43,15.465,-1.299,274.059,97.936,-142.908,-39.607,-17.75,-1.805,277.715,56.982,191.814,40.208,-1.268,0.912,1.691,0.528,0.297,0.719,-0.007,0.4
44,15.537,-1.621,274.941,98.052,-142.837,-46.365,-17.509,-1.89,276.846,50.746,191.867,44.168,-1.263,0.912,1.698,0.472,0.262,0.691,-0.008,0.4
45,15.586,-1.531,274.059,97.936,-142.908,-42.454,-18.055,-1.81,276.395,54.181,190.19,45.404,-1.268,0.913,1.683,0.504,0.262,0.708,-0.009,0.399
46,15.246,-1.21,273.638,94.867,-141.175,-41.995,-17.738,-1.9,276.418,47.687,190.117,37.952,-1.255,0.885,1.683,0.445,0.279,0.664,-0.01,0.399
47,15.425,-1.092,273.638,94.867,-141.175,-45.153,-17.6,-1.662,276.418,47.687,190.117,40.217,-1.254,0.885,1.684,0.444,0.28,0.663,-0.011,0.397
48,15.287,-1.092,273.638,94.867,-141.175,-42.653,-17.423,-2.342,276.418,47.687,190.117,40.598,-1.255,0.885,1.685,0.447,0.28,0.664,-0.012,0.395
49,15.143,-1.625,273.638,94.867,-141.175,-44.577,-17.777,-2.206,276.418,47.687,190.117,43.041,-1.255,0.887,1.683,0.446,0.279,0.665,-0.013,0.393
50,15.325,-1.454,273.187,91.636,-143.001,-44.521,-17.915,-2.254,276.418,47.687,190.117,41.572,-1.274,0.857,1.683,0.446,0.28,0.651,-0.015,0.391
51,15.581,-1.547,273.218,91.799,-139.442,-44.644,-17.737,-2.39,276.418,47.687,190.117,39.108,-1.24,0.859,1.683,0.447,0.297,0.652,-0.016,0.388
52,15.291,-1.227,273.211,85.378,-139.479,-42.349,-17.328,-2.252,276.836,44.703,191.806,41.263,-1.241,0.798,1.698,0.418,0.313,0.607,-0.017,0.385
53,15.578,-1.415,273.187,91.636,-143.001,-42.109,-17.876,-2.653,276.836,44.703,191.806,42.295,-1.273,0.857,1.696,0.42,0.297,0.637,-0.018,0.381
54,15.421,-1.71,273.649,88.684,-141.197,-41.901,-17.996,-2.112,276.395,41.525,193.61,44.813,-1.254,0.829,1.715,0.389,0.295,0.608,-0.019,0.378
55,15.404,-1.655,273.641,82.263,-141.234,-43.348,-18.035,-2.42,276.859,38.209,191.733,42.689,-1.255,0.77,1.695,0.359,0.295,0.563,-0.02,0.373
56,15.641,-2.019,273.197,85.452,-143.022,-45.242,-17.869,-2.429,277.3,41.387,189.93,41.263,-1.273,0.802,1.676,0.388,0.298,0.593,-0.021,0.369
57,15.583,-1.71,273.617,88.521,-144.755,-46.693,-17.78,-2.652,276.836,44.703,191.806,40.897,-1.287,0.828,1.696,0.42,0.28,0.623,-0.022,0.364
58,15.819,-1.533,273.641,82.263,-141.234,-44.3,-17.902,-2.433,276.859,38.209,191.733,46.566,-1.253,0.769,1.695,0.359,0.296,0.563,-0.022,0.359
59,15.637,-1.696,274.523,82.379,-141.163,-44.808,-18.134,-2.921,276.431,35.151,189.983,43.66,-1.249,0.768,1.681,0.333,0.26,0.55,-0.023,0.354
60,15.249,-1.485,274.093,85.494,-139.408,-44.728,-17.548,-2.92,277.277,35.225,193.423,41.978,-1.236,0.798,1.709,0.333,0.311,0.564,-0.024,0.349
61,14.873,-1.527,274.523,82.379,-141.163,-43.826,-17.767,-2.244,277.291,35.345,189.869,44.137,-1.252,0.768,1.676,0.332,0.276,0.549,-0.025,0.343
62,15.351,-1.54,274.967,79.19,-139.374,-44.948,-17.462,-2.744,276.873,38.329,188.179,42.748,-1.232,0.737,1.664,0.361,0.26,0.549,-0.026,0.337
63,15.336,-1.333,274.072,79.148,-142.988,-43.608,-17.766,-2.745,276.849,32.167,191.672,45.798,-1.269,0.738,1.695,0.305,0.278,0.521,-0.027,0.331
64,15.448,-1.627,274.072,79.148,-142.988,-42.853,-17.817,-2.556,277.3,41.387,189.93,42.016,-1.269,0.739,1.676,0.388,0.279,0.563,-0.028,0.325
65,15.419,-1.571,274.095,72.89,-139.467,-44.075,-17.593,-2.154,276.431,35.151,189.983,43.479,-1.236,0.681,1.683,0.331,0.278,0.505,-0.029,0.318
66,15.413,-1.408,274.095,72.89,-139.467,-47.031,-17.511,-2.517,277.3,41.387,189.93,41.284,-1.236,0.681,1.677,0.388,0.295,0.533,-0.03,0.312
67,15.414,-1.536,274.516,75.958,-141.2,-46.681,-17.777,-2.106,275.967,38.467,191.86,40.897,-1.251,0.708,1.702,0.362,0.26,0.535,-0.031,0.305
68,15.28,-1.443,274.516,75.958,-141.2,-44.272,-17.737,-1.705,276.873,38.329,188.179,38.042,-1.251,0.708,1.663,0.358,0.261,0.532,-0.032,0.299
69,15.358,-1.863,273.651,76.079,-141.255,-43.218,-17.765,-1.75,276.431,35.151,189.983,42.319,-1.255,0.713,1.682,0.329,0.279,0.52,-0.032,0.292
70,15.055,-1.267,274.095,72.89,-139.467,-45.787,-17.825,-1.668,277.3,41.387,189.93,39.108,-1.238,0.68,1.676,0.385,0.294,0.532,-0.033,0.285
71,15.305,-1.654,272.769,75.963,-141.326,-47.186,-17.956,-1.709,278.182,35.088,189.742,41.228,-1.26,0.713,1.669,0.326,0.331,0.518,-0.034,0.278
72,15.372,-1.497,273.213,72.773,-139.538,-45.205,-17.811,-2.241,278.601,32.103,191.431,41.683,-1.241,0.682,1.682,0.301,0.346,0.489,-0.035,0.272
73,15.028,-1.134,272.769,75.963,-141.326,-47.223,-17.986,-2.283,278.159,28.925,193.235,34.831,-1.261,0.711,1.7,0.272,0.346,0.49,-0.036,0.265
74,15.457,-1.266,272.793,69.705,-137.805,-45.604,-17.888,-2.108,278.159,28.925,193.235,39.147,-1.227,0.654,1.701,0.272,0.363,0.461,-0.036,0.258
75,14.828,-2.069,273.213,72.773,-139.538,-45.666,-18.131,-2.647,278.578,25.941,194.925,34.386,-1.243,0.684,1.713,0.246,0.36,0.463,-0.036,0.251
76,15.244,-1.256,272.348,72.894,-139.594,-46.411,-17.948,-2.247,279.042,22.625,193.048,41.191,-1.246,0.684,1.694,0.214,0.38,0.446,-0.036,0.244
77,15.03,-1.526,272.348,72.894,-139.594,-46.181,-17.905,-2.377,279.483,25.803,191.244,41.212,-1.247,0.685,1.675,0.243,0.381,0.461,-0.036,0.237
78,14.967,-1.631,271.897,69.663,-141.419,-45.932,-17.72,-2.198,279.483,25.803,191.244,39.153,-1.266,0.657,1.675,0.242,0.382,0.447,-0.035,0.229
79,15.205,-1.362,271.928,69.826,-137.861,-46.173,-17.983,-2.233,279.483,25.803,191.244,40.94,-1.232,0.657,1.674,0.242,0.398,0.447,-0.035,0.222
80,14.973,-1.754,271.928,69.826,-137.861,-44.106,-18.08,-2.379,279.473,19.76,191.183,42.685,-1.233,0.659,1.674,0.188,0.397,0.42,-0.034,0.215
81,15.648,-1.874,271.046,69.709,-137.932,-47.772,-18.299,-2.46,279.46,19.641,194.737,41.607,-1.235,0.66,1.705,0.187,0.432,0.42,-0.033,0.208
82,14.939,-1.257,271.046,69.709,-137.932,-48.148,-18.207,-2.826,279.496,13.267,191.11,42.254,-1.238,0.658,1.672,0.131,0.415,0.39,-0.032,0.2
83,14.945,-1.538,271.056,63.526,-137.953,-44.211,-18.249,-2.735,279.496,13.267,191.11,39.774,-1.238,0.601,1.672,0.13,0.415,0.362,-0.03,0.193
84,14.71,-1.484,271.476,66.594,-139.686,-42.612,-17.983,-2.997,279.496,13.267,191.11,36.988,-1.253,0.629,1.673,0.131,0.398,0.376,-0.029,0.185
85,15.195,-1.723,270.604,60.294,-139.779,-51.227,-18.244,-2.816,279.914,10.282,192.799,42.68,-1.256,0.572,1.685,0.103,0.433,0.334,-0.027,0.178
86,15.287,-1.52,271.476,66.594,-139.686,-42.689,-18.057,-2.862,280.378,6.967,190.923,40.887,-1.251,0.629,1.666,0.073,0.415,0.346,-0.025,0.17
87,15.03,-1.676,271.476,66.594,-139.686,-48.766,-18.028,-3.04,279.914,10.282,192.799,36.929,-1.252,0.629,1.686,0.104,0.414,0.363,-0.023,0.162
88,15.062,-1.282,271.476,66.594,-139.686,-48.65,-17.969,-2.819,280.832,-2.391,188.985,39.121,-1.252,0.628,1.646,-0.012,0.415,0.303,-0.021,0.154
89,15.292,-1.531,270.604,60.294,-139.779,-48.326,-18.161,-2.545,281.237,7.161,190.808,34.838,-1.256,0.572,1.659,0.074,0.45,0.318,-0.019,0.146
90,15.007,-1.761,271.921,63.405,-137.898,-45.171,-17.627,-2.636,280.796,3.983,192.612,37.064,-1.233,0.599,1.68,0.045,0.43,0.318,-0.017,0.138
91,14.763,-1.284,271.056,63.526,-137.953,-47.015,-17.431,-2.23,280.796,3.983,192.612,38.22,-1.238,0.6,1.681,0.044,0.449,0.317,-0.014,0.13
