"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,25.748,-0.215,424.551,102.526,-27.231,-126.5,-29.012,-4.173,431.056,-10.441,152.307,121.598,-0.102,0.614,0.831,-0.052,0.455,0.278,0,0.009
2,25.729,-0.676,424.996,99.337,-25.443,-132.343,-28.747,-4.264,431.056,-10.441,152.307,120.933,-0.092,0.595,0.831,-0.052,0.454,0.269,0,0.014
3,26.01,-0.517,424.123,93.037,-25.535,-126.27,-28.426,-3.854,431.497,-7.263,150.503,122.446,-0.092,0.558,0.821,-0.034,0.467,0.26,-0.001,0.019
4,25.964,-0.701,424.996,99.337,-25.443,-129.412,-28.524,-4.531,431.497,-7.263,150.503,120.629,-0.091,0.595,0.82,-0.032,0.455,0.279,-0.001,0.024
5,25.957,-0.939,425.426,96.222,-27.197,-132.053,-28.923,-4.22,431.497,-7.263,150.503,119.161,-0.102,0.577,0.82,-0.033,0.443,0.27,-0.001,0.028
6,25.859,-0.727,424.996,99.337,-25.443,-132.345,-28.838,-4.213,431.52,-13.756,150.43,117.705,-0.091,0.595,0.819,-0.071,0.454,0.26,-0.002,0.033
7,25.383,-0.921,425.426,96.222,-27.197,-132.247,-28.653,-3.95,431.961,-10.578,148.626,123.424,-0.103,0.577,0.808,-0.053,0.443,0.259,-0.002,0.037
8,25.815,-0.874,425.87,93.032,-25.409,-133.224,-28.427,-4.525,431.961,-10.578,148.626,118.522,-0.091,0.557,0.809,-0.052,0.443,0.25,-0.003,0.042
9,25.991,-0.796,425.846,99.29,-28.93,-131.982,-28.963,-4.183,431.961,-10.578,148.626,119.094,-0.112,0.594,0.808,-0.053,0.433,0.268,-0.003,0.046
10,25.861,-0.876,425.419,89.8,-27.234,-128.129,-28.65,-4.619,431.497,-7.263,150.503,118.91,-0.102,0.538,0.82,-0.032,0.443,0.251,-0.004,0.05
11,25.646,-0.91,426.301,89.917,-27.163,-131.494,-28.52,-4.624,431.961,-10.578,148.626,117.096,-0.102,0.538,0.809,-0.052,0.432,0.241,-0.004,0.055
12,25.78,-1.214,425.863,86.611,-25.446,-132.975,-28.654,-4.312,431.497,-7.263,150.503,116.99,-0.091,0.519,0.82,-0.033,0.442,0.241,-0.005,0.059
13,25.599,-0.952,425.849,86.685,-28.989,-130.215,-28.701,-3.86,431.497,-7.263,150.503,116.69,-0.113,0.519,0.82,-0.034,0.432,0.241,-0.006,0.062
14,26.225,-1.059,425.849,86.685,-28.989,-131.556,-28.571,-4.169,431.497,-7.263,150.503,118.157,-0.112,0.52,0.82,-0.033,0.433,0.241,-0.007,0.066
15,25.87,-1.109,425.87,93.032,-25.409,-133.345,-28.352,-4.263,431.079,-4.278,148.814,122.068,-0.091,0.557,0.812,-0.015,0.433,0.269,-0.008,0.07
16,26.092,-1.01,425.419,89.8,-27.234,-137.176,-28.128,-3.731,431.079,-4.278,148.814,118.148,-0.102,0.539,0.812,-0.017,0.434,0.259,-0.009,0.073
17,25.724,-1.017,425.849,86.685,-28.989,-128.133,-28.298,-4.178,430.628,-13.499,150.556,116.745,-0.113,0.519,0.823,-0.07,0.422,0.223,-0.009,0.077
18,26.308,-1.153,425.419,89.8,-27.234,-130.293,-28.619,-4.258,430.651,-7.337,147.063,114.908,-0.101,0.539,0.802,-0.033,0.423,0.251,-0.01,0.08
19,25.777,-1.403,425.863,86.611,-25.446,-127.365,-28.485,-4.174,430.637,-7.456,150.617,119.497,-0.091,0.52,0.823,-0.034,0.432,0.241,-0.012,0.083
20,25.902,-1.287,425.419,89.8,-27.234,-130.84,-28.563,-4.45,429.746,-7.199,150.744,118.092,-0.102,0.539,0.825,-0.032,0.422,0.252,-0.013,0.086
21,25.911,-1.362,425.419,89.8,-27.234,-131.675,-28.481,-4.174,429.746,-7.199,150.744,115.223,-0.102,0.539,0.825,-0.033,0.422,0.252,-0.014,0.089
22,25.934,-1.818,425.87,93.032,-25.409,-129.126,-28.318,-4.22,429.746,-7.199,150.744,117.028,-0.091,0.559,0.826,-0.033,0.421,0.262,-0.015,0.092
23,25.649,-1.405,425.419,89.8,-27.234,-128.989,-28.572,-4.313,430.628,-13.499,150.556,121.275,-0.103,0.539,0.822,-0.07,0.432,0.233,-0.016,0.094
24,25.668,-1.574,426.269,89.754,-30.722,-125.877,-28.227,-4.756,430.21,-10.515,148.867,114.249,-0.123,0.538,0.814,-0.051,0.4,0.242,-0.017,0.097
25,26.078,-1.803,426.301,89.917,-27.163,-123.997,-28.61,-4.304,430.628,-13.499,150.556,119.592,-0.101,0.54,0.822,-0.07,0.421,0.234,-0.018,0.099
26,25.765,-1.856,426.269,89.754,-30.722,-132.44,-28.478,-4.353,429.782,-13.573,147.117,120.239,-0.123,0.539,0.804,-0.07,0.389,0.233,-0.02,0.102
27,26.309,-1.364,426.714,86.564,-28.933,-128.595,-28.254,-4.221,430.21,-10.515,148.867,121.013,-0.111,0.518,0.814,-0.052,0.4,0.232,-0.021,0.104
28,25.948,-1.677,426.293,83.496,-27.2,-129.634,-28.394,-4.622,429.782,-13.573,147.117,118.809,-0.101,0.501,0.804,-0.07,0.4,0.215,-0.022,0.106
29,25.775,-1.619,425.849,86.685,-28.989,-130.512,-28.303,-4.528,429.782,-13.573,147.117,118.124,-0.113,0.521,0.804,-0.07,0.4,0.224,-0.024,0.108
30,25.809,-1.461,426.745,86.727,-25.375,-133.08,-28.293,-4.449,430.2,-16.558,148.806,119.555,-0.091,0.52,0.813,-0.088,0.409,0.215,-0.025,0.109
31,25.766,-1.088,425.849,86.685,-28.989,-127.676,-28.072,-5.076,430.2,-16.558,148.806,119.901,-0.113,0.52,0.814,-0.086,0.411,0.215,-0.026,0.111
32,25.953,-1.489,425.849,86.685,-28.989,-130.108,-28.024,-5.08,430.2,-16.558,148.806,116.03,-0.112,0.521,0.814,-0.086,0.411,0.216,-0.028,0.112
33,26.162,-1.562,426.301,89.917,-27.163,-131.622,-28.125,-4.978,429.782,-13.573,147.117,118.207,-0.101,0.539,0.805,-0.069,0.4,0.234,-0.029,0.114
34,26.026,-1.67,426.301,89.917,-27.163,-128.119,-28.392,-4.941,429.782,-13.573,147.117,119.159,-0.101,0.54,0.804,-0.069,0.4,0.234,-0.031,0.115
35,26.049,-1.681,426.301,89.917,-27.163,-130.111,-28.387,-4.936,429.782,-13.573,147.117,121.321,-0.101,0.54,0.804,-0.069,0.4,0.234,-0.032,0.116
36,25.852,-1.761,426.721,92.985,-28.896,-128.887,-28.028,-4.856,430.628,-13.499,150.556,118.537,-0.112,0.558,0.824,-0.068,0.41,0.243,-0.034,0.117
37,25.994,-1.643,425.87,93.032,-25.409,-130.199,-28.25,-4.855,430.2,-16.558,148.806,119.541,-0.091,0.559,0.814,-0.087,0.422,0.234,-0.035,0.118
