"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,18.212,-1.545,287.438,574.574,-200.129,-70.467,-20.209,-2.497,286.956,582.06,148.074,87.245,-1.705,5.083,1.241,5.161,-0.243,5.122,0.007,-0.05
2,18.287,-1.478,288.287,587.132,-203.557,-74.606,-20.446,-1.613,286.024,607.27,152.022,91.118,-1.73,5.178,1.279,5.398,-0.276,5.288,0.009,-0.073
3,18.474,-1.441,287.837,615.53,-205.229,-70.846,-20.138,-1.16,285.129,626.106,152.344,90.842,-1.747,5.437,1.287,5.582,-0.291,5.509,0.012,-0.093
4,18.474,-1.437,287.835,628.135,-205.17,-75,-20.062,-0.621,284.257,638.448,152.592,94.47,-1.747,5.548,1.294,5.707,-0.307,5.627,0.014,-0.11
5,18.517,-1.008,287.824,634.318,-205.148,-73.388,-20.079,-1.077,283.802,647.806,154.53,97.271,-1.746,5.601,1.313,5.802,-0.308,5.701,0.015,-0.125
6,18.086,-1.085,287.402,643.855,-203.357,-76.73,-19.677,-1.174,282.065,647.99,151.217,94.777,-1.735,5.694,1.293,5.839,-0.342,5.766,0.016,-0.136
7,17.817,-1.087,287.402,643.855,-203.357,-76.759,-19.532,-1.395,282.065,647.99,151.217,95.533,-1.735,5.694,1.293,5.84,-0.342,5.766,0.017,-0.145
8,17.981,-1.449,287.402,643.855,-203.357,-79.591,-20.078,-1.987,281.159,648.127,154.897,87.889,-1.735,5.695,1.329,5.862,-0.345,5.778,0.017,-0.152
9,17.911,-1.526,286.981,640.786,-201.624,-75.255,-19.812,-2.154,281.623,644.812,153.02,90.828,-1.722,5.677,1.31,5.823,-0.328,5.749,0.017,-0.156
10,17.916,-2.261,288.731,628.177,-201.556,-79.097,-20.116,-2.154,282.947,641.69,151.029,94.693,-1.711,5.534,1.285,5.768,-0.344,5.65,0.017,-0.158
11,18.138,-2.535,289.185,618.804,-199.789,-78.156,-20.422,-2.645,284.257,638.448,152.592,92.531,-1.692,5.444,1.292,5.714,-0.311,5.578,0.016,-0.158
12,18.208,-2.905,290.924,612.378,-199.699,-79.762,-20.732,-2.872,286.877,644.621,152.298,93.283,-1.681,5.357,1.277,5.717,-0.293,5.536,0.015,-0.157
13,17.664,-2.979,291.775,612.331,-203.186,-79.065,-20.369,-2.289,287.736,644.814,152.184,95.152,-1.708,5.341,1.273,5.7,-0.308,5.519,0.014,-0.155
14,18.501,-3.514,292.671,612.373,-199.572,-75.347,-20.966,-2.827,289.915,647.809,153.693,90.39,-1.669,5.327,1.275,5.685,-0.258,5.505,0.013,-0.152
15,18.65,-3.591,294.37,624.885,-206.488,-79.175,-21.308,-2.563,290.32,657.361,155.516,99.67,-1.719,5.404,1.288,5.76,-0.305,5.581,0.011,-0.148
16,18.929,-2.516,297.407,646.853,-207.943,-78.666,-20.906,-2.153,289.866,666.719,157.454,96.977,-1.713,5.533,1.308,5.85,-0.368,5.689,0.01,-0.143
17,18.596,-1.06,298.681,681.505,-213.009,-79.75,-20.34,-1.761,288.565,676.003,155.952,98.381,-1.749,5.799,1.303,5.956,-0.446,5.876,0.008,-0.137
18,18.331,0.053,299.981,697.295,-214.613,-79.121,-20.445,-1.534,286.801,688.603,156.327,99.41,-1.756,5.904,1.314,6.104,-0.512,6.002,0.006,-0.13
19,18.687,0.476,300.816,728.641,-217.961,-79.855,-19.971,-1.01,284.155,707.503,156.889,96.945,-1.779,6.151,1.333,6.328,-0.593,6.237,0.003,-0.12
