"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,17.607,-2.314,319.792,-264.608,22.036,-36.679,-18.748,-3.138,296.829,-328.955,25.161,28.881,0.23,-2.094,0.153,-2.804,-0.233,-2.436,0,-0.004
2,17.782,-2.27,318.92,-270.908,21.944,-37.5,-19.473,-2.947,296.829,-328.955,25.161,28.093,0.23,-2.151,0.15,-2.805,-0.218,-2.466,0.001,-0.008
3,17.863,-2.02,319.34,-267.84,20.211,-34.772,-19.117,-3.001,295.947,-322.655,25.348,34.139,0.216,-2.124,0.154,-2.759,-0.248,-2.43,0.002,-0.011
4,17.724,-2.147,318.896,-264.65,18.422,-36.86,-19.252,-2.186,296.388,-319.477,23.544,28.137,0.202,-2.101,0.137,-2.731,-0.247,-2.404,0.002,-0.015
5,17.641,-2.239,318.941,-264.562,25.524,-36.829,-19.428,-2.594,297.28,-319.734,23.418,31.329,0.258,-2.1,0.135,-2.723,-0.203,-2.401,0.003,-0.018
6,17.693,-2.026,318.917,-258.304,22.002,-36.885,-19.156,-2.771,296.816,-316.419,25.295,32.129,0.231,-2.051,0.153,-2.699,-0.217,-2.363,0.004,-0.021
7,17.328,-2.439,318.917,-258.304,22.002,-36.736,-19.398,-2.559,296.793,-309.925,25.368,28.41,0.229,-2.05,0.152,-2.644,-0.218,-2.336,0.004,-0.023
8,17.871,-1.973,318.917,-258.304,22.002,-37.841,-19.079,-2.463,296.826,-310.376,25.356,24.501,0.231,-2.051,0.153,-2.648,-0.216,-2.339,0.005,-0.025
9,17.907,-1.779,318.917,-258.304,22.002,-36.173,-19.128,-2.776,297.267,-307.198,23.552,23.854,0.231,-2.052,0.138,-2.616,-0.216,-2.324,0.006,-0.027
10,17.704,-1.836,318.473,-255.114,20.214,-42.334,-19.49,-1.878,297.267,-307.198,23.552,28.809,0.217,-2.029,0.136,-2.619,-0.216,-2.314,0.007,-0.028
11,17.397,-1.833,318.473,-255.114,20.214,-32.896,-18.95,-2.282,297.244,-300.705,23.625,31.395,0.216,-2.029,0.139,-2.562,-0.216,-2.286,0.008,-0.029
12,17.668,-1.569,319.338,-255.235,20.269,-34.21,-19.219,-2.328,296.803,-303.883,25.429,24.541,0.216,-2.025,0.153,-2.593,-0.232,-2.299,0.009,-0.029
13,17.854,-2.204,318.043,-251.999,21.968,-38.241,-18.908,-2.105,297.244,-300.705,23.625,35.312,0.231,-2.006,0.139,-2.563,-0.2,-2.275,0.01,-0.029
14,17.496,-2.067,318.473,-255.114,20.214,-37.211,-19.073,-2.286,296.803,-303.883,25.429,30.266,0.216,-2.028,0.154,-2.593,-0.217,-2.301,0.011,-0.029
15,17.388,-1.935,318.043,-251.999,21.968,-36.414,-19.349,-2.195,297.244,-300.705,23.625,26.703,0.23,-2.006,0.137,-2.562,-0.201,-2.275,0.012,-0.028
16,17.25,-1.723,318.917,-258.304,22.002,-40.658,-19.18,-2.468,296.826,-297.72,21.936,28.104,0.229,-2.052,0.124,-2.539,-0.232,-2.287,0.014,-0.027
