"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,14.857,0.17,293.294,-75.056,-69.591,-55.412,-18.507,-5.437,334.482,-313.595,75.258,35.875,-0.552,-0.651,0.517,-2.365,0.767,-1.564,0.025,-0.018
2,15.302,-0.184,293.294,-75.056,-69.591,-56.97,-18.814,-5.085,334.923,-310.417,73.454,34.048,-0.551,-0.649,0.501,-2.339,0.768,-1.55,0.036,-0.027
3,15.281,-0.061,292.42,-68.751,-69.625,-54.007,-18.725,-4.989,334.482,-313.595,75.258,41.866,-0.553,-0.597,0.516,-2.367,0.784,-1.541,0.048,-0.035
4,15.223,-0.547,292.42,-68.751,-69.625,-53.426,-18.322,-4.415,334.909,-310.537,77.008,36.928,-0.553,-0.595,0.53,-2.342,0.799,-1.528,0.059,-0.043
5,15.087,0.336,291.975,-65.561,-71.414,-55.094,-18.771,-4.594,335.815,-310.674,73.327,35.474,-0.57,-0.571,0.499,-2.336,0.8,-1.516,0.07,-0.051
6,15.48,0.222,292.861,-59.336,-67.778,-52.952,-18.372,-4.856,336.22,-301.123,75.151,38.014,-0.535,-0.515,0.514,-2.261,0.813,-1.448,0.081,-0.058
7,15.06,0.133,293.292,-62.451,-69.532,-53.662,-18.71,-4.283,337.529,-304.364,76.714,38.379,-0.551,-0.541,0.522,-2.278,0.825,-1.47,0.091,-0.064
8,15.434,0.249,293.268,-56.193,-73.054,-53.139,-18.631,-4.636,338.389,-304.171,76.599,33.377,-0.58,-0.488,0.52,-2.27,0.826,-1.442,0.102,-0.071
9,14.731,1.078,293.289,-49.846,-69.474,-53.338,-18.539,-5.08,338.817,-301.113,78.35,33.429,-0.552,-0.435,0.533,-2.242,0.853,-1.404,0.112,-0.076
10,15.087,1.043,293.72,-52.961,-71.228,-52.235,-18.942,-4.948,340.14,-304.235,76.358,36.277,-0.565,-0.462,0.515,-2.257,0.852,-1.425,0.122,-0.082
11,14.738,0.753,294.14,-49.893,-72.961,-53.336,-18.985,-5.044,341.009,-297.998,76.305,35.848,-0.58,-0.433,0.513,-2.205,0.85,-1.385,0.132,-0.086
12,15.17,0.841,294.561,-46.825,-74.694,-56.056,-19.11,-4.725,340.15,-298.192,76.419,35.13,-0.593,-0.407,0.515,-2.213,0.822,-1.375,0.141,-0.09
13,15.18,1.019,294.584,-53.083,-71.172,-57.593,-18.86,-4.501,339.686,-294.876,78.296,35.526,-0.562,-0.461,0.53,-2.192,0.836,-1.388,0.151,-0.094
14,15.493,0.788,295.456,-46.783,-71.08,-52.67,-18.806,-4.545,340.113,-291.818,80.047,35.605,-0.559,-0.405,0.543,-2.166,0.834,-1.347,0.16,-0.097
