"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,16.355,-3.395,312.84,-425.086,-99.964,-8.288,-18.809,-1.531,320.504,-575.628,140.19,20.872,-0.76,-3.441,1.053,-4.557,0.296,-4.006,0.005,-0.015
2,16.37,-3.261,313.688,-412.529,-103.393,-12.813,-18.626,-1.182,322.242,-563.156,140.083,28.774,-0.785,-3.33,1.047,-4.435,0.297,-3.89,0.011,-0.031
3,16.411,-3.245,314.56,-406.229,-103.3,-11.549,-18.357,-0.681,322.693,-553.935,138.34,27.807,-0.782,-3.27,1.033,-4.358,0.283,-3.821,0.018,-0.047
4,16.102,-2.986,314.581,-399.882,-99.72,-15.512,-17.83,-1.133,323.098,-544.383,140.164,24.322,-0.754,-3.219,1.047,-4.276,0.311,-3.755,0.025,-0.063
5,16.011,-3.253,313.683,-387.319,-103.276,-19.777,-18.237,-0.821,322.644,-535.025,142.102,27.107,-0.785,-3.126,1.063,-4.209,0.313,-3.675,0.032,-0.079
6,16.085,-3.304,312.798,-374.831,-103.288,-17.425,-18.244,-0.731,323.094,-525.804,140.359,29.323,-0.787,-3.033,1.048,-4.131,0.33,-3.591,0.039,-0.094
7,16.035,-3.227,311.524,-365.248,-98.009,-17.09,-18.153,-0.599,322.212,-519.504,140.546,23.894,-0.748,-2.968,1.052,-4.093,0.36,-3.54,0.047,-0.109
8,15.76,-3.07,310.628,-365.29,-101.623,-15.116,-17.849,-0.967,321.366,-519.578,137.106,26.352,-0.78,-2.977,1.029,-4.104,0.334,-3.55,0.055,-0.122
9,15.975,-3.328,308.903,-358.939,-98.17,-21.595,-18.254,-0.88,319.997,-516.125,142.664,23.092,-0.756,-2.941,1.076,-4.094,0.378,-3.528,0.064,-0.135
10,15.884,-3.605,308.007,-358.981,-101.784,-19.66,-18.214,-0.874,319.579,-513.141,140.974,28.423,-0.788,-2.949,1.064,-4.076,0.366,-3.523,0.073,-0.148
11,15.852,-3.382,306.712,-355.744,-100.085,-13.891,-18.166,-0.961,319.579,-513.141,140.974,24.564,-0.777,-2.935,1.064,-4.075,0.397,-3.517,0.082,-0.159
12,15.9,-2.46,305.837,-349.44,-100.119,-15.522,-18.254,-1.409,320.043,-516.456,139.098,24.527,-0.78,-2.894,1.047,-4.094,0.414,-3.508,0.091,-0.17
13,16.034,-2.104,306.257,-346.371,-101.852,-18.997,-18.032,-1.179,320.461,-519.441,140.787,25.345,-0.793,-2.866,1.06,-4.113,0.414,-3.504,0.101,-0.18
14,16.39,-1.834,307.129,-340.071,-101.76,-15.619,-18.66,-1.367,320.925,-522.756,138.91,28.02,-0.788,-2.806,1.042,-4.133,0.398,-3.484,0.111,-0.189
15,16.26,-1.52,308.446,-336.961,-99.878,-15.633,-18.171,-1.007,321.748,-516.189,142.423,28.509,-0.77,-2.77,1.068,-4.072,0.41,-3.435,0.121,-0.198
16,16.153,-1.903,309.297,-337.008,-103.366,-15.327,-18.645,-1.633,323.058,-519.431,143.986,26.679,-0.797,-2.761,1.075,-4.079,0.408,-3.435,0.131,-0.206
17,16.384,-1.699,310.623,-340.081,-101.506,-18.218,-18.254,-1.372,324.369,-510.016,142.129,27.081,-0.777,-2.775,1.057,-3.99,0.407,-3.396,0.141,-0.213
18,16.031,-2.173,311.065,-330.666,-99.658,-17.615,-18.29,-1.63,324.832,-513.332,140.252,27.519,-0.762,-2.693,1.041,-4.009,0.406,-3.365,0.151,-0.219
19,16.057,-2.498,310.2,-330.544,-99.714,-15.792,-18.917,-1.091,325.26,-510.273,142.002,31.711,-0.765,-2.699,1.051,-3.981,0.436,-3.355,0.161,-0.224
20,15.948,-2.271,310.62,-327.476,-101.447,-16.374,-18.782,-0.514,324.796,-506.958,143.879,27.432,-0.778,-2.671,1.068,-3.963,0.42,-3.331,0.171,-0.229
21,15.543,-2.045,309.736,-314.988,-101.46,-13.385,-18.514,-0.328,324.796,-506.958,143.879,27.459,-0.782,-2.576,1.069,-3.964,0.437,-3.286,0.182,-0.233
22,15.829,-1.38,308.871,-314.867,-101.515,-20.713,-18.866,-1.271,323.927,-513.194,143.932,22.067,-0.784,-2.585,1.071,-4.02,0.438,-3.32,0.192,-0.236
23,15.411,-2.379,307.568,-318.052,-99.853,-18.254,-18.776,-1.716,322.203,-525.547,140.485,24.881,-0.775,-2.619,1.05,-4.138,0.424,-3.396,0.202,-0.238
24,15.735,-2.334,306.704,-317.93,-99.909,-19.1,-18.641,-2.657,321.311,-537.946,144.032,30.534,-0.776,-2.625,1.081,-4.244,0.44,-3.454,0.212,-0.24
