"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,15.239,-3.204,338.025,89.322,-33.621,-92.971,-17.4,-0.865,374.4,41.997,73.531,107.284,-0.208,0.681,0.453,0.287,0.723,0.474,-0.002,0.01
2,15.437,-2.965,337.15,95.627,-33.655,-93.465,-17.667,-1.083,373.959,38.819,75.335,104.817,-0.208,0.729,0.465,0.267,0.738,0.486,-0.003,0.016
3,15.531,-3.052,337.15,95.627,-33.655,-91.134,-17.798,-1.188,374.386,41.877,77.085,107.218,-0.208,0.729,0.476,0.287,0.75,0.497,-0.004,0.022
4,16.046,-2.946,337.15,95.627,-33.655,-92.414,-17.742,-1,374.4,41.997,73.531,105.476,-0.206,0.729,0.452,0.288,0.738,0.497,-0.005,0.029
5,15.691,-2.814,337.15,95.627,-33.655,-89.798,-17.394,-1.445,373.959,38.819,75.335,106.24,-0.207,0.729,0.466,0.267,0.738,0.486,-0.006,0.036
6,15.595,-3.614,337.14,101.81,-33.633,-94.831,-17.525,-1.051,373.54,41.803,73.645,108.354,-0.207,0.778,0.454,0.287,0.726,0.52,-0.007,0.043
7,15.592,-3.049,337.119,95.463,-37.213,-93.906,-17.534,-1,373.54,41.803,73.645,105.889,-0.234,0.728,0.454,0.287,0.713,0.496,-0.008,0.051
8,15.866,-3.158,337.119,95.463,-37.213,-92.607,-17.582,-1.413,373.076,45.119,75.522,107.934,-0.233,0.729,0.468,0.311,0.713,0.509,-0.009,0.059
9,15.588,-3.038,337.571,98.695,-35.388,-93.035,-17.712,-1.185,373.54,41.803,73.645,108.618,-0.22,0.752,0.454,0.287,0.712,0.508,-0.01,0.068
10,15.555,-2.905,337.571,98.695,-35.388,-93.12,-17.443,-1.363,373.076,45.119,75.522,107.286,-0.22,0.751,0.468,0.311,0.712,0.52,-0.011,0.076
11,15.896,-3.574,337.571,98.695,-35.388,-90.764,-17.432,-1.41,373.54,41.803,73.645,108.332,-0.219,0.753,0.455,0.288,0.713,0.509,-0.013,0.085
12,15.687,-3.601,337.15,95.627,-33.655,-89.947,-17.573,-1.229,373.54,41.803,73.645,105.851,-0.207,0.731,0.454,0.288,0.726,0.498,-0.014,0.094
13,15.759,-2.992,337.571,98.695,-35.388,-92.684,-17.226,-1.679,373.982,44.981,71.842,104.462,-0.22,0.751,0.442,0.31,0.713,0.519,-0.015,0.102
14,15.94,-2.81,338.001,95.58,-37.142,-94.789,-17.618,-1.591,373.982,44.981,71.842,101.199,-0.232,0.727,0.441,0.31,0.699,0.508,-0.016,0.111
