"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,25.774,-1.631,350.747,-178.911,-28.648,-81.253,-27.229,-2.1,292.243,-96.511,-16.205,79.352,-0.134,-1.291,-0.233,-0.832,-1.219,-1.082,-0.011,0.026
2,25.937,-1.682,351.191,-182.101,-26.859,-79.574,-27.13,-1.744,292.243,-96.511,-16.205,80.093,-0.121,-1.312,-0.233,-0.833,-1.219,-1.095,-0.016,0.04
3,26.04,-1.596,350.295,-182.143,-30.474,-81.535,-27.175,-2.155,292.707,-99.826,-18.082,82.225,-0.147,-1.316,-0.249,-0.859,-1.217,-1.108,-0.022,0.054
4,25.769,-1.735,350.747,-178.911,-28.648,-79.829,-27.483,-2.468,292.243,-96.511,-16.205,80.769,-0.134,-1.291,-0.234,-0.83,-1.22,-1.082,-0.027,0.068
5,25.73,-1.504,351.619,-172.612,-28.555,-78.373,-27.226,-2.021,293.112,-90.274,-16.259,84.981,-0.133,-1.243,-0.233,-0.775,-1.216,-1.03,-0.032,0.082
6,26.075,-1.351,350.721,-160.049,-32.111,-84.846,-27.223,-2.115,293.553,-87.096,-18.062,83.675,-0.158,-1.155,-0.248,-0.746,-1.214,-0.969,-0.037,0.097
7,25.99,-1.647,350.721,-160.049,-32.111,-78.835,-27.143,-1.532,293.563,-81.054,-18.001,80.406,-0.159,-1.154,-0.247,-0.696,-1.213,-0.946,-0.042,0.112
8,26.068,-1.141,349.822,-147.486,-35.667,-81.015,-27.682,-0.953,293.54,-74.56,-17.928,82.857,-0.185,-1.068,-0.249,-0.642,-1.214,-0.873,-0.046,0.127
9,25.798,-1.134,349.843,-141.139,-32.086,-81.563,-27.371,-1.263,292.658,-68.26,-17.741,85.029,-0.159,-1.021,-0.247,-0.588,-1.216,-0.824,-0.051,0.143
10,25.632,-0.758,349.389,-131.767,-33.853,-77.288,-27.155,-0.912,293.086,-65.202,-15.991,84.028,-0.173,-0.956,-0.23,-0.562,-1.201,-0.776,-0.055,0.16
11,25.441,-0.828,348.524,-131.645,-33.909,-78.394,-27.234,-0.815,293.086,-65.202,-15.991,86.216,-0.174,-0.957,-0.231,-0.562,-1.188,-0.777,-0.059,0.177
12,25.954,-0.56,348.08,-128.455,-35.698,-83.004,-27.688,-1.137,292.622,-61.887,-14.114,82.858,-0.186,-0.936,-0.216,-0.533,-1.189,-0.752,-0.064,0.194
13,25.923,-0.775,348.945,-128.577,-35.642,-83.574,-27.24,-1.267,292.622,-61.887,-14.114,83.301,-0.185,-0.934,-0.215,-0.533,-1.202,-0.751,-0.067,0.212
14,25.684,-0.858,348.08,-128.455,-35.698,-83.192,-27.651,-1.899,293.527,-62.024,-17.794,77.881,-0.187,-0.935,-0.247,-0.53,-1.186,-0.75,-0.071,0.23
15,25.874,-0.997,348.501,-125.387,-37.431,-83.046,-27.382,-1.76,293.955,-58.966,-16.044,80.428,-0.199,-0.911,-0.231,-0.504,-1.184,-0.725,-0.075,0.249
16,26.176,-0.698,348.501,-125.387,-37.431,-78.797,-27.203,-1.41,293.491,-55.651,-14.167,78.283,-0.198,-0.912,-0.214,-0.477,-1.185,-0.713,-0.078,0.268
17,25.815,-0.702,348.057,-122.197,-39.22,-85.035,-27.104,-1.84,294.824,-52.73,-16.097,81.953,-0.212,-0.89,-0.23,-0.448,-1.167,-0.687,-0.081,0.287
18,26.479,-0.882,347.618,-125.504,-37.502,-80.722,-27.252,-1.773,294.36,-49.414,-14.221,76.489,-0.198,-0.915,-0.214,-0.42,-1.154,-0.688,-0.084,0.306
19,25.816,-0.369,348.057,-122.197,-39.22,-81.701,-27.929,-1.709,294.36,-49.414,-14.221,80.022,-0.212,-0.891,-0.217,-0.421,-1.17,-0.675,-0.087,0.326
20,25.863,-1.472,347.626,-119.082,-37.465,-77.681,-27.482,-1.849,294.801,-46.236,-16.025,79.724,-0.2,-0.866,-0.23,-0.392,-1.154,-0.648,-0.089,0.345
21,25.875,-0.906,347.605,-125.429,-41.045,-80.768,-27.953,-1.174,294.36,-49.414,-14.221,86.875,-0.226,-0.914,-0.217,-0.422,-1.17,-0.689,-0.091,0.365
22,26.079,-1.405,346.73,-119.124,-41.079,-81.705,-27.956,-1.445,295.229,-43.178,-14.274,78.943,-0.226,-0.869,-0.217,-0.367,-1.139,-0.638,-0.094,0.384
