"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,7.429,-2.686,296.794,-337.326,209.76,-35.626,-11.039,-2.121,378.472,-124.791,-126.093,37.658,1.82,-2.878,-0.875,-0.832,1.692,-1.731,0.014,0.003
2,7.388,-2.604,298.079,-334.379,208.083,-35.46,-10.897,-2.44,378.008,-121.475,-124.216,37.684,1.798,-2.841,-0.863,-0.81,1.661,-1.705,0.027,0.005
3,7.468,-2.098,298.087,-327.958,208.12,-33.53,-11.121,-2.892,377.148,-121.669,-124.101,37.246,1.798,-2.788,-0.865,-0.812,1.649,-1.684,0.04,0.008
4,7.384,-2.456,298.517,-331.073,206.366,-34.941,-11.225,-2.394,377.148,-121.669,-124.101,39.001,1.781,-2.809,-0.865,-0.813,1.634,-1.695,0.052,0.011
5,7.511,-2.192,299.403,-324.847,210.002,-33.966,-11.075,-2.664,377.148,-121.669,-124.101,39.39,1.807,-2.749,-0.865,-0.812,1.631,-1.669,0.063,0.014
6,7.453,-2.145,298.983,-327.916,211.735,-32.651,-10.728,-2.179,376.73,-118.684,-125.791,38.334,1.824,-2.779,-0.876,-0.794,1.633,-1.672,0.073,0.017
7,7.774,-2.265,299.834,-327.962,208.247,-32.443,-11.175,-2.434,376.266,-115.369,-123.914,41.91,1.79,-2.771,-0.866,-0.772,1.604,-1.659,0.083,0.02
8,7.384,-2.19,300.285,-324.731,210.073,-32.895,-11.138,-2.215,375.838,-118.427,-125.664,40.445,1.801,-2.74,-0.879,-0.795,1.589,-1.658,0.092,0.023
9,7.479,-2.222,300.261,-318.473,206.551,-33.103,-10.514,-2.222,374.515,-115.305,-123.673,39.797,1.772,-2.687,-0.867,-0.776,1.565,-1.626,0.1,0.026
10,7.48,-2.092,300.706,-321.663,208.34,-32.054,-11.085,-2.266,374.956,-112.127,-125.477,41.136,1.785,-2.71,-0.879,-0.754,1.562,-1.624,0.107,0.03
11,7.609,-2.031,301.588,-321.546,208.411,-28.738,-10.826,-2.097,375.384,-109.069,-123.727,44.005,1.78,-2.701,-0.866,-0.732,1.559,-1.61,0.114,0.033
12,7.823,-1.648,302.04,-318.314,210.236,-39.178,-10.643,-2.398,375.384,-109.069,-123.727,43.719,1.794,-2.671,-0.865,-0.732,1.558,-1.597,0.12,0.037
13,7.825,-2.31,302.46,-315.246,208.504,-33.365,-11.01,-2.085,374.061,-105.947,-121.735,40.435,1.777,-2.64,-0.856,-0.714,1.531,-1.575,0.125,0.04
14,7.815,-1.88,302.03,-312.131,210.258,-38.138,-10.569,-2.528,374.074,-105.827,-125.29,41.279,1.794,-2.619,-0.879,-0.712,1.533,-1.564,0.13,0.044
15,7.721,-1.91,302.008,-318.478,206.678,-34.992,-11.008,-2.442,374.538,-109.143,-127.166,42.592,1.764,-2.672,-0.892,-0.734,1.519,-1.599,0.134,0.048
16,7.91,-1.635,303.332,-308.946,208.596,-34.274,-10.832,-2.18,374.074,-105.827,-125.29,43.285,1.773,-2.582,-0.879,-0.713,1.502,-1.55,0.137,0.053
17,7.648,-1.822,303.332,-308.946,208.596,-37.161,-10.847,-2.272,372.751,-102.706,-123.298,43.283,1.772,-2.581,-0.869,-0.694,1.489,-1.541,0.14,0.057
18,7.986,-1.383,303.753,-305.878,206.863,-36.304,-10.573,-2.272,373.215,-106.021,-125.175,46.167,1.756,-2.553,-0.88,-0.716,1.476,-1.54,0.143,0.062
19,7.776,-1.743,303.308,-302.688,205.075,-29.755,-11.006,-2.277,372.323,-105.764,-125.049,43.935,1.743,-2.529,-0.882,-0.715,1.464,-1.53,0.144,0.066
20,8.027,-1.649,304.625,-299.578,206.956,-37.517,-10.706,-1.823,371.869,-96.406,-123.111,40.783,1.752,-2.493,-0.869,-0.654,1.447,-1.482,0.145,0.071
21,7.95,-1.29,304.18,-296.388,205.167,-36.038,-10.678,-2.273,371.833,-90.032,-119.484,46.129,1.739,-2.471,-0.845,-0.609,1.462,-1.447,0.146,0.076
22,7.855,-1.773,304.632,-293.156,206.993,-37.063,-10.393,-2.318,371.882,-96.286,-126.665,43.682,1.752,-2.439,-0.893,-0.651,1.434,-1.456,0.146,0.082
23,8.119,-1.561,304.622,-286.973,207.015,-38.251,-10.807,-1.921,370.141,-90.179,-126.363,43.57,1.753,-2.388,-0.896,-0.614,1.41,-1.415,0.146,0.088
24,7.72,-1.918,305.925,-283.788,205.353,-36.39,-10.321,-1.474,369.677,-86.864,-124.487,43.999,1.73,-2.35,-0.883,-0.593,1.379,-1.389,0.145,0.094
25,8.038,-1.289,305.932,-277.367,205.39,-34.17,-10.592,-1.512,369.677,-86.864,-124.487,45.056,1.731,-2.299,-0.884,-0.593,1.379,-1.365,0.143,0.1
26,8.207,-1.95,306.797,-277.488,205.446,-35.891,-10.51,-1.569,369.641,-80.49,-120.859,39.722,1.728,-2.291,-0.859,-0.549,1.376,-1.339,0.142,0.107
27,8.202,-1.352,306.804,-271.067,205.483,-42.154,-10.282,-1.615,368.795,-80.564,-124.299,41.099,1.728,-2.24,-0.884,-0.551,1.351,-1.318,0.139,0.114
28,7.692,-1.537,307.676,-264.767,205.575,-36.663,-10.506,-1.474,368.34,-71.206,-122.361,41.13,1.722,-2.181,-0.872,-0.487,1.334,-1.258,0.136,0.121
29,7.829,-1.193,307.676,-264.767,205.575,-36.311,-10.413,-1.478,368.34,-71.206,-122.361,43.97,1.722,-2.182,-0.872,-0.487,1.335,-1.258,0.133,0.129
30,8.073,-1.058,308.549,-258.467,205.668,-38.799,-10.423,-1.75,367.876,-67.891,-120.485,41.066,1.719,-2.124,-0.86,-0.464,1.319,-1.221,0.129,0.138
31,8.263,-1.241,308.104,-255.277,203.879,-37.532,-10.437,-0.95,367.008,-61.471,-123.851,40.307,1.707,-2.1,-0.885,-0.423,1.295,-1.188,0.125,0.147
32,7.875,-0.65,308.546,-245.862,205.727,-38.686,-10.342,-0.855,366.994,-61.591,-120.297,41.842,1.719,-2.022,-0.86,-0.424,1.307,-1.154,0.12,0.156
33,8.265,-0.792,308.546,-245.862,205.727,-41.703,-10.267,-1.258,366.148,-61.665,-123.737,38.563,1.72,-2.021,-0.886,-0.424,1.282,-1.155,0.115,0.166
34,7.947,-0.797,308.977,-248.977,203.972,-38.434,-9.957,-0.633,365.684,-58.349,-121.86,37.56,1.702,-2.044,-0.873,-0.404,1.267,-1.155,0.11,0.176
35,7.739,-0.868,309.849,-242.677,204.065,-37.968,-10.266,-0.631,365.266,-55.365,-123.55,40.734,1.698,-1.987,-0.887,-0.383,1.238,-1.119,0.104,0.187
36,7.941,-1.083,311.168,-252.171,205.888,-41.46,-10.22,-0.816,364.838,-58.423,-125.3,38.873,1.706,-2.055,-0.9,-0.405,1.207,-1.164,0.098,0.198
37,8.169,-1.06,311.619,-248.94,207.713,-42.526,-9.776,-0.727,364.838,-58.423,-125.3,36.822,1.719,-2.026,-0.899,-0.405,1.206,-1.151,0.092,0.209
38,8.252,-0.953,312.914,-252.176,206.015,-37.421,-10.22,-0.951,364.397,-61.601,-123.496,42.063,1.699,-2.044,-0.889,-0.427,1.175,-1.174,0.085,0.221
39,8.306,-0.735,313.359,-255.366,207.803,-37.461,-9.915,-0.468,363.933,-58.286,-121.619,37.103,1.711,-2.068,-0.876,-0.406,1.174,-1.175,0.078,0.232
40,8.32,-1.299,314.241,-255.249,207.874,-38.546,-9.915,-0.631,363.087,-58.359,-125.059,41.408,1.707,-2.059,-0.902,-0.407,1.133,-1.173,0.07,0.244
41,8.261,-1.13,314.241,-255.249,207.874,-38.967,-10.146,-0.773,362.646,-61.537,-123.255,40.633,1.706,-2.06,-0.891,-0.429,1.132,-1.186,0.062,0.255
