"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,15.129,-4.556,309.406,20.041,-0.557,-25.985,-17.754,2.428,274.989,65.737,-65.451,57.154,0.044,0.179,-0.668,0.598,-0.964,0.376,0.015,0.039
2,15.242,-4.685,308.556,20.088,2.931,-23.37,-17.523,2.515,274.525,69.053,-63.574,58.305,0.073,0.18,-0.651,0.63,-0.935,0.392,0.022,0.06
3,15.101,-4.594,309.43,13.783,2.965,-20.327,-17.345,2.334,274.084,65.875,-61.771,54.72,0.073,0.128,-0.635,0.602,-0.952,0.351,0.029,0.081
4,15.444,-5.058,309.882,17.015,4.791,-22.465,-17.93,1.707,273.238,65.801,-65.21,57.816,0.089,0.156,-0.671,0.605,-0.986,0.366,0.036,0.102
5,15.128,-5.101,310.305,7.479,2.999,-26.103,-17.929,1.791,273.656,62.816,-63.521,54.925,0.073,0.078,-0.654,0.577,-0.985,0.311,0.043,0.123
6,15.457,-5.406,311.18,1.174,3.033,-21.367,-18.021,1.934,272.787,56.58,-63.468,53.852,0.074,0.027,-0.656,0.52,-1.019,0.257,0.048,0.144
7,15.835,-5.432,310.728,-2.058,1.207,-17.001,-17.266,0.909,273.205,53.596,-61.778,54.686,0.061,0.001,-0.637,0.495,-1,0.232,0.054,0.165
8,15.93,-5.42,311.18,1.174,3.033,-21.821,-17.786,1.176,273.228,47.102,-61.851,52.47,0.076,0.027,-0.639,0.434,-1.001,0.217,0.059,0.185
9,15.316,-5.635,311.61,-1.941,1.278,-20.679,-17.743,1.085,272.8,44.044,-63.602,54.213,0.059,0.002,-0.657,0.406,-1.034,0.191,0.064,0.205
10,15.528,-5.347,312.506,-1.899,4.893,-27.09,-18.095,0.822,272.8,31.388,-60.181,54.179,0.089,0.002,-0.626,0.289,-1.02,0.136,0.069,0.225
