"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,22.548,-5.098,376.205,600.96,-346.331,-111.883,-26.809,3.689,350.018,838.967,175.895,163.254,-2.279,4.071,1.201,6.078,-1.014,5.038,0.019,0.052
2,22.122,-4.961,374.933,597.938,-341.111,-109.386,-26.721,3.29,349.554,842.283,177.771,153.661,-2.252,4.064,1.216,6.111,-0.979,5.052,0.029,0.078
3,22.134,-5.127,374.061,591.638,-341.203,-109.484,-26.512,3.292,348.708,842.209,174.332,154.734,-2.258,4.031,1.195,6.125,-0.993,5.041,0.039,0.104
4,21.711,-5.676,373.641,588.57,-339.471,-111.144,-26.591,3.604,348.244,845.524,176.208,160.773,-2.25,4.016,1.21,6.157,-0.983,5.049,0.049,0.131
5,21.797,-5.6,374.085,585.38,-337.682,-115.424,-27.087,3.239,348.267,839.031,176.135,156.78,-2.235,3.99,1.208,6.11,-0.984,5.012,0.059,0.157
6,21.581,-5.952,374.96,579.075,-337.648,-112.298,-26.724,2.852,349.126,839.224,176.021,155.132,-2.23,3.939,1.205,6.098,-0.982,4.979,0.069,0.183
7,22.282,-5.772,376.262,582.26,-339.31,-115.125,-26.674,2.895,350.032,839.087,172.34,155.873,-2.232,3.946,1.175,6.081,-1.003,4.975,0.079,0.209
8,22.14,-5.798,377.127,582.139,-339.254,-109.359,-26.761,2.612,351.319,842.339,173.976,161.523,-2.226,3.936,1.182,6.083,-0.987,4.971,0.089,0.235
9,22.198,-5.36,378.43,585.324,-340.916,-115.452,-26.911,2.665,351.747,845.397,175.727,157.995,-2.23,3.943,1.193,6.097,-0.999,4.981,0.098,0.26
10,22.176,-5.118,378.406,591.582,-344.437,-110.458,-26.547,2.708,351.319,842.339,173.976,153.353,-2.254,3.984,1.183,6.082,-1.023,4.994,0.108,0.285
11,22.063,-4.998,378.406,591.582,-344.437,-107.999,-26.589,2.616,350.459,842.145,174.091,156.54,-2.254,3.984,1.187,6.096,-1.038,5,0.117,0.31
12,22.335,-5.481,378.406,591.582,-344.437,-112.666,-26.498,2.443,350.901,845.323,172.287,157.36,-2.253,3.985,1.172,6.112,-1.036,5.009,0.126,0.334
13,21.664,-5.697,378.416,585.399,-344.459,-108.965,-26.416,3.067,349.15,845.387,172.528,157.963,-2.255,3.944,1.18,6.141,-1.066,4.999,0.135,0.357
14,22.147,-5.702,378.43,585.324,-340.916,-107.393,-26.373,2.843,349.15,845.387,172.528,159.411,-2.23,3.944,1.18,6.142,-1.053,4.999,0.143,0.38
15,21.89,-6.013,377.988,575.909,-342.763,-110.036,-26.683,3.016,348.28,839.151,172.581,156.097,-2.246,3.886,1.183,6.111,-1.069,4.953,0.152,0.403
16,22.426,-6.133,378.012,569.651,-339.242,-114.404,-26.414,2.526,347.435,839.077,169.142,154.346,-2.22,3.844,1.161,6.127,-1.083,4.937,0.159,0.425
17,22.082,-6.143,376.709,566.466,-337.58,-110.118,-26.015,3.556,347.007,836.019,167.391,154.391,-2.218,3.836,1.151,6.109,-1.072,4.926,0.167,0.446
18,22.14,-6.23,377.615,560.325,-333.987,-113.313,-26.366,3.421,347.007,836.019,167.391,156.823,-2.188,3.785,1.15,6.11,-1.072,4.898,0.174,0.467
19,22.292,-6.577,378.052,550.714,-332.235,-107.116,-26.093,3.374,347.029,829.525,167.318,161.507,-2.173,3.717,1.15,6.062,-1.072,4.839,0.181,0.487
20,22.114,-7.122,379.378,547.641,-330.375,-110.67,-26.056,2.712,346.602,826.467,165.568,155.824,-2.154,3.685,1.139,6.049,-1.098,4.814,0.187,0.506
21,22.065,-7.061,380.253,541.336,-330.341,-116.345,-26.318,3.109,346.174,823.409,163.818,156.847,-2.149,3.634,1.127,6.033,-1.124,4.777,0.194,0.524
22,22.146,-6.617,381.579,538.263,-328.482,-113.428,-25.87,2.486,347.056,817.109,163.63,156.226,-2.129,3.6,1.124,5.973,-1.121,4.73,0.199,0.541
23,22.117,-7.226,382.444,538.141,-328.426,-110.331,-25.683,2.766,347.092,810.735,160.003,156.973,-2.124,3.593,1.098,5.925,-1.145,4.702,0.205,0.557
24,21.874,-7.195,383.747,541.326,-330.088,-115.269,-25.728,2.26,346.651,807.557,161.807,159.027,-2.128,3.602,1.112,5.911,-1.171,4.698,0.21,0.571
25,21.956,-7.286,384.193,525.532,-328.358,-109.806,-25.906,2.312,346.687,801.184,158.18,160.071,-2.114,3.493,1.085,5.863,-1.183,4.617,0.214,0.585
26,22.239,-7.311,385.066,531.832,-328.265,-110.78,-25.677,2.401,346.223,804.499,160.056,159.063,-2.108,3.527,1.101,5.895,-1.196,4.648,0.218,0.598
27,22.057,-7.666,384.624,522.417,-330.112,-112.261,-26.039,2.537,344.936,801.247,158.42,156.495,-2.123,3.47,1.092,5.893,-1.225,4.615,0.222,0.609
28,21.778,-7.888,384.648,516.159,-326.591,-109.76,-25.823,2.575,344.936,801.247,158.42,160.116,-2.1,3.429,1.092,5.893,-1.213,4.594,0.225,0.619
29,22.275,-8.368,385.1,519.391,-324.765,-106.97,-25.77,2.624,343.626,804.489,156.858,160.797,-2.084,3.447,1.085,5.939,-1.24,4.622,0.227,0.629
30,22.481,-8.208,385.068,519.227,-328.324,-108.092,-25.244,2.629,343.185,801.311,158.661,158.759,-2.108,3.446,1.101,5.923,-1.253,4.613,0.229,0.637
31,22.308,-7.581,385.927,525.602,-331.774,-110.858,-25.687,2.716,341.875,804.552,157.098,161.513,-2.126,3.479,1.093,5.97,-1.306,4.649,0.231,0.645
32,23.065,-7.083,387.219,534.97,-333.414,-112.302,-25.018,3.253,342.303,807.611,158.849,161.235,-2.128,3.527,1.106,5.983,-1.314,4.68,0.232,0.652
