"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,14.191,-5.518,364.954,297.123,-48.434,-66.292,-17.772,2.028,348.735,280.522,90.225,112.755,-0.298,2.083,0.607,2.037,-0.116,2.061,0.005,0.022
2,14.403,-5.624,364.954,297.123,-48.434,-64.626,-17.425,2.189,348.758,286.684,86.732,111.998,-0.298,2.083,0.582,2.082,-0.127,2.083,0.01,0.043
3,14.619,-5.393,365.396,306.538,-46.587,-64.703,-17.328,2.152,348.722,293.058,90.359,110.301,-0.284,2.146,0.609,2.128,-0.115,2.137,0.015,0.064
4,14.137,-5.169,365.824,316.028,-48.283,-63.82,-17.416,2.466,348.731,299.101,90.42,109.275,-0.297,2.208,0.609,2.172,-0.128,2.19,0.02,0.085
5,14.502,-5.027,364.519,325.447,-46.562,-66.247,-17.465,2.336,349.173,302.279,88.616,109.256,-0.285,2.281,0.595,2.192,-0.1,2.238,0.025,0.105
6,14.453,-5.176,364.946,334.937,-48.258,-66.28,-17.3,2.908,349.15,308.772,88.689,106.748,-0.296,2.345,0.596,2.238,-0.113,2.293,0.029,0.125
7,14.331,-4.506,364.492,344.31,-50.025,-66.856,-17.176,2.685,348.696,318.13,90.627,111.713,-0.309,2.412,0.611,2.31,-0.112,2.362,0.034,0.145
8,14.594,-4.559,363.197,347.546,-48.326,-69.969,-17.538,3.342,348.255,327.608,89.011,109.886,-0.298,2.443,0.599,2.38,-0.099,2.412,0.038,0.166
9,14.226,-4.309,363.625,357.036,-50.022,-64.964,-17.266,2.808,348.682,330.667,90.761,110.632,-0.31,2.506,0.612,2.401,-0.099,2.454,0.042,0.186
10,14.225,-4.37,362.75,363.341,-50.056,-68.949,-17.494,3.174,349.551,336.903,90.708,109.589,-0.311,2.556,0.61,2.439,-0.071,2.499,0.047,0.207
11,14.419,-3.979,362.764,363.266,-46.513,-65.349,-17.496,3.483,348.669,343.203,90.895,109.272,-0.286,2.554,0.612,2.49,-0.072,2.523,0.051,0.228
12,14.139,-4.546,362.32,366.456,-48.302,-65.547,-17.675,3.35,349.097,346.261,92.645,107.514,-0.3,2.581,0.624,2.51,-0.059,2.546,0.055,0.249
13,14.376,-3.72,361.889,369.571,-46.547,-67.059,-17.81,3.343,349.097,346.261,92.645,107.743,-0.287,2.604,0.624,2.51,-0.046,2.558,0.059,0.27
14,14.074,-3.827,361.003,363.345,-50.183,-65.415,-17.63,3.671,349.097,346.261,92.645,103.247,-0.314,2.567,0.624,2.509,-0.045,2.538,0.063,0.292
15,14.297,-3.946,361.448,360.156,-48.394,-63.994,-17.356,3.567,349.097,346.261,92.645,111.73,-0.301,2.542,0.625,2.509,-0.045,2.526,0.067,0.314
16,14.199,-3.902,361.471,353.898,-44.873,-68.549,-17.575,2.896,349.979,339.961,92.458,107.432,-0.276,2.498,0.621,2.459,-0.019,2.479,0.072,0.335
17,14.026,-3.991,361.02,350.666,-46.698,-67.078,-17.448,3.121,350.015,333.587,88.831,108.159,-0.29,2.478,0.595,2.412,-0.031,2.446,0.076,0.356
