"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,7.645,-1.43,262.285,-209.466,-91.923,-15.912,-9.452,-2.387,270.355,-279.3,105.743,12.265,-0.861,-2.023,0.959,-2.615,0.236,-2.324,0,-0.004
2,7.137,-1.093,262.285,-209.466,-91.923,-18.352,-9.185,-2.646,270.355,-279.3,105.743,10.248,-0.863,-2.024,0.96,-2.614,0.235,-2.324,0.001,-0.008
3,7.297,-1.419,262.285,-209.466,-91.923,-17.249,-9.541,-2.878,270.783,-276.242,107.494,10.515,-0.862,-2.023,0.973,-2.581,0.252,-2.306,0.001,-0.011
4,7.858,-1.69,262.285,-209.466,-91.923,-18.461,-9.73,-2.782,269.032,-276.178,107.735,9.044,-0.86,-2.022,0.981,-2.597,0.217,-2.313,0.002,-0.014
5,7.668,-1.661,261.833,-212.698,-93.749,-16.654,-9.554,-2.341,269.473,-273,105.931,9.001,-0.88,-2.057,0.963,-2.565,0.219,-2.314,0.003,-0.017
6,7.771,-1.345,261.833,-212.698,-93.749,-19.79,-9.683,-2.475,269.032,-276.178,107.735,14.689,-0.88,-2.058,0.982,-2.598,0.218,-2.332,0.004,-0.02
7,7.501,-1.714,261.833,-212.698,-93.749,-20.674,-9.28,-2.836,269.045,-276.058,104.181,7.289,-0.881,-2.057,0.949,-2.596,0.202,-2.33,0.004,-0.023
8,7.847,-1.48,261.389,-209.508,-95.538,-19.513,-9.203,-2.749,269.473,-273,105.931,10.832,-0.898,-2.03,0.965,-2.563,0.221,-2.301,0.005,-0.025
9,7.601,-1.042,260.982,-212.651,-90.261,-24.924,-9.157,-2.97,269.473,-273,105.931,3.001,-0.849,-2.066,0.965,-2.562,0.255,-2.318,0.006,-0.027
10,7.248,-1.253,260.968,-212.576,-93.805,-21.128,-9.505,-2.79,269.473,-273,105.931,7.935,-0.885,-2.064,0.964,-2.563,0.237,-2.318,0.007,-0.03
11,7.631,-1.615,261.403,-209.583,-91.994,-18.745,-9.591,-3.012,270.319,-272.926,109.371,7.635,-0.865,-2.03,0.993,-2.553,0.271,-2.296,0.008,-0.032
12,7.154,-1.257,261.413,-215.766,-92.016,-19.811,-9.279,-2.385,271.224,-273.064,105.69,11.62,-0.867,-2.092,0.956,-2.549,0.272,-2.324,0.009,-0.033
13,7.72,-1.432,261.864,-212.534,-90.19,-18.78,-9.058,-2.828,270.76,-269.748,107.567,8.42,-0.845,-2.056,0.976,-2.52,0.271,-2.292,0.01,-0.035
14,7.844,-1.098,260.517,-215.808,-95.63,-23.462,-9.453,-2.878,271.224,-273.064,105.69,9.794,-0.902,-2.1,0.955,-2.547,0.275,-2.328,0.011,-0.037
15,7.502,-1.134,261.413,-215.766,-92.016,-22.954,-9.494,-2.791,271.652,-270.005,107.44,5.921,-0.865,-2.092,0.97,-2.514,0.289,-2.307,0.013,-0.038
