"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,7.951,-8.37,362.942,-341.106,-63.896,-20.733,-10.759,4.218,321.158,-40.429,-40.901,71.19,-0.425,-2.364,-0.357,-0.333,-1.091,-1.411,0.002,0.002
2,7.552,-8.415,362.498,-337.916,-65.685,-22.079,-10.699,4.346,320.73,-43.488,-42.651,72.613,-0.439,-2.345,-0.371,-0.358,-1.106,-1.412,0.005,0.003
3,7.569,-7.923,361.615,-338.033,-65.756,-21.693,-10.935,3.896,321.158,-40.429,-40.901,72.866,-0.441,-2.353,-0.357,-0.332,-1.079,-1.402,0.008,0.005
4,7.711,-7.81,361.195,-341.101,-64.023,-18.997,-10.788,3.499,320.707,-49.65,-39.158,70.146,-0.429,-2.377,-0.343,-0.404,-1.067,-1.449,0.011,0.007
5,7.173,-8.088,361.195,-341.101,-64.023,-25.404,-10.441,3.988,320.73,-43.488,-42.651,71.939,-0.43,-2.376,-0.37,-0.357,-1.08,-1.426,0.014,0.009
6,7.737,-7.922,361.195,-341.101,-64.023,-21.632,-10.84,3.546,321.576,-43.414,-39.212,67.282,-0.429,-2.377,-0.343,-0.354,-1.052,-1.424,0.017,0.011
7,7.44,-7.881,361.202,-334.68,-63.986,-23.046,-10.346,3.812,321.576,-43.414,-39.212,68.387,-0.429,-2.332,-0.342,-0.355,-1.051,-1.401,0.02,0.013
8,7.463,-8.194,360.751,-337.911,-65.812,-22.365,-10.711,3.582,321.576,-43.414,-39.212,66.512,-0.443,-2.357,-0.343,-0.354,-1.052,-1.413,0.024,0.015
9,7.529,-7.967,361.202,-334.68,-63.986,-23.044,-10.97,4.222,322.004,-40.356,-37.461,68.731,-0.429,-2.332,-0.329,-0.331,-1.038,-1.389,0.027,0.018
10,7.644,-8.061,361.202,-334.68,-63.986,-22.665,-10.755,4.573,322.017,-40.236,-41.015,73.32,-0.429,-2.331,-0.357,-0.331,-1.05,-1.389,0.031,0.02
11,7.519,-8.515,360.741,-331.728,-65.79,-21.683,-10.623,4.388,322.017,-40.236,-41.015,70.102,-0.442,-2.312,-0.356,-0.331,-1.05,-1.378,0.035,0.022
12,7.546,-7.782,360.772,-331.565,-62.231,-17.945,-10.655,4.219,322.445,-37.178,-39.265,68.424,-0.417,-2.313,-0.342,-0.306,-1.023,-1.366,0.039,0.025
13,7.627,-7.954,360.32,-334.796,-64.057,-22.327,-10.978,4.204,322.445,-37.178,-39.265,69.316,-0.43,-2.338,-0.343,-0.306,-1.023,-1.378,0.043,0.028
14,7.483,-7.876,360.296,-328.539,-67.579,-22.679,-10.674,4.26,322.445,-37.178,-39.265,70.126,-0.456,-2.294,-0.342,-0.306,-1.036,-1.355,0.047,0.03
15,7.7,-8.013,360.772,-331.565,-62.231,-21.308,-10.449,4.301,322.445,-37.178,-39.265,73.774,-0.417,-2.312,-0.341,-0.306,-1.022,-1.365,0.051,0.033
16,7.687,-8.542,360.741,-331.728,-65.79,-22.081,-10.535,3.904,322.017,-40.236,-41.015,70.508,-0.442,-2.312,-0.356,-0.329,-1.05,-1.377,0.056,0.036
17,7.699,-8.428,361.192,-328.497,-63.964,-21.732,-10.354,3.765,322.004,-40.356,-37.461,71.619,-0.429,-2.287,-0.327,-0.33,-1.036,-1.364,0.06,0.039
18,7.386,-8.151,360.772,-331.565,-62.231,-21.299,-10.13,3.449,321.576,-43.414,-39.212,73.011,-0.418,-2.312,-0.341,-0.354,-1.038,-1.389,0.064,0.042
