"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,18.536,-1.617,327.248,25.406,119.701,-12.747,-21.05,-2.93,259.801,60.946,-24.316,13.737,0.986,0.202,-0.318,0.607,-0.905,0.381,-0.005,-0.016
2,18.267,-1.029,328.121,31.706,119.793,-9.613,-20.645,-2.529,259.801,60.946,-24.316,15.955,0.983,0.249,-0.316,0.605,-0.92,0.406,-0.007,-0.024
3,18.581,-1.608,327.69,34.821,121.548,-14.463,-20.73,-2.976,260.242,64.124,-26.119,6.672,0.999,0.275,-0.334,0.637,-0.902,0.435,-0.01,-0.031
4,18.676,-1.651,327.256,31.827,119.737,-10.661,-20.699,-2.671,260.684,67.302,-27.923,11.623,0.986,0.252,-0.351,0.666,-0.901,0.436,-0.012,-0.039
5,18.499,-1.26,327.721,34.984,125.106,-11.701,-20.874,-2.75,260.242,64.124,-26.119,10.234,1.026,0.275,-0.334,0.636,-0.888,0.435,-0.014,-0.046
6,18.858,-1.444,327.7,28.638,121.526,-9.951,-20.971,-2.888,260.242,64.124,-26.119,11.229,0.999,0.226,-0.335,0.637,-0.903,0.408,-0.017,-0.053
7,18.583,-1.496,327.27,31.753,123.281,-11.363,-20.74,-2.845,259.779,67.439,-24.243,10.562,1.013,0.251,-0.316,0.67,-0.889,0.437,-0.019,-0.06
8,18.757,-0.99,327.69,34.821,121.548,-8.896,-20.645,-2.481,259.779,67.439,-24.243,17.764,0.999,0.273,-0.316,0.669,-0.904,0.448,-0.021,-0.066
9,18.28,-1.195,327.256,31.827,119.737,-10.864,-20.419,-2.435,259.824,67.108,-27.809,9.247,0.985,0.251,-0.35,0.665,-0.919,0.434,-0.023,-0.073
10,18.446,-1.043,326.826,34.942,121.492,-11.701,-20.789,-2.383,259.36,70.424,-25.932,10.284,1,0.275,-0.333,0.699,-0.905,0.462,-0.025,-0.079
11,18.45,-1.57,326.826,34.942,121.492,-14.557,-20.485,-2.481,259.36,70.424,-25.932,9.238,1,0.276,-0.332,0.699,-0.905,0.463,-0.027,-0.084
12,18.19,-1.176,326.826,34.942,121.492,-6.375,-20.795,-2.532,258.896,73.739,-24.055,6.999,1,0.275,-0.316,0.733,-0.907,0.478,-0.029,-0.09
13,18.192,-0.983,327.246,38.011,119.759,-9.223,-20.616,-2.264,258.896,73.739,-24.055,9.872,0.985,0.298,-0.315,0.732,-0.922,0.49,-0.031,-0.095
14,18.211,-1.233,327.246,38.011,119.759,-16.379,-21.061,-2.303,259.324,76.797,-22.305,8.761,0.985,0.299,-0.299,0.761,-0.906,0.503,-0.032,-0.1
15,18.357,-0.862,327.246,38.011,119.759,-12.497,-20.798,-2.796,259.765,79.975,-24.109,13.466,0.985,0.298,-0.315,0.793,-0.904,0.517,-0.034,-0.104
16,18.091,-1.409,327.246,38.011,119.759,-15.301,-20.701,-2.135,259.347,82.96,-25.798,9.483,0.985,0.299,-0.332,0.821,-0.92,0.53,-0.036,-0.109
17,18.365,-1.249,327.698,41.242,121.585,-8.614,-20.888,-2.208,258.883,86.275,-23.921,9.616,0.998,0.323,-0.315,0.855,-0.922,0.558,-0.038,-0.112
18,18.195,-1.25,328.118,44.311,119.852,-9.849,-20.937,-2.122,258.883,86.275,-23.921,10.633,0.983,0.347,-0.315,0.855,-0.937,0.571,-0.039,-0.116
19,18.495,-0.769,327.684,41.317,118.041,-14.888,-21.066,-2.221,258.883,86.275,-23.921,9.481,0.971,0.323,-0.315,0.855,-0.937,0.558,-0.041,-0.119
20,18.364,-1.136,328.538,47.379,118.119,-9.526,-20.888,-1.77,258.883,86.275,-23.921,10.948,0.969,0.37,-0.315,0.853,-0.952,0.583,-0.043,-0.121
21,18.003,-0.857,329.421,47.496,118.19,-13.74,-20.354,-1.997,258.465,89.26,-25.611,11.291,0.966,0.369,-0.33,0.885,-0.983,0.596,-0.045,-0.123
22,18.228,-0.984,329.421,47.496,118.19,-10.986,-20.584,-2.004,257.56,89.397,-21.93,11.597,0.966,0.369,-0.295,0.889,-0.987,0.597,-0.047,-0.125
23,18.529,-0.463,329.421,47.496,118.19,-9.197,-20.758,-1.868,258.037,86.201,-27.361,9.133,0.967,0.368,-0.349,0.856,-1,0.582,-0.049,-0.126
24,18.398,-0.602,329.421,47.496,118.19,-14.253,-20.758,-1.765,257.596,83.023,-25.557,7.763,0.967,0.368,-0.332,0.825,-1.001,0.569,-0.051,-0.127
25,18.142,-0.764,329.865,44.306,119.979,-9.351,-20.71,-1.857,257.155,79.845,-23.753,8.796,0.979,0.343,-0.314,0.796,-1.004,0.542,-0.053,-0.128
26,18.345,-0.786,329.423,34.891,118.131,-12.477,-20.803,-2.445,256.727,76.787,-25.504,9.762,0.966,0.271,-0.333,0.769,-1.02,0.489,-0.056,-0.129
