"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,14.952,3.311,288.153,547.807,27.043,-79.314,-16.895,-3.423,288.226,387.204,120.962,66.982,0.29,4.817,1.008,3.424,0.651,4.121,0.005,0.023
2,15.217,3.457,286.858,551.044,28.742,-78.684,-16.551,-4.147,286.916,390.446,119.399,65.598,0.307,4.867,1,3.471,0.655,4.169,0.008,0.037
3,14.981,2.832,285.541,547.933,26.861,-82.704,-16.888,-4.261,287.37,381.087,117.461,70.248,0.291,4.864,0.98,3.383,0.673,4.121,0.011,0.053
4,14.854,2.599,283.787,541.517,26.697,-81.054,-16.667,-4.849,287.383,368.551,117.327,71.634,0.291,4.838,0.98,3.274,0.709,4.051,0.014,0.07
5,14.991,1.539,283.345,532.102,24.85,-83.796,-16.745,-6.231,288.265,362.251,117.14,65.608,0.275,4.765,0.975,3.213,0.726,3.982,0.017,0.088
6,14.786,1.05,283.792,516.307,26.58,-81.77,-17.056,-6.537,289.184,349.578,113.325,67.68,0.29,4.617,0.937,3.093,0.724,3.848,0.02,0.107
7,14.816,1.208,285.097,506.888,24.859,-82.392,-16.819,-6.853,290.066,343.278,113.138,63.42,0.273,4.512,0.933,3.029,0.705,3.764,0.024,0.126
8,14.248,0.778,285.09,500.466,24.822,-84.019,-17.208,-6.942,290.948,336.978,112.95,67.329,0.271,4.456,0.928,2.965,0.719,3.703,0.028,0.144
9,14.363,0.673,286.416,497.393,26.682,-83.705,-17.172,-6.896,291.366,333.994,114.64,63.78,0.287,4.409,0.941,2.935,0.715,3.666,0.032,0.163
10,14.509,0.332,288.163,497.388,26.809,-81.375,-16.909,-6.985,291.794,337.052,116.39,64.494,0.286,4.383,0.956,2.958,0.695,3.666,0.036,0.181
11,14.995,0.631,288.583,500.457,25.076,-85.604,-17.119,-6.536,292.245,346.273,114.647,67.034,0.272,4.403,0.938,3.032,0.68,3.713,0.04,0.199
12,14.493,0.864,289.907,509.988,26.994,-83.343,-17.316,-6.005,292.222,352.766,114.72,68.429,0.286,4.465,0.938,3.087,0.659,3.773,0.045,0.217
13,15.296,1.495,289.453,519.361,25.227,-83.355,-16.679,-5.599,292.232,358.809,114.781,68.199,0.274,4.552,0.941,3.138,0.664,3.842,0.049,0.234
14,15.158,2.253,289.474,525.708,28.808,-85.984,-16.643,-5.107,291.35,365.109,114.969,69.61,0.305,4.605,0.946,3.2,0.663,3.9,0.053,0.251
15,15.382,1.828,289.45,531.966,25.286,-85.485,-16.522,-5.258,290.863,374.917,116.918,62.469,0.275,4.662,0.965,3.292,0.648,3.975,0.057,0.269
16,14.888,2.065,289.472,538.313,28.866,-86.76,-16.256,-5.438,290.431,377.782,118.783,63.168,0.305,4.716,0.983,3.322,0.663,4.018,0.06,0.286
17,14.943,2.318,289.91,541.619,27.149,-82.992,-16.57,-5.565,289.99,387.26,117.167,66.082,0.289,4.737,0.97,3.411,0.631,4.074,0.064,0.304
18,14.774,2.456,288.628,544.781,32.391,-82.566,-16.806,-5.124,288.667,390.382,119.158,65.6,0.336,4.786,0.991,3.453,0.664,4.119,0.068,0.322
19,14.473,2.801,288.626,557.385,32.449,-89.836,-16.945,-4.812,289.118,399.603,117.415,64.895,0.336,4.896,0.974,3.527,0.665,4.211,0.071,0.341
20,14.683,2.625,286.91,557.554,35.881,-83.187,-17.119,-4.764,287.785,396.682,119.345,65.244,0.369,4.927,0.994,3.518,0.699,4.221,0.075,0.36
21,14.648,2.509,285.586,548.022,33.963,-91.168,-16.597,-4.677,286.511,393.55,114.155,63.814,0.353,4.865,0.955,3.505,0.673,4.184,0.078,0.38
22,14.849,1.919,284.262,538.49,32.044,-90.039,-16.316,-5.347,286.524,381.014,114.021,60.633,0.338,4.805,0.954,3.396,0.693,4.098,0.081,0.4
23,14.942,2.158,284.265,525.886,31.986,-89.7,-16.534,-6.055,287.87,371.398,111.957,65.264,0.338,4.691,0.931,3.298,0.708,3.99,0.085,0.42
24,14.786,1.551,285.14,519.581,32.02,-89.629,-16.744,-6.635,287.456,355.804,110.073,63.098,0.337,4.623,0.915,3.167,0.673,3.892,0.088,0.439
25,15.039,1.162,286.882,500.55,32.051,-87.399,-16.642,-6.626,288.828,333.772,104.321,60.981,0.336,4.428,0.86,2.958,0.638,3.69,0.091,0.458
26,14.414,1.066,288.187,491.13,30.33,-90.053,-16.66,-7.331,289.746,308.443,103.926,59.903,0.317,4.325,0.854,2.729,0.617,3.525,0.094,0.476
27,14.998,1.087,289.085,478.568,33.886,-86.92,-16.495,-7.411,290.201,299.085,101.988,61.394,0.349,4.201,0.836,2.643,0.615,3.421,0.097,0.492
28,14.683,1.048,289.96,472.263,33.92,-88.271,-16.345,-7.323,291.547,289.47,99.924,59.606,0.348,4.133,0.815,2.547,0.613,3.338,0.1,0.506
29,14.325,0.471,291.255,469.027,32.221,-89.502,-16.556,-7.365,290.678,283.233,99.978,58.907,0.33,4.089,0.817,2.5,0.562,3.295,0.102,0.519
30,15.21,0.837,291.707,472.258,34.047,-85.338,-16.29,-7.18,291.132,273.875,98.04,56.826,0.348,4.109,0.8,2.414,0.563,3.262,0.104,0.529
31,14.705,0.642,292.137,469.143,32.292,-92.729,-16.564,-7.359,289.809,276.997,100.031,61.706,0.331,4.077,0.82,2.453,0.529,3.268,0.106,0.538
32,15.128,1.051,292.579,478.558,34.14,-86.316,-16.56,-6.92,289.786,283.49,100.104,58.918,0.348,4.151,0.821,2.508,0.528,3.334,0.107,0.546
33,14.756,1.572,293.007,488.048,32.444,-94.096,-16.607,-6.64,289.796,289.533,100.165,60.725,0.331,4.225,0.821,2.56,0.512,3.397,0.108,0.552
34,15.346,1.421,292.598,497.51,37.779,-85.235,-16.612,-6.616,288.913,295.833,100.353,63.871,0.38,4.314,0.825,2.624,0.529,3.474,0.109,0.557
35,15.615,1.802,291.709,503.889,34.201,-88.371,-16.191,-6.26,288.436,311.685,102.363,60.316,0.351,4.381,0.846,2.766,0.533,3.578,0.109,0.561
36,14.846,2.332,291.707,516.494,34.26,-87.078,-16.646,-6.348,288.851,327.279,104.248,61.691,0.349,4.489,0.86,2.9,0.547,3.698,0.109,0.565
37,15.178,3.179,291.284,526.03,36.051,-88.491,-16.384,-5.953,287.469,343.268,109.939,64.248,0.366,4.576,0.915,3.054,0.563,3.82,0.109,0.568
38,15.05,3.223,291.281,538.635,36.11,-92.089,-16.259,-5.152,287.465,361.847,110.134,56.782,0.366,4.686,0.917,3.215,0.565,3.955,0.109,0.572
39,15.226,3.818,290.848,554.354,37.923,-92.632,-16.225,-4.535,288.285,386.993,113.842,60.022,0.383,4.828,0.947,3.425,0.613,4.13,0.109,0.577
40,15.039,3.733,291.276,563.844,36.227,-89.949,-16.281,-3.323,288.236,405.903,117.603,58.642,0.367,4.904,0.98,3.588,0.612,4.25,0.109,0.582
41,15.111,4.166,290.853,573.38,38.019,-91.136,-16.734,-3.022,288.628,427.99,119.56,64.605,0.384,4.993,0.995,3.777,0.644,4.387,0.108,0.589
42,14.928,3.869,290.843,579.564,38.041,-91.901,-16.749,-2.715,288.196,443.511,118.005,63.54,0.383,5.048,0.982,3.918,0.629,4.486,0.108,0.597
43,15.071,3.903,290.872,592.332,41.658,-89.7,-16.85,-2.803,287.314,449.811,118.192,63.543,0.415,5.159,0.987,3.986,0.629,4.576,0.108,0.607
44,14.908,3.808,290.449,601.868,43.45,-89.505,-16.684,-2.714,285.54,456.368,118.506,67.114,0.431,5.25,0.996,4.069,0.614,4.665,0.108,0.619
45,14.858,3.668,290.004,605.058,41.661,-90.921,-16.45,-3.252,284.717,449.801,114.993,65.35,0.416,5.287,0.969,4.024,0.585,4.661,0.108,0.632
46,14.622,3.645,289.584,601.99,43.394,-88.416,-16.313,-3.353,284.289,446.743,113.243,72.011,0.431,5.268,0.955,4.003,0.585,4.641,0.108,0.646
47,14.268,3.538,288.702,601.873,43.323,-93.333,-16.213,-3.565,283.42,440.506,113.296,66.058,0.43,5.283,0.959,3.96,0.587,4.628,0.108,0.662
48,14.601,3.447,289.553,601.826,39.835,-90.568,-16.166,-4.411,284.339,427.833,109.482,66.05,0.4,5.267,0.922,3.837,0.554,4.559,0.107,0.679
49,15.089,3.174,289.999,586.032,41.565,-90.925,-15.983,-4.417,283.897,424.655,111.285,65.307,0.416,5.122,0.94,3.815,0.554,4.475,0.107,0.697
50,14.948,3.193,290.43,582.917,39.811,-87.949,-16.556,-4.634,284.779,418.355,111.098,65.28,0.399,5.087,0.933,3.747,0.551,4.424,0.106,0.715
51,15.467,2.889,291.305,576.612,39.845,-93.542,-16.381,-5.124,286.103,415.233,109.107,64.945,0.4,5.018,0.912,3.704,0.551,4.367,0.106,0.733
52,14.945,2.568,292.179,570.307,39.879,-89.355,-16.557,-5.121,286.521,412.249,110.796,62.132,0.398,4.949,0.925,3.672,0.547,4.317,0.105,0.751
53,15.118,2.531,292.6,573.376,38.146,-86.894,-16.277,-5.126,287.413,411.991,110.67,64.998,0.383,4.969,0.922,3.659,0.548,4.32,0.104,0.769
54,14.995,2.18,293.482,573.492,38.217,-87.979,-16.637,-5.081,288.71,421.286,112.367,65.302,0.382,4.956,0.932,3.724,0.561,4.345,0.103,0.787
55,15.12,2.051,294.347,573.371,38.273,-89.36,-17.27,-4.545,289.556,434.016,112.386,66.659,0.381,4.941,0.927,3.823,0.558,4.386,0.102,0.805
56,14.997,2.954,293.924,582.907,40.064,-90.211,-16.916,-4.237,289.102,443.374,114.324,66.361,0.397,5.027,0.946,3.91,0.575,4.473,0.101,0.822
57,15.13,2.931,293.477,598.702,38.334,-88.633,-16.665,-3.978,289.088,455.91,114.458,69.236,0.383,5.172,0.949,4.019,0.578,4.6,0.101,0.84
58,15.265,3.017,293.075,614.585,43.706,-87.488,-16.537,-3.882,289.503,471.504,116.342,66.897,0.431,5.316,0.964,4.15,0.626,4.737,0.1,0.858
59,15.071,3.588,294.368,623.953,42.066,-89.967,-16.598,-3.181,289.026,487.356,118.353,68.544,0.414,5.372,0.983,4.294,0.591,4.838,0.099,0.877
60,14.682,4.31,294.848,639.953,47.509,-88.02,-16.821,-2.42,287.262,499.956,118.728,68.498,0.459,5.498,0.992,4.429,0.573,4.971,0.098,0.896
61,15.062,5.012,293.994,652.604,51.055,-89.304,-16.563,-1.939,285.52,518.718,115.61,67.458,0.492,5.621,0.971,4.621,0.561,5.129,0.097,0.917
62,14.887,5.519,293.548,668.398,49.325,-86.046,-16.587,-1.492,283.756,531.318,115.984,70.284,0.477,5.765,0.98,4.761,0.531,5.271,0.096,0.938
63,15.327,5.938,292.694,681.05,52.871,-87.64,-16.175,-1.492,282.005,531.381,116.225,73.5,0.511,5.89,0.99,4.791,0.533,5.351,0.095,0.962
64,14.93,6.556,292.271,690.586,54.663,-85.059,-15.658,-1.591,280.705,540.666,114.723,71.395,0.526,5.979,0.983,4.898,0.519,5.449,0.094,0.987
65,14.872,6.07,292.723,693.818,56.488,-87.852,-15.479,-1.328,279.813,540.923,114.85,69.932,0.541,6,0.988,4.915,0.502,5.47,0.093,1.013
66,15.106,5.967,292.269,703.191,54.721,-86.744,-15.434,-1.239,279.813,540.923,114.85,68.142,0.527,6.091,0.988,4.915,0.504,5.516,0.092,1.041
67,14.932,5.856,293.172,709.654,58.373,-85.666,-15.57,-1.587,280.718,540.785,111.169,72.091,0.556,6.128,0.951,4.899,0.501,5.527,0.09,1.07
68,15.022,6.157,293.624,712.886,60.198,-88.148,-15.661,-1.137,281.587,547.022,111.116,72.139,0.572,6.146,0.947,4.938,0.516,5.555,0.089,1.101
69,15.014,5.807,294.488,712.765,60.254,-86.103,-16.109,-1.002,281.587,547.022,111.116,71.74,0.57,6.128,0.946,4.938,0.498,5.546,0.087,1.132
70,15.08,4.937,294.94,715.996,62.08,-88.21,-15.656,-1.178,282.492,546.884,107.435,69.673,0.586,6.149,0.911,4.921,0.498,5.549,0.085,1.165
71,15.088,5.432,296.677,722.175,62.228,-87.654,-15.836,-1.142,282.456,553.258,111.062,68.588,0.583,6.165,0.943,4.979,0.478,5.586,0.084,1.198
72,15.308,6.066,297.129,725.406,64.054,-90.088,-15.582,-1.283,282.897,556.436,109.258,68.954,0.599,6.181,0.926,5,0.478,5.605,0.082,1.232
73,15.576,6.141,297.557,734.896,62.358,-89.444,-16.03,-1.059,282.038,556.243,109.373,64.948,0.584,6.253,0.929,5.013,0.446,5.65,0.079,1.266
74,15.016,6.691,298.008,738.128,64.184,-92.447,-16.128,-0.827,280.728,559.484,107.81,70.284,0.597,6.269,0.919,5.065,0.412,5.685,0.077,1.301
75,15.105,6.956,297.134,744.432,64.15,-88.974,-15.268,-1.375,280.3,556.426,106.06,69.277,0.599,6.34,0.907,5.047,0.415,5.713,0.075,1.336
76,14.968,6.871,297.134,744.432,64.15,-91.265,-15.721,-0.741,279.431,550.19,106.113,69.263,0.599,6.341,0.909,5.004,0.398,5.693,0.072,1.372
77,15.282,7.01,295.831,741.247,65.811,-88.529,-15.359,-0.778,279.013,553.174,104.424,69.694,0.617,6.341,0.896,5.039,0.418,5.709,0.069,1.408
78,15.021,7.168,296.703,747.548,65.904,-89.905,-15.404,-1.057,279.013,553.174,104.424,67.819,0.615,6.375,0.896,5.04,0.4,5.728,0.066,1.444
