"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,1.881,-1.484,275.966,-106.673,154.381,-12.547,-3.512,-2.398,257.38,-215.128,-9.125,6.746,1.428,-0.976,-0.104,-2.114,0.29,-1.525,-0.001,0
2,1.962,-2.109,275.514,-109.905,152.555,-12.668,-3.603,-2.08,257.38,-215.128,-9.125,11.409,1.414,-1.006,-0.104,-2.115,0.292,-1.541,-0.001,0
3,2.321,-1.696,276.417,-103.441,156.207,-10.787,-3.869,-1.992,257.38,-215.128,-9.125,8.5,1.444,-0.944,-0.105,-2.115,0.289,-1.509,-0.001,0
4,1.973,-1.421,277.292,-109.746,156.241,-7.252,-3.871,-2.222,257.38,-215.128,-9.125,4.569,1.438,-1,-0.105,-2.114,0.27,-1.537,-0.001,0
5,2.142,-1.751,276.417,-103.441,156.207,-5.611,-4.006,-2.122,257.38,-215.128,-9.125,7.083,1.443,-0.944,-0.105,-2.115,0.289,-1.509,-0.001,0
6,1.912,-1.925,276.396,-109.788,152.626,-9.469,-3.689,-2.401,256.511,-221.364,-9.072,3.127,1.409,-1.002,-0.104,-2.183,0.254,-1.57,-0.001,0
7,1.782,-1.625,276.848,-106.556,154.452,-8.738,-3.702,-2.526,256.939,-218.306,-7.321,0.632,1.423,-0.972,-0.087,-2.148,0.27,-1.538,-0.002,0
8,2.222,-1.628,276.417,-103.441,156.207,-8.719,-3.475,-2.259,256.939,-218.306,-7.321,3.891,1.443,-0.945,-0.086,-2.149,0.289,-1.525,-0.002,0
9,1.911,-1.535,277.292,-109.746,156.241,-6.364,-3.688,-1.986,256.939,-218.306,-7.321,0.683,1.438,-1,-0.087,-2.15,0.269,-1.553,-0.002,0
10,1.792,-1.675,276.862,-106.631,157.995,-7.688,-3.746,-2.215,256.511,-221.364,-9.072,0.669,1.456,-0.972,-0.104,-2.183,0.269,-1.555,-0.002,-0.001
11,2.23,-1.895,277.736,-112.936,158.029,-10.429,-3.557,-2.162,256.975,-224.679,-10.949,3.909,1.453,-1.026,-0.122,-2.212,0.252,-1.596,-0.002,-0.001
12,2.537,-2.015,276.84,-112.978,154.415,-2.534,-3.748,-2.17,256.511,-221.364,-9.072,0.987,1.426,-1.029,-0.104,-2.184,0.254,-1.584,-0.003,-0.001
13,1.93,-1.689,277.736,-112.936,158.029,-6.894,-3.784,-2.254,256.511,-221.364,-9.072,2.081,1.452,-1.027,-0.104,-2.183,0.251,-1.582,-0.003,-0.002
14,2.277,-1.914,277.292,-109.746,156.241,-5.105,-3.554,-2.17,256.511,-221.364,-9.072,3.884,1.439,-0.998,-0.104,-2.184,0.253,-1.568,-0.003,-0.002
15,1.921,-2.193,277.736,-112.936,158.029,-6.648,-3.697,-2.083,256.975,-224.679,-10.949,0.625,1.452,-1.025,-0.122,-2.213,0.252,-1.596,-0.004,-0.003
16,2.256,-2.194,278.167,-116.051,156.275,-6.112,-4.147,-2.706,256.547,-227.737,-12.699,4.876,1.435,-1.052,-0.142,-2.244,0.216,-1.624,-0.004,-0.004
17,2.322,-1.918,277.736,-112.936,158.029,-8.348,-3.522,-2.705,256.547,-227.737,-12.699,6.374,1.454,-1.026,-0.139,-2.244,0.235,-1.611,-0.005,-0.005
18,2.491,-2.028,276.84,-112.978,154.415,-5.009,-3.294,-2.835,256.534,-227.857,-9.145,4.994,1.426,-1.029,-0.103,-2.245,0.255,-1.614,-0.005,-0.006
19,1.966,-1.924,276.885,-112.889,161.517,-7.784,-3.681,-2.305,256.547,-227.737,-12.699,6.685,1.489,-1.029,-0.14,-2.246,0.27,-1.614,-0.006,-0.007
20,2.187,-1.746,275.989,-112.931,157.903,-8.726,-3.65,-2.16,257.393,-227.664,-9.259,2.484,1.461,-1.033,-0.105,-2.238,0.307,-1.615,-0.006,-0.008
21,1.702,-2.017,277.292,-109.746,156.241,-2.785,-3.87,-2.174,257.393,-227.664,-9.259,2.759,1.437,-0.998,-0.106,-2.238,0.269,-1.595,-0.007,-0.01
22,2.067,-1.837,276.441,-109.699,159.728,-3.394,-3.689,-2.342,257.393,-227.664,-9.259,4.182,1.475,-1.001,-0.106,-2.238,0.305,-1.597,-0.007,-0.011
23,2.195,-2.043,275.989,-112.931,157.903,-6.845,-3.641,-2.473,257.393,-227.664,-9.259,4.974,1.461,-1.032,-0.105,-2.237,0.307,-1.614,-0.008,-0.013
24,2.004,-1.884,275.989,-112.931,157.903,-6.292,-3.421,-2.169,257.821,-224.605,-7.509,1.413,1.46,-1.033,-0.087,-2.204,0.324,-1.599,-0.008,-0.014
25,2.645,-1.692,275.989,-112.931,157.903,-6.339,-4.057,-2.791,257.821,-224.605,-7.509,2.766,1.463,-1.033,-0.09,-2.202,0.324,-1.598,-0.008,-0.016
26,2.144,-1.784,275.989,-112.931,157.903,-7.232,-3.823,-2.264,258.262,-221.427,-9.313,6.014,1.461,-1.033,-0.106,-2.169,0.324,-1.582,-0.008,-0.017
27,2.093,-1.874,275.989,-112.931,157.903,-6.325,-3.865,-2.212,257.821,-224.605,-7.509,2.466,1.461,-1.033,-0.089,-2.204,0.323,-1.598,-0.008,-0.019
