"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,5.29,-6.642,255.997,-221.09,184.262,-64.485,-7.608,1.421,265.424,234.608,-128.137,103.288,1.849,-2.168,-1.255,2.24,0.476,0.076,0.007,-0.03
2,5.605,-7.039,255.997,-221.09,184.262,-62.96,-7.744,1.061,264.997,231.55,-129.888,97.87,1.85,-2.166,-1.274,2.215,0.459,0.062,0.01,-0.044
3,5.656,-6.679,255.123,-214.785,184.228,-61.983,-7.427,1.229,265.866,237.786,-129.941,98.248,1.856,-2.112,-1.269,2.267,0.497,0.123,0.013,-0.058
4,5.681,-6.576,256.019,-214.743,187.842,-60.752,-7.167,1.005,265.402,241.101,-128.064,98.692,1.886,-2.105,-1.252,2.304,0.494,0.139,0.016,-0.072
5,5.31,-6.831,256.019,-214.743,187.842,-62.092,-7.748,1.28,266.307,240.964,-131.745,96.859,1.884,-2.104,-1.285,2.294,0.493,0.138,0.019,-0.085
6,5.467,-6.771,256.447,-205.254,186.146,-60.633,-7.477,1.19,266.307,240.964,-131.745,102.577,1.865,-2.007,-1.284,2.294,0.476,0.184,0.022,-0.097
7,5.871,-7.088,256.447,-205.254,186.146,-60.678,-7.561,1.406,266.735,244.022,-129.995,100.043,1.867,-2.005,-1.266,2.318,0.494,0.199,0.025,-0.109
8,5.865,-7.267,256.447,-205.254,186.146,-59.29,-7.654,0.785,267.176,247.2,-131.798,97.208,1.866,-2.005,-1.281,2.347,0.495,0.216,0.028,-0.12
9,5.546,-6.831,256.002,-202.064,184.358,-60.963,-7.638,1.282,267.153,241.038,-128.305,100.485,1.851,-1.978,-1.248,2.287,0.512,0.2,0.03,-0.13
10,5.866,-6.549,256.002,-202.064,184.358,-59.316,-7.74,1.455,268.022,247.274,-128.359,99.688,1.852,-1.979,-1.245,2.338,0.53,0.229,0.033,-0.14
11,5.718,-6.532,255.548,-192.691,182.591,-57.917,-7.604,1.988,267.604,250.258,-130.048,99.41,1.837,-1.89,-1.263,2.368,0.515,0.288,0.036,-0.149
12,5.288,-6.205,255.548,-192.691,182.591,-60.235,-7.877,1.763,268.427,256.825,-126.535,101.863,1.835,-1.891,-1.226,2.424,0.548,0.319,0.039,-0.158
13,5.692,-5.978,255.556,-186.27,182.628,-66.342,-7.568,1.631,268.45,262.988,-130.029,102.596,1.837,-1.828,-1.258,2.482,0.533,0.38,0.042,-0.165
14,5.712,-5.883,254.673,-186.386,182.557,-62.256,-7.875,1.405,268.45,262.988,-130.029,104.013,1.843,-1.836,-1.259,2.483,0.552,0.38,0.045,-0.172
15,6.122,-6.29,254.681,-179.965,182.594,-65.564,-7.649,1.309,268.45,262.988,-130.029,102.2,1.845,-1.77,-1.259,2.483,0.553,0.413,0.048,-0.177
16,6.187,-6.079,254.237,-176.775,180.805,-61.948,-7.832,1.808,268.878,266.046,-128.278,100.441,1.831,-1.742,-1.241,2.507,0.572,0.442,0.051,-0.182
17,5.988,-5.799,253.362,-170.471,180.771,-65.261,-7.529,1.805,268.855,272.54,-128.205,98.659,1.836,-1.686,-1.239,2.568,0.592,0.504,0.054,-0.186
18,5.503,-5.736,253.352,-164.287,180.792,-61.515,-7.617,1.765,267.996,272.346,-128.091,99.765,1.834,-1.625,-1.242,2.575,0.574,0.534,0.057,-0.189
19,5.661,-5.774,252.939,-160.934,182.562,-60.747,-7.931,1.349,268.865,278.582,-128.144,100.444,1.856,-1.593,-1.24,2.627,0.609,0.581,0.06,-0.191
20,6.006,-5.95,253.359,-157.866,180.829,-61.554,-7.672,1.623,267.973,278.839,-128.018,99.762,1.836,-1.559,-1.242,2.637,0.575,0.598,0.064,-0.192
21,5.699,-5.903,253.359,-157.866,180.829,-66.315,-7.85,2.033,268.414,282.017,-129.822,103.682,1.835,-1.559,-1.257,2.661,0.574,0.612,0.067,-0.192
22,5.463,-6.489,253.359,-157.866,180.829,-64.336,-7.629,1.795,268.842,285.076,-128.071,100.855,1.834,-1.557,-1.238,2.687,0.591,0.628,0.071,-0.191
23,5.825,-6.413,252.485,-151.561,180.795,-62.305,-7.617,1.438,268.842,285.076,-128.071,105.149,1.842,-1.499,-1.238,2.688,0.612,0.66,0.074,-0.189
24,5.722,-6.072,253.78,-154.798,179.097,-65.866,-7.675,1.533,269.711,291.312,-128.125,100.542,1.815,-1.525,-1.235,2.738,0.592,0.671,0.078,-0.186
25,5.951,-6.219,253.787,-148.376,179.133,-59.93,-7.62,1.798,269.711,291.312,-128.125,105.879,1.816,-1.461,-1.235,2.737,0.592,0.702,0.082,-0.182
26,5.867,-6.351,253.787,-148.376,179.133,-61.64,-7.766,1.663,269.247,294.627,-126.248,104.391,1.816,-1.46,-1.22,2.773,0.591,0.719,0.085,-0.178
27,6.283,-6.346,254.659,-142.076,179.226,-68.354,-7.362,1.845,269.247,294.627,-126.248,105.513,1.812,-1.392,-1.218,2.773,0.573,0.748,0.089,-0.173
28,5.963,-6.058,253.364,-138.84,180.925,-65.491,-7.893,1.79,268.365,300.927,-126.061,105.066,1.837,-1.368,-1.222,2.842,0.592,0.797,0.093,-0.167
