"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,14.929,-2.562,349.683,420.186,-43.641,-68.375,-16.422,-2.131,366.615,295.811,93.267,72.265,-0.274,3.059,0.602,2.055,0.444,2.545,0.002,-0.006
2,14.633,-1.829,349.683,420.186,-43.641,-65.018,-15.988,-1.695,366.187,292.753,91.517,72.991,-0.275,3.057,0.592,2.035,0.432,2.534,0.002,-0.01
3,14.573,-2.361,349.231,416.954,-45.467,-66.922,-16.107,-2.052,366.187,292.753,91.517,71.227,-0.289,3.039,0.591,2.036,0.432,2.526,0.002,-0.014
4,14.85,-2.007,349.661,413.839,-47.222,-66.969,-16.555,-1.918,365.318,286.516,91.57,72.983,-0.301,3.012,0.592,1.997,0.406,2.494,0.002,-0.019
5,14.124,-2.741,350.106,410.649,-45.433,-68.347,-16.605,-1.822,365.782,283.201,89.694,73.304,-0.289,2.987,0.578,1.971,0.404,2.468,0.002,-0.024
6,14.492,-2.597,350.106,410.649,-45.433,-64.426,-16.824,-1.858,366.642,283.395,89.579,75.48,-0.288,2.987,0.575,1.968,0.417,2.466,0.001,-0.03
7,15.012,-2.145,350.116,404.466,-45.455,-63.788,-16.294,-1.551,366.642,283.395,89.579,69.492,-0.287,2.94,0.577,1.967,0.418,2.443,0,-0.036
8,14.736,-2.853,350.98,404.345,-45.399,-67.316,-16.303,-1.688,366.651,289.437,89.64,67.654,-0.287,2.934,0.577,2.01,0.404,2.462,-0.002,-0.042
9,14.802,-2.447,350.116,404.466,-45.455,-66.4,-16.571,-1.64,366.187,292.753,91.517,73.039,-0.288,2.941,0.59,2.035,0.417,2.478,-0.003,-0.049
10,14.959,-2.637,350.98,404.345,-45.399,-68.074,-16.703,-1.957,366.187,292.753,91.517,70.114,-0.286,2.934,0.59,2.036,0.403,2.475,-0.005,-0.056
