"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,25.538,1.026,348.723,43.457,-132.459,-33.303,-26.597,-6.731,292.661,-82.423,37.21,-0.824,-0.892,0.314,0.233,-0.693,-1.378,-0.146,-0.021,-0.029
2,25.801,0.59,349.605,43.574,-132.388,-30.329,-25.979,-6.648,292.625,-76.049,40.838,-0.017,-0.888,0.315,0.267,-0.638,-1.376,-0.119,-0.031,-0.042
3,25.538,1.262,350.025,46.642,-134.121,-31.442,-26.64,-6.419,292.625,-76.049,40.838,-0.096,-0.901,0.335,0.264,-0.638,-1.391,-0.108,-0.042,-0.056
4,25.81,1.398,350.025,46.642,-134.121,-27.575,-25.707,-6.246,292.648,-69.887,37.344,-4.611,-0.9,0.334,0.237,-0.585,-1.403,-0.084,-0.052,-0.069
5,25.41,1.529,349.595,49.757,-132.366,-23.855,-26.074,-5.749,292.612,-63.513,40.972,0.688,-0.889,0.357,0.267,-0.532,-1.376,-0.048,-0.063,-0.081
6,25.405,1.262,350.905,59.363,-133.991,-30.459,-25.983,-5.977,292.635,-57.351,37.478,-1.09,-0.898,0.426,0.237,-0.478,-1.417,0.015,-0.073,-0.093
7,25.584,1.812,351.746,65.5,-137.457,-30.917,-26.168,-5.844,291.73,-57.213,41.159,2.081,-0.92,0.468,0.27,-0.478,-1.447,0.039,-0.084,-0.104
8,25.941,1.696,351.736,71.683,-137.435,-30.303,-26.391,-5.626,292.181,-47.993,39.416,-2.972,-0.919,0.513,0.253,-0.398,-1.444,0.099,-0.094,-0.115
9,25.819,1.639,351.722,71.758,-140.978,-34.082,-26.392,-5.626,292.586,-38.441,41.239,-0.775,-0.945,0.514,0.269,-0.315,-1.443,0.137,-0.105,-0.124
10,25.543,1.612,351.719,84.363,-140.92,-30.029,-26.226,-5.088,291.262,-35.319,43.231,1.373,-0.945,0.605,0.288,-0.291,-1.461,0.199,-0.116,-0.133
11,26.172,1.959,351.289,87.478,-139.165,-33.454,-26.445,-5.05,291.704,-32.141,41.427,-2.233,-0.932,0.627,0.271,-0.263,-1.445,0.223,-0.126,-0.14
