"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,13.948,-9.202,327.947,-428.477,-129.041,-47.497,-15.936,3.487,309.814,-46.141,129.445,100.372,-0.957,-3.291,1.01,-0.389,-0.326,-1.881,0.001,-0.006
2,13.595,-9.104,327.954,-422.056,-129.004,-41.626,-16.338,3.408,309.824,-40.098,129.506,100.032,-0.958,-3.241,1.01,-0.34,-0.327,-1.832,0.002,-0.012
3,13.682,-9.547,327.954,-422.056,-129.004,-45.984,-15.365,3.711,309.396,-43.157,127.756,98.296,-0.958,-3.24,1,-0.366,-0.34,-1.845,0.003,-0.017
4,13.902,-9.41,328.829,-428.361,-128.97,-45.267,-15.591,3.571,309.36,-36.783,131.383,103.231,-0.954,-3.28,1.029,-0.313,-0.342,-1.842,0.003,-0.022
5,13.905,-8.657,328.375,-418.988,-130.737,-44.065,-15.596,3.487,308.932,-39.841,129.632,100.41,-0.969,-3.215,1.016,-0.339,-0.356,-1.821,0.004,-0.026
6,13.928,-8.947,328.819,-422.177,-128.948,-45.205,-15.763,3.482,309.36,-36.783,131.383,101.099,-0.954,-3.234,1.028,-0.313,-0.342,-1.818,0.004,-0.03
7,14.197,-8.884,328.375,-418.988,-130.737,-40.02,-15.908,3.39,308.514,-36.857,127.943,99.195,-0.968,-3.214,1.002,-0.314,-0.37,-1.809,0.005,-0.034
8,14.337,-8.622,328.819,-422.177,-128.948,-44.523,-15.562,3.794,308.477,-30.483,131.57,98.242,-0.953,-3.235,1.033,-0.263,-0.356,-1.797,0.005,-0.037
9,13.632,-9.134,329.249,-425.292,-130.703,-44.48,-15.459,3.897,308.514,-36.857,127.943,99.064,-0.967,-3.253,1.004,-0.316,-0.385,-1.832,0.005,-0.04
10,13.665,-9.193,329.281,-425.129,-127.144,-44.556,-15.646,3.568,308.05,-33.541,129.82,94.284,-0.939,-3.252,1.02,-0.288,-0.373,-1.819,0.005,-0.043
11,13.846,-9.325,329.249,-425.292,-130.703,-51.315,-15.942,3.48,308.941,-33.799,129.693,100.347,-0.966,-3.253,1.015,-0.289,-0.371,-1.818,0.005,-0.046
12,13.798,-9.461,328.829,-428.361,-128.97,-44.349,-15.961,3.212,308.514,-36.857,127.943,103.89,-0.954,-3.28,1.002,-0.314,-0.372,-1.844,0.004,-0.048
13,13.683,-9.519,329.249,-425.292,-130.703,-49.173,-15.95,3.397,308.941,-33.799,129.693,101.062,-0.967,-3.252,1.015,-0.289,-0.371,-1.818,0.004,-0.05
