"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,17.51,-3.328,344.758,-154.645,-153.157,-50.714,-17.422,-1.193,281.91,-265.022,-20.117,58.996,-1.078,-1.13,-0.242,-2.384,-1.848,-1.694,-0.022,0.046
2,17.24,-2.972,344.755,-142.04,-153.098,-47.196,-17.52,-0.701,281.933,-258.86,-23.61,60.749,-1.078,-1.038,-0.274,-2.33,-1.862,-1.619,-0.033,0.072
3,17.413,-2.985,343.88,-135.736,-153.132,-48.574,-17.75,-0.39,282.339,-249.308,-21.787,57.931,-1.081,-0.994,-0.258,-2.241,-1.833,-1.556,-0.044,0.099
4,17.023,-1.957,342.972,-116.99,-156.666,-51.928,-17.922,-0.164,283.231,-236.909,-25.334,61.901,-1.111,-0.861,-0.29,-2.124,-1.83,-1.432,-0.054,0.128
5,17.697,-1.709,342.118,-104.338,-153.12,-50.892,-17.887,-0.392,284.086,-218.137,-25.253,63.998,-1.085,-0.77,-0.288,-1.949,-1.783,-1.305,-0.064,0.158
6,17.486,-1.348,341.227,-85.354,-156.638,-55.439,-17.898,0.187,284.537,-208.916,-26.996,65.094,-1.115,-0.631,-0.303,-1.866,-1.781,-1.193,-0.074,0.19
7,17.14,-0.83,341.645,-69.681,-158.313,-49.714,-17.489,0.405,285.847,-199.502,-28.853,64.538,-1.127,-0.516,-0.317,-1.774,-1.774,-1.089,-0.083,0.223
8,17.157,-0.5,340.34,-60.262,-156.592,-52.964,-17.545,0.677,286.703,-180.729,-28.772,63.506,-1.118,-0.448,-0.315,-1.603,-1.729,-0.976,-0.092,0.259
9,17.704,-0.403,340.337,-47.657,-156.533,-55.008,-17.505,1.2,287.595,-168.331,-32.319,68.069,-1.116,-0.354,-0.346,-1.491,-1.723,-0.875,-0.1,0.296
10,17.175,-0.192,340.327,-41.474,-156.512,-52.542,-17.642,1.203,288.915,-152.874,-34.115,64.212,-1.118,-0.309,-0.36,-1.348,-1.704,-0.786,-0.108,0.335
11,17.545,0.495,339.883,-38.284,-158.3,-51.92,-18.096,2.051,289.32,-143.322,-32.292,66.639,-1.132,-0.288,-0.345,-1.265,-1.689,-0.737,-0.115,0.376
12,17.218,0.045,339.891,-31.863,-158.264,-51.693,-17.516,2.765,290.189,-137.086,-32.345,63.558,-1.132,-0.238,-0.343,-1.209,-1.67,-0.685,-0.122,0.418
13,16.969,-0.048,338.578,-28.864,-156.58,-44.65,-18.269,2.994,292.382,-133.971,-34.39,67.029,-1.125,-0.216,-0.361,-1.174,-1.608,-0.66,-0.128,0.462
14,17.179,-0.372,339.46,-28.748,-156.509,-51.689,-18.249,2.829,293.728,-143.586,-36.454,65.709,-1.121,-0.214,-0.377,-1.251,-1.601,-0.695,-0.133,0.508
15,16.913,-0.046,338.58,-41.469,-156.639,-49.114,-18.124,1.973,294.61,-149.886,-36.641,64.273,-1.125,-0.311,-0.377,-1.299,-1.571,-0.771,-0.138,0.554
16,16.668,-0.26,336.413,-44.533,-155.032,-48.95,-18.61,1.044,295.469,-162.349,-33.336,68.491,-1.121,-0.335,-0.349,-1.399,-1.501,-0.833,-0.142,0.601
17,16.927,-0.071,334.239,-54.018,-153.463,-47.711,-18.419,0.454,295.054,-177.943,-35.22,69.53,-1.116,-0.41,-0.365,-1.533,-1.475,-0.937,-0.145,0.648
18,16.655,-0.825,332.05,-63.428,-155.438,-48.941,-18.277,-0.077,294.162,-190.342,-31.674,63.493,-1.139,-0.483,-0.335,-1.643,-1.453,-1.028,-0.147,0.695
19,16.305,-0.786,330.351,-75.939,-148.521,-53.414,-18.146,-0.61,293.329,-202.952,-35.247,68.129,-1.093,-0.582,-0.366,-1.755,-1.43,-1.134,-0.149,0.741
20,16.261,-0.643,329.035,-79.049,-150.403,-53.402,-18.181,-1.102,292.437,-215.351,-31.701,66.656,-1.112,-0.608,-0.337,-1.867,-1.42,-1.2,-0.15,0.787
21,16.546,-0.709,327.711,-88.581,-152.321,-53.633,-18.803,-1.229,292.901,-218.666,-33.577,64.14,-1.13,-0.684,-0.355,-1.892,-1.405,-1.254,-0.149,0.831
22,16.747,-1.048,326.862,-101.139,-148.892,-51.362,-18.885,-1.189,291.591,-228.08,-31.72,67.948,-1.106,-0.783,-0.34,-1.983,-1.397,-1.349,-0.149,0.874
23,16.842,-0.957,327.723,-107.369,-152.401,-51.289,-18.752,-0.288,292.437,-228.007,-28.28,61.22,-1.13,-0.829,-0.309,-1.979,-1.393,-1.372,-0.147,0.916
24,16.53,-1.059,328.191,-116.817,-147.091,-51.676,-18.971,0.117,292.891,-237.365,-30.218,61.969,-1.088,-0.901,-0.326,-2.059,-1.378,-1.447,-0.145,0.956
25,16.94,-0.851,329.045,-129.468,-150.637,-51.963,-18.523,-0.186,295.525,-243.728,-30.646,59.604,-1.112,-0.997,-0.325,-2.094,-1.353,-1.516,-0.142,0.994
