"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,6.816,2.877,284.589,-369.479,59.725,-81.659,-8.389,-7.612,348.365,-748.767,-233.442,30.89,0.557,-3.308,-1.726,-5.438,0.452,-4.48,-0.001,0.002
2,6.524,2.488,284.161,-378.969,61.421,-79.884,-7.985,-7.891,348.365,-748.767,-233.442,31.998,0.572,-3.396,-1.725,-5.437,0.467,-4.52,-0.001,0.004
3,6.945,2.588,284.161,-378.969,61.421,-81.492,-8.022,-7.928,348.365,-748.767,-233.442,32.024,0.573,-3.397,-1.725,-5.437,0.468,-4.52,-0.002,0.005
4,6.713,2.456,284.582,-375.901,59.688,-76.59,-8.287,-7.662,348.365,-748.767,-233.442,31.978,0.556,-3.364,-1.726,-5.438,0.452,-4.505,-0.002,0.005
5,6.679,2.171,284.582,-375.901,59.688,-82.736,-7.667,-7.798,348.365,-748.767,-233.442,33.11,0.556,-3.363,-1.724,-5.437,0.453,-4.504,-0.002,0.006
6,6.681,2.261,284.582,-375.901,59.688,-79.184,-8.341,-7.924,347.937,-751.825,-235.193,32.287,0.556,-3.363,-1.741,-5.466,0.438,-4.52,-0.003,0.007
7,6.533,2.577,283.717,-375.779,59.633,-75.708,-7.901,-7.615,347.055,-745.526,-235.005,33.437,0.557,-3.373,-1.742,-5.435,0.439,-4.507,-0.004,0.007
8,6.197,2.396,283.717,-375.779,59.633,-80.536,-7.675,-7.747,347.055,-745.526,-235.005,29.919,0.556,-3.373,-1.742,-5.434,0.439,-4.507,-0.004,0.008
9,6.403,2.124,283.707,-369.596,59.654,-85.06,-8.117,-7.488,347.055,-745.526,-235.005,31.214,0.557,-3.316,-1.743,-5.435,0.439,-4.482,-0.005,0.008
10,6.586,2.36,283.717,-375.779,59.633,-80.432,-8.166,-7.847,347.482,-742.467,-233.255,31.576,0.557,-3.372,-1.728,-5.405,0.454,-4.491,-0.006,0.009
11,6.405,2.987,284.589,-369.479,59.725,-78.343,-8.219,-7.663,347.482,-742.467,-233.255,30.463,0.555,-3.308,-1.728,-5.405,0.437,-4.461,-0.006,0.009
12,6.585,2.623,285.01,-366.411,57.992,-78.486,-8.337,-7.216,347.482,-742.467,-233.255,32.984,0.54,-3.275,-1.729,-5.407,0.422,-4.446,-0.007,0.01
13,6.835,2.771,285.01,-366.411,57.992,-86.305,-8.164,-7.491,347.888,-732.916,-231.431,30.87,0.541,-3.275,-1.713,-5.33,0.437,-4.405,-0.008,0.01
14,6.492,2.708,285.017,-359.99,58.029,-78.543,-8.308,-6.767,347.888,-732.916,-231.431,31.999,0.54,-3.218,-1.713,-5.332,0.437,-4.38,-0.009,0.011
15,6.937,3.006,285.01,-366.411,57.992,-83.223,-8.314,-7.043,347.424,-729.6,-229.555,31.202,0.541,-3.276,-1.702,-5.314,0.437,-4.396,-0.01,0.012
16,6.7,2.785,284.999,-360.228,58.014,-78.847,-8.619,-7.31,346.996,-732.659,-231.305,34.396,0.54,-3.22,-1.718,-5.342,0.422,-4.385,-0.011,0.014
