"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,10.087,-4.002,247.254,2.842,108.428,-20.191,-10.752,-1.031,278.399,218.966,-178.062,38.532,1.155,0.045,-1.663,2.001,0.34,1.081,-0.011,-0.016
2,10.221,-4.175,248.129,-3.462,108.462,-16.96,-10.594,-0.89,278.399,218.966,-178.062,35.339,1.151,-0.019,-1.662,2.001,0.321,1.049,-0.017,-0.025
3,10.044,-4.089,248.549,-0.394,106.729,-16.418,-11,-0.536,278.399,218.966,-178.062,30.622,1.131,0.012,-1.664,2,0.302,1.062,-0.022,-0.035
4,10.474,-4.275,248.129,-3.462,108.462,-22.096,-11.079,-0.621,278.399,218.966,-178.062,35.619,1.152,-0.018,-1.664,2,0.32,1.049,-0.028,-0.045
5,10.438,-3.794,248.573,-6.652,110.251,-19.251,-10.943,-1.112,278.863,215.651,-179.939,35.662,1.168,-0.053,-1.678,1.968,0.32,1.016,-0.034,-0.055
6,10.579,-4.185,247.698,-0.347,110.216,-17.053,-10.939,-0.981,278.863,215.651,-179.939,37.443,1.173,0.013,-1.678,1.968,0.34,1.048,-0.041,-0.066
7,10.45,-3.642,249.001,2.838,108.555,-18.822,-10.672,-0.8,279.281,212.666,-178.249,34.65,1.149,0.044,-1.659,1.937,0.32,1.045,-0.047,-0.077
8,10.305,-3.513,248.126,9.142,108.521,-21.539,-10.951,-0.803,278.863,215.651,-179.939,35.296,1.152,0.108,-1.678,1.967,0.321,1.092,-0.053,-0.088
9,10.216,-3.109,248.105,2.796,104.94,-15.611,-11.393,-0.347,278.817,215.982,-176.373,35.275,1.115,0.041,-1.647,1.969,0.32,1.061,-0.059,-0.099
10,10.364,-3.323,249.001,2.838,108.555,-22.579,-11.074,-0.812,278.399,218.966,-178.062,37.019,1.149,0.042,-1.664,2.001,0.301,1.076,-0.065,-0.11
11,10.396,-3.339,249.001,2.838,108.555,-21.616,-11.158,-0.308,278.863,215.651,-179.939,33.135,1.149,0.042,-1.679,1.965,0.302,1.058,-0.071,-0.122
12,10.436,-3.508,249.001,2.838,108.555,-21.213,-11.253,-0.487,277.971,215.908,-179.812,34.583,1.149,0.043,-1.683,1.975,0.283,1.062,-0.077,-0.133
13,10.611,-3.61,249.001,2.838,108.555,-22.095,-10.766,-0.579,278.399,218.966,-178.062,32.79,1.15,0.043,-1.663,2,0.302,1.076,-0.084,-0.144
14,10.31,-3.658,248.57,5.953,110.309,-18.529,-11.258,-0.262,277.971,215.908,-179.812,35.634,1.169,0.075,-1.683,1.974,0.301,1.078,-0.09,-0.156
15,10.89,-3.654,247.684,-0.273,106.673,-13.289,-10.948,-0.44,277.971,215.908,-179.812,33.833,1.138,0.012,-1.682,1.974,0.305,1.05,-0.096,-0.167
16,10.614,-3.834,248.129,-3.462,108.462,-20.974,-11.348,-0.481,278.435,212.592,-181.689,35.988,1.153,-0.02,-1.698,1.941,0.303,1.017,-0.102,-0.178
17,10.547,-3.795,247.246,-3.579,108.391,-22.133,-11.08,-0.302,277.994,209.414,-179.885,36.707,1.156,-0.021,-1.683,1.914,0.322,1.003,-0.108,-0.189
18,10.506,-3.695,247.677,-6.694,106.636,-17.356,-11.207,-0.527,279.317,206.293,-181.877,34.541,1.136,-0.054,-1.694,1.878,0.322,0.97,-0.114,-0.2
19,10.726,-3.55,247.677,-6.694,106.636,-19.55,-11.039,-0.532,278.853,209.608,-180,34.539,1.137,-0.054,-1.679,1.911,0.322,0.987,-0.119,-0.211
20,10.411,-3.413,247.677,-6.694,106.636,-13.19,-11.121,-0.62,279.745,209.351,-180.126,35.283,1.135,-0.055,-1.675,1.903,0.34,0.984,-0.125,-0.222
21,10.179,-3.463,247.677,-6.694,106.636,-16.628,-11.293,-0.448,279.745,209.351,-180.126,34.485,1.135,-0.055,-1.675,1.902,0.339,0.983,-0.13,-0.233
22,10.493,-3.323,247.684,-0.273,106.673,-18.011,-11.283,-0.039,279.745,209.351,-180.126,37.071,1.136,0.011,-1.675,1.901,0.34,1.013,-0.135,-0.244
23,10.549,-3.358,247.684,-0.273,106.673,-16.679,-11.647,-0.17,280.186,212.529,-181.93,35.956,1.136,0.011,-1.69,1.927,0.34,1.028,-0.14,-0.255
24,10.614,-3.038,248.557,6.027,106.766,-20.86,-11.477,-0.389,280.614,215.587,-180.18,42.782,1.134,0.074,-1.671,1.953,0.339,1.07,-0.145,-0.266
25,10.527,-2.937,248.557,6.027,106.766,-21.733,-11.424,-0.124,279.281,212.666,-178.249,36.669,1.133,0.073,-1.662,1.935,0.32,1.058,-0.15,-0.276
26,10.872,-2.329,248.126,9.142,108.521,-18.824,-11.389,-0.299,279.722,215.844,-180.053,36.333,1.155,0.103,-1.675,1.961,0.339,1.088,-0.154,-0.286
27,10.306,-3.026,247.23,9.1,104.906,-17.027,-11.651,-0.082,279.709,215.725,-176.499,36.717,1.119,0.106,-1.644,1.959,0.357,1.09,-0.159,-0.296
28,10.619,-2.847,247.674,5.911,106.695,-18.8,-11.616,-0.487,279.281,212.666,-178.249,37.298,1.137,0.072,-1.662,1.936,0.339,1.06,-0.163,-0.305
29,10.654,-2.684,247.254,2.842,108.428,-19.801,-11.102,-0.119,279.317,206.293,-181.877,34.958,1.157,0.04,-1.693,1.876,0.341,1.014,-0.167,-0.314
30,10.144,-2.404,246.802,-0.389,106.602,-19.035,-11.435,-0.345,278.412,206.43,-178.196,39.859,1.138,0.006,-1.666,1.885,0.339,1.002,-0.17,-0.323
31,10.26,-2.45,245.938,-0.268,106.546,-20.274,-11.245,-0.126,278.876,203.115,-180.073,39.557,1.142,0.007,-1.68,1.85,0.36,0.987,-0.174,-0.332
32,10.236,-2.944,245.938,-0.268,106.546,-15.491,-11.051,-0.568,278.876,203.115,-180.073,37.441,1.142,0.009,-1.679,1.852,0.36,0.988,-0.178,-0.34
33,10.32,-2.981,245.531,-3.411,111.823,-17.944,-11.067,-0.208,279.294,200.13,-178.383,38.909,1.199,-0.023,-1.662,1.821,0.412,0.958,-0.181,-0.349
34,10.026,-3.249,245.079,-6.643,109.997,-21.06,-11.285,-0.13,279.758,196.815,-180.26,36.311,1.181,-0.056,-1.677,1.787,0.413,0.927,-0.184,-0.357
35,10.628,-3.559,245.51,-9.758,108.242,-18.016,-10.973,-0.48,280.199,199.993,-182.064,38.887,1.163,-0.087,-1.689,1.815,0.397,0.927,-0.186,-0.365
36,10.186,-3.255,244.638,-16.058,108.15,-14.99,-11.263,-0.65,280.64,190.515,-180.448,35.665,1.164,-0.153,-1.673,1.727,0.432,0.851,-0.189,-0.374
37,10.086,-3.603,244.651,-16.132,111.693,-17.707,-11.412,-0.613,281.545,190.377,-184.128,34.235,1.201,-0.153,-1.701,1.72,0.449,0.849,-0.191,-0.382
38,10.404,-3.755,244.651,-16.132,111.693,-18.66,-11.355,-0.698,281.986,180.9,-182.512,36.001,1.202,-0.152,-1.684,1.632,0.467,0.803,-0.192,-0.391
39,10.045,-3.642,244.661,-22.316,111.671,-17.647,-11.441,-1.188,281.094,181.157,-182.385,38.514,1.2,-0.217,-1.688,1.641,0.448,0.777,-0.194,-0.4
40,9.997,-3.567,245.106,-25.505,113.46,-18.004,-11.22,-1.006,281.986,180.9,-182.512,33.916,1.216,-0.25,-1.683,1.633,0.465,0.757,-0.195,-0.409
41,9.833,-3.645,243.779,-22.432,111.6,-18.606,-11.052,-0.785,281.986,180.9,-182.512,37.844,1.203,-0.219,-1.683,1.632,0.486,0.774,-0.195,-0.419
42,9.614,-3.562,244.654,-28.737,111.634,-20.403,-11.037,-1.01,281.558,177.841,-184.262,36.741,1.198,-0.284,-1.701,1.608,0.448,0.728,-0.196,-0.428
43,9.822,-4.051,244.654,-28.737,111.634,-19.808,-10.721,-1.418,282.45,177.584,-184.388,32.492,1.199,-0.282,-1.696,1.602,0.467,0.728,-0.196,-0.438
44,9.809,-3.838,245.084,-31.852,109.88,-19.526,-11.168,-1.503,281.558,177.841,-184.262,32.444,1.179,-0.315,-1.702,1.61,0.43,0.714,-0.196,-0.448
45,9.551,-3.736,245.55,-28.695,115.249,-17.927,-11.3,-1.062,281.986,180.9,-182.512,34.235,1.231,-0.282,-1.684,1.633,0.462,0.742,-0.196,-0.458
46,9.587,-3.81,245.098,-31.927,113.423,-16.035,-11.124,-1.241,281.558,177.841,-184.262,32.794,1.214,-0.315,-1.701,1.609,0.447,0.713,-0.195,-0.468
47,9.851,-3.936,245.536,-28.62,111.705,-19.236,-10.628,-1.465,281.963,174.737,-179.019,36.416,1.196,-0.28,-1.65,1.579,0.464,0.714,-0.195,-0.479
48,9.986,-4.283,245.536,-28.62,111.705,-17.337,-10.813,-1.241,282.404,177.915,-180.822,32.545,1.196,-0.279,-1.664,1.605,0.464,0.729,-0.194,-0.489
49,10.052,-4.176,245.536,-28.62,111.705,-19.702,-10.986,-1.008,281.999,168.363,-182.646,36.385,1.196,-0.279,-1.684,1.52,0.447,0.683,-0.193,-0.5
50,9.815,-4.279,244.678,-34.995,115.156,-18.833,-10.721,-1.101,282.868,174.6,-182.699,37.169,1.235,-0.346,-1.678,1.572,0.501,0.682,-0.192,-0.51
51,10.052,-4.491,245.098,-31.927,113.423,-17.497,-10.897,-1.236,282.427,171.422,-180.895,35.317,1.216,-0.313,-1.665,1.546,0.482,0.682,-0.191,-0.521
52,9.689,-4.496,245.108,-38.11,113.401,-13.27,-11.04,-1.553,282.868,174.6,-182.699,35.318,1.215,-0.377,-1.679,1.573,0.482,0.668,-0.19,-0.532
53,9.607,-4.571,244.646,-35.158,111.597,-19.497,-10.551,-1.459,282.427,171.422,-180.895,35.746,1.198,-0.346,-1.664,1.547,0.484,0.668,-0.189,-0.542
54,9.741,-4.275,244.226,-38.227,113.33,-15.997,-10.82,-1.638,282.404,177.915,-180.822,34.375,1.218,-0.38,-1.664,1.606,0.501,0.685,-0.187,-0.553
55,9.952,-5.247,244.654,-28.737,111.634,-12.242,-10.642,-2.582,283.273,184.151,-180.876,35.417,1.2,-0.277,-1.659,1.66,0.502,0.762,-0.185,-0.563
56,9.9,-5.918,245.082,-19.247,109.938,-19.382,-10.866,-3.163,283.724,193.372,-182.619,36.077,1.18,-0.175,-1.673,1.742,0.484,0.853,-0.184,-0.574
57,9.423,-6.406,245.079,-6.643,109.997,-17.991,-11.398,-3.747,284.547,199.939,-179.106,37.13,1.178,-0.043,-1.638,1.798,0.517,0.946,-0.182,-0.583
58,9.73,-6.469,245.507,2.847,108.301,-16.677,-11.233,-3.486,285.403,218.712,-179.025,35.777,1.16,0.056,-1.632,1.959,0.518,1.079,-0.18,-0.592
59,9.763,-5.849,245.06,18.641,106.571,-21.852,-11.817,-3.18,285.786,234.757,-177.129,38.543,1.144,0.217,-1.615,2.097,0.536,1.229,-0.178,-0.6
60,9.552,-4.993,244.614,34.436,104.841,-16.683,-11.779,-2.865,285.331,244.115,-175.191,34.286,1.128,0.378,-1.6,2.183,0.537,1.35,-0.175,-0.606
61,9.877,-4.556,244.167,50.23,103.111,-23.301,-12.247,-2.262,285.259,269.518,-171.357,41.306,1.113,0.541,-1.568,2.408,0.555,1.547,-0.173,-0.611
62,9.74,-4.961,245.044,75.556,103.299,-23.382,-11.801,-2.708,286.115,288.29,-171.277,44.2,1.11,0.803,-1.561,2.569,0.555,1.754,-0.17,-0.614
63,10.88,-4.85,245.448,91.304,98.082,-23.895,-11.722,-2.622,286.043,313.693,-167.443,45.707,1.059,0.965,-1.527,2.795,0.54,1.949,-0.167,-0.614
64,10.585,-5.242,245.873,113.398,96.444,-23.964,-11.195,-2.819,287.317,329.481,-165.673,43.62,1.039,1.193,-1.503,2.922,0.558,2.125,-0.164,-0.612
65,10.66,-5.029,244.531,129.15,91.1,-24.132,-11.616,-3.048,287.281,348.511,-165.466,47.861,0.99,1.362,-1.503,3.092,0.562,2.296,-0.161,-0.606
66,10.541,-5.894,244.081,157.549,89.428,-29.19,-11.62,-3.319,287.673,370.599,-163.508,39.299,0.974,1.664,-1.484,3.284,0.581,2.54,-0.158,-0.598
67,9.722,-5.893,242.739,173.302,84.084,-27.634,-12.435,-3.639,288.493,395.745,-159.801,45.341,0.92,1.838,-1.45,3.497,0.617,2.739,-0.155,-0.586
68,9.878,-6.668,242.313,195.443,85.934,-27.838,-12.181,-4.325,287.993,418.09,-157.717,43.502,0.941,2.076,-1.433,3.702,0.637,2.959,-0.152,-0.57
69,10.726,-7.028,242.287,214.305,82.471,-29.338,-12.325,-4.912,287.516,433.941,-155.706,44.21,0.909,2.276,-1.418,3.85,0.622,3.13,-0.148,-0.55
70,10.571,-7.551,241.419,227.031,82.474,-29.368,-12.258,-5.775,287.026,449.673,-150.141,42.383,0.911,2.42,-1.371,3.999,0.658,3.278,-0.144,-0.527
71,10.874,-8.625,240.521,239.594,78.918,-33.994,-12.222,-6.715,286.121,462.466,-149.881,42.409,0.878,2.566,-1.373,4.129,0.645,3.415,-0.14,-0.499
72,11.28,-9.241,237.899,245.904,78.758,-39.194,-13.085,-7.629,283.906,465.845,-147.764,48.895,0.888,2.664,-1.368,4.194,0.669,3.497,-0.136,-0.468
73,10.738,-10.448,236.153,245.908,78.631,-43.721,-12.504,-8.485,283.023,472.145,-147.576,46.825,0.891,2.689,-1.368,4.267,0.691,3.549,-0.131,-0.433
74,10.612,-11.816,235.711,236.493,76.783,-39.624,-13.582,-9.47,280.367,472.346,-143.655,49.424,0.872,2.598,-1.349,4.313,0.654,3.53,-0.126,-0.395
75,10.537,-12.411,237.477,211.205,80.336,-48.169,-14.108,-10.443,280.808,462.868,-142.038,48.643,0.903,2.311,-1.335,4.224,0.647,3.347,-0.121,-0.354
76,10.644,-13.891,241.013,179.653,87.537,-40.085,-13.754,-11.513,280.844,456.494,-145.666,50.895,0.967,1.951,-1.366,4.169,0.584,3.145,-0.117,-0.311
77,10.758,-15.624,246.296,148.097,94.866,-37.605,-14.048,-12.685,282.167,440.717,-144.237,46.2,1.022,1.59,-1.348,4.012,0.533,2.883,-0.112,-0.267
78,11.11,-17.453,252.026,100.747,103.924,-34.566,-13.544,-14.287,283.968,421.743,-148.238,38.093,1.091,1.084,-1.373,3.822,0.467,2.535,-0.107,-0.222
79,11.285,-19.33,257.335,50.328,114.715,-32.2,-13.132,-15.846,286.673,402.632,-155.921,41.082,1.176,0.572,-1.427,3.622,0.421,2.179,-0.103,-0.179
