"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,7.193,0.524,229.426,-243.506,38.563,-20.537,-10.105,-5.346,305.213,-309.547,70.427,-3.511,0.458,-2.698,0.553,-2.559,2.133,-2.619,0.01,-0.031
2,7.326,0.495,229.426,-243.506,38.563,-19.235,-9.887,-5.154,305.641,-306.489,72.178,-3.028,0.459,-2.698,0.568,-2.53,2.149,-2.602,0.016,-0.044
3,6.577,0.306,229.003,-233.97,40.354,-21.01,-9.614,-4.981,305.664,-300.326,68.685,-1.588,0.476,-2.596,0.54,-2.48,2.151,-2.53,0.022,-0.055
4,7.066,0.498,229.003,-233.97,40.354,-19.83,-9.801,-4.94,305.627,-293.953,72.312,0.166,0.478,-2.597,0.569,-2.427,2.168,-2.5,0.029,-0.064
5,7.247,0.763,228.559,-230.78,38.565,-14.801,-10.116,-4.816,305.209,-290.968,70.623,-0.672,0.46,-2.568,0.555,-2.406,2.156,-2.475,0.035,-0.072
6,7.296,0.578,229.423,-230.901,38.621,-20.903,-9.682,-4.631,305.651,-287.79,68.819,-3.43,0.459,-2.559,0.541,-2.377,2.134,-2.455,0.042,-0.078
7,6.944,0.338,228.128,-227.665,40.32,-24.157,-9.632,-4.85,305.614,-281.416,72.446,-0.496,0.479,-2.536,0.571,-2.323,2.191,-2.414,0.049,-0.082
8,7.468,0.495,228.549,-224.597,38.587,-22.842,-10.174,-5.131,305.614,-281.416,72.446,-2.1,0.461,-2.498,0.569,-2.322,2.172,-2.398,0.056,-0.085
9,7.013,0.88,228.979,-227.712,36.833,-23.313,-10.439,-4.844,306.042,-278.358,74.196,2.963,0.439,-2.53,0.582,-2.295,2.167,-2.395,0.063,-0.086
10,7.417,1.146,228.118,-221.482,40.342,-23.068,-10.042,-4.771,306.483,-275.18,72.392,-3.075,0.482,-2.471,0.568,-2.265,2.206,-2.353,0.071,-0.086
11,7.162,0.836,228.126,-215.06,40.379,-19.248,-10.128,-4.54,306.447,-268.807,76.02,1.587,0.481,-2.398,0.597,-2.213,2.222,-2.292,0.078,-0.084
12,7.06,1.146,228.549,-224.597,38.587,-12.433,-10,-4.634,306.47,-262.644,72.526,-3.091,0.46,-2.501,0.569,-2.162,2.187,-2.307,0.086,-0.081
13,7.064,0.79,228.977,-215.107,36.891,-15.841,-10.171,-4.283,306.47,-262.644,72.526,3.319,0.44,-2.39,0.568,-2.163,2.168,-2.26,0.094,-0.077
14,6.752,0.878,228.969,-221.528,36.854,-21.961,-10.128,-4.367,306.47,-262.644,72.526,0.103,0.438,-2.461,0.568,-2.163,2.167,-2.29,0.102,-0.072
15,7.425,0.868,228.105,-221.407,36.798,-22.328,-9.735,-4.732,306.016,-253.286,74.464,-3.774,0.442,-2.469,0.587,-2.087,2.192,-2.25,0.11,-0.066
16,7.304,0.718,228.977,-215.107,36.891,-20.481,-9.906,-4.543,306.016,-253.286,74.464,-1.632,0.441,-2.389,0.586,-2.088,2.17,-2.217,0.117,-0.059
17,7.179,0.698,228.525,-218.339,35.066,-22.961,-10.487,-4.41,306.457,-250.108,72.66,1.17,0.421,-2.43,0.568,-2.059,2.17,-2.217,0.125,-0.051
18,7.023,0.905,228.977,-215.107,36.891,-20.949,-9.738,-4.642,305.993,-246.793,74.537,-2.302,0.44,-2.39,0.587,-2.034,2.17,-2.186,0.133,-0.042
19,6.796,0.88,228.977,-215.107,36.891,-20.973,-9.597,-4.471,306.421,-243.734,76.287,-0.511,0.439,-2.39,0.601,-2.006,2.185,-2.17,0.14,-0.032
20,6.991,0.92,228.546,-211.992,38.646,-20.556,-10.05,-4.601,305.539,-237.434,76.475,0.472,0.46,-2.36,0.603,-1.959,2.19,-2.131,0.147,-0.021
21,7.383,0.912,228.546,-211.992,38.646,-26.526,-10.051,-4.295,305.539,-237.434,76.475,-0.547,0.462,-2.36,0.603,-1.96,2.19,-2.131,0.155,-0.009
22,7.147,0.664,228.546,-211.992,38.646,-19.281,-9.871,-4.596,306.431,-237.691,76.349,-5.159,0.461,-2.359,0.601,-1.955,2.205,-2.128,0.162,0.003
23,7.291,0.714,229.397,-212.039,35.158,-21.322,-9.615,-4.473,306.408,-231.198,76.421,-0.523,0.421,-2.351,0.602,-1.902,2.168,-2.094,0.169,0.015
24,7.528,0.799,229.418,-205.692,38.739,-20.901,-10.107,-4.156,305.526,-224.898,76.609,4.414,0.462,-2.281,0.604,-1.856,2.169,-2.038,0.176,0.029
25,7.246,0.761,229.418,-205.692,38.739,-21.907,-9.442,-4.244,305.526,-224.898,76.609,-3.641,0.46,-2.281,0.606,-1.856,2.17,-2.038,0.183,0.043
26,7.111,0.876,228.533,-211.917,35.102,-21.47,-9.842,-4.159,305.108,-221.914,74.92,-2.708,0.421,-2.359,0.592,-1.834,2.159,-2.059,0.19,0.057
27,7.423,0.935,228.522,-205.734,35.124,-20.54,-9.975,-3.663,305.976,-215.677,74.866,-1.958,0.423,-2.291,0.589,-1.779,2.174,-1.998,0.196,0.073
28,7.054,0.795,229.849,-208.807,36.984,-24.387,-9.797,-3.89,305.976,-215.677,74.866,-2.295,0.439,-2.311,0.59,-1.778,2.149,-2.006,0.202,0.088
29,7.072,0.621,229.839,-202.624,37.006,-21.641,-10.106,-4.166,305.071,-215.54,78.547,0.824,0.44,-2.242,0.621,-1.781,2.151,-1.979,0.209,0.104
30,7.008,0.746,229.849,-208.807,36.984,-25.197,-9.862,-3.942,304.63,-206.062,76.93,-0.973,0.439,-2.311,0.609,-1.705,2.135,-1.966,0.214,0.12
31,7.694,0.121,229.395,-199.434,35.217,-23.477,-9.902,-3.853,305.058,-203.004,78.681,2.25,0.423,-2.209,0.623,-1.678,2.155,-1.906,0.22,0.137
32,7.034,0.697,229.395,-199.434,35.217,-23.402,-9.899,-4.042,305.058,-203.004,78.681,0.099,0.42,-2.211,0.623,-1.677,2.154,-1.906,0.225,0.154
33,6.933,0.98,230.277,-199.317,35.288,-23.297,-9.637,-3.852,305.081,-196.841,75.187,-1.193,0.419,-2.203,0.595,-1.626,2.116,-1.874,0.23,0.171
34,7.101,0.721,230.697,-196.249,33.555,-22.009,-9.944,-3.816,304.617,-193.526,77.064,4.385,0.4,-2.164,0.61,-1.601,2.098,-1.844,0.235,0.189
35,7.281,0.885,230.69,-202.67,33.518,-24.074,-9.689,-3.769,303.758,-193.719,77.179,1.932,0.4,-2.235,0.614,-1.608,2.084,-1.879,0.24,0.207
36,6.945,0.81,230.721,-202.507,37.077,-19.09,-10.046,-3.277,303.294,-190.404,79.055,3.618,0.438,-2.233,0.629,-1.584,2.1,-1.864,0.244,0.226
37,6.934,0.52,231.141,-199.439,35.344,-20.557,-9.783,-3.817,303.258,-184.03,82.683,2.242,0.418,-2.194,0.661,-1.529,2.098,-1.817,0.248,0.244
38,7.599,0.962,230.697,-196.249,33.555,-25.87,-9.735,-3.462,302.853,-180.926,77.439,3.363,0.402,-2.165,0.618,-1.506,2.07,-1.791,0.252,0.263
