"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,22.141,1.495,320.544,-53.835,-104.795,-50.289,-24.285,-6.165,389.774,-238.211,150.232,21.05,-0.762,-0.431,0.917,-1.537,1.274,-1.038,-0.002,0.004
2,22.023,1.759,320.534,-47.652,-104.773,-50.57,-24.869,-6.175,389.774,-238.211,150.232,21.367,-0.762,-0.383,0.916,-1.537,1.273,-1.016,-0.005,0.008
3,22.322,2.647,320.534,-47.652,-104.773,-47.262,-24.471,-6.089,390.202,-235.153,151.982,18.87,-0.761,-0.386,0.927,-1.515,1.286,-1.006,-0.007,0.013
4,22.451,1.618,320.09,-44.462,-106.562,-50.464,-24.919,-5.821,389.784,-232.169,150.293,21.652,-0.776,-0.358,0.916,-1.498,1.275,-0.984,-0.009,0.017
5,22.274,1.828,319.659,-41.347,-104.807,-49.96,-24.605,-5.769,389.784,-232.169,150.293,20.342,-0.763,-0.334,0.917,-1.498,1.29,-0.974,-0.011,0.022
6,22.067,2.243,319.229,-38.232,-103.053,-55.422,-24.468,-6.169,390.653,-225.932,150.24,18.93,-0.751,-0.311,0.915,-1.453,1.316,-0.94,-0.013,0.027
7,21.988,2.147,319.229,-38.232,-103.053,-51.201,-24.832,-5.729,390.653,-225.932,150.24,18.864,-0.751,-0.311,0.914,-1.454,1.315,-0.94,-0.015,0.032
8,22.326,2.098,319.667,-34.926,-104.77,-54.507,-24.475,-5.907,390.189,-222.617,152.116,23.158,-0.763,-0.284,0.928,-1.434,1.302,-0.916,-0.017,0.037
9,21.943,1.742,318.784,-35.042,-104.841,-51.319,-24.389,-5.69,388.866,-219.495,154.108,18.509,-0.767,-0.285,0.945,-1.419,1.306,-0.908,-0.019,0.043
10,22.252,2.326,319.656,-28.742,-104.749,-54.734,-24.613,-5.818,389.307,-216.317,152.304,24.254,-0.763,-0.236,0.931,-1.397,1.29,-0.873,-0.02,0.049
11,21.981,2.173,319.205,-31.974,-106.574,-55.098,-24.538,-5.824,389.307,-216.317,152.304,19.21,-0.779,-0.261,0.931,-1.397,1.291,-0.885,-0.021,0.055
12,22.326,2.298,319.236,-31.811,-103.016,-54.866,-24.84,-5.64,388.866,-219.495,154.108,22.388,-0.75,-0.26,0.943,-1.419,1.304,-0.897,-0.023,0.061
13,22.361,2.091,318.761,-28.784,-108.363,-51.345,-24.74,-5.499,388.889,-213.332,150.615,23.536,-0.794,-0.236,0.921,-1.379,1.281,-0.864,-0.024,0.068
14,21.805,2.092,319.656,-28.742,-104.749,-54.468,-24.625,-5.689,389.307,-216.317,152.304,23.868,-0.764,-0.235,0.931,-1.397,1.29,-0.873,-0.025,0.075
15,22.245,2.019,319.656,-28.742,-104.749,-55.156,-24.984,-5.821,389.317,-210.274,152.365,17.762,-0.763,-0.235,0.931,-1.357,1.29,-0.851,-0.026,0.081
16,22.858,2.5,320.077,-25.674,-106.481,-59.706,-24.715,-5.409,389.317,-210.274,152.365,20.382,-0.774,-0.212,0.931,-1.358,1.278,-0.841,-0.027,0.088
17,22.244,2.333,320.077,-25.674,-106.481,-55.467,-24.439,-5.599,389.712,-206.765,154.127,20.318,-0.776,-0.211,0.942,-1.333,1.289,-0.827,-0.028,0.096
18,22.458,2.369,319.656,-28.742,-104.749,-56.816,-25.025,-5.551,390.176,-210.081,152.25,20.29,-0.762,-0.236,0.928,-1.354,1.302,-0.85,-0.029,0.103
19,22.105,2.161,320.077,-25.674,-106.481,-57.024,-24.973,-5.149,389.271,-209.943,155.931,18.15,-0.776,-0.21,0.954,-1.357,1.288,-0.84,-0.03,0.11
20,22.419,2.322,320.063,-25.599,-110.025,-56.271,-24.485,-5.468,389.294,-203.781,152.438,21.014,-0.803,-0.21,0.932,-1.316,1.265,-0.817,-0.031,0.118
21,22.506,2.228,320.077,-25.674,-106.481,-54.289,-24.606,-5.513,388.889,-213.332,150.615,20.979,-0.775,-0.211,0.921,-1.379,1.265,-0.852,-0.031,0.125
22,21.886,2.5,320.077,-25.674,-106.481,-60.267,-24.52,-5.511,389.317,-210.274,152.365,21.751,-0.777,-0.212,0.932,-1.358,1.276,-0.841,-0.032,0.133
23,22.314,1.87,320.077,-25.674,-106.481,-56.931,-24.93,-5.555,388.843,-213.002,154.181,18.836,-0.776,-0.21,0.944,-1.377,1.276,-0.85,-0.033,0.14
24,22.509,2.595,320.087,-31.857,-106.503,-53.251,-24.928,-5.602,388.889,-213.332,150.615,21.305,-0.775,-0.261,0.92,-1.379,1.264,-0.874,-0.034,0.148
25,22.182,2.242,320.507,-28.789,-108.236,-53.802,-24.829,-6.134,388.425,-210.017,152.491,19.951,-0.789,-0.235,0.934,-1.358,1.25,-0.85,-0.035,0.155
26,21.998,1.918,319.635,-35.089,-108.329,-58.236,-24.705,-5.733,387.556,-216.253,152.545,21.313,-0.792,-0.285,0.937,-1.403,1.253,-0.897,-0.036,0.162
27,22.069,1.896,320.087,-31.857,-106.503,-54.741,-24.479,-6.092,388.02,-219.569,150.668,18.887,-0.776,-0.259,0.924,-1.422,1.252,-0.896,-0.037,0.169
28,22.602,1.928,319.215,-38.157,-106.596,-53.036,-24.397,-5.774,387.556,-216.253,152.545,18.611,-0.778,-0.31,0.937,-1.403,1.268,-0.909,-0.037,0.176
29,22.449,1.832,320.087,-31.857,-106.503,-53.345,-24.883,-6.004,387.556,-216.253,152.545,19.864,-0.775,-0.259,0.936,-1.402,1.252,-0.885,-0.038,0.183
30,22.594,2.232,319.205,-31.974,-106.574,-56.219,-24.186,-5.869,387.138,-213.269,150.855,18.865,-0.778,-0.261,0.928,-1.384,1.256,-0.877,-0.039,0.189
31,22.323,1.74,320.087,-31.857,-106.503,-52.45,-24.541,-5.954,387.556,-216.253,152.545,17.469,-0.776,-0.258,0.937,-1.402,1.252,-0.885,-0.04,0.195
32,22.325,2.345,320.087,-31.857,-106.503,-58.695,-24.845,-5.821,388.447,-216.51,152.418,20.271,-0.776,-0.26,0.933,-1.401,1.264,-0.886,-0.041,0.201
33,22.589,2.077,320.938,-31.904,-109.991,-52.666,-24.528,-5.999,388.02,-219.569,150.668,19.928,-0.8,-0.259,0.924,-1.422,1.225,-0.895,-0.042,0.207
34,22.417,1.971,320.962,-38.162,-106.469,-55.471,-24.484,-6.141,388.879,-219.375,150.554,16.366,-0.773,-0.308,0.921,-1.417,1.249,-0.916,-0.043,0.213
35,22.689,2.106,321.382,-35.094,-108.202,-55.153,-24.527,-5.957,388.438,-222.553,152.357,20.95,-0.785,-0.284,0.934,-1.44,1.235,-0.917,-0.044,0.218
36,22.149,2.23,320.952,-31.979,-106.447,-55.62,-24.437,-6,388.438,-222.553,152.357,19.929,-0.774,-0.26,0.934,-1.44,1.249,-0.906,-0.045,0.223
37,22.064,2.334,321.382,-35.094,-108.202,-55.427,-24.523,-5.689,388.866,-219.495,154.108,21.745,-0.787,-0.285,0.944,-1.419,1.247,-0.906,-0.046,0.228
38,22.511,2.156,321.382,-35.094,-108.202,-51.285,-24.655,-5.685,388.879,-219.375,150.554,17.115,-0.785,-0.284,0.921,-1.418,1.235,-0.905,-0.048,0.233
39,22.198,1.837,320.952,-31.979,-106.447,-52.705,-24.665,-6.042,388.879,-219.375,150.554,19.234,-0.774,-0.259,0.921,-1.417,1.248,-0.894,-0.049,0.238
40,22.697,2.238,320.531,-35.047,-104.714,-52.687,-24.849,-5.776,388.866,-219.495,154.108,18.448,-0.759,-0.285,0.943,-1.419,1.275,-0.906,-0.05,0.242
41,22.406,2.545,320.952,-31.979,-106.447,-56.658,-24.537,-5.73,388.866,-219.495,154.108,14.974,-0.773,-0.261,0.944,-1.419,1.261,-0.895,-0.051,0.246
