"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,22.748,-0.683,311.999,34.627,-69.524,-57.716,-23.547,-4.57,397.806,-53.693,167.07,38.905,-0.493,0.284,1.008,-0.331,1.73,-0.061,-0.003,-0.002
2,22.003,-0.042,311.975,40.885,-73.046,-54.903,-23.991,-4.04,397.76,-53.362,170.636,38.744,-0.524,0.333,1.03,-0.331,1.728,-0.039,-0.006,-0.004
3,21.616,-0.041,312.871,40.927,-69.431,-56.533,-24.258,-4.212,399.093,-50.442,168.706,38.801,-0.495,0.332,1.014,-0.311,1.735,-0.028,-0.009,-0.004
4,22.148,-0.302,312.427,44.116,-71.22,-48.351,-24.129,-4.49,398.201,-50.184,168.832,37.689,-0.508,0.36,1.017,-0.309,1.726,-0.015,-0.012,-0.005
5,22.014,-0.083,312.417,50.3,-71.198,-54.577,-23.774,-3.992,398.211,-44.142,168.893,42.395,-0.509,0.409,1.018,-0.272,1.727,0.028,-0.015,-0.005
6,21.653,-0.159,311.552,50.421,-71.254,-59.339,-23.852,-3.778,398.629,-47.126,170.583,38.421,-0.512,0.412,1.028,-0.291,1.754,0.017,-0.018,-0.004
7,21.561,0.047,311.997,47.231,-69.465,-51.415,-23.95,-4.449,397.77,-47.32,170.697,35.955,-0.497,0.384,1.03,-0.291,1.74,0.006,-0.021,-0.003
8,21.92,-0.473,311.545,44,-71.291,-54.193,-24.087,-4.534,398.211,-44.142,168.893,38.399,-0.511,0.36,1.017,-0.27,1.742,0.006,-0.025,-0.001
9,21.795,-0.351,310.226,53.494,-73.114,-52.193,-24.087,-4.543,398.211,-44.142,168.893,38.332,-0.529,0.439,1.017,-0.27,1.76,0.04,-0.028,0.001
10,22.005,-0.23,309.375,53.541,-69.626,-49.951,-23.867,-4.393,398.211,-44.142,168.893,40.585,-0.501,0.44,1.018,-0.271,1.789,0.04,-0.031,0.003
11,21.881,0.018,309.375,53.541,-69.626,-55.939,-24.18,-4.485,398.211,-44.142,168.893,38.774,-0.501,0.44,1.017,-0.27,1.788,0.04,-0.034,0.006
12,21.782,-0.497,309.344,53.377,-73.185,-51.766,-23.907,-4.448,399.057,-44.068,172.333,39.158,-0.531,0.44,1.038,-0.269,1.8,0.04,-0.037,0.009
