"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,13.537,-4.532,300.727,-31.684,-136.275,-8.635,-15.61,0.48,248.329,149.361,150.595,37.42,-1.106,-0.253,1.478,1.526,-1.028,0.552,0.001,0.001
2,13.499,-4.772,300.273,-22.311,-138.042,-9.328,-15.513,0.66,248.793,146.045,148.719,33.182,-1.123,-0.173,1.457,1.488,-1.026,0.58,0.001,0.002
3,13.491,-4.812,301.148,-28.616,-138.008,-8.363,-15.415,1.067,248.793,146.045,148.719,38.547,-1.119,-0.225,1.457,1.487,-1.042,0.549,0.002,0.003
4,13.547,-4.72,300.703,-25.426,-139.797,-9.45,-15.111,1.328,248.329,149.361,150.595,36.073,-1.136,-0.199,1.48,1.522,-1.043,0.58,0.002,0.005
5,13.708,-4.562,300.727,-31.684,-136.275,-12.218,-15.112,1.421,248.757,152.419,152.346,33.26,-1.106,-0.252,1.495,1.551,-1.009,0.564,0.002,0.007
6,13.891,-4.769,300.727,-31.684,-136.275,-9.148,-14.933,1.015,248.793,146.045,148.719,35.72,-1.105,-0.252,1.459,1.487,-1.024,0.535,0.002,0.009
7,14.101,-4.425,300.696,-31.848,-139.834,-10.868,-15.345,1.067,248.757,152.419,152.346,35.721,-1.134,-0.254,1.494,1.552,-1.025,0.563,0.002,0.011
8,13.542,-4.64,300.275,-34.916,-138.101,-9.389,-15.304,1.463,248.339,155.404,150.656,35.664,-1.123,-0.28,1.48,1.584,-1.027,0.564,0.003,0.013
9,13.408,-4.736,299.855,-37.984,-136.368,-8.332,-15.205,1.068,248.339,155.404,150.656,35.412,-1.111,-0.306,1.48,1.585,-1.011,0.551,0.003,0.016
10,13.589,-5.117,299.855,-37.984,-136.368,-12.857,-15.514,1.203,248.339,155.404,150.656,38.244,-1.11,-0.305,1.479,1.585,-1.011,0.551,0.003,0.018
11,13.851,-5.207,299.855,-37.984,-136.368,-10.773,-15.301,0.879,247.898,152.226,152.46,38.879,-1.109,-0.304,1.501,1.556,-1.012,0.538,0.003,0.021
12,13.313,-5.454,300.299,-41.174,-134.579,-11.951,-15.571,0.829,247.911,152.345,148.906,37.713,-1.094,-0.33,1.463,1.558,-1.03,0.523,0.003,0.023
13,13.67,-4.856,300.73,-44.289,-136.334,-10.774,-15.163,0.792,247.042,146.109,148.959,33.482,-1.106,-0.358,1.471,1.499,-1.064,0.48,0.003,0.026
14,13.616,-5.233,300.722,-50.71,-136.371,-10.495,-15.264,0.257,247.042,146.109,148.959,34.223,-1.107,-0.411,1.47,1.501,-1.065,0.451,0.003,0.028
15,13.762,-5.525,301.604,-50.594,-136.3,-12.751,-15.129,0.718,246.614,143.051,147.209,33.266,-1.102,-0.408,1.455,1.47,-1.098,0.437,0.003,0.031
