"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,28.951,-2.739,338.897,-144.268,-38.216,-75.339,-30.777,-0.361,303.635,-147.083,-11.192,92.34,-0.201,-1.073,-0.194,-1.229,-0.825,-1.147,0.002,0.022
2,28.742,-2.856,338.897,-144.268,-38.216,-78.61,-30.643,-0.555,303.635,-147.083,-11.192,86.904,-0.202,-1.073,-0.194,-1.229,-0.825,-1.146,0.002,0.033
3,28.734,-2.728,338.445,-147.5,-40.042,-78.784,-30.767,-0.148,304.099,-150.398,-13.069,88.4,-0.216,-1.099,-0.209,-1.256,-0.824,-1.173,0.003,0.045
4,28.659,-2.578,338.89,-150.69,-38.253,-77.05,-30.547,-0.18,303.193,-150.261,-9.388,92.723,-0.202,-1.122,-0.178,-1.258,-0.827,-1.186,0.004,0.056
5,28.759,-2.992,337.594,-147.453,-36.555,-79.6,-30.681,-0.329,303.193,-150.261,-9.388,88.34,-0.19,-1.101,-0.179,-1.258,-0.798,-1.175,0.005,0.067
6,28.662,-2.944,337.594,-147.453,-36.555,-79.831,-30.673,-0.413,303.657,-153.576,-11.265,92.663,-0.19,-1.101,-0.194,-1.283,-0.797,-1.187,0.005,0.077
7,28.611,-2.464,337.594,-147.453,-36.555,-77.767,-30.726,-0.32,304.075,-156.561,-9.576,92.3,-0.191,-1.102,-0.18,-1.307,-0.783,-1.199,0.006,0.088
8,28.605,-2.687,337.594,-147.453,-36.555,-85.144,-30.552,-0.229,303.657,-153.576,-11.265,91.583,-0.191,-1.101,-0.194,-1.284,-0.797,-1.188,0.007,0.098
9,28.783,-2.248,336.699,-147.495,-40.169,-84.323,-31.077,-0.232,304.517,-153.383,-11.38,97.256,-0.218,-1.106,-0.196,-1.279,-0.781,-1.188,0.008,0.109
10,29.132,-2.772,336.699,-147.495,-40.169,-80.989,-30.809,-0.005,304.517,-153.383,-11.38,91.908,-0.217,-1.104,-0.195,-1.279,-0.78,-1.188,0.009,0.119
11,28.835,-3.042,337.594,-147.453,-36.555,-84.905,-31.147,-0.14,304.967,-156.818,-9.702,92.294,-0.19,-1.1,-0.182,-1.306,-0.767,-1.198,0.01,0.128
12,28.959,-2.83,336.699,-147.495,-40.169,-80.644,-31.162,-0.277,305.827,-156.624,-9.817,94.049,-0.217,-1.104,-0.182,-1.3,-0.75,-1.197,0.011,0.138
13,29.132,-2.812,336.699,-147.495,-40.169,-80.606,-31.288,-0.056,306.268,-153.446,-11.62,96.939,-0.217,-1.104,-0.198,-1.272,-0.749,-1.184,0.012,0.147
14,29.339,-2.912,336.299,-144.217,-34.856,-79.218,-31.364,-0.272,305.827,-156.624,-9.817,95.85,-0.176,-1.081,-0.183,-1.3,-0.722,-1.185,0.013,0.156
15,29.051,-2.871,337.15,-144.263,-38.343,-84.478,-31.212,0.134,306.268,-153.446,-11.62,90.575,-0.203,-1.078,-0.197,-1.273,-0.749,-1.171,0.014,0.165
16,29.094,-2.649,336.268,-144.38,-38.414,-81.701,-30.973,-0.275,306.268,-153.446,-11.62,95.564,-0.204,-1.083,-0.197,-1.272,-0.734,-1.173,0.016,0.173
17,29.465,-2.813,335.834,-147.374,-40.225,-81.576,-31.02,-0.326,306.696,-150.388,-9.87,92.705,-0.217,-1.106,-0.182,-1.244,-0.718,-1.172,0.018,0.181
18,29.042,-2.531,335.403,-144.259,-38.47,-80.98,-30.838,-0.236,306.696,-150.388,-9.87,94.124,-0.205,-1.085,-0.181,-1.245,-0.705,-1.161,0.019,0.19
19,29.246,-2.779,336.278,-150.563,-38.436,-83.851,-31.113,-0.046,306.232,-147.073,-7.993,94.876,-0.204,-1.129,-0.167,-1.22,-0.721,-1.172,0.021,0.198
20,28.957,-2.88,335.848,-147.448,-36.681,-81.722,-31.068,0.038,306.696,-150.388,-9.87,93.084,-0.192,-1.107,-0.182,-1.246,-0.706,-1.173,0.023,0.205
21,28.804,-2.453,335.848,-147.448,-36.681,-81.936,-30.709,-0.191,305.804,-150.131,-9.744,96.259,-0.192,-1.108,-0.18,-1.246,-0.722,-1.174,0.025,0.213
22,29.413,-2.401,335.396,-150.68,-38.507,-76.617,-31.027,-0.008,306.232,-147.073,-7.993,95.166,-0.204,-1.134,-0.167,-1.22,-0.706,-1.175,0.027,0.22
23,28.834,-2.638,334.976,-153.748,-36.774,-83.75,-31.07,0.003,306.696,-150.388,-9.87,94.856,-0.193,-1.158,-0.182,-1.245,-0.692,-1.2,0.03,0.227
24,29.148,-2.996,335.85,-160.053,-36.74,-78.65,-31.067,-0.058,306.696,-150.388,-9.87,94.437,-0.191,-1.202,-0.182,-1.245,-0.706,-1.222,0.032,0.234
25,29.096,-2.602,335.85,-160.053,-36.74,-79.213,-30.537,-0.461,306.254,-153.566,-8.066,91.324,-0.192,-1.203,-0.166,-1.272,-0.706,-1.236,0.034,0.24
26,28.746,-2.932,336.294,-163.243,-34.951,-81.236,-30.848,-0.272,306.268,-153.446,-11.62,90.945,-0.179,-1.224,-0.196,-1.272,-0.721,-1.247,0.037,0.246
27,29.366,-3.214,335.853,-172.658,-36.799,-85.618,-30.843,0.08,306.686,-156.431,-9.931,92.346,-0.191,-1.296,-0.182,-1.296,-0.706,-1.296,0.039,0.252
28,28.387,-3.275,335.401,-175.889,-38.624,-81.649,-30.883,-0.149,306.245,-159.609,-8.127,89.439,-0.208,-1.322,-0.167,-1.323,-0.708,-1.323,0.042,0.257
29,29.051,-3.483,335.432,-175.726,-35.066,-82.485,-30.791,-0.227,306.709,-162.924,-10.004,92.373,-0.179,-1.32,-0.182,-1.349,-0.692,-1.334,0.044,0.262
30,29.187,-3.283,335.432,-175.726,-35.066,-77.139,-30.92,-0.267,306.709,-162.924,-10.004,94.479,-0.179,-1.321,-0.183,-1.348,-0.692,-1.334,0.047,0.266
31,28.652,-3.442,335.401,-175.889,-38.624,-82.534,-30.826,-0.188,306.709,-162.924,-10.004,95.968,-0.207,-1.322,-0.182,-1.349,-0.706,-1.335,0.049,0.269
32,29.06,-3.422,336.307,-182.031,-35.032,-79.178,-30.756,-0.09,306.281,-165.983,-11.754,95.93,-0.178,-1.365,-0.197,-1.376,-0.721,-1.37,0.052,0.273
33,28.644,-3.435,335.855,-185.262,-36.857,-80.979,-30.251,-0.22,306.281,-165.983,-11.754,93.194,-0.194,-1.391,-0.195,-1.376,-0.721,-1.384,0.055,0.275
34,28.444,-3.556,335.877,-178.916,-33.277,-80.825,-30.576,-0.453,306.281,-165.983,-11.754,89.528,-0.167,-1.342,-0.196,-1.375,-0.708,-1.358,0.057,0.277
35,28.881,-3.085,335.877,-178.916,-33.277,-81.409,-30.564,-0.406,306.281,-165.983,-11.754,94.189,-0.166,-1.344,-0.196,-1.375,-0.707,-1.359,0.059,0.279
36,28.739,-3.432,336.727,-178.962,-36.765,-84.551,-30.298,-0.535,306.281,-165.983,-11.754,91.765,-0.192,-1.34,-0.195,-1.375,-0.735,-1.356,0.062,0.28
37,29.113,-3.317,335.425,-182.147,-35.103,-82.073,-30.663,-0.405,306.281,-165.983,-11.754,95.558,-0.179,-1.369,-0.197,-1.375,-0.707,-1.372,0.064,0.281
38,29.251,-3.33,335.877,-178.916,-33.277,-81.307,-30.399,-0.225,305.863,-162.998,-13.444,92.117,-0.165,-1.343,-0.21,-1.353,-0.721,-1.348,0.066,0.282
39,28.954,-3.347,335.425,-182.147,-35.103,-80.72,-30.656,-0.189,306.281,-165.983,-11.754,94.488,-0.18,-1.369,-0.197,-1.376,-0.707,-1.372,0.069,0.282
40,28.967,-3.598,336.307,-182.031,-35.032,-79.246,-30.074,-0.137,306.281,-165.983,-11.754,88.903,-0.179,-1.364,-0.195,-1.376,-0.72,-1.37,0.071,0.283
41,28.687,-3.758,335.855,-185.262,-36.857,-86.657,-30.175,-0.006,306.281,-165.983,-11.754,88.503,-0.194,-1.39,-0.195,-1.376,-0.721,-1.384,0.073,0.282
42,28.974,-2.86,335.869,-185.337,-33.314,-80.822,-30.488,-0.085,306.281,-165.983,-11.754,91.022,-0.166,-1.393,-0.196,-1.376,-0.707,-1.385,0.075,0.282
43,28.914,-3.287,335.879,-191.52,-33.336,-81.954,-30.583,-0.139,306.281,-165.983,-11.754,87.719,-0.166,-1.439,-0.196,-1.376,-0.707,-1.409,0.077,0.281
44,28.575,-3.523,335.879,-191.52,-33.336,-81.577,-30.655,-0.312,306.745,-169.298,-13.631,91.341,-0.167,-1.438,-0.212,-1.401,-0.707,-1.42,0.079,0.28
45,28.75,-3.29,335.879,-191.52,-33.336,-79.856,-30.569,-0.585,306.745,-169.298,-13.631,87.81,-0.167,-1.439,-0.212,-1.4,-0.706,-1.42,0.081,0.279
46,28.747,-3.307,334.997,-191.637,-33.407,-80.739,-30.752,-0.543,306.745,-169.298,-13.631,92.396,-0.168,-1.443,-0.212,-1.4,-0.692,-1.423,0.083,0.277
47,28.55,-3.262,335.427,-194.752,-35.161,-80.324,-30.58,-0.27,306.745,-169.298,-13.631,87.393,-0.181,-1.465,-0.212,-1.401,-0.706,-1.434,0.085,0.275
48,29.146,-3.377,335.007,-197.82,-33.428,-81.059,-30.843,-0.316,306.281,-165.983,-11.754,91.213,-0.167,-1.49,-0.197,-1.375,-0.693,-1.435,0.086,0.273
49,28.704,-3.587,335,-204.242,-33.465,-83.786,-30.525,-0.089,307.163,-172.283,-11.942,96.359,-0.168,-1.538,-0.197,-1.424,-0.678,-1.484,0.088,0.271
50,28.823,-3.973,334.579,-207.31,-31.733,-77.664,-30.79,-0.217,307.163,-172.283,-11.942,89.6,-0.155,-1.562,-0.198,-1.424,-0.664,-1.496,0.09,0.268
51,28.405,-3.582,335,-204.242,-33.465,-74.468,-31.061,-0.268,307.163,-172.283,-11.942,92.718,-0.169,-1.538,-0.199,-1.424,-0.679,-1.483,0.092,0.266
52,28.422,-4.028,334.135,-204.12,-33.521,-81.103,-31.104,-0.265,307.163,-172.283,-11.942,89.518,-0.17,-1.54,-0.199,-1.424,-0.665,-1.484,0.094,0.262
53,28.567,-4.104,335.023,-210.5,-29.944,-81.446,-30.778,0.011,307.627,-175.598,-13.819,94.94,-0.142,-1.584,-0.213,-1.45,-0.663,-1.52,0.096,0.259
54,28.438,-3.865,334.603,-213.568,-28.211,-81.32,-31.037,0.4,308.473,-175.524,-10.379,90.97,-0.129,-1.61,-0.185,-1.447,-0.621,-1.531,0.098,0.255
55,28.53,-3.788,334.603,-213.568,-28.211,-81.305,-31.042,0.053,308.045,-178.582,-12.129,95.277,-0.129,-1.61,-0.2,-1.473,-0.635,-1.544,0.1,0.251
56,28.654,-4.086,334.582,-219.915,-31.791,-83.491,-30.912,0.051,308.045,-178.582,-12.129,95.624,-0.156,-1.657,-0.199,-1.473,-0.649,-1.569,0.102,0.247
57,28.61,-3.794,333.731,-219.868,-28.304,-80.037,-31.143,-0.4,308.045,-178.582,-12.129,89.504,-0.13,-1.662,-0.2,-1.471,-0.621,-1.57,0.105,0.242
