"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,19.686,-0.701,343.261,-413.875,92.146,2.643,-20.542,-4.311,245.948,-381.481,-35.973,-17.618,0.739,-3.06,-0.454,-3.922,-1.647,-3.42,-0.028,-0.025
2,20.082,-0.534,342.831,-410.76,93.9,2.978,-20.632,-4.754,245.948,-381.481,-35.973,-15.458,0.754,-3.042,-0.455,-3.921,-1.632,-3.409,-0.042,-0.035
3,19.799,0.023,342.377,-401.387,92.133,-2.134,-20.455,-4.622,246.817,-375.245,-36.026,-18.627,0.741,-2.978,-0.453,-3.843,-1.613,-3.34,-0.056,-0.044
4,20.121,-0.273,342.384,-394.966,92.17,1.284,-20.596,-4.713,246.398,-372.26,-37.716,-16.133,0.742,-2.929,-0.472,-3.819,-1.629,-3.301,-0.069,-0.051
5,19.565,-0.306,341.93,-385.593,90.403,0.09,-20.642,-4.363,246.362,-365.887,-34.089,-18.663,0.729,-2.863,-0.434,-3.755,-1.615,-3.237,-0.082,-0.057
6,19.722,-0.412,341.961,-385.429,93.962,-2.213,-20.64,-4.312,246.362,-365.887,-34.089,-16.129,0.755,-2.862,-0.434,-3.755,-1.6,-3.236,-0.095,-0.062
7,19.893,0.4,342.381,-382.361,92.229,0.091,-20.417,-4.047,245.898,-362.571,-32.212,-18.626,0.742,-2.838,-0.415,-3.729,-1.616,-3.21,-0.108,-0.065
8,19.669,-0.103,341.063,-372.867,90.406,-2.166,-20.374,-4.095,245.898,-362.571,-32.212,-19.384,0.731,-2.777,-0.415,-3.729,-1.602,-3.175,-0.12,-0.066
9,19.671,0.062,341.063,-372.867,90.406,-2.929,-21.079,-4.174,246.362,-365.887,-34.089,-15.83,0.731,-2.777,-0.436,-3.756,-1.601,-3.187,-0.131,-0.067
10,19.555,-0.322,341.063,-372.867,90.406,-1.372,-20.559,-4.192,246.326,-359.513,-30.461,-21.538,0.73,-2.776,-0.397,-3.69,-1.586,-3.159,-0.143,-0.066
11,19.166,-0.061,341.063,-372.867,90.406,-1.741,-20.649,-4.497,246.326,-359.513,-30.461,-14.051,0.729,-2.777,-0.397,-3.689,-1.587,-3.159,-0.154,-0.064
12,19.547,0.209,341.507,-376.056,92.195,-2.185,-20.863,-4.355,245.908,-356.529,-32.151,-19.738,0.743,-2.798,-0.416,-3.665,-1.603,-3.161,-0.164,-0.061
13,19.419,-0.589,341.927,-372.988,90.462,-0.928,-20.783,-4.632,246.349,-353.351,-33.955,-19.009,0.729,-2.769,-0.434,-3.625,-1.615,-3.127,-0.175,-0.057
14,20.082,-0.428,341.935,-366.567,90.499,-2.261,-20.914,-4.495,245.908,-356.529,-32.151,-16.916,0.731,-2.722,-0.416,-3.665,-1.616,-3.116,-0.184,-0.052
15,19.508,-0.461,342.379,-369.756,92.288,-2.895,-20.779,-4.31,246.767,-356.335,-32.265,-15.086,0.741,-2.742,-0.415,-3.651,-1.598,-3.122,-0.194,-0.047
16,19.645,0.165,342.379,-369.756,92.288,-2.535,-20.777,-4.223,246.349,-353.351,-33.955,-15.796,0.742,-2.744,-0.434,-3.626,-1.614,-3.113,-0.203,-0.04
17,19.456,-0.553,342.809,-372.871,90.533,-2.508,-21.264,-3.997,247.195,-353.277,-30.515,-20.109,0.727,-2.761,-0.399,-3.614,-1.597,-3.118,-0.212,-0.033
18,19.114,-0.315,341.935,-366.567,90.499,-0.547,-20.913,-4.179,247.195,-353.277,-30.515,-15.773,0.728,-2.722,-0.397,-3.613,-1.582,-3.096,-0.221,-0.025
19,19.855,-0.421,342.379,-369.756,92.288,-4.574,-20.562,-4.409,246.303,-353.02,-30.388,-20.459,0.742,-2.742,-0.396,-3.623,-1.599,-3.11,-0.229,-0.017
20,19.538,-0.676,342.379,-369.756,92.288,-2.72,-20.651,-4.138,247.195,-353.277,-30.515,-18.996,0.742,-2.741,-0.396,-3.613,-1.581,-3.107,-0.237,-0.008
21,19.364,-0.491,342.379,-369.756,92.288,-2.076,-20.693,-4.135,246.767,-356.335,-32.265,-16.505,0.741,-2.742,-0.415,-3.651,-1.598,-3.123,-0.244,0.001
22,19.718,-0.33,343.254,-376.061,92.322,-2.95,-20.734,-4.225,246.754,-356.455,-28.711,-16.18,0.74,-2.782,-0.379,-3.652,-1.597,-3.146,-0.252,0.01
23,19.446,-0.326,342.379,-369.756,92.288,2.681,-20.607,-4.097,246.767,-356.335,-32.265,-15.48,0.741,-2.742,-0.415,-3.651,-1.598,-3.123,-0.259,0.02
24,19.729,-0.071,341.927,-372.988,90.462,-2.771,-20.367,-4.225,246.813,-356.666,-35.831,-16.108,0.729,-2.771,-0.45,-3.654,-1.612,-3.141,-0.265,0.029
25,19.491,-0.65,342.799,-366.688,90.555,-2.276,-20.296,-4.263,246.767,-356.335,-32.265,-17.845,0.728,-2.715,-0.414,-3.651,-1.612,-3.107,-0.272,0.039
26,19.28,-0.494,341.935,-366.567,90.499,0.765,-21.05,-4.324,247.195,-353.277,-30.515,-17.267,0.728,-2.722,-0.398,-3.613,-1.582,-3.095,-0.278,0.049
27,19.67,-0.204,341.491,-363.377,88.71,1.297,-20.691,-4.584,247.636,-350.099,-32.319,-19.349,0.717,-2.702,-0.414,-3.573,-1.579,-3.068,-0.284,0.059
28,19.216,-0.567,341.48,-357.194,88.732,-3.679,-20.865,-4.363,247.646,-344.056,-32.258,-16.898,0.716,-2.655,-0.414,-3.511,-1.58,-3.015,-0.289,0.07
29,19.686,0.064,341.036,-354.004,86.943,-4.116,-21.263,-4.318,247.646,-344.056,-32.258,-14.766,0.705,-2.637,-0.416,-3.512,-1.58,-3.005,-0.295,0.08
30,19.853,-0.071,340.162,-347.699,86.909,-1.734,-21.093,-3.789,247.6,-343.725,-28.691,-14.809,0.707,-2.596,-0.379,-3.511,-1.55,-2.981,-0.3,0.091
31,19.789,0.374,339.731,-344.584,88.664,1.114,-20.872,-3.87,247.61,-337.682,-28.63,-12.963,0.721,-2.577,-0.377,-3.448,-1.535,-2.945,-0.304,0.103
32,19.63,0.086,340.162,-347.699,86.909,-4.952,-21.095,-3.783,248.469,-337.489,-28.745,-11.197,0.706,-2.597,-0.378,-3.435,-1.532,-2.95,-0.309,0.114
33,19.547,0.455,340.159,-335.095,86.968,-4.762,-21.178,-3.877,248.897,-334.431,-26.995,-11.177,0.707,-2.504,-0.36,-3.397,-1.515,-2.881,-0.313,0.126
34,19.765,0.183,339.284,-328.79,86.934,1.078,-21.101,-3.705,249.338,-331.253,-28.798,-12.597,0.709,-2.462,-0.377,-3.36,-1.498,-2.842,-0.316,0.138
35,19.499,0.492,339.284,-328.79,86.934,-3.449,-21.353,-3.787,250.22,-337.553,-28.986,-14.063,0.708,-2.463,-0.379,-3.412,-1.48,-2.866,-0.319,0.15
