"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,15.176,-9.936,323.518,-339.409,12.967,-22.457,-20.512,-0.453,261.508,-137.465,-46.196,64.292,0.149,-2.634,-0.526,-1.333,-1.365,-2.053,0.014,-0.031
2,15.201,-10.318,322.66,-345.784,16.417,-19.365,-20.736,0.298,262.841,-134.544,-48.126,60.706,0.176,-2.69,-0.543,-1.301,-1.315,-2.067,0.03,-0.064
3,15.473,-10.144,321.357,-348.968,18.079,-20.944,-21.227,0.831,264.534,-121.741,-44.667,69.615,0.191,-2.727,-0.508,-1.172,-1.233,-2.025,0.047,-0.097
4,15.25,-9.945,320.5,-342.426,18.06,-22.317,-21.004,1.271,264.52,-109.204,-44.533,66.475,0.191,-2.683,-0.506,-1.053,-1.218,-1.946,0.065,-0.132
5,15.171,-9.163,319.171,-326.748,16.259,-16.756,-20.81,1.363,264.494,-84.132,-44.265,68.322,0.177,-2.572,-0.503,-0.813,-1.202,-1.775,0.084,-0.167
6,15.042,-8.328,318.286,-314.26,16.247,-15.828,-20.955,1.579,264.909,-68.538,-42.381,64.677,0.177,-2.482,-0.485,-0.663,-1.17,-1.656,0.105,-0.202
7,15.164,-8.253,317.839,-298.466,14.517,-22.676,-20.471,2.198,264.455,-46.524,-43.863,68.031,0.164,-2.359,-0.498,-0.455,-1.185,-1.494,0.126,-0.237
8,15.129,-7.844,317.837,-285.861,14.576,-18.313,-20.747,2.318,264.406,-27.614,-40.102,70.429,0.164,-2.26,-0.463,-0.274,-1.17,-1.358,0.149,-0.271
9,15.312,-7.854,317.39,-270.067,12.846,-15.479,-20.888,2.682,263.965,-18.136,-41.718,67.933,0.151,-2.137,-0.48,-0.185,-1.186,-1.25,0.172,-0.304
10,15.393,-7.371,318.27,-257.345,12.975,-13.918,-20.954,3.12,263.938,6.936,-41.451,67.583,0.152,-2.031,-0.478,0.055,-1.2,-1.085,0.195,-0.335
11,15.66,-6.405,318.688,-241.672,11.301,-15.126,-20.786,4.009,264.33,29.024,-39.493,76.892,0.139,-1.906,-0.457,0.264,-1.197,-0.922,0.219,-0.364
12,15.787,-6.107,320.432,-229.073,11.486,-13.374,-20.828,5.574,264.317,41.56,-39.359,72.61,0.14,-1.797,-0.456,0.378,-1.226,-0.814,0.243,-0.39
13,15.62,-6.133,319.956,-226.046,6.139,-14.005,-20.843,5.62,263.435,47.86,-39.172,73.667,0.097,-1.775,-0.456,0.44,-1.26,-0.775,0.268,-0.414
14,16.108,-6.789,318.666,-248.019,7.721,-14.178,-20.74,4.187,262.53,35.342,-32.071,70.044,0.112,-1.956,-0.389,0.326,-1.218,-0.925,0.292,-0.436
15,16.141,-9.21,316.052,-279.524,7.384,-21.082,-20.897,2.941,262.128,7.211,-34.089,73.625,0.11,-2.217,-0.409,0.059,-1.191,-1.185,0.316,-0.457
16,15.83,-10.913,315.63,-314.223,8.962,-18.371,-20.402,1.868,261.295,-18.055,-34.243,76.789,0.122,-2.494,-0.41,-0.183,-1.195,-1.447,0.341,-0.476
17,15.601,-12.336,314.332,-342.617,10.507,-16.729,-20.342,1.66,260.429,-42.87,-34.385,69.754,0.134,-2.729,-0.413,-0.424,-1.185,-1.685,0.365,-0.495
18,15.997,-12.1,315.223,-361.601,14.026,-15.924,-20.748,0.987,260.001,-58.584,-32.715,66.018,0.164,-2.875,-0.399,-0.576,-1.188,-1.836,0.389,-0.514
19,15.702,-12.231,315.226,-374.206,13.967,-14.549,-20.921,0.547,260.442,-68.062,-31.098,69.614,0.162,-2.977,-0.383,-0.666,-1.172,-1.931,0.413,-0.534
20,16.26,-12.442,317.419,-390.005,15.824,-15.406,-21.227,1.131,260.419,-74.224,-27.605,70.228,0.178,-3.082,-0.35,-0.728,-1.188,-2.021,0.437,-0.554
21,16.781,-12.434,320.072,-396.151,19.543,-14.103,-21.133,0.684,261.337,-86.898,-31.42,65.974,0.207,-3.105,-0.385,-0.847,-1.214,-2.09,0.46,-0.576
22,16.868,-12.469,322.242,-405.692,17.879,-13.745,-20.901,0.865,262.22,-93.198,-31.607,64.242,0.193,-3.159,-0.385,-0.906,-1.24,-2.148,0.484,-0.598
23,16.43,-12.25,323.989,-405.697,18.005,-10.633,-20.862,0.553,261.351,-99.434,-31.554,66.392,0.192,-3.143,-0.386,-0.968,-1.289,-2.172,0.506,-0.622
24,16.416,-11.47,325.733,-393.097,18.191,-10.786,-20.849,1.049,262.22,-93.198,-31.607,61.135,0.192,-3.03,-0.385,-0.907,-1.3,-2.083,0.528,-0.646
25,16.47,-10.849,327.9,-390.033,16.585,-8.442,-20.646,1.534,261.779,-83.72,-33.224,58.95,0.179,-2.988,-0.4,-0.818,-1.36,-2.025,0.55,-0.671
26,16.552,-10.978,330.551,-383.574,20.363,-6.696,-20.511,1.58,261.36,-80.735,-34.913,64.658,0.206,-2.914,-0.417,-0.791,-1.405,-1.977,0.57,-0.696
27,16.944,-10.804,331.423,-377.274,20.456,-13.339,-20.565,1.942,261.338,-74.242,-34.84,60.785,0.208,-2.859,-0.417,-0.729,-1.419,-1.92,0.59,-0.721
28,17.187,-10.609,332.271,-364.716,17.027,-9.589,-20.4,2.196,259.132,-64.82,-32.661,60.689,0.182,-2.756,-0.398,-0.644,-1.486,-1.831,0.609,-0.746
29,17.25,-10.51,333.571,-348.927,15.424,-9.963,-20.139,2.193,258.237,-45.984,-32.34,57.225,0.169,-2.626,-0.395,-0.461,-1.532,-1.681,0.627,-0.77
30,17.09,-9.438,333.986,-320.649,13.808,-16.12,-20.254,3.033,256.055,-30.4,-33.654,61.03,0.156,-2.41,-0.412,-0.313,-1.6,-1.5,0.643,-0.793
31,17.694,-8.997,333.965,-282.761,10.441,-3.669,-20.232,3.824,253.836,4.214,-34.762,59.945,0.132,-2.124,-0.427,0.027,-1.667,-1.195,0.658,-0.815
32,17.87,-8.443,333.936,-251.293,7.036,-12.437,-19.667,4.403,251.631,26.291,-36.004,62.142,0.107,-1.886,-0.441,0.248,-1.735,-0.969,0.672,-0.835
33,18.187,-8.014,333.069,-238.567,7.039,-10.567,-19.779,5.244,249.39,54.743,-33.618,62.405,0.108,-1.795,-0.421,0.537,-1.761,-0.797,0.685,-0.852
34,18.294,-8.231,332.612,-216.59,5.331,-13.636,-19.489,6.088,247.612,79.879,-33.109,66.038,0.096,-1.629,-0.418,0.795,-1.798,-0.595,0.696,-0.866
35,18.369,-8.503,331.269,-200.837,-0.013,-11.613,-19.232,5.761,246.763,98.384,-36.354,64.241,0.055,-1.514,-0.451,0.99,-1.832,-0.445,0.705,-0.878
36,18.63,-8.316,330.394,-194.533,-0.048,-11.459,-19.013,5.174,244.12,98.705,-35.987,66.328,0.056,-1.47,-0.452,1.006,-1.876,-0.418,0.713,-0.885
37,18.953,-8.253,329.95,-191.343,-1.836,-15.493,-19.187,4.997,243.679,95.527,-34.183,67.715,0.043,-1.448,-0.434,0.975,-1.879,-0.419,0.72,-0.89
38,18.678,-8.122,329.52,-188.228,-0.082,-16.547,-18.869,4.78,243.274,85.975,-36.006,70.645,0.056,-1.426,-0.453,0.878,-1.881,-0.448,0.725,-0.892
39,19.159,-9.483,330.373,-200.879,-3.628,-11.127,-18.694,4.508,243.692,82.99,-34.317,69.916,0.03,-1.516,-0.434,0.847,-1.893,-0.513,0.729,-0.891
40,19.086,-10.339,329.073,-216.669,-2.025,-14.337,-19.034,3.85,245.92,67.075,-36.569,66.054,0.042,-1.641,-0.454,0.677,-1.823,-0.65,0.732,-0.888
41,19.242,-11.62,329.078,-241.878,-2.142,-19.052,-19.379,2.825,246.351,51.555,-35.013,71.345,0.042,-1.832,-0.439,0.52,-1.807,-0.825,0.735,-0.884
42,19.321,-12.247,329.958,-273.392,-2.225,-15.233,-19.53,2.106,248.142,13.883,-35.656,69.876,0.041,-2.068,-0.443,0.134,-1.784,-1.123,0.736,-0.879
43,18.597,-13.535,329.105,-304.976,1.108,-10.331,-19.915,1.316,249.024,-5.073,-32.423,69.467,0.065,-2.313,-0.41,-0.057,-1.723,-1.341,0.737,-0.874
44,18.745,-13.856,330.458,-326.912,6.431,-15.883,-20.291,0.12,250.373,-33.267,-34.682,71.572,0.106,-2.471,-0.432,-0.338,-1.702,-1.552,0.737,-0.869
45,18.042,-14.536,330.907,-355.311,8.102,-17.154,-20.287,-0.235,251.696,-49.045,-33.253,65.842,0.117,-2.684,-0.415,-0.494,-1.667,-1.738,0.737,-0.865
46,17.944,-15.079,331.784,-374.22,8.078,-16.406,-20.765,-0.676,252.128,-64.566,-31.698,65.473,0.116,-2.82,-0.401,-0.648,-1.667,-1.882,0.737,-0.863
47,18.449,-14.674,331.356,-383.71,9.773,-17.918,-20.674,-0.949,252.569,-74.044,-30.082,66.162,0.13,-2.897,-0.384,-0.741,-1.634,-1.965,0.736,-0.863
48,18.269,-14.803,330.508,-396.268,13.202,-7.593,-21.076,-1.033,251.713,-92.816,-30.162,67.838,0.157,-3.001,-0.387,-0.933,-1.625,-2.107,0.736,-0.864
49,17.948,-14.708,330.952,-399.457,14.991,-14.246,-21.145,-0.798,252.177,-96.132,-32.039,63.958,0.169,-3.021,-0.406,-0.965,-1.624,-2.132,0.735,-0.868
50,18.073,-14.905,329.66,-408.826,16.631,-16.172,-20.877,-1.115,252.631,-105.49,-33.977,65.081,0.183,-3.105,-0.423,-1.056,-1.592,-2.216,0.735,-0.873
51,18.038,-14.817,328.336,-418.357,14.713,-14.939,-20.646,-1.43,253.513,-111.79,-34.164,63.665,0.169,-3.191,-0.423,-1.114,-1.559,-2.286,0.734,-0.881
52,17.782,-14.882,328.79,-427.73,16.48,-10.051,-20.556,-1.418,253.549,-118.163,-37.791,62.987,0.181,-3.259,-0.459,-1.178,-1.574,-2.353,0.734,-0.89
53,17.902,-15.294,327.06,-440.405,19.838,-12.261,-20.288,-1.336,252.657,-130.562,-34.245,65.097,0.209,-3.374,-0.424,-1.307,-1.534,-2.473,0.734,-0.902
54,17.476,-15.505,325.746,-456.12,17.898,-10.495,-20.279,-2.225,252.693,-136.936,-37.872,60.892,0.193,-3.509,-0.46,-1.368,-1.536,-2.574,0.734,-0.915
55,17.917,-15.631,325.326,-459.188,19.63,-8.57,-20.537,-2.535,253.134,-146.414,-36.255,57.65,0.208,-3.537,-0.444,-1.459,-1.504,-2.628,0.734,-0.931
56,18.3,-16.121,325.772,-474.983,21.36,-8.865,-20.536,-2.354,253.576,-143.236,-38.059,61.923,0.223,-3.654,-0.461,-1.426,-1.501,-2.679,0.734,-0.948
57,17.857,-15.817,324.9,-481.282,21.268,-2.92,-20.588,-2.489,254.445,-136.999,-38.113,56.237,0.221,-3.714,-0.461,-1.358,-1.468,-2.679,0.735,-0.968
58,17.985,-15.981,325.796,-481.24,24.882,-5.982,-20.675,-2.311,254.445,-136.999,-38.113,60.506,0.249,-3.703,-0.461,-1.359,-1.468,-2.675,0.736,-0.989
59,18.506,-15.641,326.217,-478.172,23.149,-5.33,-21.034,-1.735,254.85,-127.448,-36.289,62.262,0.237,-3.675,-0.443,-1.263,-1.465,-2.618,0.737,-1.012
60,17.859,-15.224,327.065,-465.614,19.72,1.88,-21.085,-1.737,255.3,-118.227,-38.032,61.218,0.208,-3.57,-0.46,-1.17,-1.494,-2.517,0.738,-1.035
61,18.568,-14.478,328.807,-440.41,19.965,-2.768,-21.28,-1.428,255.715,-102.632,-36.148,63.707,0.21,-3.358,-0.441,-1.014,-1.504,-2.333,0.74,-1.06
62,18.656,-13.016,330.083,-418.362,14.84,-0.25,-21.648,-0.933,256.584,-83.74,-39.621,66.163,0.171,-3.18,-0.476,-0.825,-1.544,-2.15,0.741,-1.084
63,19.113,-12.829,330.498,-390.084,13.224,-1.461,-21.553,-0.05,257.868,-61.91,-37.79,72.549,0.159,-2.959,-0.455,-0.61,-1.521,-1.929,0.743,-1.108
64,18.969,-12.003,331.354,-371.105,9.832,-6.559,-21.69,0.264,258.724,-43.137,-37.71,71.944,0.132,-2.809,-0.453,-0.425,-1.531,-1.763,0.745,-1.131
65,19.369,-12.418,330.907,-355.311,8.102,-6.609,-21.843,1.11,259.557,-17.871,-37.556,74.827,0.121,-2.69,-0.451,-0.179,-1.512,-1.586,0.747,-1.152
66,19.28,-13.142,329.126,-342.865,4.475,-1.798,-21.58,1.727,259.972,10.379,-39.092,74.827,0.093,-2.606,-0.464,0.095,-1.495,-1.414,0.748,-1.171
67,19.097,-13.89,327.829,-327.024,6.233,-4.179,-21.788,2.033,260.387,38.629,-40.628,73.748,0.106,-2.492,-0.479,0.369,-1.463,-1.225,0.75,-1.188
68,18.958,-13.464,324.763,-317.525,4.283,-10.083,-22.066,2.823,260.361,63.702,-40.36,79.378,0.092,-2.442,-0.478,0.611,-1.42,-1.084,0.752,-1.203
69,19.298,-13.335,323.444,-308.03,2.461,-4.383,-22.394,3.621,260.74,98.325,-38.269,82.555,0.079,-2.378,-0.458,0.944,-1.388,-0.895,0.754,-1.214
70,19.658,-13.173,320.371,-304.953,0.474,-9.342,-22.99,3.881,259.844,117.162,-37.947,84.911,0.065,-2.377,-0.459,1.13,-1.362,-0.806,0.757,-1.223
71,19.837,-13.68,318.172,-308.18,-1.478,-12.652,-23.708,3.881,258.926,129.835,-34.133,82.751,0.05,-2.417,-0.425,1.259,-1.337,-0.768,0.76,-1.228
72,19.986,-13.906,316.88,-317.548,0.162,-10.915,-23.675,4.099,259.331,139.387,-32.309,87.026,0.064,-2.502,-0.407,1.35,-1.289,-0.768,0.763,-1.231
73,19.659,-14.843,316.029,-317.501,3.649,-9.255,-23.579,4.106,259.331,139.387,-32.309,88.519,0.091,-2.505,-0.406,1.35,-1.259,-0.768,0.767,-1.231
74,19.462,-14.777,314.705,-327.033,1.731,-9.473,-23.79,4.11,261.082,139.323,-32.55,89.617,0.076,-2.593,-0.407,1.34,-1.208,-0.81,0.771,-1.228
75,19.421,-15.774,315.604,-339.595,5.287,-11.323,-23.697,3.881,261.964,133.023,-32.738,96.367,0.104,-2.683,-0.407,1.275,-1.189,-0.888,0.776,-1.224
76,18.937,-15.768,316.034,-342.71,3.532,-12.351,-23.744,3.752,262.833,139.259,-32.791,92.159,0.088,-2.705,-0.406,1.332,-1.187,-0.872,0.781,-1.217
77,19.378,-15.967,316.478,-345.9,5.321,-11.265,-24.225,3.843,265.026,142.374,-34.836,91.043,0.104,-2.726,-0.424,1.35,-1.148,-0.868,0.787,-1.21
78,19.69,-15.668,317.329,-345.947,1.833,-11.468,-24.276,4.689,264.99,148.748,-31.209,94.595,0.076,-2.72,-0.39,1.408,-1.163,-0.841,0.793,-1.2
79,20.313,-15.488,318.201,-339.647,1.926,-14.211,-24.776,4.911,265.859,154.984,-31.262,95.223,0.079,-2.663,-0.391,1.462,-1.159,-0.785,0.8,-1.19
80,20.579,-14.569,319.922,-320.789,-1.41,-18.817,-24.868,4.501,267.178,170.441,-33.058,91.356,0.053,-2.502,-0.406,1.604,-1.183,-0.633,0.807,-1.178
81,20.972,-13.945,321.212,-298.816,-2.992,-14.82,-25.223,5.265,266.296,176.741,-32.871,92.408,0.041,-2.32,-0.407,1.666,-1.23,-0.513,0.815,-1.164
82,20.707,-13.227,322.512,-283.026,-4.595,-15.51,-25.011,5.936,265.81,186.549,-30.921,95.988,0.028,-2.188,-0.389,1.761,-1.262,-0.404,0.822,-1.149
83,21.148,-13.367,322.916,-267.279,-9.813,-12.476,-25.331,6.153,264.973,192.518,-34.3,96.612,-0.012,-2.061,-0.423,1.822,-1.324,-0.311,0.83,-1.132
84,21.329,-12.557,323.357,-257.864,-7.965,-13.751,-24.755,6.245,264.091,198.818,-34.112,93.51,0.003,-1.987,-0.421,1.889,-1.341,-0.245,0.837,-1.114
85,21.733,-12.259,322.046,-241.948,-9.751,-10.837,-24.718,6.642,264.078,211.355,-33.978,96.998,-0.01,-1.87,-0.419,2.008,-1.325,-0.123,0.844,-1.093
86,21.286,-12.23,321.584,-238.996,-11.555,-17.588,-24.772,7.259,263.16,224.028,-30.164,93.069,-0.025,-1.85,-0.384,2.135,-1.329,-0.056,0.851,-1.07
87,21.437,-11.99,322.012,-229.507,-13.251,-14.679,-24.736,7.614,261.837,239.806,-31.593,93.415,-0.038,-1.773,-0.4,2.297,-1.379,0.052,0.858,-1.046
88,21.737,-11.869,322.012,-229.507,-13.251,-12.699,-24.927,8.149,261.382,249.164,-29.655,95.55,-0.037,-1.774,-0.383,2.39,-1.38,0.092,0.864,-1.02
89,21.59,-12.391,322.012,-229.507,-13.251,-11.597,-24.937,7.877,260.072,252.406,-31.218,95.558,-0.038,-1.772,-0.4,2.435,-1.416,0.108,0.87,-0.992
90,21.469,-12.753,320.279,-229.577,-9.834,-15.385,-25.202,7.965,258.726,262.021,-29.154,99.701,-0.011,-1.781,-0.383,2.542,-1.392,0.151,0.876,-0.962
91,21.152,-12.905,319.391,-223.197,-13.412,-14.079,-25.031,7.558,258.308,265.005,-30.843,97.954,-0.041,-1.735,-0.399,2.577,-1.41,0.193,0.881,-0.931
92,21.405,-13.238,318.074,-226.308,-15.293,-14.642,-25.384,7.559,258.308,265.005,-30.843,102.838,-0.055,-1.766,-0.401,2.577,-1.395,0.18,0.886,-0.898
93,21.065,-13.431,317.651,-216.771,-13.502,-15.43,-24.906,7.201,258.308,265.005,-30.843,99.787,-0.042,-1.691,-0.399,2.578,-1.38,0.224,0.891,-0.865
94,21.598,-13.366,317.651,-216.771,-13.502,-12.793,-25.03,7.334,259.154,265.079,-27.404,103.29,-0.04,-1.691,-0.364,2.57,-1.345,0.223,0.895,-0.83
95,21.505,-13.165,318.072,-213.703,-15.235,-13.448,-25.149,7.159,259.618,261.764,-29.28,104.363,-0.054,-1.665,-0.382,2.534,-1.358,0.222,0.899,-0.795
96,21.554,-13.089,318.072,-213.703,-15.235,-14.568,-25.022,6.62,259.631,249.228,-29.414,99.711,-0.054,-1.666,-0.383,2.413,-1.358,0.167,0.903,-0.758
97,21.55,-13.118,318.096,-219.961,-11.713,-13.359,-25.625,6.22,259.644,236.691,-29.548,103.632,-0.026,-1.715,-0.387,2.292,-1.345,0.086,0.907,-0.722
98,21.978,-13.454,318.97,-226.266,-11.679,-10.506,-25.539,5.548,260.085,227.214,-27.932,106.806,-0.024,-1.76,-0.37,2.198,-1.342,0.018,0.911,-0.685
99,21.79,-13.939,318.529,-235.681,-13.526,-9.537,-25.446,5.146,259.658,224.155,-29.682,102.846,-0.04,-1.836,-0.387,2.173,-1.36,-0.035,0.914,-0.649
100,21.946,-14.243,318.973,-238.87,-11.738,-8.114,-25.572,5.428,259.671,211.619,-29.816,102.502,-0.025,-1.858,-0.389,2.049,-1.36,-0.104,0.917,-0.613
101,21.764,-13.967,318.975,-251.475,-11.796,-11.653,-25.481,5.473,260.112,202.141,-28.2,100.016,-0.026,-1.959,-0.372,1.953,-1.343,-0.202,0.921,-0.578
102,21.806,-13.882,318.992,-264.154,-8.312,-9.751,-25.651,5.518,260.566,192.783,-30.138,100.306,0.002,-2.06,-0.391,1.858,-1.327,-0.298,0.924,-0.544
103,21.507,-14.424,319.018,-283.017,-4.849,-12.514,-25.563,5.612,259.697,186.547,-30.084,98.246,0.029,-2.208,-0.392,1.803,-1.332,-0.408,0.927,-0.511
104,21.218,-15.596,318.593,-305.111,-3.211,-16.169,-25.859,5.485,259.269,170.833,-28.414,102.41,0.041,-2.384,-0.377,1.653,-1.32,-0.573,0.93,-0.48
105,20.807,-15.522,318.605,-323.899,-3.292,-8.908,-25.586,5.223,258.413,152.06,-28.495,101.725,0.039,-2.534,-0.378,1.475,-1.34,-0.739,0.933,-0.451
106,21.224,-15.129,319.948,-339.652,2.053,-13.293,-25.362,5.276,258.89,136.209,-30.506,96.079,0.082,-2.649,-0.396,1.316,-1.337,-0.876,0.936,-0.424
107,21.143,-15.349,320.825,-358.561,2.028,-12.946,-25.66,5.227,258.462,120.495,-28.836,99.543,0.082,-2.791,-0.382,1.164,-1.356,-1.026,0.938,-0.4
108,21.451,-15.107,322.147,-380.66,3.792,-8.738,-25.019,5.283,258.929,98.6,-30.908,95.785,0.096,-2.955,-0.399,0.947,-1.368,-1.216,0.941,-0.378
109,21.462,-16.071,323.038,-399.644,7.311,-1.912,-25.644,3.857,256.763,70.414,-29.131,94.852,0.124,-3.093,-0.387,0.682,-1.409,-1.421,0.943,-0.36
110,21.047,-16.914,323.473,-427.968,5.439,-7.437,-25.18,2.876,255.038,45.405,-29.158,89.162,0.108,-3.308,-0.388,0.441,-1.463,-1.655,0.945,-0.344
111,20.826,-17.299,323.944,-450.021,10.691,-5.998,-24.902,2.123,254.623,17.155,-27.622,89.537,0.148,-3.475,-0.372,0.163,-1.451,-1.874,0.947,-0.333
112,20.763,-16.543,325.273,-465.698,12.492,-12.32,-24.71,1.682,252.935,-14.228,-31.277,84.572,0.161,-3.586,-0.411,-0.149,-1.519,-2.083,0.949,-0.326
113,21.009,-16.857,325.72,-481.493,14.222,-8.893,-24.077,0.477,251.21,-39.237,-31.304,84.201,0.175,-3.703,-0.411,-0.399,-1.556,-2.264,0.949,-0.323
114,20.346,-16.648,328.365,-494.06,17.904,-7.71,-24.521,1.113,250.363,-51.966,-31.323,86.281,0.2,-3.771,-0.415,-0.532,-1.606,-2.37,0.95,-0.324
115,20.718,-16.834,329.687,-516.159,19.668,-7.004,-24.01,0.756,248.639,-76.975,-31.35,79.535,0.214,-3.926,-0.416,-0.789,-1.659,-2.577,0.949,-0.33
116,20.452,-17.423,332.335,-541.331,23.292,-3.311,-23.927,0.529,247.792,-89.704,-31.37,79.824,0.239,-4.085,-0.417,-0.922,-1.707,-2.734,0.948,-0.34
117,20.318,-18.096,334.528,-557.13,25.149,-9.767,-23.435,0.501,246.914,-101.984,-31.377,79.187,0.251,-4.176,-0.417,-1.051,-1.755,-2.849,0.947,-0.354
118,20.696,-17.915,337.173,-569.697,28.832,-10.973,-23.44,0.546,246.081,-114.593,-34.951,77.402,0.278,-4.239,-0.455,-1.185,-1.816,-2.95,0.944,-0.373
119,21.249,-17.737,338.502,-585.375,30.633,-6.954,-23.381,0.858,244.807,-130.381,-36.721,73.076,0.292,-4.34,-0.476,-1.356,-1.866,-3.088,0.94,-0.396
