"DP","L.Fx","L.Fy","L.Fz","L.Mx","L.My","L.Mz","R.Fx","R.Fy","R.Fz","R.Mx","R.My","R.Mz","L.COFx","L.COFy","R.COFx","R.COFy","COFx","COFy","COGx","COGy"
1,7.226,-8.362,243.299,-126.903,105.731,-55.726,-10.32,4.081,281.003,186.235,-120.107,121.818,1.133,-1.291,-1.122,1.669,0.747,0.296,0.016,0
2,7.348,-8.084,243.751,-123.671,107.557,-56.039,-9.814,3.809,281.003,186.235,-120.107,121.479,1.151,-1.256,-1.12,1.67,0.746,0.311,0.024,0
3,7.594,-8.459,243.751,-123.671,107.557,-53.854,-10.489,3.853,281.003,186.235,-120.107,120.668,1.152,-1.254,-1.123,1.67,0.745,0.312,0.032,0.001
4,7.664,-8.218,244.203,-120.439,109.383,-58.278,-10.22,3.688,280.098,186.372,-116.426,120.046,1.169,-1.219,-1.092,1.677,0.744,0.328,0.039,0.001
5,7.454,-8.288,245.474,-117.418,104.162,-55.661,-10.276,3.898,281.003,186.235,-120.107,119.268,1.108,-1.181,-1.122,1.67,0.689,0.34,0.047,0.002
6,7.618,-8.22,245.519,-117.329,111.264,-55.803,-10.45,3.939,280.539,189.55,-118.23,119.607,1.182,-1.18,-1.107,1.702,0.722,0.357,0.054,0.003
7,7.627,-8.056,246.37,-117.376,107.777,-53.225,-10.235,3.812,280.121,192.535,-119.919,115.39,1.142,-1.178,-1.124,1.732,0.669,0.371,0.061,0.004
8,8.199,-8.018,246.377,-110.954,107.814,-59.575,-10.319,3.991,280.121,192.535,-119.919,116.826,1.145,-1.111,-1.124,1.732,0.67,0.401,0.067,0.005
9,7.587,-8.063,247.686,-114.265,109.658,-57.855,-10.236,3.991,280.121,192.535,-119.919,120.344,1.155,-1.139,-1.124,1.732,0.648,0.384,0.073,0.006
10,8.252,-7.839,248.989,-111.081,107.996,-59.895,-10.283,4.04,279.215,192.672,-116.239,117.52,1.135,-1.102,-1.094,1.738,0.611,0.4,0.079,0.008
11,8.422,-8.01,248.989,-111.081,107.996,-57.86,-10.097,3.85,279.215,192.672,-116.239,117.514,1.135,-1.101,-1.093,1.739,0.611,0.4,0.084,0.01
12,8.178,-7.766,249.863,-117.385,108.03,-56.149,-10.021,4.247,279.215,192.672,-116.239,117.853,1.131,-1.162,-1.093,1.738,0.591,0.368,0.089,0.012
13,7.927,-8.02,249.013,-117.338,111.518,-57.582,-10.102,3.847,278.797,195.656,-117.928,117.525,1.169,-1.165,-1.11,1.769,0.61,0.385,0.093,0.014
14,8.235,-8.634,249.887,-123.643,111.552,-54.519,-10.205,3.987,277.906,195.914,-117.802,117.163,1.167,-1.222,-1.113,1.776,0.573,0.357,0.097,0.016
15,8.071,-8.498,249.887,-123.643,111.552,-57.589,-10.01,3.851,277.037,189.677,-117.748,113.87,1.166,-1.223,-1.115,1.725,0.556,0.327,0.101,0.019
16,8.144,-8.741,249.436,-126.875,109.726,-58.851,-9.892,3.76,276.131,189.815,-114.068,114.982,1.15,-1.257,-1.085,1.733,0.556,0.314,0.104,0.021
17,8.277,-8.408,248.54,-126.917,106.112,-55.147,-10.187,4.029,276.177,189.484,-117.634,121.746,1.118,-1.263,-1.118,1.728,0.543,0.311,0.106,0.023
18,8.051,-8.83,247.689,-126.87,109.599,-63.675,-10.066,3.441,276.131,189.815,-114.068,116.699,1.156,-1.266,-1.085,1.734,0.595,0.316,0.108,0.025
19,8.33,-8.954,248.119,-129.985,107.845,-61.824,-10.197,3.978,276.595,186.499,-115.945,119.934,1.137,-1.295,-1.101,1.698,0.578,0.283,0.11,0.027
20,8.01,-9.404,247.268,-129.938,111.332,-58.667,-10.285,3.673,276.131,189.815,-114.068,116.703,1.176,-1.297,-1.086,1.733,0.613,0.302,0.112,0.029
21,8.114,-8.863,247.245,-123.68,107.811,-59.342,-10.377,3.759,276.595,186.499,-115.945,120.199,1.14,-1.235,-1.102,1.699,0.597,0.314,0.113,0.03
22,8.321,-8.707,247.245,-123.68,107.811,-58.372,-10.24,3.67,276.131,189.815,-114.068,119.856,1.141,-1.236,-1.086,1.733,0.597,0.331,0.114,0.032
23,7.959,-8.475,247.245,-123.68,107.811,-59.332,-10.103,3.754,277.023,189.558,-114.194,113.865,1.14,-1.236,-1.083,1.725,0.614,0.328,0.115,0.033
24,8.7,-9.13,248.117,-117.38,107.903,-57.637,-9.98,3.859,277.464,192.736,-115.998,115.002,1.14,-1.165,-1.097,1.751,0.597,0.374,0.116,0.035
25,8.112,-8.436,249.013,-117.338,111.518,-58.657,-10.724,3.846,277.464,192.736,-115.998,116.665,1.17,-1.163,-1.1,1.751,0.591,0.372,0.117,0.036
26,8.201,-8.416,249.863,-117.385,108.03,-59.441,-10.463,3.988,277.464,192.736,-115.998,119.197,1.131,-1.16,-1.099,1.75,0.556,0.371,0.117,0.038
27,8.137,-8.216,250.284,-114.317,106.297,-60.246,-10.385,4.025,277.474,198.778,-115.937,119.535,1.111,-1.127,-1.098,1.805,0.538,0.414,0.117,0.04
28,8.638,-8.065,251.18,-114.275,109.912,-57.873,-10.28,4.387,277.869,202.287,-114.175,115.363,1.146,-1.124,-1.08,1.833,0.553,0.43,0.117,0.042
29,8.531,-8.088,250.736,-111.085,108.123,-63.065,-10.195,4.075,276.582,199.035,-115.811,119.972,1.129,-1.093,-1.1,1.813,0.52,0.431,0.117,0.044
30,8.631,-8.255,250.736,-111.085,108.123,-58.791,-10.248,4.379,276.546,205.409,-112.183,120.626,1.13,-1.093,-1.067,1.871,0.537,0.462,0.117,0.046
31,8.9,-8.187,250.736,-111.085,108.123,-56.972,-9.767,4.341,275.7,205.335,-115.623,117.828,1.131,-1.093,-1.1,1.876,0.504,0.462,0.116,0.048
32,8.501,-8.289,250.736,-111.085,108.123,-57.281,-10.303,4.384,275.677,211.829,-115.55,121.022,1.129,-1.092,-1.102,1.936,0.502,0.494,0.115,0.051
33,8.503,-8.283,250.291,-107.896,106.334,-62.97,-10.479,4.329,275.236,208.651,-113.746,117.696,1.113,-1.062,-1.087,1.91,0.503,0.495,0.114,0.054
34,8.276,-8.385,250.291,-107.896,106.334,-61.159,-10.049,4.422,274.354,214.951,-113.559,117.748,1.112,-1.062,-1.088,1.974,0.486,0.526,0.112,0.057
35,8.71,-8.368,251.142,-107.942,102.847,-60.308,-10.384,4.242,273.913,211.773,-111.755,117.734,1.075,-1.059,-1.074,1.948,0.45,0.51,0.11,0.061
36,8.621,-8.396,250.299,-101.474,106.371,-60.56,-10.445,4.238,273.913,211.773,-111.755,119.451,1.114,-0.996,-1.074,1.948,0.485,0.542,0.108,0.064
37,8.873,-8.357,250.712,-104.827,104.601,-63.51,-10.089,4.599,273.449,215.088,-109.878,117.342,1.095,-1.029,-1.057,1.981,0.468,0.542,0.106,0.068
38,8.722,-8.155,251.163,-101.596,106.427,-62.868,-10.41,4.195,273.89,218.266,-111.682,120.901,1.111,-0.995,-1.073,2.009,0.466,0.572,0.104,0.072
39,8.955,-8.163,251.584,-98.527,104.694,-59.937,-10.27,4.063,273.472,221.25,-113.372,117.404,1.092,-0.962,-1.09,2.04,0.432,0.602,0.101,0.077
40,8.488,-7.762,252.036,-95.296,106.52,-62.253,-10.492,4.192,273.9,224.309,-111.621,118.75,1.107,-0.93,-1.073,2.065,0.447,0.63,0.098,0.082
41,8.978,-7.802,252.456,-92.227,104.787,-65.851,-10.269,4.236,273.472,221.25,-113.372,118.095,1.09,-0.897,-1.09,2.04,0.413,0.63,0.095,0.087
42,9.197,-7.814,253.338,-92.111,104.858,-59.211,-10.586,4.233,273.9,224.309,-111.621,119.807,1.087,-0.893,-1.073,2.065,0.411,0.644,0.092,0.092
43,9.023,-7.902,254.21,-85.811,104.951,-65.554,-10.411,4.373,273.913,224.428,-115.175,119.485,1.084,-0.826,-1.106,2.065,0.375,0.673,0.088,0.098
44,9.289,-7.59,254.623,-89.164,103.181,-62.445,-10.711,4.415,273.9,224.309,-111.621,123.669,1.066,-0.86,-1.074,2.064,0.374,0.656,0.084,0.104
45,9.375,-8.027,255.085,-92.115,104.985,-60.303,-10.5,4.013,272.567,221.388,-109.691,119.442,1.082,-0.886,-1.06,2.048,0.354,0.63,0.08,0.11
46,9.635,-8.204,254.633,-95.347,103.159,-62.482,-10.684,4.144,273.008,224.566,-111.495,123.336,1.067,-0.919,-1.076,2.074,0.356,0.63,0.076,0.117
47,9.187,-7.558,253.331,-98.532,104.821,-65.546,-10.104,4.245,272.567,221.388,-109.691,119.573,1.087,-0.958,-1.059,2.048,0.393,0.6,0.071,0.123
48,9.472,-7.964,253.341,-104.715,104.799,-60.508,-10.623,3.88,272.589,214.894,-109.764,119.425,1.088,-1.019,-1.061,1.988,0.392,0.54,0.066,0.13
49,9.477,-8.296,252.459,-104.832,104.728,-62.524,-10.049,3.429,272.162,211.836,-111.514,115.526,1.091,-1.022,-1.077,1.965,0.395,0.527,0.061,0.136
50,8.821,-8.462,252.459,-104.832,104.728,-57.889,-10.457,2.895,270.829,208.915,-109.584,120.094,1.088,-1.021,-1.066,1.949,0.375,0.516,0.057,0.142
51,9.073,-8.768,251.586,-111.132,104.635,-58.127,-10.328,3.428,270.387,205.737,-107.78,116.866,1.092,-1.087,-1.05,1.92,0.394,0.471,0.052,0.148
52,9.201,-8.781,251.586,-111.132,104.635,-56.458,-10.09,3.122,270.829,208.915,-109.584,115.53,1.093,-1.087,-1.065,1.948,0.395,0.486,0.047,0.154
53,8.789,-8.959,253.333,-111.137,104.762,-62.433,-10.402,2.95,269.518,199.501,-107.727,119.368,1.085,-1.079,-1.053,1.869,0.336,0.441,0.042,0.159
54,9.109,-9.398,253.333,-111.137,104.762,-62.637,-10.407,1.422,270.387,205.737,-107.78,115.825,1.086,-1.077,-1.051,1.927,0.355,0.474,0.037,0.164
55,9.45,-14.358,255.962,-111.025,104.96,-57.036,-10.273,-2.982,270.842,196.379,-109.718,116.817,1.078,-1.046,-1.067,1.853,0.298,0.444,0.031,0.168
56,8.754,-16.569,259.448,-117.455,105.177,-64.666,-10.11,-4.713,273.511,183.642,-113.774,119.052,1.063,-1.086,-1.093,1.722,0.258,0.355,0.026,0.172
57,8.91,-17.497,260.347,-130.018,108.733,-56.342,-10.029,-5.307,273.488,177.479,-110.28,115.056,1.095,-1.202,-1.061,1.668,0.272,0.268,0.02,0.176
58,9.027,-16.113,260.777,-133.133,106.978,-59.006,-10.507,-3.641,273.488,177.479,-110.28,112.243,1.076,-1.235,-1.062,1.662,0.254,0.248,0.015,0.179
59,9.315,-14.597,259.882,-133.175,103.364,-56.119,-10.545,-2.74,272.201,174.228,-111.916,122.544,1.046,-1.246,-1.083,1.636,0.222,0.228,0.009,0.181
60,9.904,-12.024,259.031,-133.128,106.851,-56.068,-10.776,-0.82,271.332,167.991,-111.863,114.618,1.086,-1.259,-1.086,1.576,0.24,0.191,0.002,0.182
